Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
"Наименование Избирательной комиссии:    Самара, Куйбышевская"																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841					
		12.70%	19.91%	19.02%	6.50%	6.70%	8.87%	7.53%	20.65%	17.85%	7.47%	7.40%	10.22%	12.38%	6.04%	5.59%	4.52%	8.14%	17.02%	14.78%	11.59%	15.52%	14.94%	9.64%	17.89%	16.36%	19.58%	19.75%	12.70%	14.36%	17.36%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5007	145	245	92	271	93	62	111	285	114	105	91	78	128	113	64	127	318	356	151	171	317	64	179	236	220	192	295	181	203					
		17.15%	16.98%	20.99%	10.87%	15.01%	9.27%	14.59%	18.94%	21.02%	9.35%	9.83%	22.69%	12.23%	8.89%	12.15%	9.97%	11.24%	24.39%	24.14%	16.20%	21.76%	25.61%	5.61%	20.53%	22.98%	21.87%	18.41%	23.56%	22.80%	25.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	324	8	19	3	15	4	4	10	25	12	11	4	6	10	18	2	6	16	30	6	16	12	6	11	10	10	18	12	12	8					
		1.11%	0.94%	1.63%	0.35%	0.83%	0.40%	0.94%	1.71%	1.84%	0.98%	1.03%	0.99%	0.94%	0.69%	1.94%	0.31%	0.53%	1.23%	2.03%	0.64%	2.04%	0.97%	0.53%	1.26%	0.97%	0.99%	1.73%	0.96%	1.51%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4466	183	287	84	116	76	54	97	278	154	137	75	29	74	52	73	88	253	339	121	163	288	91	204	222	213	239	182	128	166					
		15.30%	21.43%	24.59%	9.93%	6.42%	7.58%	12.71%	16.55%	20.50%	12.63%	12.83%	18.70%	4.55%	5.14%	5.59%	11.37%	7.79%	19.40%	22.98%	12.98%	20.74%	23.26%	7.98%	23.39%	21.62%	21.17%	22.91%	14.54%	16.12%	20.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	984	43	47	12	20	33	12	30	70	25	55	22	10	14	9	9	16	62	75	20	42	53	32	38	54	58	44	30	23	26					
		3.37%	5.04%	4.03%	1.42%	1.11%	3.29%	2.82%	5.12%	5.16%	2.05%	5.15%	5.49%	1.57%	0.97%	0.97%	1.40%	1.42%	4.75%	5.08%	2.15%	5.34%	4.28%	2.80%	4.36%	5.26%	5.77%	4.22%	2.40%	2.90%	3.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14069	271	318	578	1253	691	254	201	430	798	667	154	427	1091	674	458	773	395	423	513	257	356	827	257	308	286	315	541	305	248					
		48.19%	31.73%	27.25%	68.32%	69.38%	68.89%	59.76%	34.30%	31.71%	65.46%	62.45%	38.40%	66.93%	75.76%	72.47%	71.34%	68.41%	30.29%	28.68%	55.04%	32.70%	28.76%	72.48%	29.47%	29.99%	28.43%	30.20%	43.21%	38.41%	30.54%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	115	5	4	1	10	1	3	4	10	7	5	1	3	5	2	2	2	4	10	0	4	2	3	2	4	6	5	5	1	4					
		0.39%	0.59%	0.34%	0.12%	0.55%	0.10%	0.71%	0.68%	0.74%	0.57%	0.47%	0.25%	0.47%	0.35%	0.22%	0.31%	0.18%	0.31%	0.68%	0.00%	0.51%	0.16%	0.26%	0.23%	0.39%	0.60%	0.48%	0.40%	0.13%	0.49%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
