Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Руднянская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	490	15	20	15	15	15	15	15	15	15	15	15	10	10	10	10	10	10	10	10	10	30	10	10	10	20	10	10	20	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	294	14	18	5	10	5	11	13	5	2	8	12	3	4	1	10	1	0	4	1	0	30	5	3	8	18	10	10	15	5	10	9	10	9	9	4	1	1	8	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	195	15	6	17	5	8	15	8	3	3	1	0	2	6	7	3	3	2	4	1	3	4	1	4	10	5	10	5	4	4	5	5	2	3	5	4	4	2	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	196	1	2	10	5	10	4	2	10	13	7	3	7	6	9	0	9	10	6	9	10	0	5	7	2	2	0	0	5	5	0	1	0	1	1	6	9	9	2	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1279	110	14	74	98	39	13	105	58	41	61	55	41	22	18	41	23	6	6	30	9	19	46	9	16	22	31	34	14	22	51	13	60	8	9	7	14	13	16	11					
		9.99%	14.93%	2.17%	11.09%	15.93%	11.11%	1.53%	16.25%	13.98%	13.58%	16.71%	12.33%	16.80%	10.09%	12.50%	10.28%	12.04%	5.45%	4.96%	8.26%	7.69%	6.25%	10.57%	5.08%	7.77%	12.02%	10.23%	9.58%	7.95%	6.73%	11.04%	8.07%	9.48%	5.00%	5.52%	3.26%	9.09%	8.18%	9.88%	8.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1829	99	85	110	113	46	127	94	73	58	91	88	37	27	21	69	27	18	5	41	5	37	53	18	23	27	35	40	22	61	42	33	89	12	27	12	13	13	18	20					
		14.29%	13.43%	13.20%	16.49%	18.37%	13.11%	14.96%	14.55%	17.59%	19.21%	24.93%	19.73%	15.16%	12.39%	14.58%	17.29%	14.14%	16.36%	4.13%	11.29%	4.27%	12.17%	12.18%	10.17%	11.17%	14.75%	11.55%	11.27%	12.50%	18.65%	9.09%	20.50%	14.06%	7.50%	16.56%	5.58%	8.44%	8.18%	11.11%	16.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	12	2	8	4	3	1	3	6	1	4	5	1	2	3	0	0	1	0	0	0	3	3	1	1	0	1	1	2	0	7	1	5	0	1	0	0	0	0	0					
		0.64%	1.63%	0.31%	1.20%	0.65%	0.85%	0.12%	0.46%	1.45%	0.33%	1.10%	1.12%	0.41%	0.92%	2.08%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.99%	0.69%	0.56%	0.49%	0.00%	0.33%	0.28%	1.14%	0.00%	1.52%	0.62%	0.79%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2810	189	164	164	169	91	217	147	103	68	69	103	49	53	23	77	31	31	14	55	40	69	85	18	38	52	45	81	20	68	91	24	135	42	39	28	22	36	34	26					
		21.95%	25.64%	25.47%	24.59%	27.48%	25.93%	25.56%	22.76%	24.82%	22.52%	18.90%	23.09%	20.08%	24.31%	15.97%	19.30%	16.23%	28.18%	11.57%	15.15%	34.19%	22.70%	19.54%	10.17%	18.45%	28.42%	14.85%	22.82%	11.36%	20.80%	19.70%	14.91%	21.33%	26.25%	23.93%	13.02%	14.29%	22.64%	20.99%	21.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	21	2	16	2	5	2	15	7	4	5	9	3	3	3	5	1	1	2	2	1	18	2	0	3	1	3	1	0	8	2	3	5	2	0	5	1	0	1	0					
		1.28%	2.85%	0.31%	2.40%	0.33%	1.42%	0.24%	2.32%	1.69%	1.32%	1.37%	2.02%	1.23%	1.38%	2.08%	1.25%	0.52%	0.91%	1.65%	0.55%	0.85%	5.92%	0.46%	0.00%	1.46%	0.55%	0.99%	0.28%	0.00%	2.45%	0.43%	1.86%	0.79%	1.25%	0.00%	2.33%	0.65%	0.00%	0.62%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6443	299	372	276	226	157	489	269	152	125	130	176	106	110	66	205	107	52	94	233	59	156	239	117	124	79	183	194	118	165	262	74	332	95	87	162	100	95	93	65					
		50.33%	40.57%	57.76%	41.38%	36.75%	44.73%	57.60%	41.64%	36.63%	41.39%	35.62%	39.46%	43.44%	50.46%	45.83%	51.38%	56.02%	47.27%	77.69%	64.19%	50.43%	51.32%	54.94%	66.10%	60.19%	43.17%	60.40%	54.65%	67.05%	50.46%	56.71%	45.96%	52.45%	59.38%	53.37%	75.35%	64.94%	59.75%	57.41%	52.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	1	0	4	1	4	0	3	0	0	2	0	5	0	3	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	3	3	1	1	0	0	0	0	0	1					
		0.30%	0.14%	0.00%	0.60%	0.16%	1.14%	0.00%	0.46%	0.00%	0.00%	0.55%	0.00%	2.05%	0.00%	2.08%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.55%	0.33%	0.28%	0.00%	0.31%	0.65%	1.86%	0.16%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
