Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Щигровская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	2	1	0	1	0	1	0	0	2	1	2	1	1	1	4	2	0	0	1	0	0	1	3	0	1					
		0.42%	0.88%	0.40%	0.00%	0.43%	0.00%	0.36%	0.00%	0.00%	2.25%	0.25%	0.68%	0.78%	0.31%	0.49%	1.51%	0.88%	0.00%	0.00%	0.36%	0.00%	0.00%	0.39%	0.52%	0.00%	0.70%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
