8	Число бюллетеней в стационарных ящиках для голосования	22947	142	1062	440	180	48	315	85	889	106	98	267	192	1082	103	202	443	585	99	149	140	292	315	259	367	516	298	468	160	168	691	389	169	457	369	498	596	610	621	567	648	653	289	95	147	122	219	136	634	189	684	565	668	285	268	615	652	540	547	554									
9	Число недействительных избирательных бюллетеней	287	2	13	3	4	0	8	0	12	2	0	3	2	13	2	2	6	6	0	0	4	5	5	6	1	6	10	3	0	2	4	8	2	3	3	15	4	6	6	8	5	6	4	0	0	0	2	0	8	1	12	6	6	2	3	7	9	11	10	16									
10	Число действительных избирательных бюллетеней	24636	167	1138	499	226	58	355	97	957	109	104	278	210	1117	115	225	479	616	106	151	151	307	365	288	380	532	335	519	187	210	729	422	201	496	515	501	604	616	627	594	653	814	320	107	158	126	223	151	699	239	681	578	737	292	272	625	679	555	570	571									
11	Число полученных открепительных  удостоверений	1864	35	100	20	25	10	100	35	40	5	10	15	10	110	20	20	20	50	10	50	25	100	40	110	60	50	80	15	0	10	20	27	15	15	50	10	10	10	17	10	10	50	50	25	55	5	15	15	90	90	10	10	10	10	10	10	10	10	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1787	35	100	20	25	10	100	35	40	5	10	15	10	110	20	20	20	50	10	50	25	100	40	110	60	50	80	15	0	10	20	27	15	15	50	2	6	6	15	7	8	50	50	25	55	5	15	15	90	90	6	6	8	2	0	1	7	7	3	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	264	3	7	7	3	2	5	3	17	2	2	7	4	13	5	8	1	1	0	0	0	2	1	4	0	1	6	4	2	4	12	5	1	4	8	5	4	1	4	7	1	6	8	4	8	6	10	3	10	6	4	1	7	4	3	0	3	2	8	5									
14	Число неиспользованных открепительных удостоверений	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	4	2	3	2	0	0	0	0	0	0	0	0	0	4	4	2	8	10	9	3	3	7	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	70	0	1	0	1	0	0	0	0	0	0	0	1	3	0	0	8	0	0	3	0	9	0	1	22	0	1	0	0	0	2	0	0	1	6	1	0	0	1	0	0	0	2	0	0	0	1	1	2	0	0	0	0	1	0	1	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	2087	18	54	25	13	2	21	8	67	8	1	22	10	104	10	11	32	30	2	18	3	22	12	17	29	21	34	46	15	17	36	42	11	32	36	64	74	64	95	59	59	88	32	3	22	11	31	15	49	19	58	60	88	40	28	52	52	49	66	80									
		8.37%	10.65%	4.69%	4.98%	5.65%	3.45%	5.79%	8.25%	6.91%	7.21%	0.96%	7.83%	4.72%	9.20%	8.55%	4.85%	6.60%	4.82%	1.89%	11.92%	1.94%	7.05%	3.24%	5.78%	7.61%	3.90%	9.86%	8.81%	8.02%	8.02%	4.91%	9.77%	5.42%	6.41%	6.95%	12.40%	12.17%	10.29%	15.01%	9.80%	8.97%	10.73%	9.88%	2.80%	13.92%	8.73%	13.78%	9.93%	6.93%	7.92%	8.37%	10.27%	11.84%	13.61%	10.18%	8.23%	7.56%	8.66%	11.38%	13.63%									
20	Зюганов Геннадий Андреевич	5526	15	285	130	62	5	114	13	276	14	33	88	48	310	20	34	122	150	28	4	18	42	26	31	48	48	87	128	50	44	286	115	39	106	61	101	145	131	146	165	148	155	61	25	28	39	20	13	120	51	144	121	160	64	91	194	132	132	134	126									
		22.17%	8.88%	24.76%	25.90%	26.96%	8.62%	31.40%	13.40%	28.48%	12.61%	31.73%	31.32%	22.64%	27.43%	17.09%	14.98%	25.15%	24.12%	26.42%	2.65%	11.61%	13.46%	7.03%	10.54%	12.60%	8.92%	25.22%	24.52%	26.74%	20.75%	39.02%	26.74%	19.21%	21.24%	11.78%	19.57%	23.85%	21.06%	23.06%	27.41%	22.49%	18.90%	18.83%	23.36%	17.72%	30.95%	8.89%	8.61%	16.97%	21.25%	20.78%	20.72%	21.53%	21.77%	33.09%	30.70%	19.19%	23.32%	23.10%	21.47%									
21	Миронов Сергей Михайлович	774	4	29	12	3	4	4	0	35	5	1	8	6	35	7	9	13	19	6	5	12	4	6	9	6	4	15	12	4	1	20	14	5	27	8	20	23	17	16	16	20	38	11	1	5	2	10	9	20	9	27	22	19	9	8	27	28	19	24	22									
		3.11%	2.37%	2.52%	2.39%	1.30%	6.90%	1.10%	0.00%	3.61%	4.50%	0.96%	2.85%	2.83%	3.10%	5.98%	3.96%	2.68%	3.05%	5.66%	3.31%	7.74%	1.28%	1.62%	3.06%	1.57%	0.74%	4.35%	2.30%	2.14%	0.47%	2.73%	3.26%	2.46%	5.41%	1.54%	3.88%	3.78%	2.73%	2.53%	2.66%	3.04%	4.63%	3.40%	0.93%	3.16%	1.59%	4.44%	5.96%	2.83%	3.75%	3.90%	3.77%	2.56%	3.06%	2.91%	4.27%	4.07%	3.36%	4.14%	3.75%									
22	Прохоров Михаил Дмитриевич	1270	5	36	15	6	0	8	4	37	2	5	14	10	66	2	5	18	19	9	2	4	11	9	16	22	8	10	12	9	5	18	16	5	28	19	36	45	29	46	35	66	47	20	11	10	1	17	8	26	17	61	40	53	27	17	32	51	33	46	41									
		5.10%	2.96%	3.13%	2.99%	2.61%	0.00%	2.20%	4.12%	3.82%	1.80%	4.81%	4.98%	4.72%	5.84%	1.71%	2.20%	3.71%	3.05%	8.49%	1.32%	2.58%	3.53%	2.43%	5.44%	5.77%	1.49%	2.90%	2.30%	4.81%	2.36%	2.46%	3.72%	2.46%	5.61%	3.67%	6.98%	7.40%	4.66%	7.27%	5.81%	10.03%	5.73%	6.17%	10.28%	6.33%	0.79%	7.56%	5.30%	3.68%	7.08%	8.80%	6.85%	7.13%	9.18%	6.18%	5.06%	7.41%	5.83%	7.93%	6.98%									
23	Путин Владимир Владимирович	14979	125	734	317	142	47	208	72	542	80	64	146	136	602	76	166	294	398	61	122	114	228	312	215	275	451	189	321	109	143	369	235	141	303	391	280	317	375	324	319	360	486	196	67	93	73	145	106	484	143	391	335	417	152	128	320	416	322	300	302									
		60.10%	73.96%	63.77%	63.15%	61.74%	81.03%	57.30%	74.23%	55.93%	72.07%	61.54%	51.96%	64.15%	53.27%	64.96%	73.13%	60.62%	63.99%	57.55%	80.79%	73.55%	73.08%	84.32%	73.13%	72.18%	83.83%	54.78%	61.49%	58.29%	67.45%	50.34%	54.65%	69.46%	60.72%	75.48%	54.26%	52.14%	60.29%	51.18%	52.99%	54.71%	59.27%	60.49%	62.62%	58.86%	57.94%	64.44%	70.20%	68.46%	59.58%	56.42%	57.36%	56.12%	51.70%	46.55%	50.63%	60.47%	56.89%	51.72%	51.45%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
