7	Число избирательных бюллетеней в переносных ящиках для голосования	1126	30	29	138	29	21	113	28	19	0	24	14	87	11	3	102	45	10	0	4	0	41	16	8	12	3	42	6	0	24	35	18	5	90	10	12	13	14	5	12	0	27	0	24	0	0	0	2					
8	Число бюллетеней в стационарных ящиках для голосования	11216	755	455	590	429	522	565	211	100	88	263	118	454	134	134	797	334	81	51	191	178	339	43	104	239	31	541	113	81	116	254	106	70	810	130	107	80	309	133	81	155	372	46	360	28	15	42	61					
9	Число недействительных избирательных бюллетеней	163	13	6	14	11	7	10	1	1	1	4	1	5	0	1	23	6	0	3	2	1	6	0	2	2	0	2	2	1	0	5	0	0	9	1	4	0	3	3	2	1	5	0	4	0	0	0	1					
10	Число действительных избирательных бюллетеней	12179	772	478	714	447	536	668	238	118	87	283	131	536	145	136	876	373	91	48	193	177	374	59	110	249	34	581	117	80	140	284	124	75	891	139	115	93	320	135	91	154	394	46	380	28	15	42	62					
11	Число полученных открепительных  удостоверений	294	30	15	15	10	17	10	5	6	3	5	5	12	2	2	12	8	2	1	3	3	15	5	2	4	2	9	2	2	2	10	9	3	17	13	2	4	5	2	2	2	8	1	2	1	1	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	192	20	11	5	9	15	7	2	5	0	2	4	12	0	0	11	8	0	0	2	0	13	3	1	4	0	7	2	0	0	5	9	1	12	13	2	2	0	0	0	2	3	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	121	6	10	5	2	4	2	0	1	1	0	4	2	3	1	30	5	1	0	1	0	4	1	2	1	0	9	0	1	1	1	1	1	5	3	1	3	1	0	0	1	3	0	2	0	1	0	1					
14	Число неиспользованных открепительных удостоверений	102	10	4	10	1	2	3	3	1	3	3	1	0	2	2	1	0	2	1	1	3	2	2	1	0	2	2	0	2	2	5	0	2	5	0	0	2	5	2	2	0	5	1	2	1	1	1	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	107	6	8	2	5	4	8	1	1	0	7	0	1	2	0	16	2	2	0	0	0	2	2	3	2	0	2	3	2	0	3	0	0	8	1	0	1	0	1	0	0	7	1	4	0	0	0	0					
		0.87%	0.76%	1.65%	0.27%	1.09%	0.74%	1.18%	0.42%	0.84%	0.00%	2.44%	0.00%	0.18%	1.38%	0.00%	1.78%	0.53%	2.20%	0.00%	0.00%	0.00%	0.53%	3.39%	2.68%	0.80%	0.00%	0.34%	2.52%	2.47%	0.00%	1.04%	0.00%	0.00%	0.89%	0.71%	0.00%	1.08%	0.00%	0.72%	0.00%	0.00%	1.75%	2.17%	1.04%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	1440	73	47	95	45	71	61	16	12	6	28	22	75	23	12	98	50	14	8	52	31	38	5	6	21	5	74	20	3	10	24	8	5	92	21	22	20	49	19	11	20	51	5	43	5	4	10	10					
		11.67%	9.30%	9.71%	13.05%	9.83%	13.08%	8.99%	6.69%	10.08%	6.82%	9.76%	16.67%	13.86%	15.86%	8.76%	10.90%	13.19%	15.38%	15.69%	26.67%	17.42%	10.00%	8.47%	5.36%	8.37%	14.71%	12.69%	16.81%	3.70%	7.14%	8.30%	6.45%	6.67%	10.22%	15.00%	18.49%	21.51%	15.17%	13.77%	11.83%	12.90%	12.78%	10.87%	11.20%	17.86%	26.67%	23.81%	15.87%					
20	Зюганов Геннадий Андреевич	2552	189	126	178	101	112	132	64	14	10	48	23	76	14	16	266	103	16	9	23	27	51	11	14	81	6	74	22	5	18	72	15	27	168	28	15	28	84	23	18	35	82	15	81	9	3	17	3					
		20.68%	24.08%	26.03%	24.45%	22.05%	20.63%	19.47%	26.78%	11.76%	11.36%	16.72%	17.42%	14.05%	9.66%	11.68%	29.59%	27.18%	17.58%	17.65%	11.79%	15.17%	13.42%	18.64%	12.50%	32.27%	17.65%	12.69%	18.49%	6.17%	12.86%	24.91%	12.10%	36.00%	18.67%	20.00%	12.61%	30.11%	26.01%	16.67%	19.35%	22.58%	20.55%	32.61%	21.09%	32.14%	20.00%	40.48%	4.76%					
21	Медведев Дмитрий Анатольевич	8080	504	297	439	296	349	467	157	91	71	200	86	384	106	108	496	218	59	31	118	119	283	41	87	145	23	431	72	70	112	185	101	43	623	89	78	44	187	92	62	99	254	25	252	14	8	15	49					
		65.47%	64.20%	61.36%	60.30%	64.63%	64.27%	68.88%	65.69%	76.47%	80.68%	69.69%	65.15%	70.98%	73.10%	78.83%	55.17%	57.52%	64.84%	60.78%	60.51%	66.85%	74.47%	69.49%	77.68%	57.77%	67.65%	73.93%	60.50%	86.42%	80.00%	64.01%	81.45%	57.33%	69.22%	63.57%	65.55%	47.31%	57.89%	66.67%	66.67%	63.87%	63.66%	54.35%	65.63%	50.00%	53.33%	35.71%	77.78%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
