Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Веневская 																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	328	5	10	10	3	10	5	25	15	35	15	35	0	25	15	0	5	15	5	15	5	5	15	10	5	5	10	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	179	0	6	1	0	8	0	20	12	31	8	25	0	15	9	0	2	12	3	3	0	0	7	1	0	1	6	4	2	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	196	3	1	3	2	2	3	12	5	8	18	30	7	3	5	47	1	6	3	10	2	0	8	2	2	1	2	2	4	2	1	1					
14	Число погашенных открепительных удостоверений	149	5	4	9	3	2	5	5	3	4	7	10	0	10	6	0	3	3	2	12	5	5	8	9	5	4	4	1	3	4	3	5					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	185	1	3	8	2	5	5	12	9	10	7	17	0	13	19	0	3	2	1	9	1	3	19	8	8	1	3	4	2	0	4	6					
		1.22%	0.79%	0.64%	2.72%	2.40%	1.67%	2.65%	0.99%	0.82%	0.81%	0.57%	1.24%	0.0%	1.03%	1.45%	0.0%	0.98%	0.86%	0.36%	1.54%	0.70%	2.91%	2.24%	2.28%	2.13%	0.70%	1.12%	1.24%	1.11%	0.0%	1.56%	2.09%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	335	2	7	5	0	5	2	40	26	27	25	50	0	15	24	0	1	0	3	8	3	1	60	1	5	3	4	9	3	3	0	3					
		2.22%	1.58%	1.50%	1.70%	0.0%	1.67%	1.06%	3.30%	2.38%	2.18%	2.03%	3.66%	0.0%	1.19%	1.83%	0.0%	0.32%	0.0%	1.08%	1.37%	2.12%	0.97%	7.10%	0.28%	1.33%	2.12%	1.49%	2.80%	1.66%	2.05%	0.0%	1.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	636	1	24	21	0	31	21	40	57	28	28	84	2	53	54	2	12	7	13	32	7	0	27	4	15	5	19	14	11	9	5	10					
		4.22%	0.79%	5.15%	7.14%	0.0%	10.36%	11.17%	3.30%	5.23%	2.26%	2.28%	6.15%	8.33%	4.22%	4.13%	2.77%	3.92%	3.01%	4.69%	5.48%	4.96%	0.0%	3.19%	1.14%	4.0%	3.54%	7.11%	4.36%	6.11%	6.16%	1.96%	3.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	370	2	7	4	2	4	9	44	28	49	34	52	3	22	22	0	9	6	2	12	0	4	15	8	6	1	1	5	2	2	5	10					
		2.45%	1.58%	1.50%	1.36%	2.40%	1.33%	4.78%	3.63%	2.57%	3.97%	2.77%	3.80%	12.5%	1.75%	1.68%	0.0%	2.94%	2.58%	0.72%	2.05%	0.0%	3.88%	1.77%	2.28%	1.6%	0.70%	0.37%	1.55%	1.11%	1.36%	1.96%	3.49%					
22	"5. ""За Русь Святую"""	80	0	2	0	0	0	2	9	6	10	3	2	0	2	9	0	0	1	2	1	0	2	8	3	5	0	2	6	3	0	1	1					
		0.53%	0.0%	0.42%	0.0%	0.0%	0.0%	1.06%	0.74%	0.55%	0.81%	0.24%	0.14%	0.0%	0.15%	0.68%	0.0%	0.0%	0.43%	0.72%	0.17%	0.0%	1.94%	0.94%	0.85%	1.33%	0.0%	0.74%	1.86%	1.66%	0.0%	0.39%	0.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	0	1	2	1	0	0	3	1	0	0	0	0	5	2	0	1	0	0	0	0	0	1	0	2	0	0	3	3	1	2	0					
		0.18%	0.0%	0.21%	0.68%	1.20%	0.0%	0.0%	0.24%	0.09%	0.0%	0.0%	0.0%	0.0%	0.39%	0.15%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.53%	0.0%	0.0%	0.93%	1.66%	0.68%	0.78%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	122	0	1	3	1	0	1	10	6	13	8	13	0	15	10	0	2	0	1	4	1	0	4	7	9	1	2	3	2	1	1	3					
		0.81%	0.0%	0.21%	1.02%	1.20%	0.0%	0.53%	0.82%	0.55%	1.05%	0.65%	0.95%	0.0%	1.19%	0.76%	0.0%	0.65%	0.0%	0.36%	0.68%	0.70%	0.0%	0.47%	2.0%	2.4%	0.70%	0.74%	0.93%	1.11%	0.68%	0.39%	1.04%					
25	"8. ""Народно-республиканская партия России"""	36	0	2	1	2	0	0	1	1	2	3	1	0	3	0	0	1	0	1	3	1	0	4	3	0	1	3	2	1	0	0	0					
		0.23%	0.0%	0.42%	0.34%	2.40%	0.0%	0.0%	0.08%	0.09%	0.16%	0.24%	0.07%	0.0%	0.23%	0.0%	0.0%	0.32%	0.0%	0.36%	0.51%	0.70%	0.0%	0.47%	0.85%	0.0%	0.70%	1.12%	0.62%	0.55%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	0	0	0	0	0	1	1	4	6	3	0	4	0	0	0	0	1	3	0	0	0	1	1	0	0	0	1	1	0	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.09%	0.32%	0.48%	0.21%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.36%	0.51%	0.0%	0.0%	0.0%	0.28%	0.26%	0.0%	0.0%	0.0%	0.55%	0.68%	0.0%	0.34%					
27	"10. ""Аграрная партия России"""	702	8	29	30	1	13	11	16	29	22	50	33	1	11	28	5	68	15	16	17	11	5	56	17	25	6	13	20	8	12	105	21					
		4.66%	6.34%	6.22%	10.20%	1.20%	4.34%	5.85%	1.32%	2.66%	1.78%	4.07%	2.41%	4.16%	0.87%	2.14%	6.94%	22.22%	6.46%	5.77%	2.91%	7.80%	4.85%	6.62%	4.85%	6.66%	4.25%	4.86%	6.23%	4.44%	8.21%	41.17%	7.34%					
28	"11. ""Истинные патриоты России"""	21	1	0	4	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	4	1	0	2	2	0	0	1	0	1					
		0.13%	0.79%	0.0%	1.36%	1.20%	0.0%	0.0%	0.0%	0.09%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.70%	0.0%	0.47%	0.28%	0.0%	1.41%	0.74%	0.0%	0.0%	0.68%	0.0%	0.34%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	267	2	6	2	2	4	2	22	21	34	40	18	0	22	14	1	3	8	4	14	1	1	11	3	4	1	3	17	1	3	1	2					
		1.77%	1.58%	1.28%	0.68%	2.40%	1.33%	1.06%	1.81%	1.92%	2.75%	3.25%	1.31%	0.0%	1.75%	1.07%	1.38%	0.98%	3.44%	1.44%	2.40%	0.70%	0.97%	1.30%	0.85%	1.06%	0.70%	1.12%	5.29%	0.55%	2.05%	0.39%	0.69%					
30	"13. ""Демократическая партия России"""	37	0	1	0	0	0	0	3	1	3	2	2	0	6	5	0	0	0	0	1	0	0	2	1	1	1	2	0	2	0	2	2					
		0.24%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.24%	0.09%	0.24%	0.16%	0.14%	0.0%	0.47%	0.38%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.23%	0.28%	0.26%	0.70%	0.74%	0.0%	1.11%	0.0%	0.78%	0.69%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	1	1	0	1	0	3	4	1	4	0	0	0	3	0	0	3	0	1	0	0	2	1	2	0	0	1	3	3	0	2					
		0.24%	0.79%	0.21%	0.34%	0.0%	0.33%	0.0%	0.24%	0.36%	0.08%	0.32%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	1.29%	0.0%	0.17%	0.0%	0.0%	0.23%	0.28%	0.53%	0.0%	0.0%	0.31%	1.66%	2.05%	0.0%	0.69%					
32	"15. ""Партия СЛОН"""	27	0	0	0	0	2	0	0	2	2	1	6	0	1	5	0	0	0	0	3	0	1	2	0	0	1	0	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.18%	0.16%	0.08%	0.43%	0.0%	0.07%	0.38%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.97%	0.23%	0.0%	0.0%	0.70%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1811	9	56	19	23	26	23	179	194	165	126	143	3	161	149	4	26	8	30	79	16	20	108	28	71	8	19	32	27	14	21	24					
		12.03%	7.14%	12.01%	6.46%	27.71%	8.69%	12.23%	14.80%	17.81%	13.37%	10.26%	10.47%	12.5%	12.83%	11.40%	5.55%	8.49%	3.44%	10.83%	13.55%	11.34%	19.41%	12.78%	8.0%	18.93%	5.67%	7.11%	9.96%	15.0%	9.58%	8.23%	8.39%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	0	3	2	2	1	4	3	5	2	1	4	0	2	6	0	0	0	2	0	3	1	0	3	1	2	2	1	3	1	0	0					
		0.35%	0.0%	0.64%	0.68%	2.40%	0.33%	2.12%	0.24%	0.45%	0.16%	0.08%	0.29%	0.0%	0.15%	0.45%	0.0%	0.0%	0.0%	0.72%	0.0%	2.12%	0.97%	0.0%	0.85%	0.26%	1.41%	0.74%	0.31%	1.66%	0.68%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1924	12	50	21	7	39	16	166	177	184	164	183	3	159	190	0	22	24	27	67	19	7	114	52	42	26	37	43	18	20	13	22					
		12.78%	9.52%	10.72%	7.14%	8.43%	13.04%	8.51%	13.73%	16.25%	14.91%	13.36%	13.40%	12.5%	12.67%	14.53%	0.0%	7.18%	10.34%	9.74%	11.49%	13.47%	6.79%	13.49%	14.85%	11.2%	18.43%	13.85%	13.39%	10.0%	13.69%	5.09%	7.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	234	1	10	10	3	4	1	18	11	20	13	16	0	27	19	1	5	1	2	13	3	5	12	6	8	2	2	5	3	4	2	7					
		1.55%	0.79%	2.14%	3.40%	3.61%	1.33%	0.53%	1.48%	1.01%	1.62%	1.05%	1.17%	0.0%	2.15%	1.45%	1.38%	1.63%	0.43%	0.72%	2.22%	2.12%	4.85%	1.42%	1.71%	2.13%	1.41%	0.74%	1.55%	1.66%	2.73%	0.78%	2.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4820	44	145	81	24	111	60	395	271	403	441	405	9	452	437	18	89	97	129	173	38	38	269	85	129	49	80	116	55	32	53	92					
		32.03%	34.92%	31.11%	27.55%	28.91%	37.12%	31.91%	32.67%	24.88%	32.65%	35.94%	29.67%	37.5%	36.04%	33.43%	25.0%	29.08%	41.81%	46.57%	29.67%	26.95%	36.89%	31.83%	24.28%	34.4%	34.75%	29.96%	36.13%	30.55%	21.91%	20.78%	32.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	2	2	0	1	1	2	3	3	3	4	0	3	2	1	1	1	1	1	0	0	1	1	3	2	0	1	1	1	0	1					
		0.27%	0.0%	0.42%	0.68%	0.0%	0.33%	0.53%	0.16%	0.27%	0.24%	0.24%	0.29%	0.0%	0.23%	0.15%	1.38%	0.32%	0.43%	0.36%	0.17%	0.0%	0.0%	0.11%	0.28%	0.8%	1.41%	0.0%	0.31%	0.55%	0.68%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	43	0	2	3	0	0	2	2	4	3	3	7	0	3	4	0	0	2	3	1	0	1	1	0	0	0	0	0	1	0	0	1					
		0.28%	0.0%	0.42%	1.02%	0.0%	0.0%	1.06%	0.16%	0.36%	0.24%	0.24%	0.51%	0.0%	0.23%	0.30%	0.0%	0.0%	0.86%	1.08%	0.17%	0.0%	0.97%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2047	36	84	49	4	39	12	133	148	135	144	219	3	179	205	36	35	46	19	82	14	12	85	101	21	19	56	26	8	22	31	44					
		13.60%	28.57%	18.02%	16.66%	4.81%	13.04%	6.38%	11.00%	13.59%	10.94%	11.73%	16.04%	12.5%	14.27%	15.68%	50.0%	11.43%	19.82%	6.85%	14.06%	9.92%	11.65%	10.05%	28.85%	5.6%	13.47%	20.97%	8.09%	4.44%	15.06%	12.15%	15.38%					
																																						
41	Против всех	934	6	27	14	4	12	11	83	68	99	103	81	0	83	85	3	26	11	13	37	12	1	32	14	14	7	11	9	13	14	8	33					
		6.20%	4.76%	5.79%	4.76%	4.81%	4.01%	5.85%	6.86%	6.24%	8.02%	8.39%	5.93%	0.0%	6.61%	6.50%	4.16%	8.49%	4.74%	4.69%	6.34%	8.51%	0.97%	3.78%	4.0%	3.73%	4.96%	4.11%	2.80%	7.22%	9.58%	3.13%	11.53%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
