Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    район Зябликово																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №3330					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2402	77	77	77	77	77	77	77	77	77	77	77	77	77	92	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1242	32	35	28	51	33	26	22	55	37	40	38	26	36	79	56	44	32	43	36	51	30	41	44	34	41	48	55	43	38	33	35	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	917	37	49	34	31	17	26	10	29	16	16	27	28	25	29	30	33	48	41	20	17	32	27	33	13	29	28	18	23	37	20	8	86					
14	Число погашенных неиспользованных открепительных удостоверений	1160	45	42	49	26	44	51	55	22	40	37	39	51	41	13	21	33	45	34	41	26	47	36	33	43	36	29	22	34	39	44	42	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	428	13	6	9	13	12	9	11	13	5	11	23	4	13	29	18	15	14	9	14	10	16	11	12	13	16	13	27	37	8	15	9	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5808	241	175	133	217	182	181	175	88	278	75	170	131	165	152	236	242	226	172	137	182	223	129	204	212	240	255	186	227	157	170	160	87					
		11.87%	13.91%	13.24%	16.00%	12.98%	13.62%	15.03%	11.95%	3.76%	12.04%	3.91%	9.28%	10.85%	15.52%	8.68%	12.49%	15.39%	14.53%	10.75%	12.10%	11.32%	11.64%	6.99%	12.24%	13.91%	17.01%	13.11%	11.44%	17.89%	11.38%	16.90%	12.70%	11.58%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4610	167	151	111	41	166	14	144	234	181	150	170	108	155	247	51	209	217	178	148	80	173	138	206	140	75	148	200	176	102	118	141	71					
		9.42%	9.64%	11.42%	13.36%	2.45%	12.43%	1.16%	9.84%	10.01%	7.84%	7.83%	9.28%	8.95%	14.58%	14.11%	2.70%	13.30%	13.95%	11.13%	13.07%	4.98%	9.03%	7.49%	12.36%	9.19%	5.32%	7.61%	12.30%	13.87%	7.39%	11.73%	11.19%	9.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	645	18	26	5	11	12	1	15	23	27	17	15	20	16	4	35	24	37	21	16	26	32	15	33	19	15	25	79	12	9	14	11	12					
		1.32%	1.04%	1.97%	0.60%	0.66%	0.90%	0.08%	1.02%	0.98%	1.17%	0.89%	0.82%	1.66%	1.51%	0.23%	1.85%	1.53%	2.38%	1.31%	1.41%	1.62%	1.67%	0.81%	1.98%	1.25%	1.06%	1.29%	4.86%	0.95%	0.65%	1.39%	0.87%	1.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8767	326	229	194	348	267	278	233	362	375	223	312	231	253	303	352	317	375	305	239	269	283	240	323	271	325	270	227	305	221	216	182	113					
		17.92%	18.82%	17.32%	23.35%	20.81%	19.99%	23.09%	15.92%	15.48%	16.24%	11.64%	17.04%	19.14%	23.80%	17.30%	18.62%	20.17%	24.12%	19.06%	21.11%	16.73%	14.78%	13.02%	19.39%	17.78%	23.03%	13.88%	13.96%	24.03%	16.01%	21.47%	14.44%	15.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3006	176	99	94	39	115	8	83	70	168	3	24	91	93	21	24	209	162	142	91	158	157	52	103	221	43	51	122	100	58	70	123	36					
		6.14%	10.16%	7.49%	11.31%	2.33%	8.61%	0.66%	5.67%	2.99%	7.28%	0.16%	1.31%	7.54%	8.75%	1.20%	1.27%	13.30%	10.42%	8.88%	8.04%	9.83%	8.20%	2.82%	6.18%	14.50%	3.05%	2.62%	7.50%	7.88%	4.20%	6.96%	9.76%	4.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24931	755	619	268	999	539	698	785	1492	1234	1414	1102	604	344	1001	1172	526	490	747	470	875	1005	1243	746	620	700	1178	798	403	750	322	613	419					
		50.95%	43.59%	46.82%	32.25%	59.75%	40.34%	57.97%	53.62%	63.82%	53.44%	73.80%	60.19%	50.04%	32.36%	57.17%	62.01%	33.46%	31.51%	46.69%	41.52%	54.42%	52.48%	67.44%	44.78%	40.68%	49.61%	60.57%	49.08%	31.76%	54.35%	32.01%	48.65%	55.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	394	16	9	11	9	10	1	10	47	19	15	18	10	12	3	12	16	16	12	12	11	14	8	17	14	2	12	10	16	8	10	10	4					
		0.81%	0.92%	0.68%	1.32%	0.54%	0.75%	0.08%	0.68%	2.01%	0.82%	0.78%	0.98%	0.83%	1.13%	0.17%	0.63%	1.02%	1.03%	0.75%	1.06%	0.68%	0.73%	0.43%	1.02%	0.92%	0.14%	0.62%	0.62%	1.26%	0.58%	0.99%	0.79%	0.53%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
