7	Число избирательных бюллетеней в переносных ящиках для голосования	3451	83	161	116	47	61	53	75	46	61	57	84	44	77	66	65	70	47	81	43	52	39	51	37	46	56	38	43	43	70	69	55	81	47	61	57	51	53	38	39	25	26	46	33	33	42	22	19	36	26	18	58	42	56	18	64	44	20	41	21	30	41	33	8	25	29	49	37	43	79	0	0	24									
8	Число бюллетеней в стационарных ящиках для голосования	80994	1301	1017	1105	1279	1164	1216	1119	1244	1106	1219	1274	827	1006	1046	1030	1006	1128	1059	1034	1045	1253	1285	1219	1304	1446	1157	1181	1194	1206	1235	1217	1155	1141	1164	1200	1149	1034	1143	921	1626	1277	1334	1199	1235	1292	1283	1352	1364	1499	1425	1000	1164	1201	1145	1200	1100	1191	1080	1132	1050	1164	1131	1182	1189	1365	1162	1232	1276	24	124	33	134									
9	Число недействительных избирательных бюллетеней	1066	18	20	10	20	16	17	9	24	20	22	15	10	0	17	21	13	12	13	14	17	20	10	14	15	20	16	23	10	14	20	5	14	11	18	15	22	11	18	14	17	15	19	19	10	14	8	18	10	70	15	14	22	14	8	20	8	11	9	19	18	11	15	18	11	12	9	12	19	0	3	0	0									
10	Число действительных избирательных бюллетеней	83379	1366	1158	1211	1306	1209	1252	1185	1266	1147	1254	1343	861	1083	1095	1074	1063	1163	1127	1063	1080	1272	1326	1242	1335	1482	1179	1201	1227	1262	1284	1267	1222	1177	1207	1242	1178	1076	1163	946	1634	1288	1361	1213	1258	1320	1297	1353	1390	1455	1428	1044	1184	1243	1155	1244	1136	1200	1112	1134	1062	1194	1149	1172	1203	1382	1202	1257	1300	103	121	33	158									
11	Число полученных открепительных  удостоверений	2310	25	20	30	50	60	69	23	29	53	30	30	23	30	23	20	30	35	26	24	20	50	30	30	33	30	26	31	30	26	30	33	30	30	30	32	34	95	33	55	43	40	50	26	30	32	40	40	60	62	46	29	30	16	26	30	30	30	20	30	21	25	23	32	38	27	31	30	35	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2166	23	13	26	48	56	67	19	26	51	23	28	21	25	23	18	28	34	25	18	16	43	20	29	33	28	26	31	29	23	28	31	26	28	27	29	32	94	33	53	42	40	46	26	29	30	40	36	56	61	46	24	28	16	24	30	28	30	19	29	21	25	23	32	34	27	29	30	34	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1318	14	7	11	28	11	32	26	18	10	26	29	22	17	15	13	19	21	12	12	26	21	12	27	20	28	14	18	10	22	18	17	24	14	18	13	22	13	13	18	41	34	39	17	17	15	17	20	20	18	17	12	13	15	21	17	16	12	10	24	12	14	13	30	9	12	15	11	10	26	18	10	32									
14	Число неиспользованных открепительных удостоверений	144	2	7	4	2	4	2	4	3	2	7	2	2	5	0	2	2	1	1	6	4	7	10	1	0	2	0	0	1	3	2	2	4	2	3	3	2	1	0	2	1	0	4	0	1	2	0	4	4	1	0	5	2	0	2	0	2	0	1	1	0	0	0	0	4	0	2	0	1	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	68	2	0	2	0	3	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	3	0	2	0	1	0	0	1	2	4	2	1	0	1	0	1	0	0	0	1	2	0	4	0	1	1	1	1	3	1	0	1	2	1	3	1	1	1	2	1	0	2	0	1	0	1	3	2	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
19	Жириновский Владимир Вольфович	6293	146	106	92	115	89	102	89	83	72	94	115	86	90	87	100	87	93	86	85	79	107	99	106	95	102	101	107	84	84	80	87	91	93	89	86	97	90	99	57	107	74	92	99	87	104	101	112	95	87	110	73	83	91	73	100	80	80	77	83	71	79	74	89	101	109	92	100	96	1	4	7	12									
		7.45%	10.55%	8.99%	7.53%	8.67%	7.27%	8.04%	7.45%	6.43%	6.17%	7.37%	8.47%	9.87%	8.31%	7.82%	9.13%	8.09%	7.91%	7.54%	7.89%	7.20%	8.28%	7.41%	8.44%	7.04%	6.79%	8.45%	8.74%	6.79%	6.58%	6.13%	6.84%	7.36%	7.83%	7.27%	6.84%	8.08%	8.28%	8.38%	5.94%	6.48%	5.68%	6.67%	8.04%	6.86%	7.80%	7.74%	8.17%	6.79%	5.70%	7.62%	6.90%	6.88%	7.24%	6.28%	7.91%	6.99%	6.61%	6.87%	7.20%	6.57%	6.56%	6.36%	7.48%	8.32%	7.82%	7.60%	7.88%	7.28%	0.97%	3.23%	21.21%	7.59%									
20	Зюганов Геннадий Андреевич	17199	244	266	229	229	222	232	239	257	256	275	260	140	209	189	195	233	251	186	198	245	251	275	238	313	342	265	245	257	284	249	283	268	212	241	245	218	219	232	197	340	237	291	251	259	249	272	295	277	336	294	236	246	261	209	240	262	292	227	224	212	255	255	240	271	320	283	292	307	8	29	5	35									
		20.37%	17.63%	22.58%	18.76%	17.27%	18.12%	18.28%	20.02%	19.92%	21.94%	21.55%	19.15%	16.07%	19.30%	16.99%	17.81%	21.65%	21.36%	16.32%	18.38%	22.33%	19.43%	20.58%	18.95%	23.19%	22.77%	22.18%	20.02%	20.78%	22.26%	19.10%	22.25%	21.68%	17.85%	19.67%	19.49%	18.17%	20.15%	19.64%	20.52%	20.59%	18.19%	21.09%	20.37%	20.43%	18.67%	20.84%	21.52%	19.79%	22.03%	20.37%	22.31%	20.40%	20.76%	17.97%	18.99%	22.90%	24.11%	20.25%	19.43%	19.63%	21.16%	21.91%	20.17%	22.32%	22.96%	23.37%	23.01%	23.28%	7.77%	23.39%	15.15%	22.15%									
21	Миронов Сергей Михайлович	5012	68	51	57	69	82	84	64	71	71	70	77	40	81	52	67	68	66	68	63	69	70	79	68	69	102	72	90	83	92	60	80	71	81	65	84	59	68	81	46	97	65	78	72	80	97	78	95	66	90	91	77	70	74	67	88	69	66	75	61	83	64	69	76	69	81	66	87	79	3	8	4	9									
		5.94%	4.91%	4.33%	4.67%	5.20%	6.69%	6.62%	5.36%	5.50%	6.08%	5.49%	5.67%	4.59%	7.48%	4.68%	6.12%	6.32%	5.62%	5.96%	5.85%	6.29%	5.42%	5.91%	5.41%	5.11%	6.79%	6.03%	7.35%	6.71%	7.21%	4.60%	6.29%	5.74%	6.82%	5.31%	6.68%	4.92%	6.26%	6.86%	4.79%	5.88%	4.99%	5.65%	5.84%	6.31%	7.27%	5.98%	6.93%	4.71%	5.90%	6.31%	7.28%	5.80%	5.89%	5.76%	6.96%	6.03%	5.45%	6.69%	5.29%	7.69%	5.31%	5.93%	6.39%	5.68%	5.81%	5.45%	6.86%	5.99%	2.91%	6.45%	12.12%	5.70%									
22	Прохоров Михаил Дмитриевич	9906	142	94	125	158	131	155	128	143	139	129	154	99	98	121	111	97	131	125	112	121	150	166	152	175	195	130	146	153	157	166	118	153	106	162	144	131	124	134	111	271	244	153	134	156	172	169	189	237	217	200	120	141	117	124	119	145	163	121	120	106	127	103	176	149	171	138	122	170	14	12	3	17									
		11.73%	10.26%	7.98%	10.24%	11.92%	10.69%	12.21%	10.72%	11.09%	11.91%	10.11%	11.34%	11.37%	9.05%	10.88%	10.14%	9.01%	11.15%	10.96%	10.40%	11.03%	11.61%	12.43%	12.10%	12.96%	12.98%	10.88%	11.93%	12.37%	12.30%	12.73%	9.28%	12.38%	8.92%	13.22%	11.46%	10.92%	11.41%	11.35%	11.56%	16.41%	18.73%	11.09%	10.88%	12.30%	12.89%	12.95%	13.79%	16.93%	14.23%	13.86%	11.34%	11.69%	9.31%	10.66%	9.41%	12.67%	13.46%	10.79%	10.41%	9.81%	10.54%	8.85%	14.79%	12.27%	12.27%	11.40%	9.61%	12.89%	13.59%	9.68%	9.09%	10.76%									
23	Путин Владимир Владимирович	44969	766	641	708	735	685	679	665	712	609	686	737	496	605	646	601	578	622	662	605	566	694	707	678	683	741	611	613	650	645	729	699	639	685	650	683	673	575	617	535	819	668	747	657	676	698	677	662	715	725	733	538	644	700	682	697	580	599	612	646	590	669	648	591	613	701	623	656	648	77	68	14	85									
		53.25%	55.35%	54.41%	57.99%	55.43%	55.92%	53.51%	55.70%	55.19%	52.19%	53.76%	54.27%	56.95%	55.86%	58.09%	54.89%	53.72%	52.94%	58.07%	56.17%	51.60%	53.72%	52.92%	53.98%	50.59%	49.33%	51.13%	50.08%	52.55%	50.55%	55.90%	54.95%	51.70%	57.66%	53.06%	54.34%	56.08%	52.90%	52.24%	55.73%	49.61%	51.27%	54.13%	53.33%	53.31%	52.32%	51.88%	48.29%	51.07%	47.54%	50.80%	50.85%	53.40%	55.69%	58.64%	55.14%	50.70%	49.46%	54.59%	56.03%	54.63%	55.52%	55.67%	49.66%	50.49%	50.29%	51.45%	51.69%	49.13%	74.76%	54.84%	42.42%	53.80%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
