Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Старокулаткинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	826	162	106	78	44	22	12	23	17	30	32	19	7	50	12	35	17	32	37	17	37	37					
		9.78%	10.79%	9.77%	14.29%	9.67%	8.12%	13.95%	22.77%	6.85%	6.45%	12.85%	11.95%	7.22%	7.53%	7.19%	6.26%	7.87%	10.42%	8.64%	5.82%	14.92%	12.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	304	52	29	43	7	6	3	3	4	13	5	18	2	27	8	15	8	7	21	14	12	7					
		3.60%	3.46%	2.67%	7.88%	1.54%	2.21%	3.49%	2.97%	1.61%	2.80%	2.01%	11.32%	2.06%	4.07%	4.79%	2.68%	3.70%	2.28%	4.91%	4.79%	4.84%	2.30%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	32	4	4	1	0	1	1	1	0	2	3	2	0	5	1	2	0	1	0	0	2	2					
		0.38%	0.27%	0.37%	0.18%	0.00%	0.37%	1.16%	0.99%	0.00%	0.43%	1.20%	1.26%	0.00%	0.75%	0.60%	0.36%	0.00%	0.33%	0.00%	0.00%	0.81%	0.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1966	523	433	131	73	48	21	14	41	50	23	20	9	97	10	141	23	61	90	48	46	64					
		23.27%	34.84%	39.91%	23.99%	16.04%	17.71%	24.42%	13.86%	16.53%	10.75%	9.24%	12.58%	9.28%	14.61%	5.99%	25.22%	10.65%	19.87%	21.03%	16.44%	18.55%	20.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	48	8	5	4	0	2	0	1	0	2	2	0	0	3	4	3	3	4	1	1	3	2					
		0.57%	0.53%	0.46%	0.73%	0.00%	0.74%	0.00%	0.99%	0.00%	0.43%	0.80%	0.00%	0.00%	0.45%	2.40%	0.54%	1.39%	1.30%	0.23%	0.34%	1.21%	0.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5125	728	490	283	324	191	45	57	183	362	174	99	77	473	129	351	157	195	269	204	147	187					
		60.66%	48.50%	45.16%	51.83%	71.21%	70.48%	52.33%	56.44%	73.79%	77.85%	69.88%	62.26%	79.38%	71.23%	77.25%	62.79%	72.69%	63.52%	62.85%	69.86%	59.27%	61.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	4	4	2	4	0	1	1	2	2	3	1	0	2	1	3	1	0	1	1	1	1					
		0.41%	0.27%	0.37%	0.37%	0.88%	0.00%	1.16%	0.99%	0.81%	0.43%	1.20%	0.63%	0.00%	0.30%	0.60%	0.54%	0.46%	0.00%	0.23%	0.34%	0.40%	0.33%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
