Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Каларская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159					
		2.45%	1.55%	2.25%	2.88%	2.48%	1.79%	3.41%	1.53%	2.30%	2.90%	3.65%	0.00%	1.72%	2.97%	3.70%	2.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	1	1	1	1	2	1	1	1	0	3	0	1	6	2	0					
		0.55%	0.31%	0.32%	0.29%	0.41%	0.90%	1.14%	0.51%	0.21%	0.00%	1.09%	0.00%	0.34%	1.98%	0.62%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	0	2	0	1	0	0	1	0	1	2	2	0					
		0.26%	0.31%	0.00%	0.00%	0.00%	0.90%	0.00%	0.51%	0.00%	0.00%	0.36%	0.00%	0.34%	0.66%	0.62%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	266	20	19	28	18	9	3	8	38	15	15	1	18	38	27	9					
		6.93%	6.19%	6.11%	8.07%	7.44%	4.04%	3.41%	4.08%	7.93%	7.25%	5.47%	1.20%	6.19%	12.54%	8.33%	6.12%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	1	2	0	0	0	1	0	1	0	0	0	1	0					
		0.16%	0.00%	0.00%	0.29%	0.83%	0.00%	0.00%	0.00%	0.21%	0.00%	0.36%	0.00%	0.00%	0.00%	0.31%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0					
		0.10%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.66%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	656	69	41	53	31	38	23	45	46	19	73	20	52	48	83	15					
		17.09%	21.36%	13.18%	15.27%	12.81%	17.04%	26.14%	22.96%	9.60%	9.18%	26.64%	24.10%	17.87%	15.84%	25.62%	10.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	306	28	31	41	19	10	8	17	19	9	20	10	20	37	28	9					
		7.97%	8.67%	9.97%	11.82%	7.85%	4.48%	9.09%	8.67%	3.97%	4.35%	7.30%	12.05%	6.87%	12.21%	8.64%	6.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	5	0	4	2	5	1	2	8	3	3	1	4	1	1	4					
		1.15%	1.55%	0.00%	1.15%	0.83%	2.24%	1.14%	1.02%	1.67%	1.45%	1.09%	1.20%	1.37%	0.33%	0.31%	2.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2352	184	207	202	151	151	49	115	350	152	141	50	188	146	161	105					
		61.28%	56.97%	66.56%	58.21%	62.40%	67.71%	55.68%	58.67%	73.07%	73.43%	51.46%	60.24%	64.60%	48.18%	49.69%	71.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	8	3	4	9	1	0	1	4	2	3	0	1	10	6	0					
		1.35%	2.48%	0.96%	1.15%	3.72%	0.45%	0.00%	0.51%	0.84%	0.97%	1.09%	0.00%	0.34%	3.30%	1.85%	0.00%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
