Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Енотаевская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.08%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1485	20	80	153	39	48	4	20	45	50	144	156	136	20	33	12	49	37	44	149	184	62					
		10.34%	8.40%	9.95%	13.81%	16.05%	9.82%	5.33%	6.04%	7.01%	11.21%	8.88%	12.38%	10.49%	3.13%	6.53%	10.53%	8.31%	9.49%	6.04%	13.12%	14.39%	14.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	1	2	1	0	0	0	1	0	3	4	1	0	0	0	0	1	2	0	3	0					
		0.13%	0.00%	0.12%	0.18%	0.41%	0.00%	0.00%	0.00%	0.16%	0.00%	0.19%	0.32%	0.08%	0.00%	0.00%	0.00%	0.00%	0.26%	0.27%	0.00%	0.23%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	0	1	0	1	3	0	4	1	2	3	2	2	0	1	0	0	1	0	6	3	0					
		0.21%	0.00%	0.12%	0.00%	0.41%	0.61%	0.00%	1.21%	0.16%	0.45%	0.19%	0.16%	0.15%	0.00%	0.20%	0.00%	0.00%	0.26%	0.00%	0.53%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1066	6	71	44	12	26	15	8	25	20	166	132	128	13	31	4	34	34	22	124	132	19					
		7.42%	2.52%	8.83%	3.97%	4.94%	5.32%	20.00%	2.42%	3.89%	4.48%	10.24%	10.48%	9.88%	2.04%	6.14%	3.51%	5.76%	8.72%	3.02%	10.92%	10.32%	4.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1497	12	65	64	21	41	2	15	44	26	325	252	230	31	52	2	37	12	39	94	112	21					
		10.42%	5.04%	8.08%	5.78%	8.64%	8.38%	2.67%	4.53%	6.85%	5.83%	20.05%	20.00%	17.75%	4.86%	10.30%	1.75%	6.27%	3.08%	5.35%	8.27%	8.76%	4.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	101	4	6	7	3	4	0	1	1	1	10	13	12	0	4	1	5	5	4	9	10	1					
		0.70%	1.68%	0.75%	0.63%	1.23%	0.82%	0.00%	0.30%	0.16%	0.22%	0.62%	1.03%	0.93%	0.00%	0.79%	0.88%	0.85%	1.28%	0.55%	0.79%	0.78%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9656	186	551	801	157	334	51	273	511	325	914	660	733	574	367	94	447	289	606	710	769	304					
		67.24%	78.15%	68.53%	72.29%	64.61%	68.30%	68.00%	82.48%	79.60%	72.87%	56.38%	52.38%	56.56%	89.97%	72.67%	82.46%	75.76%	74.10%	83.13%	62.50%	60.13%	71.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	2	9	2	1	4	0	3	3	1	1	4	5	0	2	0	2	1	0	4	3	0					
		0.33%	0.84%	1.12%	0.18%	0.41%	0.82%	0.00%	0.91%	0.47%	0.22%	0.06%	0.32%	0.39%	0.00%	0.40%	0.00%	0.34%	0.26%	0.00%	0.35%	0.23%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
