Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Нюрбинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
14	Число неиспользованных открепительных удостоверений	206	17	8	11	16	12	4	10	5	6	10	6	1	1	7	8	0	7	5	1	1	8	12	6	5	7	6	3	6	2	2	4	9	0					
15	"Число открепительных удостоверений, выданных в ТИК"	17	0	2	0	0	4	1	1	2	3	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	514	25	24	27	17	22	24	9	13	18	13	37	0	17	8	27	0	15	12	5	10	9	19	3	1	18	2	17	12	21	13	32	21	23					
		3.93%	4.73%	4.06%	4.79%	3.21%	4.01%	5.25%	2.07%	2.73%	4.50%	3.23%	3.36%	0.00%	10.56%	3.90%	5.39%	0.00%	4.16%	2.81%	2.48%	8.00%	2.32%	4.19%	1.18%	1.92%	6.21%	2.04%	3.35%	2.99%	7.75%	4.91%	3.54%	6.82%	3.01%					
19	. Малышкин Олег Александрович	105	3	0	3	2	2	3	2	0	2	3	4	3	0	2	6	0	6	2	2	1	3	3	0	0	4	1	2	4	0	1	3	7	31					
		0.80%	0.57%	0.00%	0.53%	0.38%	0.36%	0.66%	0.46%	0.00%	0.50%	0.75%	0.36%	3.16%	0.00%	0.98%	1.20%	0.00%	1.66%	0.47%	0.99%	0.80%	0.77%	0.66%	0.00%	0.00%	1.38%	1.02%	0.39%	1.00%	0.00%	0.38%	0.33%	2.27%	4.05%					
20	. Миронов Сергей Михайлович	84	4	2	6	2	6	0	1	1	5	2	4	0	2	1	4	0	2	3	1	2	4	1	4	1	3	1	3	2	1	0	5	3	8					
		0.64%	0.76%	0.34%	1.06%	0.38%	1.09%	0.00%	0.23%	0.21%	1.25%	0.50%	0.36%	0.00%	1.24%	0.49%	0.80%	0.00%	0.55%	0.70%	0.50%	1.60%	1.03%	0.22%	1.57%	1.92%	1.03%	1.02%	0.59%	0.50%	0.37%	0.00%	0.55%	0.97%	1.05%					
21	. Путин Владимир Владимирович	9298	383	396	403	387	390	330	318	350	286	286	827	69	124	166	369	23	266	297	142	83	301	385	175	27	216	80	356	243	186	163	566	131	574					
		71.02%	72.40%	67.01%	71.45%	73.16%	71.17%	72.21%	73.27%	73.38%	71.50%	71.14%	75.18%	72.63%	77.02%	80.98%	73.65%	85.19%	73.68%	69.56%	70.30%	66.40%	77.58%	84.99%	68.90%	51.92%	74.48%	81.63%	70.22%	60.60%	68.63%	61.51%	62.54%	42.53%	75.03%					
22	. Хакамада Ирина Муцуовна	1013	42	58	46	52	57	41	39	38	39	38	102	4	5	6	34	2	35	13	18	11	26	10	6	0	14	4	26	38	11	15	96	44	43					
		7.74%	7.94%	9.81%	8.16%	9.83%	10.40%	8.97%	8.99%	7.97%	9.75%	9.45%	9.27%	4.21%	3.11%	2.93%	6.79%	7.41%	9.70%	3.04%	8.91%	8.80%	6.70%	2.21%	2.36%	0.00%	4.83%	4.08%	5.13%	9.48%	4.06%	5.66%	10.61%	14.29%	5.62%					
23	. Харитонов Николай Михайлович	1734	58	96	70	60	55	49	53	63	37	43	92	10	8	16	44	2	29	85	29	17	39	33	62	22	23	10	100	93	49	66	196	94	31					
		13.24%	10.96%	16.24%	12.41%	11.34%	10.04%	10.72%	12.21%	13.21%	9.25%	10.70%	8.36%	10.53%	4.97%	7.80%	8.78%	7.41%	8.03%	19.91%	14.36%	13.60%	10.05%	7.28%	24.41%	42.31%	7.93%	10.20%	19.72%	23.19%	18.08%	24.91%	21.66%	30.52%	4.05%					
																																								
24	Против всех	234	12	8	7	5	9	9	9	8	8	12	22	8	5	5	7	0	4	10	3	0	2	0	1	0	5	0	0	4	3	3	6	4	55					
		1.79%	2.27%	1.35%	1.24%	0.95%	1.64%	1.97%	2.07%	1.68%	2.00%	2.99%	2.00%	8.42%	3.11%	2.44%	1.40%	0.00%	1.11%	2.34%	1.49%	0.00%	0.52%	0.00%	0.39%	0.00%	1.72%	0.00%	0.00%	1.00%	1.11%	1.13%	0.66%	1.30%	7.19%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
