Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Вышневолоцкая городская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	833	30	30	35	30	20	35	18	35	45	35	35	30	25	25	10	10	10	15	15	15	30	10	30	30	15	30	15	30	35	30	30	35	10	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	428	6	14	12	11	14	28	16	11	38	18	23	15	10	9	4	4	7	4	6	5	6	1	24	15	4	18	6	9	25	19	24	17	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	266	5	2	4	2	3	8	4	4	2	10	14	9	4	2	3	4	4	5	5	4	4	4	5	5	1	3	13	3	3	4	6	8	3	58	15	33					
14	Число погашенных открепительных удостоверений	405	24	16	23	19	6	7	2	24	7	17	12	15	15	16	6	6	3	11	9	10	24	9	6	15	11	12	9	21	10	11	6	18	5	0	0	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	336	10	13	10	11	2	17	4	8	11	12	18	13	7	9	2	4	7	10	4	3	11	5	20	10	13	17	8	10	25	8	5	16	6	3	0	4					
		1.32%	1.49%	1.32%	0.82%	1.20%	0.39%	1.16%	0.78%	1.23%	1.21%	0.82%	1.47%	1.25%	0.94%	1.48%	0.75%	1.18%	2.23%	2.48%	0.93%	0.55%	1.39%	1.78%	1.85%	1.17%	2.60%	2.37%	1.45%	1.71%	2.10%	0.78%	0.60%	1.25%	1.59%	5.08%	0.0%	12.12%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	693	16	25	25	23	8	51	13	22	31	49	38	27	19	14	7	16	10	16	9	17	18	4	32	38	10	12	16	14	33	19	23	34	3	1	0	0					
		2.73%	2.38%	2.54%	2.06%	2.52%	1.56%	3.48%	2.54%	3.38%	3.41%	3.36%	3.11%	2.60%	2.55%	2.31%	2.63%	4.73%	3.19%	3.98%	2.09%	3.17%	2.27%	1.42%	2.96%	4.47%	2.00%	1.67%	2.90%	2.40%	2.78%	1.85%	2.80%	2.67%	0.79%	1.69%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	720	16	13	34	20	5	38	11	29	24	33	20	23	23	13	16	9	9	8	12	14	28	10	18	20	13	18	16	23	36	39	43	41	41	1	2	1					
		2.84%	2.38%	1.32%	2.80%	2.19%	0.98%	2.59%	2.15%	4.46%	2.64%	2.26%	1.64%	2.21%	3.09%	2.14%	6.01%	2.66%	2.87%	1.99%	2.79%	2.61%	3.54%	3.57%	1.66%	2.35%	2.60%	2.51%	2.90%	3.94%	3.03%	3.80%	5.24%	3.22%	10.90%	1.69%	13.33%	3.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1231	23	34	65	30	22	91	33	27	47	98	62	41	34	21	19	27	13	19	28	15	30	28	47	32	23	42	37	31	43	53	40	55	16	3	2	0					
		4.86%	3.43%	3.46%	5.37%	3.28%	4.31%	6.21%	6.47%	4.16%	5.17%	6.73%	5.09%	3.94%	4.56%	3.47%	7.14%	7.98%	4.15%	4.72%	6.51%	2.79%	3.79%	9.99%	4.35%	3.76%	4.60%	5.87%	6.72%	5.31%	3.62%	5.17%	4.87%	4.33%	4.25%	5.08%	13.33%	0.0%					
22	"5. ""За Русь Святую"""	286	12	12	5	9	6	13	4	14	13	11	13	7	15	8	8	3	7	2	6	7	8	2	13	18	6	6	4	10	9	6	11	5	11	0	1	1					
		1.13%	1.79%	1.22%	0.41%	0.98%	1.17%	0.88%	0.78%	2.15%	1.43%	0.75%	1.06%	0.67%	2.01%	1.32%	3.00%	0.88%	2.23%	0.49%	1.39%	1.30%	1.01%	0.71%	1.20%	2.12%	1.20%	0.83%	0.72%	1.71%	0.75%	0.58%	1.34%	0.39%	2.92%	0.0%	6.66%	3.03%					
23	"6. ""Объединенная Российская партия ""Русь"""	56	3	2	3	0	3	4	1	1	1	0	1	5	4	0	0	1	1	0	1	0	1	2	4	4	0	0	0	1	4	0	1	6	2	0	0	0					
		0.22%	0.44%	0.20%	0.24%	0.0%	0.58%	0.27%	0.19%	0.15%	0.11%	0.0%	0.08%	0.48%	0.53%	0.0%	0.0%	0.29%	0.31%	0.0%	0.23%	0.0%	0.12%	0.71%	0.37%	0.47%	0.0%	0.0%	0.0%	0.17%	0.33%	0.0%	0.12%	0.47%	0.53%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	230	7	4	9	6	4	11	3	4	6	10	11	13	8	3	3	4	1	7	3	8	9	3	15	9	0	10	2	9	13	7	8	16	2	2	0	0					
		0.90%	1.04%	0.40%	0.74%	0.65%	0.78%	0.75%	0.58%	0.61%	0.66%	0.68%	0.90%	1.25%	1.07%	0.49%	1.12%	1.18%	0.31%	1.74%	0.69%	1.49%	1.13%	1.07%	1.38%	1.06%	0.0%	1.39%	0.36%	1.54%	1.09%	0.68%	0.97%	1.25%	0.53%	3.38%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	50	2	3	3	0	1	0	2	0	3	5	1	3	0	1	1	1	0	1	1	4	0	0	0	1	0	3	2	0	2	1	2	1	5	0	0	1					
		0.19%	0.29%	0.30%	0.24%	0.0%	0.19%	0.0%	0.39%	0.0%	0.33%	0.34%	0.08%	0.28%	0.0%	0.16%	0.37%	0.29%	0.0%	0.24%	0.23%	0.74%	0.0%	0.0%	0.0%	0.11%	0.0%	0.41%	0.36%	0.0%	0.16%	0.09%	0.24%	0.07%	1.32%	0.0%	0.0%	3.03%					
26	"9. ""Российская экологическая партия ""Зеленые"""	96	1	5	8	2	0	5	2	3	2	6	4	4	2	2	2	2	1	0	1	2	5	0	3	4	1	6	0	1	9	0	6	6	1	0	0	0					
		0.37%	0.14%	0.50%	0.66%	0.21%	0.0%	0.34%	0.39%	0.46%	0.22%	0.41%	0.32%	0.38%	0.26%	0.33%	0.75%	0.59%	0.31%	0.0%	0.23%	0.37%	0.63%	0.0%	0.27%	0.47%	0.20%	0.83%	0.0%	0.17%	0.75%	0.0%	0.73%	0.47%	0.26%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	836	24	43	40	20	17	40	13	21	29	42	38	41	21	16	7	8	9	13	19	24	24	6	43	33	20	24	22	29	34	31	30	41	10	3	0	1					
		3.30%	3.58%	4.37%	3.30%	2.19%	3.33%	2.73%	2.54%	3.23%	3.19%	2.88%	3.11%	3.94%	2.82%	2.64%	2.63%	2.36%	2.87%	3.23%	4.41%	4.47%	3.03%	2.14%	3.98%	3.88%	4.00%	3.35%	4.0%	4.97%	2.86%	3.02%	3.65%	3.22%	2.65%	5.08%	0.0%	3.03%					
28	"11. ""Истинные патриоты России"""	14	0	0	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1					
		0.05%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.06%	0.0%	0.0%	0.13%	0.0%	0.37%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.17%	0.08%	0.09%	0.0%	0.07%	0.0%	0.0%	0.0%	3.03%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	383	13	21	17	13	15	23	9	6	19	15	19	12	13	8	4	6	4	7	4	13	15	3	15	7	3	8	12	11	25	7	5	24	3	1	1	2					
		1.51%	1.94%	2.13%	1.40%	1.42%	2.94%	1.56%	1.76%	0.92%	2.09%	1.03%	1.55%	1.15%	1.74%	1.32%	1.50%	1.77%	1.27%	1.74%	0.93%	2.42%	1.89%	1.07%	1.38%	0.82%	0.60%	1.11%	2.18%	1.88%	2.10%	0.68%	0.60%	1.88%	0.79%	1.69%	6.66%	6.06%					
30	"13. ""Демократическая партия России"""	55	2	1	5	5	0	3	0	0	2	1	5	4	1	0	2	1	1	0	2	1	3	0	2	1	1	1	1	2	3	1	2	1	1	0	0	0					
		0.21%	0.29%	0.10%	0.41%	0.54%	0.0%	0.20%	0.0%	0.0%	0.22%	0.06%	0.41%	0.38%	0.13%	0.0%	0.75%	0.29%	0.31%	0.0%	0.46%	0.18%	0.37%	0.0%	0.18%	0.11%	0.20%	0.13%	0.18%	0.34%	0.25%	0.09%	0.24%	0.07%	0.26%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	2	0	2	3	2	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	2	1	3	0	0	1	3	1	3	2	2	0	5	0	0	1					
		0.15%	0.29%	0.0%	0.16%	0.32%	0.39%	0.06%	0.0%	0.0%	0.11%	0.06%	0.0%	0.09%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.35%	0.27%	0.0%	0.0%	0.13%	0.54%	0.17%	0.25%	0.19%	0.24%	0.0%	1.32%	0.0%	0.0%	3.03%					
32	"15. ""Партия СЛОН"""	80	0	4	2	12	5	4	0	3	2	3	9	2	2	1	0	3	1	1	0	1	0	1	2	4	0	0	0	1	5	4	3	3	2	0	0	0					
		0.31%	0.0%	0.40%	0.16%	1.31%	0.98%	0.27%	0.0%	0.46%	0.22%	0.20%	0.73%	0.19%	0.26%	0.16%	0.0%	0.88%	0.31%	0.24%	0.0%	0.18%	0.0%	0.35%	0.18%	0.47%	0.0%	0.0%	0.0%	0.17%	0.42%	0.39%	0.36%	0.23%	0.53%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2644	59	96	103	83	46	187	72	75	81	141	152	87	90	103	36	29	37	43	46	36	81	27	107	88	65	78	51	62	122	121	97	125	9	7	1	1					
		10.45%	8.80%	9.77%	8.51%	9.10%	9.01%	12.76%	14.11%	11.55%	8.92%	9.69%	12.47%	8.38%	12.09%	17.02%	13.53%	8.57%	11.82%	10.69%	10.69%	6.71%	10.25%	9.64%	9.90%	10.36%	13.02%	10.90%	9.27%	10.63%	10.27%	11.80%	11.82%	9.84%	2.39%	11.86%	6.66%	3.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	1	3	2	1	2	0	0	0	3	7	3	7	3	2	0	1	1	0	0	1	2	1	1	2	4	1	3	2	6	1	2	2	5	2	0	0					
		0.28%	0.14%	0.30%	0.16%	0.10%	0.39%	0.0%	0.0%	0.0%	0.33%	0.48%	0.24%	0.67%	0.40%	0.33%	0.0%	0.29%	0.31%	0.0%	0.0%	0.18%	0.25%	0.35%	0.09%	0.23%	0.80%	0.13%	0.54%	0.34%	0.50%	0.09%	0.24%	0.15%	1.32%	3.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3513	110	136	161	120	52	229	75	96	148	187	158	143	106	80	43	55	47	60	61	104	100	35	116	130	57	84	93	81	167	137	117	176	38	7	3	1					
		13.88%	16.41%	13.84%	13.30%	13.15%	10.19%	15.63%	14.70%	14.79%	16.29%	12.85%	12.97%	13.77%	14.24%	13.22%	16.16%	16.27%	15.01%	14.92%	14.18%	19.40%	12.65%	12.49%	10.74%	15.31%	11.42%	11.74%	16.90%	13.89%	14.06%	13.36%	14.26%	13.85%	10.10%	11.86%	20.0%	3.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	476	8	16	38	20	10	15	10	15	8	37	16	23	4	7	7	5	10	9	10	15	10	3	30	7	7	17	11	11	25	20	16	28	8	0	0	0					
		1.88%	1.19%	1.62%	3.14%	2.19%	1.96%	1.02%	1.96%	2.31%	0.88%	2.54%	1.31%	2.21%	0.53%	1.15%	2.63%	1.47%	3.19%	2.23%	2.32%	2.79%	1.26%	1.07%	2.77%	0.82%	1.40%	2.37%	2.0%	1.88%	2.10%	1.95%	1.95%	2.20%	2.12%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8888	252	354	489	335	247	502	178	211	334	509	429	393	251	202	72	107	104	125	158	187	289	102	387	281	208	254	178	167	417	364	260	459	47	20	5	11					
		35.14%	37.61%	36.04%	40.41%	36.73%	48.43%	34.26%	34.90%	32.51%	36.78%	34.98%	35.22%	37.86%	33.73%	33.38%	27.06%	31.65%	33.22%	31.09%	36.74%	34.88%	36.58%	36.42%	35.83%	33.09%	41.68%	35.52%	32.36%	28.64%	35.13%	35.51%	31.70%	36.14%	12.5%	33.89%	33.33%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	1	1	5	1	1	0	2	1	2	2	1	1	1	0	0	0	0	0	2	1	1	0	3	1	3	1	0	0	2	3	0	3	3	0	0	0					
		0.16%	0.14%	0.10%	0.41%	0.10%	0.19%	0.0%	0.39%	0.15%	0.22%	0.13%	0.08%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.18%	0.12%	0.0%	0.27%	0.11%	0.60%	0.13%	0.0%	0.0%	0.16%	0.29%	0.0%	0.23%	0.79%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	76	0	5	3	2	3	7	3	0	0	4	3	3	2	4	0	1	0	1	0	3	0	0	4	3	1	3	1	4	3	5	1	4	3	0	0	0					
		0.30%	0.0%	0.50%	0.24%	0.21%	0.58%	0.47%	0.58%	0.0%	0.0%	0.27%	0.24%	0.28%	0.26%	0.66%	0.0%	0.29%	0.0%	0.24%	0.0%	0.55%	0.0%	0.0%	0.37%	0.35%	0.20%	0.41%	0.18%	0.68%	0.25%	0.48%	0.12%	0.31%	0.79%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2990	75	133	114	135	48	152	55	77	91	212	132	135	103	78	21	30	32	49	35	45	82	29	157	117	35	104	64	85	123	133	92	148	59	5	0	5					
		11.82%	11.19%	13.54%	9.42%	14.80%	9.41%	10.37%	10.78%	11.86%	10.02%	14.57%	10.83%	13.00%	13.84%	12.89%	7.89%	8.87%	10.22%	12.18%	8.13%	8.39%	10.37%	10.35%	14.53%	13.78%	7.01%	14.54%	11.63%	14.57%	10.36%	12.97%	11.21%	11.65%	15.69%	8.47%	0.0%	15.15%					
																																											
41	Против всех	954	30	45	46	39	7	53	16	22	40	55	52	37	24	27	13	15	14	10	18	20	25	8	41	34	17	17	19	19	47	35	33	59	14	3	0	0					
		3.77%	4.47%	4.58%	3.80%	4.27%	1.37%	3.61%	3.13%	3.38%	4.40%	3.78%	4.26%	3.56%	3.22%	4.46%	4.88%	4.43%	4.47%	2.48%	4.18%	3.73%	3.16%	2.85%	3.79%	4.00%	3.40%	2.37%	3.45%	3.25%	3.95%	3.41%	4.02%	4.64%	3.72%	5.08%	0.0%	0.0%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
