Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Кирово-Чепецкая городская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1550	30	30	50	50	60	60	50	50	30	50	60	60	60	60	60	30	50	60	50	50	30	40	50	50	50	50	50	40	30	20	30	40	10	20	0	40					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	349	15	7	13	8	18	19	3	6	7	11	7	14	6	17	15	10	10	15	16	10	10	12	14	11	9	18	10	9	11	0	5	2	0	1	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	236	10	2	2	3	8	4	7	9	3	4	5	10	3	9	4	6	3	4	11	5	5	4	7	3	4	2	4	3	5	2	1	8	3	4	63	6					
14	Число погашенных открепительных удостоверений	1201	15	23	37	42	42	41	47	44	23	39	53	46	54	43	45	20	40	45	34	40	20	28	36	39	41	32	40	31	19	20	25	38	10	19	0	30					
15	Число открепительных удостоверений выданных ТИК	49	0	2	1	3	1	1	1	4	0	2	3	1	2	2	3	2	0	3	2	2	0	2	1	1	1	3	3	0	0	1	0	1	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	370	6	10	9	8	16	17	12	12	12	11	12	15	21	15	4	5	12	26	11	9	9	10	5	9	7	13	16	10	6	6	3	15	3	6	1	8					
		0.83%	0.60%	1.19%	0.62%	0.61%	0.95%	1.04%	1.01%	0.99%	1.20%	0.77%	0.67%	0.92%	1.39%	0.82%	0.23%	1.00%	0.82%	1.46%	0.68%	0.60%	1.09%	0.90%	0.33%	0.55%	0.44%	0.84%	0.90%	0.78%	0.60%	0.94%	0.54%	1.58%	1.64%	0.99%	1.58%	0.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1728	41	42	49	36	52	26	24	50	44	35	83	59	52	76	69	17	72	82	76	74	33	50	66	71	71	72	79	68	35	10	21	28	5	15	4	41					
		3.90%	4.12%	5.0%	3.39%	2.74%	3.11%	1.59%	2.02%	4.12%	4.41%	2.46%	4.66%	3.62%	3.45%	4.19%	4.13%	3.41%	4.97%	4.60%	4.74%	4.98%	4.00%	4.50%	4.41%	4.34%	4.46%	4.65%	4.46%	5.36%	3.55%	1.57%	3.82%	2.95%	2.74%	2.48%	6.34%	3.63%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1606	31	26	71	58	100	76	62	39	38	82	37	69	61	66	35	9	54	23	48	32	39	29	61	40	34	36	42	43	43	59	13	54	11	33	1	51					
		3.63%	3.11%	3.09%	4.91%	4.42%	5.98%	4.65%	5.21%	3.22%	3.81%	5.78%	2.08%	4.23%	4.05%	3.64%	2.09%	1.80%	3.73%	1.29%	2.99%	2.15%	4.73%	2.61%	4.08%	2.44%	2.13%	2.32%	2.37%	3.39%	4.36%	9.32%	2.36%	5.70%	6.04%	5.46%	1.58%	4.51%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2189	36	41	78	61	75	80	55	53	46	72	120	76	55	115	108	15	81	83	83	59	49	45	84	100	71	73	94	74	32	17	22	31	6	32	4	63					
		4.94%	3.62%	4.88%	5.39%	4.65%	4.48%	4.90%	4.62%	4.37%	4.61%	5.07%	6.74%	4.66%	3.65%	6.35%	6.47%	3.01%	5.60%	4.66%	5.17%	3.97%	5.94%	4.05%	5.61%	6.11%	4.46%	4.71%	5.30%	5.83%	3.24%	2.68%	4.00%	3.27%	3.29%	5.29%	6.34%	5.58%					
22	"5. ""За Русь Святую"""	176	3	7	0	6	4	4	9	7	2	5	6	4	4	5	6	4	6	12	2	4	2	3	7	6	5	6	11	5	2	9	4	8	1	3	0	4					
		0.39%	0.30%	0.83%	0.0%	0.45%	0.23%	0.24%	0.75%	0.57%	0.20%	0.35%	0.33%	0.24%	0.26%	0.27%	0.35%	0.80%	0.41%	0.67%	0.12%	0.26%	0.24%	0.27%	0.46%	0.36%	0.31%	0.38%	0.62%	0.39%	0.20%	1.42%	0.72%	0.84%	0.54%	0.49%	0.0%	0.35%					
23	"6. ""Объединенная Российская партия ""Русь"""	116	4	1	1	8	6	4	5	2	2	1	4	5	3	4	4	3	5	2	1	1	2	4	5	5	3	3	4	4	3	5	2	3	2	1	0	4					
		0.26%	0.40%	0.11%	0.06%	0.61%	0.35%	0.24%	0.42%	0.16%	0.20%	0.07%	0.22%	0.30%	0.19%	0.22%	0.23%	0.60%	0.34%	0.11%	0.06%	0.06%	0.24%	0.36%	0.33%	0.30%	0.18%	0.19%	0.22%	0.31%	0.30%	0.78%	0.36%	0.31%	1.09%	0.16%	0.0%	0.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	457	11	8	15	15	23	5	4	10	9	10	32	17	5	11	21	6	19	40	18	22	10	15	17	10	16	14	17	7	15	2	3	2	2	9	3	14					
		1.03%	1.10%	0.95%	1.03%	1.14%	1.37%	0.30%	0.33%	0.82%	0.90%	0.70%	1.79%	1.04%	0.33%	0.60%	1.25%	1.20%	1.31%	2.24%	1.12%	1.48%	1.21%	1.35%	1.13%	0.61%	1.00%	0.90%	0.95%	0.55%	1.52%	0.31%	0.54%	0.21%	1.09%	1.49%	4.76%	1.24%					
25	"8. ""Народно-республиканская партия России"""	40	1	0	0	2	3	2	0	0	0	1	2	2	2	3	0	1	0	4	0	0	0	1	1	0	1	2	2	3	1	2	1	1	0	1	0	1					
		0.09%	0.10%	0.0%	0.0%	0.15%	0.17%	0.12%	0.0%	0.0%	0.0%	0.07%	0.11%	0.12%	0.13%	0.16%	0.0%	0.20%	0.0%	0.22%	0.0%	0.0%	0.0%	0.09%	0.06%	0.0%	0.06%	0.12%	0.11%	0.23%	0.10%	0.31%	0.18%	0.10%	0.0%	0.16%	0.0%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	178	5	4	8	4	7	5	9	9	3	7	5	6	8	8	6	2	4	2	7	4	2	3	12	7	7	7	4	4	6	0	1	6	0	2	0	4					
		0.40%	0.50%	0.47%	0.55%	0.30%	0.41%	0.30%	0.75%	0.74%	0.30%	0.49%	0.28%	0.36%	0.53%	0.44%	0.35%	0.40%	0.27%	0.11%	0.43%	0.26%	0.24%	0.27%	0.80%	0.42%	0.44%	0.45%	0.22%	0.31%	0.60%	0.0%	0.18%	0.63%	0.0%	0.33%	0.0%	0.35%					
27	"10. ""Аграрная партия России"""	1921	51	34	89	39	66	70	60	60	54	93	73	69	67	52	55	12	78	47	63	68	41	33	89	58	51	67	75	66	44	16	40	57	5	30	5	44					
		4.34%	5.13%	4.04%	6.15%	2.97%	3.94%	4.28%	5.05%	4.95%	5.41%	6.55%	4.10%	4.23%	4.44%	2.87%	3.29%	2.40%	5.39%	2.64%	3.93%	4.58%	4.97%	2.97%	5.95%	3.54%	3.20%	4.33%	4.23%	5.20%	4.46%	2.52%	7.28%	6.02%	2.74%	4.96%	7.93%	3.89%					
28	"11. ""Истинные патриоты России"""	36	2	1	2	0	0	2	0	4	1	1	2	4	1	0	2	0	1	2	1	2	0	1	2	0	0	0	0	1	0	2	1	0	0	0	0	1					
		0.08%	0.20%	0.11%	0.13%	0.0%	0.0%	0.12%	0.0%	0.33%	0.10%	0.07%	0.11%	0.24%	0.06%	0.0%	0.11%	0.0%	0.06%	0.11%	0.06%	0.13%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.31%	0.18%	0.0%	0.0%	0.0%	0.0%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	398	11	4	17	8	16	12	11	13	8	16	19	8	12	17	16	4	17	11	10	18	9	13	14	16	17	14	11	9	9	3	6	8	0	5	1	15					
		0.89%	1.10%	0.47%	1.17%	0.61%	0.95%	0.73%	0.92%	1.07%	0.80%	1.12%	1.06%	0.49%	0.79%	0.93%	0.95%	0.80%	1.17%	0.61%	0.62%	1.21%	1.09%	1.17%	0.93%	0.97%	1.06%	0.90%	0.62%	0.70%	0.91%	0.47%	1.09%	0.84%	0.0%	0.82%	1.58%	1.32%					
30	"13. ""Демократическая партия России"""	103	3	1	7	2	4	4	0	2	3	1	4	3	3	3	3	2	0	2	3	5	3	3	3	5	4	4	4	4	3	2	1	6	0	3	0	3					
		0.23%	0.30%	0.11%	0.48%	0.15%	0.23%	0.24%	0.0%	0.16%	0.30%	0.07%	0.22%	0.18%	0.19%	0.16%	0.17%	0.40%	0.0%	0.11%	0.18%	0.33%	0.36%	0.27%	0.20%	0.30%	0.25%	0.25%	0.22%	0.31%	0.30%	0.31%	0.18%	0.63%	0.0%	0.49%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	85	2	2	1	8	2	0	0	4	2	2	1	4	4	4	3	0	1	2	5	2	8	0	2	0	1	5	3	5	4	1	1	4	2	0	0	0					
		0.19%	0.20%	0.23%	0.06%	0.61%	0.11%	0.0%	0.0%	0.33%	0.20%	0.14%	0.05%	0.24%	0.26%	0.22%	0.17%	0.0%	0.06%	0.11%	0.31%	0.13%	0.97%	0.0%	0.13%	0.0%	0.06%	0.32%	0.16%	0.39%	0.40%	0.15%	0.18%	0.42%	1.09%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	94	6	4	1	1	4	3	2	1	1	2	2	3	3	5	2	0	5	5	5	2	1	4	0	6	5	1	9	4	1	0	1	3	0	0	0	2					
		0.21%	0.60%	0.47%	0.06%	0.07%	0.23%	0.18%	0.16%	0.08%	0.10%	0.14%	0.11%	0.18%	0.19%	0.27%	0.11%	0.0%	0.34%	0.28%	0.31%	0.13%	0.12%	0.36%	0.0%	0.36%	0.31%	0.06%	0.50%	0.31%	0.10%	0.0%	0.18%	0.31%	0.0%	0.0%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3768	62	63	132	119	141	169	87	100	69	112	172	169	126	132	109	33	142	135	160	115	81	69	144	150	130	111	178	124	103	47	30	89	10	46	6	103					
		8.51%	6.23%	7.5%	9.13%	9.07%	8.43%	10.35%	7.32%	8.25%	6.92%	7.89%	9.67%	10.37%	8.36%	7.28%	6.53%	6.62%	9.82%	7.58%	9.98%	7.75%	9.83%	6.21%	9.63%	9.17%	8.18%	7.17%	10.05%	9.77%	10.45%	7.42%	5.46%	9.40%	5.49%	7.61%	9.52%	9.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	82	4	0	0	1	3	3	3	1	2	2	1	1	7	1	3	1	3	3	5	3	1	2	0	1	1	5	5	3	1	3	3	8	0	1	0	1					
		0.18%	0.40%	0.0%	0.0%	0.07%	0.17%	0.18%	0.25%	0.08%	0.20%	0.14%	0.05%	0.06%	0.46%	0.05%	0.17%	0.20%	0.20%	0.16%	0.31%	0.20%	0.12%	0.18%	0.0%	0.06%	0.06%	0.32%	0.28%	0.23%	0.10%	0.47%	0.54%	0.84%	0.0%	0.16%	0.0%	0.08%					
35	"18. ""ЛДПР"""	8471	211	152	237	249	277	252	208	217	162	231	391	297	322	402	351	98	253	387	305	324	118	257	251	336	380	380	372	209	182	57	134	112	42	116	5	194					
		19.14%	21.22%	18.09%	16.40%	18.99%	16.56%	15.44%	17.50%	17.91%	16.24%	16.29%	21.99%	18.23%	21.38%	22.19%	21.03%	19.67%	17.49%	21.75%	19.02%	21.84%	14.32%	23.15%	16.78%	20.56%	23.91%	24.56%	21.00%	16.48%	18.47%	9.00%	24.40%	11.83%	23.07%	19.20%	7.93%	17.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1050	21	19	29	36	68	41	30	34	15	41	37	41	36	38	38	10	24	43	41	30	16	29	39	45	40	43	38	23	22	15	13	19	2	11	1	22					
		2.37%	2.11%	2.26%	2.00%	2.74%	4.06%	2.51%	2.52%	2.80%	1.50%	2.89%	2.08%	2.51%	2.39%	2.09%	2.27%	2.00%	1.65%	2.41%	2.55%	2.02%	1.94%	2.61%	2.60%	2.75%	2.51%	2.77%	2.14%	1.81%	2.23%	2.36%	2.36%	2.00%	1.09%	1.82%	1.58%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	14557	323	285	449	406	547	595	408	399	337	461	536	528	527	593	605	192	470	614	481	494	246	373	481	511	519	469	561	406	311	265	184	321	61	196	18	385					
		32.90%	32.49%	33.92%	31.07%	30.96%	32.71%	36.45%	34.34%	32.94%	33.80%	32.51%	30.14%	32.41%	34.99%	32.74%	36.24%	38.55%	32.50%	34.51%	30.00%	33.31%	29.85%	33.60%	32.17%	31.27%	32.66%	30.31%	31.67%	32.01%	31.57%	41.86%	33.51%	33.93%	33.51%	32.45%	28.57%	34.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	0	2	2	4	0	1	2	2	3	2	3	1	3	3	2	0	2	1	1	0	3	1	3	4	3	2	0	2	3	2	0	2	0	0	0	1					
		0.13%	0.0%	0.23%	0.13%	0.30%	0.0%	0.06%	0.16%	0.16%	0.30%	0.14%	0.16%	0.06%	0.19%	0.16%	0.11%	0.0%	0.13%	0.05%	0.06%	0.0%	0.36%	0.09%	0.20%	0.24%	0.18%	0.12%	0.0%	0.15%	0.30%	0.31%	0.0%	0.21%	0.0%	0.0%	0.0%	0.08%					
39	"22. ""Развитие предпринимательства"""	185	7	3	4	6	12	2	0	2	3	2	6	8	6	6	7	4	1	18	9	3	6	7	3	6	9	5	10	7	5	1	3	7	0	2	1	4					
		0.41%	0.70%	0.35%	0.27%	0.45%	0.71%	0.12%	0.0%	0.16%	0.30%	0.14%	0.33%	0.49%	0.39%	0.33%	0.41%	0.80%	0.06%	1.01%	0.56%	0.20%	0.72%	0.63%	0.20%	0.36%	0.56%	0.32%	0.56%	0.55%	0.50%	0.15%	0.54%	0.73%	0.0%	0.33%	1.58%	0.35%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3851	101	78	168	170	153	167	107	118	119	139	128	137	92	135	114	40	111	121	134	119	96	79	144	163	108	119	125	110	82	53	35	85	19	60	10	112					
		8.70%	10.16%	9.28%	11.62%	12.96%	9.15%	10.23%	9.00%	9.74%	11.93%	9.80%	7.19%	8.41%	6.10%	7.45%	6.83%	8.03%	7.67%	6.80%	8.35%	8.02%	11.65%	7.11%	9.63%	9.97%	6.79%	7.69%	7.05%	8.67%	8.32%	8.37%	6.37%	8.98%	10.43%	9.93%	15.87%	9.92%					
																																											
41	Против всех	2053	40	44	69	45	64	66	60	48	39	58	90	77	54	95	89	24	63	98	108	77	35	68	49	66	82	89	92	60	58	23	20	35	6	22	2	38					
		4.64%	4.02%	5.23%	4.77%	3.43%	3.82%	4.04%	5.05%	3.96%	3.91%	4.09%	5.06%	4.72%	3.58%	5.24%	5.33%	4.81%	4.35%	5.50%	6.73%	5.19%	4.24%	6.12%	3.27%	4.03%	5.16%	5.75%	5.19%	4.73%	5.88%	3.63%	3.64%	3.69%	3.29%	3.64%	3.17%	3.36%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
