Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    территориальная избирательная комиссия Октябрьского р-на г. Владимира																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №341	УИК №342	УИК №343	УИК №344	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №461	УИК №464	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1405	155	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	34	30	30	30	30	30	30	30	30	30	30	35	30	30	30	90	10	30	0	30	30	30	30	1	0	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1193	155	30	30	26	30	28	24	24	24	24	15	28	23	30	22	21	30	29	34	30	29	20	25	15	26	11	26	26	30	35	30	27	16	84	9	15	0	28	16	17	20	1	0	30	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1210	154	15	37	16	25	23	12	32	23	18	28	24	16	29	17	15	36	20	28	45	22	26	47	25	42	22	11	23	17	32	32	65	26	19	21	30	6	35	23	11	7	9	6	12	28					
14	Число погашенных неиспользованных открепительных удостоверений	212	0	0	0	4	0	2	6	6	6	6	15	2	7	0	8	9	0	1	0	0	1	10	5	15	4	19	4	4	0	0	0	3	14	6	1	15	0	2	14	13	10	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	0	1	1	3	0	2	3	0	2	1	1	1	0	0	1	1	1	1	3	0	4	2	2	1	1	1	1	2	1	3	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	2206	63	65	57	57	61	71	79	83	35	57	34	47	56	54	62	45	61	85	72	52	75	81	64	48	62	40	60	70	41	71	69	41	27	29	17	53	3	29	27	22	24	7	3	46	1					
		3.81%	3.47%	3.44%	3.18%	4.43%	3.64%	3.95%	4.71%	4.99%	2.53%	4.36%	3.50%	3.05%	3.52%	3.30%	3.82%	3.38%	3.68%	5.11%	4.49%	3.51%	4.78%	4.92%	3.91%	3.88%	4.22%	4.73%	3.85%	4.90%	3.99%	4.12%	4.58%	2.87%	2.97%	3.76%	3.41%	3.93%	3.61%	2.71%	2.78%	2.36%	3.17%	4.24%	2.10%	2.89%	0.83%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1061	65	34	28	26	25	25	20	25	20	19	20	31	33	28	24	19	39	29	34	34	33	31	34	28	17	11	31	36	18	38	33	27	18	10	8	15	3	29	11	15	6	0	3	24	4					
		1.83%	3.58%	1.80%	1.56%	2.02%	1.49%	1.39%	1.19%	1.50%	1.45%	1.45%	2.06%	2.01%	2.07%	1.71%	1.48%	1.43%	2.36%	1.74%	2.12%	2.29%	2.10%	1.88%	2.08%	2.26%	1.16%	1.30%	1.99%	2.52%	1.75%	2.20%	2.19%	1.89%	1.98%	1.30%	1.60%	1.11%	3.61%	2.71%	1.13%	1.61%	0.79%	0.00%	2.10%	1.51%	3.31%					
20	3.Политическая партия «Демократическая партия России»	98	10	6	1	0	2	1	1	1	5	4	0	3	7	2	2	5	3	3	1	0	4	4	2	3	1	0	2	6	3	2	2	1	0	1	1	2	0	1	0	1	1	0	1	2	1					
		0.17%	0.55%	0.32%	0.06%	0.00%	0.12%	0.06%	0.06%	0.06%	0.36%	0.31%	0.00%	0.19%	0.44%	0.12%	0.12%	0.38%	0.18%	0.18%	0.06%	0.00%	0.25%	0.24%	0.12%	0.24%	0.07%	0.00%	0.13%	0.42%	0.29%	0.12%	0.13%	0.07%	0.00%	0.13%	0.20%	0.15%	0.00%	0.09%	0.00%	0.11%	0.13%	0.00%	0.70%	0.13%	0.83%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	9544	173	355	342	213	326	256	255	244	170	201	152	237	279	239	313	229	261	370	274	235	281	358	276	184	289	160	280	248	181	262	295	241	132	129	59	215	14	151	112	164	77	16	17	261	18					
		16.50%	9.52%	18.79%	19.06%	16.54%	19.45%	14.24%	15.20%	14.67%	12.29%	15.38%	15.64%	15.36%	17.54%	14.60%	19.29%	17.19%	15.76%	22.22%	17.10%	15.85%	17.91%	21.74%	16.86%	14.86%	19.67%	18.91%	17.95%	17.34%	17.64%	15.20%	19.56%	16.85%	14.54%	16.71%	11.82%	15.96%	16.87%	14.13%	11.55%	17.60%	10.16%	9.70%	11.89%	16.38%	14.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	813	29	20	12	14	26	27	18	23	16	8	10	24	20	19	43	32	21	36	37	38	14	40	25	18	10	20	23	23	8	10	17	23	14	14	8	20	0	7	13	10	2	0	0	19	2					
		1.41%	1.60%	1.06%	0.67%	1.09%	1.55%	1.50%	1.07%	1.38%	1.16%	0.61%	1.03%	1.56%	1.26%	1.16%	2.65%	2.40%	1.27%	2.16%	2.31%	2.56%	0.89%	2.43%	1.53%	1.45%	0.68%	2.36%	1.47%	1.61%	0.78%	0.58%	1.13%	1.61%	1.54%	1.81%	1.60%	1.48%	0.00%	0.65%	1.34%	1.07%	0.26%	0.00%	0.00%	1.19%	1.65%					
23	6.Политическая партия «Партия социальной справедливости»	258	15	5	10	2	5	5	4	10	11	7	2	7	6	5	5	7	7	9	9	7	10	3	7	12	9	4	6	1	10	8	3	2	9	2	0	7	0	6	5	2	1	1	1	10	1					
		0.45%	0.83%	0.26%	0.56%	0.16%	0.30%	0.28%	0.24%	0.60%	0.80%	0.54%	0.21%	0.45%	0.38%	0.31%	0.31%	0.53%	0.42%	0.54%	0.56%	0.47%	0.64%	0.18%	0.43%	0.97%	0.61%	0.47%	0.38%	0.07%	0.97%	0.46%	0.20%	0.14%	0.99%	0.26%	0.00%	0.52%	0.00%	0.56%	0.52%	0.21%	0.13%	0.61%	0.70%	0.63%	0.83%					
24	7.Политическая партия «Либерально-демократическая партия России»	6527	389	191	187	142	187	215	177	175	183	145	97	178	153	204	155	131	188	148	200	150	166	145	168	160	142	97	176	163	92	194	142	174	106	86	79	163	3	119	112	115	88	28	15	177	22					
		11.28%	21.40%	10.11%	10.42%	11.02%	11.16%	11.96%	10.55%	10.52%	13.23%	11.09%	9.98%	11.54%	9.62%	12.46%	9.55%	9.83%	11.35%	8.89%	12.48%	10.11%	10.58%	8.80%	10.26%	12.92%	9.67%	11.47%	11.28%	11.40%	8.97%	11.25%	9.42%	12.17%	11.67%	11.14%	15.83%	12.10%	3.61%	11.13%	11.55%	12.34%	11.61%	16.97%	10.49%	11.11%	18.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5538	127	206	190	119	177	172	179	190	123	136	114	142	164	130	128	113	154	152	142	154	122	183	143	113	124	75	163	137	85	167	139	107	79	59	40	149	8	132	94	93	93	17	8	189	7					
		9.57%	6.99%	10.91%	10.59%	9.24%	10.56%	9.57%	10.67%	11.43%	8.89%	10.41%	11.73%	9.20%	10.31%	7.94%	7.89%	8.48%	9.30%	9.13%	8.86%	10.38%	7.78%	11.11%	8.74%	9.13%	8.44%	8.87%	10.45%	9.58%	8.28%	9.69%	9.22%	7.48%	8.70%	7.64%	8.02%	11.06%	9.64%	12.35%	9.69%	9.98%	12.27%	10.30%	5.59%	11.86%	5.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1000	36	36	30	20	31	21	23	33	17	23	17	29	35	15	28	32	33	43	22	44	40	41	36	22	15	6	25	9	21	27	17	28	12	13	7	20	0	24	9	6	6	0	2	46	0					
		1.73%	1.98%	1.91%	1.67%	1.55%	1.85%	1.17%	1.37%	1.98%	1.23%	1.76%	1.75%	1.88%	2.20%	0.92%	1.73%	2.40%	1.99%	2.58%	1.37%	2.97%	2.55%	2.49%	2.20%	1.78%	1.02%	0.71%	1.60%	0.63%	2.05%	1.57%	1.13%	1.96%	1.32%	1.68%	1.40%	1.48%	0.00%	2.25%	0.93%	0.64%	0.79%	0.00%	1.40%	2.89%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28490	838	892	852	646	776	952	856	816	749	673	482	791	785	885	800	670	827	711	724	711	743	681	805	603	744	400	727	677	523	874	730	698	483	399	268	660	51	517	556	460	447	95	91	760	62					
		49.25%	46.09%	47.22%	47.49%	50.16%	46.30%	52.95%	51.01%	49.07%	54.16%	51.49%	49.59%	51.26%	49.34%	54.06%	49.29%	50.30%	49.94%	42.70%	45.19%	47.94%	47.36%	41.35%	49.18%	48.71%	50.65%	47.28%	46.60%	47.34%	50.97%	50.70%	48.41%	48.81%	53.19%	51.68%	53.71%	48.99%	61.45%	48.36%	57.32%	49.36%	58.97%	57.58%	63.64%	47.71%	51.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1424	23	52	55	34	42	36	29	39	27	21	24	31	35	23	36	36	38	52	54	40	53	69	54	34	38	18	45	41	22	49	41	46	13	21	5	24	0	31	17	26	7	0	1	41	1					
		2.46%	1.27%	2.75%	3.07%	2.64%	2.51%	2.00%	1.73%	2.35%	1.95%	1.61%	2.47%	2.01%	2.20%	1.41%	2.22%	2.70%	2.29%	3.12%	3.37%	2.70%	3.38%	4.19%	3.30%	2.75%	2.59%	2.13%	2.88%	2.87%	2.14%	2.84%	2.72%	3.22%	1.43%	2.72%	1.00%	1.78%	0.00%	2.90%	1.75%	2.79%	0.92%	0.00%	0.70%	2.57%	0.83%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
