Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Алапаевская городская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	116	1	4	4	11	3	6	5	6	10	7	7	3	7	1	7	2	6	4	9	0	3	2	3	3	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	418	4	17	11	8	15	26	15	32	46	28	17	24	19	6	20	9	17	16	23	2	9	9	6	10	11	3	1	7	7					
		1.86%	1.25%	1.52%	1.27%	1.23%	1.87%	2.76%	2.81%	2.72%	3.55%	2.78%	1.56%	2.25%	1.48%	1.32%	2.38%	1.17%	1.69%	2.29%	1.71%	0.63%	2.02%	1.31%	0.82%	1.81%	2.02%	0.45%	0.62%	1.18%	1.28%					
19	2.Всероссийская политическая партия «Гражданская Сила»	586	4	20	13	9	25	48	24	56	41	18	57	44	38	9	37	20	13	23	27	1	8	9	23	2	1	4	1	6	5					
		2.60%	1.25%	1.78%	1.50%	1.38%	3.11%	5.09%	4.49%	4.76%	3.16%	1.79%	5.22%	4.12%	2.97%	1.98%	4.40%	2.59%	1.29%	3.29%	2.01%	0.31%	1.80%	1.31%	3.16%	0.36%	0.18%	0.60%	0.62%	1.01%	0.91%					
20	3.Политическая партия «Демократическая партия России»	15	0	0	0	0	1	0	0	0	0	1	2	1	1	0	2	0	1	1	1	0	2	0	0	0	0	2	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.10%	0.18%	0.09%	0.08%	0.00%	0.24%	0.00%	0.10%	0.14%	0.07%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2287	19	96	96	60	82	139	75	152	164	148	105	122	92	38	84	63	119	102	133	28	48	68	50	34	53	47	8	41	21					
		10.15%	5.94%	8.56%	11.06%	9.19%	10.21%	14.74%	14.04%	12.93%	12.65%	14.68%	9.61%	11.41%	7.19%	8.35%	9.99%	8.17%	11.83%	14.57%	9.88%	8.75%	10.79%	9.87%	6.86%	6.16%	9.74%	7.04%	4.97%	6.93%	3.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	354	0	16	10	7	12	13	5	21	20	13	31	11	14	13	28	9	20	20	12	15	9	3	10	8	7	8	5	8	6					
		1.57%	0.00%	1.43%	1.15%	1.07%	1.49%	1.38%	0.94%	1.79%	1.54%	1.29%	2.84%	1.03%	1.09%	2.86%	3.33%	1.17%	1.99%	2.86%	0.89%	4.69%	2.02%	0.44%	1.37%	1.45%	1.29%	1.20%	3.11%	1.35%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	47	0	3	4	2	3	2	1	4	4	0	0	6	1	1	2	0	1	0	1	2	1	0	3	2	1	2	0	0	1					
		0.21%	0.00%	0.27%	0.46%	0.31%	0.37%	0.21%	0.19%	0.34%	0.31%	0.00%	0.00%	0.56%	0.08%	0.22%	0.24%	0.00%	0.10%	0.00%	0.07%	0.63%	0.22%	0.00%	0.41%	0.36%	0.18%	0.30%	0.00%	0.00%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	2394	38	125	105	69	129	96	54	141	98	124	118	85	127	51	109	88	115	71	158	42	55	68	77	54	58	57	3	46	33					
		10.63%	11.88%	11.14%	12.10%	10.57%	16.06%	10.18%	10.11%	11.99%	7.56%	12.30%	10.80%	7.95%	9.92%	11.21%	12.96%	11.41%	11.43%	10.14%	11.74%	13.13%	12.36%	9.87%	10.56%	9.78%	10.66%	8.53%	1.86%	7.77%	6.03%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1234	4	44	33	30	28	71	36	77	94	68	56	88	51	15	50	39	64	33	70	21	18	50	34	34	38	27	4	31	26					
		5.48%	1.25%	3.92%	3.80%	4.59%	3.49%	7.53%	6.74%	6.55%	7.25%	6.75%	5.12%	8.23%	3.98%	3.30%	5.95%	5.06%	6.36%	4.71%	5.20%	6.56%	4.04%	7.26%	4.66%	6.16%	6.99%	4.04%	2.48%	5.24%	4.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	120	4	4	4	4	6	1	3	5	8	9	5	7	6	2	4	4	11	7	2	1	0	2	3	5	4	1	2	4	2					
		0.53%	1.25%	0.36%	0.46%	0.61%	0.75%	0.11%	0.56%	0.43%	0.62%	0.89%	0.46%	0.65%	0.47%	0.44%	0.48%	0.52%	1.09%	1.00%	0.15%	0.31%	0.00%	0.29%	0.41%	0.91%	0.74%	0.15%	1.24%	0.68%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14701	240	776	574	459	484	526	306	664	799	579	683	656	917	315	494	534	628	415	892	208	286	471	514	401	366	497	137	442	438					
		65.25%	75.00%	69.16%	66.13%	70.29%	60.27%	55.78%	57.30%	56.46%	61.65%	57.44%	62.49%	61.37%	71.64%	69.23%	58.74%	69.26%	62.43%	59.29%	66.27%	65.00%	64.27%	68.36%	70.51%	72.64%	67.28%	74.40%	85.09%	74.66%	80.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	205	2	11	8	3	10	14	12	15	9	12	16	15	3	1	6	3	15	7	16	0	5	5	4	1	3	5	0	2	2					
		0.91%	0.63%	0.98%	0.92%	0.46%	1.25%	1.48%	2.25%	1.28%	0.69%	1.19%	1.46%	1.40%	0.23%	0.22%	0.71%	0.39%	1.49%	1.00%	1.19%	0.00%	1.12%	0.73%	0.55%	0.18%	0.55%	0.75%	0.00%	0.34%	0.37%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
