Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Оленегорская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	229	7	7	0	23	13	15	11	3	5	10	8	6	13	17	0	2	20	36	33					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	3	2	30	1	3	4	7	5	3	0	2	4	5	0	8	8	9	27	3					
14	Число погашенных неиспользованных открепительных удостоверений	301	23	23	0	7	17	15	19	27	25	20	12	14	37	33	3	10	5	4	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	3	1	0	1	2	1	0	1	0	0	2	5	0	0	0	0	6	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2768	143	204	6	217	207	177	188	222	268	234	171	177	142	126	1	11	25	149	100					
		19.92%	19.02%	23.08%	15.79%	21.09%	21.27%	19.71%	22.71%	22.75%	25.50%	24.79%	23.65%	23.41%	19.59%	17.14%	5.26%	22.00%	9.54%	9.70%	13.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2398	132	143	5	176	150	142	111	122	158	133	94	102	149	140	1	6	71	382	181					
		17.26%	17.55%	16.18%	13.16%	17.10%	15.42%	15.81%	13.41%	12.50%	15.03%	14.09%	13.00%	13.49%	20.55%	19.05%	5.26%	12.00%	27.10%	24.87%	25.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	130	1	7	0	10	7	11	6	6	8	3	4	3	6	11	0	0	3	28	16					
		0.94%	0.13%	0.79%	0.00%	0.97%	0.72%	1.22%	0.72%	0.61%	0.76%	0.32%	0.55%	0.40%	0.83%	1.50%	0.00%	0.00%	1.15%	1.82%	2.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2975	173	164	10	241	207	181	194	244	232	198	152	181	202	202	10	14	49	217	104					
		21.41%	23.01%	18.55%	26.32%	23.42%	21.27%	20.16%	23.43%	25.00%	22.07%	20.97%	21.02%	23.94%	27.86%	27.48%	52.63%	28.00%	18.70%	14.13%	14.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	409	34	34	0	32	19	47	18	41	31	26	44	24	10	12	1	0	1	20	15					
		2.94%	4.52%	3.85%	0.00%	3.11%	1.95%	5.23%	2.17%	4.20%	2.95%	2.75%	6.09%	3.17%	1.38%	1.63%	5.26%	0.00%	0.38%	1.30%	2.10%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4916	250	313	15	335	361	316	287	322	336	335	239	247	202	233	5	19	109	712	280					
		35.38%	33.24%	35.41%	39.47%	32.56%	37.10%	35.19%	34.66%	32.99%	31.97%	35.49%	33.06%	32.67%	27.86%	31.70%	26.32%	38.00%	41.60%	46.35%	39.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	7	3	1	3	2	4	2	4	6	2	2	3	3	3	1	0	2	12	5					
		0.47%	0.93%	0.34%	2.63%	0.29%	0.21%	0.45%	0.24%	0.41%	0.57%	0.21%	0.28%	0.40%	0.41%	0.41%	5.26%	0.00%	0.76%	0.78%	0.70%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
