10	Число действительных избирательных бюллетеней	56995	1190	1303	1032	1032	1155	186	1157	886	949	1032	721	898	1239	938	996	1726	1208	1107	687	683	1415	1073	958	1155	1282	1611	907	1262	1187	1053	634	1044	790	1160	790	1148	1104	1350	1292	395	389	151	313	641	569	497	182	247	374	808	386	275	408	890	672	936	319	518	240	281	650	315	377	197	1014	621	194	488	140	576	378	343	312	559					
11	Число полученных открепительных  удостоверений	819	27	24	20	15	15	2	15	20	7	10	8	15	21	17	11	17	24	18	15	13	14	15	12	10	12	20	15	20	22	17	8	20	12	19	10	12	25	23	16	5	5	3	5	3	5	7	5	5	5	5	13	5	6	18	5	8	5	8	5	1	8	5	3	3	15	5	2	1	5	13	4	5	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	749	27	24	20	15	15	2	15	20	7	10	8	15	17	9	11	17	24	18	15	13	14	15	9	10	12	18	14	15	10	16	8	19	12	19	10	12	24	23	16	5	4	1	0	3	4	7	0	3	5	5	13	5	2	17	4	7	1	8	5	1	8	5	2	3	15	5	0	1	3	13	4	5	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	333	5	6	10	5	13	0	2	4	0	1	9	3	5	4	8	6	3	4	5	2	12	0	7	5	6	9	7	5	5	11	4	6	7	4	2	6	7	6	3	1	2	3	7	6	3	2	3	1	7	5	1	3	1	8	1	4	4	2	2	2	2	6	5	2	7	0	2	0	1	25	1	0	1	6					
14	Число неиспользованных открепительных удостоверений	70	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	3	0	0	2	1	5	12	1	0	1	0	0	0	0	1	0	0	0	1	2	5	0	1	0	5	2	0	0	0	0	4	1	1	1	4	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	181	5	6	8	2	6	0	2	6	1	0	2	4	4	4	2	4	5	4	3	2	4	0	2	3	2	5	4	2	1	3	4	1	3	7	4	6	7	4	4	3	2	0	0	3	0	2	1	0	0	4	1	2	1	1	1	2	1	2	0	0	2	0	4	0	3	0	1	1	0	1	1	0	0	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																	
18	Богданов Андрей Владимирович	589	11	84	14	7	0	0	15	6	3	13	0	10	10	3	21	57	7	4	2	5	8	5	7	3	2	7	14	87	14	9	3	7	2	0	0	11	11	17	4	2	5	2	7	0	6	2	0	1	6	5	4	2	2	2	13	8	1	0	0	3	3	7	4	3	5	0	0	0	2	2	7	2	0	0					
		1.02%	0.91%	6.37%	1.35%	0.68%	0.00%	0.00%	1.28%	0.67%	0.32%	1.25%	0.00%	1.11%	0.81%	0.31%	2.08%	3.28%	0.57%	0.36%	0.29%	0.73%	0.57%	0.46%	0.72%	0.25%	0.16%	0.43%	1.50%	6.81%	1.17%	0.81%	0.47%	0.66%	0.25%	0.00%	0.00%	0.96%	0.99%	1.25%	0.31%	0.51%	1.22%	1.23%	2.22%	0.00%	1.02%	0.40%	0.00%	0.40%	1.56%	0.62%	1.03%	0.72%	0.48%	0.22%	1.91%	0.85%	0.31%	0.00%	0.00%	1.05%	0.46%	2.19%	1.06%	1.50%	0.49%	0.00%	0.00%	0.00%	1.43%	0.34%	1.85%	0.58%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2875	97	181	100	26	58	4	95	88	12	78	5	52	99	18	89	82	38	52	31	67	49	21	8	48	63	93	110	54	24	73	73	106	14	43	4	69	64	113	48	24	26	7	25	23	24	13	1	10	14	15	10	3	20	60	24	18	8	2	9	5	12	17	9	8	17	2	3	8	0	35	23	16	5	30					
		4.99%	8.06%	13.72%	9.62%	2.52%	5.00%	2.15%	8.11%	9.80%	1.26%	7.51%	0.68%	5.77%	7.99%	1.87%	8.82%	4.72%	3.09%	4.65%	4.51%	9.78%	3.46%	1.95%	0.82%	4.07%	4.91%	5.76%	11.79%	4.23%	2.01%	6.56%	11.35%	10.03%	1.76%	3.70%	0.51%	6.01%	5.80%	8.33%	3.70%	6.06%	6.34%	4.32%	7.94%	3.54%	4.10%	2.59%	0.55%	4.02%	3.65%	1.85%	2.56%	1.09%	4.80%	6.71%	3.52%	1.92%	2.47%	0.39%	3.75%	1.75%	1.85%	5.33%	2.38%	4.00%	1.68%	0.32%	1.55%	1.64%	0.00%	6.01%	6.08%	4.64%	1.60%	5.34%					
20	Зюганов Геннадий Андреевич	8319	61	336	288	98	35	13	214	230	33	126	12	69	230	142	289	122	194	167	36	203	99	130	129	86	153	253	227	97	67	192	145	255	23	108	115	115	271	276	64	90	95	33	64	124	128	114	22	36	120	175	81	41	113	244	97	105	93	5	38	29	111	47	57	33	27	24	3	56	33	174	110	27	13	54					
		14.46%	5.07%	25.47%	27.69%	9.50%	3.02%	6.99%	18.26%	25.61%	3.48%	12.13%	1.64%	7.66%	18.56%	14.75%	28.64%	7.02%	15.79%	14.92%	5.24%	29.64%	6.99%	12.05%	13.26%	7.29%	11.93%	15.68%	24.33%	7.59%	5.60%	17.25%	22.55%	24.12%	2.89%	9.29%	14.54%	10.02%	24.55%	20.34%	4.93%	22.73%	23.17%	20.37%	20.32%	19.08%	21.84%	22.71%	12.02%	14.46%	31.25%	21.55%	20.77%	14.86%	27.10%	27.29%	14.24%	11.18%	28.70%	0.96%	15.83%	10.18%	17.08%	14.73%	15.08%	16.50%	2.66%	3.86%	1.55%	11.48%	23.57%	29.90%	29.10%	7.83%	4.17%	9.61%					
21	Медведев Дмитрий Анатольевич	45212	1021	702	630	901	1062	169	833	562	901	815	704	767	900	775	597	1465	969	884	618	408	1259	917	814	1018	1064	1258	556	1024	1082	779	413	676	751	1009	671	953	758	944	1176	279	263	109	217	494	411	368	159	200	234	613	291	229	273	584	538	805	217	511	193	244	524	244	307	153	965	595	188	424	105	365	238	298	294	475					
		78.61%	84.87%	53.22%	60.58%	87.31%	91.63%	90.86%	71.08%	62.58%	94.94%	78.44%	96.44%	85.13%	72.64%	80.48%	59.17%	84.29%	78.84%	78.99%	89.96%	59.56%	88.98%	84.99%	83.66%	86.27%	82.99%	77.94%	59.59%	80.13%	90.39%	69.99%	64.23%	63.95%	94.47%	86.83%	84.83%	83.01%	68.66%	69.57%	90.67%	70.45%	64.15%	67.28%	68.89%	76.00%	70.14%	73.31%	86.89%	80.32%	60.94%	75.49%	74.62%	82.97%	65.47%	65.32%	79.00%	85.73%	66.98%	98.46%	80.42%	85.61%	80.62%	76.49%	81.22%	76.50%	95.17%	95.81%	96.91%	86.89%	75.00%	62.71%	62.96%	86.38%	94.23%	84.52%					
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
