Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Косинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №4901	УИК №4902	УИК №4903	УИК №4904	УИК №4905	УИК №4906	УИК №4907	УИК №4908	УИК №4909	УИК №4910	УИК №4911	УИК №4912	УИК №4913	УИК №4914	УИК №4915	УИК №4916	УИК №4917	УИК №4918	УИК №4919	УИК №4920	УИК №4921	УИК №4922					
		2.76%	2.49%	1.39%	8.62%	0.0%	2.22%	2.51%	3.77%	2.83%	0.86%	0.0%	0.0%	1.34%	3.57%	3.12%	0.0%	3.96%	0.0%	3.51%	4.31%	5.14%	10.0%	0.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	69	24	13	0	0	1	0	3	4	3	0	0	2	0	2	0	2	1	5	2	5	1	1					
		1.70%	2.39%	2.27%	0.0%	0.0%	1.11%	0.0%	1.41%	1.61%	2.58%	0.0%	0.0%	1.34%	0.0%	0.89%	0.0%	1.98%	5.26%	1.95%	1.72%	3.67%	0.83%	0.97%					
22	"5. ""За Русь Святую"""	22	6	4	0	0	1	3	3	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0					
		0.54%	0.59%	0.69%	0.0%	0.0%	1.11%	1.25%	1.41%	0.40%	0.0%	1.66%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.39%	0.0%	0.73%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	4	0	0	1	0	3	5	0	1	1	0	0	2	2	0	0	1	2	1	1	0	1					
		0.61%	0.39%	0.0%	0.0%	1.85%	0.0%	1.25%	2.35%	0.0%	0.86%	1.66%	0.0%	0.0%	2.38%	0.89%	0.0%	0.0%	5.26%	0.78%	0.86%	0.73%	0.0%	0.97%					
24	"7. ""Новый курс - Автомобильная Россия"""	19	3	3	0	0	0	3	0	1	4	1	0	1	3	0	0	0	0	0	0	0	0	0					
		0.46%	0.29%	0.52%	0.0%	0.0%	0.0%	1.25%	0.0%	0.40%	3.44%	1.66%	0.0%	0.67%	3.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	6	1	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.14%	0.09%	0.0%	0.0%	0.0%	0.0%	0.83%	0.47%	0.40%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.12%	0.09%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.83%	0.0%					
27	"10. ""Аграрная партия России"""	207	33	10	3	3	2	27	63	3	6	2	2	15	2	11	1	3	0	14	3	0	4	0					
		5.11%	3.29%	1.74%	5.17%	5.55%	2.22%	11.29%	29.71%	1.21%	5.17%	3.33%	4.87%	10.06%	2.38%	4.91%	1.96%	2.97%	0.0%	5.46%	2.58%	0.0%	3.33%	0.0%					
28	"11. ""Истинные патриоты России"""	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.19%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	46	13	4	1	0	0	2	0	1	5	0	0	0	0	2	0	4	0	5	3	1	3	2					
		1.13%	1.29%	0.69%	1.72%	0.0%	0.0%	0.83%	0.0%	0.40%	4.31%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	3.96%	0.0%	1.95%	2.58%	0.73%	2.5%	1.94%					
30	"13. ""Демократическая партия России"""	9	2	1	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.22%	0.19%	0.17%	5.17%	0.0%	0.0%	0.0%	0.0%	0.80%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	2	2	0	1	1	2	1	1	0	0	0	0	2	0	1	0	0	0	0	1	1	0					
		0.37%	0.19%	0.34%	0.0%	1.85%	1.11%	0.83%	0.47%	0.40%	0.0%	0.0%	0.0%	0.0%	2.38%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.73%	0.83%	0.0%					
32	"15. ""Партия СЛОН"""	4	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	166	53	26	4	1	3	4	6	10	3	1	0	3	1	7	0	0	1	11	8	1	14	9					
		4.09%	5.29%	4.54%	6.89%	1.85%	3.33%	1.67%	2.83%	4.04%	2.58%	1.66%	0.0%	2.01%	1.19%	3.12%	0.0%	0.0%	5.26%	4.29%	6.89%	0.73%	11.66%	8.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	2	1	1	0	0	0	0	2	1	2	0	0	0	4	0	0	1	3	1	0	0	0					
		0.44%	0.19%	0.17%	1.72%	0.0%	0.0%	0.0%	0.0%	0.80%	0.86%	3.33%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	5.26%	1.17%	0.86%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	278	82	28	3	0	8	23	10	19	10	2	5	10	3	15	2	5	2	16	3	18	8	6					
		6.86%	8.19%	4.89%	5.17%	0.0%	8.88%	9.62%	4.71%	7.69%	8.62%	3.33%	12.19%	6.71%	3.57%	6.69%	3.92%	4.95%	10.52%	6.25%	2.58%	13.23%	6.66%	5.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	94	23	28	0	2	1	3	2	12	0	4	2	4	1	3	0	0	0	0	3	3	0	3					
		2.32%	2.29%	4.89%	0.0%	3.70%	1.11%	1.25%	0.94%	4.85%	0.0%	6.66%	4.87%	2.68%	1.19%	1.33%	0.0%	0.0%	0.0%	0.0%	2.58%	2.20%	0.0%	2.91%					
37	"20. ""Политическая партия ""Единая Россия"""	1898	373	295	24	32	47	111	63	125	63	34	21	66	34	134	38	45	11	145	67	62	49	59					
		46.87%	37.26%	51.57%	41.37%	59.25%	52.22%	46.44%	29.71%	50.60%	54.31%	56.66%	51.21%	44.29%	40.47%	59.82%	74.50%	44.55%	57.89%	56.64%	57.75%	45.58%	40.83%	57.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	2	1	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0	0	0	2	0	0					
		0.27%	0.19%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.86%	0.0%	2.43%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.07%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	407	147	64	10	4	0	17	20	19	5	5	3	28	8	13	2	16	1	15	3	11	4	12					
		10.05%	14.68%	11.18%	17.24%	7.40%	0.0%	7.11%	9.43%	7.69%	4.31%	8.33%	7.31%	18.79%	9.52%	5.80%	3.92%	15.84%	5.26%	5.85%	2.58%	8.08%	3.33%	11.65%					
																													
41	Против всех	125	44	15	1	0	5	6	4	11	2	3	1	5	2	7	3	2	0	6	1	2	1	4					
		3.08%	4.39%	2.62%	1.72%	0.0%	5.55%	2.51%	1.88%	4.45%	1.72%	5.0%	2.43%	3.35%	2.38%	3.12%	5.88%	1.98%	0.0%	2.34%	0.86%	1.47%	0.83%	3.88%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
