Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Енисейская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №2283					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	438	20	20	15	15	10	5	10	10	10	10	5	10	30	30	10	30	5	5	5	5	30	5	3	5	5	10	5	5	10	5	5	20	20	10	5	5	5	5	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	106	4	6	4	1	0	1	1	4	8	3	0	4	5	9	0	18	2	1	1	0	3	1	1	5	3	4	2	0	0	1	0	8	2	0	0	0	0	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	95	5	1	2	2	1	1	3	1	8	8	4	4	5	5	1	3	2	2	4	3	6	2	2	0	3	2	3	3	2	0	0	4	0	1	0	0	1	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	332	16	14	11	14	10	4	9	6	2	7	5	6	25	21	10	12	3	4	4	5	27	4	2	0	2	6	3	5	10	4	5	12	18	10	5	5	5	5	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1280	78	91	23	36	13	42	11	37	93	80	10	31	60	92	10	90	20	3	18	30	39	29	6	17	4	47	14	0	21	9	3	59	28	37	0	19	12	0	68					
		11.95%	12.11%	11.86%	7.03%	12.59%	9.03%	10.27%	5.98%	16.23%	17.42%	14.93%	11.36%	10.40%	14.12%	14.51%	11.76%	11.29%	11.30%	3.16%	11.92%	18.99%	8.19%	17.16%	5.71%	12.50%	5.80%	12.05%	12.39%	0.00%	15.33%	10.47%	4.23%	9.78%	13.40%	10.79%	0.00%	30.16%	7.79%	0.00%	12.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1863	144	180	43	53	23	58	21	44	97	120	11	62	64	128	18	135	33	22	32	21	65	18	13	13	8	82	24	4	25	7	0	93	24	56	1	7	6	6	102					
		17.40%	22.36%	23.47%	13.15%	18.53%	15.97%	14.18%	11.41%	19.30%	18.16%	22.39%	12.50%	20.81%	15.06%	20.19%	21.18%	16.94%	18.64%	23.16%	21.19%	13.29%	13.66%	10.65%	12.38%	9.56%	11.59%	21.03%	21.24%	16.00%	18.25%	8.14%	0.00%	15.42%	11.48%	16.33%	5.88%	11.11%	3.90%	18.75%	18.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	166	7	9	2	2	87	3	3	2	3	7	2	3	2	5	1	3	1	0	0	1	3	1	0	0	0	1	2	0	0	1	0	5	4	2	0	0	2	0	2					
		1.55%	1.09%	1.17%	0.61%	0.70%	60.42%	0.73%	1.63%	0.88%	0.56%	1.31%	2.27%	1.01%	0.47%	0.79%	1.18%	0.38%	0.56%	0.00%	0.00%	0.63%	0.63%	0.59%	0.00%	0.00%	0.00%	0.26%	1.77%	0.00%	0.00%	1.16%	0.00%	0.83%	1.91%	0.58%	0.00%	0.00%	1.30%	0.00%	0.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3164	202	213	121	29	0	142	112	77	155	135	18	66	152	187	31	318	68	38	47	57	180	87	35	49	12	97	37	5	31	3	1	173	56	68	0	2	2	3	155					
		29.55%	31.37%	27.77%	37.00%	10.14%	0.00%	34.72%	60.87%	33.77%	29.03%	25.19%	20.45%	22.15%	35.76%	29.50%	36.47%	39.90%	38.42%	40.00%	31.13%	36.08%	37.82%	51.48%	33.33%	36.03%	17.39%	24.87%	32.74%	20.00%	22.63%	3.49%	1.41%	28.69%	26.79%	19.83%	0.00%	3.17%	1.30%	9.38%	28.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	205	9	13	4	5	17	10	0	3	7	12	1	7	7	20	2	26	2	1	4	1	9	3	1	0	1	8	5	0	0	0	0	6	1	4	0	0	2	0	14					
		1.91%	1.40%	1.69%	1.22%	1.75%	11.81%	2.44%	0.00%	1.32%	1.31%	2.24%	1.14%	2.35%	1.65%	3.15%	2.35%	3.26%	1.13%	1.05%	2.65%	0.63%	1.89%	1.78%	0.95%	0.00%	1.45%	2.05%	4.42%	0.00%	0.00%	0.00%	0.00%	0.99%	0.48%	1.17%	0.00%	0.00%	1.30%	0.00%	2.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3795	190	245	132	150	1	144	32	58	166	169	46	122	134	176	19	216	50	28	47	44	168	29	50	55	44	153	28	16	57	66	65	249	93	169	16	35	127	23	183					
		35.44%	29.50%	31.94%	40.37%	52.45%	0.69%	35.21%	17.39%	25.44%	31.09%	31.53%	52.27%	40.94%	31.53%	27.76%	22.35%	27.10%	28.25%	29.47%	31.13%	27.85%	35.29%	17.16%	47.62%	40.44%	63.77%	39.23%	24.78%	64.00%	41.61%	76.74%	91.55%	41.29%	44.50%	49.27%	94.12%	55.56%	82.47%	71.88%	33.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	4	5	0	3	0	4	0	1	0	5	0	3	0	3	2	5	0	1	0	0	5	1	0	1	0	1	0	0	2	0	0	6	1	3	0	0	2	0	5					
		0.59%	0.62%	0.65%	0.00%	1.05%	0.00%	0.98%	0.00%	0.44%	0.00%	0.93%	0.00%	1.01%	0.00%	0.47%	2.35%	0.63%	0.00%	1.05%	0.00%	0.00%	1.05%	0.59%	0.00%	0.74%	0.00%	0.26%	0.00%	0.00%	1.46%	0.00%	0.00%	0.99%	0.48%	0.87%	0.00%	0.00%	1.30%	0.00%	0.92%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
