Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Асиновская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	486	15	25	20	20	10	15	15	25	15	15	16	15	17	15	15	15	15	15	5	10	10	5	15	5	5	5	5	10	10	10	5	5	10	5	5	5	5	5	5	13	10	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	243	1	22	16	18	3	12	9	21	5	9	15	6	14	8	12	3	0	5	2	1	0	0	9	0	1	3	1	7	5	5	0	0	1	1	0	1	1	3	0	11	2	8	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	126	4	9	5	8	3	1	2	3	6	1	5	3	3	4	5	1	3	2	0	2	3	2	4	2	3	1	0	1	1	2	1	5	0	2	3	0	3	4	3	3	6	3	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	243	14	3	4	2	7	3	6	4	10	6	1	9	3	7	3	12	15	10	3	9	10	5	6	5	4	2	4	3	5	5	5	5	9	4	5	4	4	2	5	2	8	2	3	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1652	13	125	112	114	25	58	64	98	22	46	111	54	48	98	67	27	30	30	8	53	45	1	1	2	30	15	16	53	30	60	19	7	23	21	4	6	7	7	6	29	9	30	20	8					
		11.76%	9.63%	11.56%	15.05%	15.66%	14.04%	14.72%	14.48%	14.71%	9.57%	11.79%	14.07%	8.81%	9.50%	12.30%	11.36%	10.23%	10.17%	14.93%	11.43%	15.73%	13.24%	1.18%	1.79%	2.44%	10.53%	14.02%	8.94%	13.35%	15.96%	12.90%	10.16%	4.90%	8.81%	11.35%	4.12%	7.23%	9.86%	5.47%	7.50%	9.09%	10.11%	7.21%	9.13%	5.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2682	29	195	125	116	25	55	63	139	38	57	111	120	96	161	115	65	51	40	9	84	74	14	9	24	49	37	31	61	33	90	50	45	58	50	16	13	32	21	20	73	19	108	41	20					
		19.09%	21.48%	18.04%	16.80%	15.93%	14.04%	13.96%	14.25%	20.87%	16.52%	14.62%	14.07%	19.58%	19.01%	20.20%	19.49%	24.62%	17.29%	19.90%	12.86%	24.93%	21.76%	16.47%	16.07%	29.27%	17.19%	34.58%	17.32%	15.37%	17.55%	19.35%	26.74%	31.47%	22.22%	27.03%	16.49%	15.66%	45.07%	16.41%	25.00%	22.88%	21.35%	25.96%	18.72%	14.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	171	1	16	15	7	3	4	6	10	2	4	8	4	7	14	4	1	2	7	2	2	4	0	0	3	4	1	2	1	1	3	0	0	1	5	0	0	0	4	2	5	3	4	4	5					
		1.22%	0.74%	1.48%	2.02%	0.96%	1.69%	1.02%	1.36%	1.50%	0.87%	1.03%	1.01%	0.65%	1.39%	1.76%	0.68%	0.38%	0.68%	3.48%	2.86%	0.59%	1.18%	0.00%	0.00%	3.66%	1.40%	0.93%	1.12%	0.25%	0.53%	0.65%	0.00%	0.00%	0.38%	2.70%	0.00%	0.00%	0.00%	3.13%	2.50%	1.57%	3.37%	0.96%	1.83%	3.70%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2634	20	221	176	148	37	76	101	123	46	97	191	147	101	144	122	53	63	32	6	43	46	9	18	10	58	15	16	87	20	63	40	11	29	34	19	3	4	15	11	39	17	63	25	35					
		18.75%	14.81%	20.44%	23.66%	20.33%	20.79%	19.29%	22.85%	18.47%	20.00%	24.87%	24.21%	23.98%	20.00%	18.07%	20.68%	20.08%	21.36%	15.92%	8.57%	12.76%	13.53%	10.59%	32.14%	12.20%	20.35%	14.02%	8.94%	21.91%	10.64%	13.55%	21.39%	7.69%	11.11%	18.38%	19.59%	3.61%	5.63%	11.72%	13.75%	12.23%	19.10%	15.14%	11.42%	25.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	245	1	29	24	23	9	4	10	12	0	3	19	13	15	7	11	2	3	2	1	2	8	1	0	2	6	0	0	9	1	4	1	1	2	5	0	4	0	1	0	5	0	4	1	0					
		1.74%	0.74%	2.68%	3.23%	3.16%	5.06%	1.02%	2.26%	1.80%	0.00%	0.77%	2.41%	2.12%	2.97%	0.88%	1.86%	0.76%	1.02%	0.99%	1.43%	0.59%	2.35%	1.18%	0.00%	2.44%	2.11%	0.00%	0.00%	2.27%	0.53%	0.86%	0.53%	0.70%	0.77%	2.70%	0.00%	4.82%	0.00%	0.78%	0.00%	1.57%	0.00%	0.96%	0.46%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6402	66	474	284	305	75	188	194	275	118	173	333	263	230	355	265	114	134	88	43	143	155	59	27	41	130	34	109	180	99	237	76	76	141	66	57	55	28	78	40	164	39	203	121	67					
		45.58%	48.89%	43.85%	38.17%	41.90%	42.13%	47.72%	43.89%	41.29%	51.30%	44.36%	42.21%	42.90%	45.54%	44.54%	44.92%	43.18%	45.42%	43.78%	61.43%	42.43%	45.59%	69.41%	48.21%	50.00%	45.61%	31.78%	60.89%	45.34%	52.66%	50.97%	40.64%	53.15%	54.02%	35.68%	58.76%	66.27%	39.44%	60.94%	50.00%	51.41%	43.82%	48.80%	55.25%	49.63%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	1	6	4	6	1	2	0	5	2	1	1	2	1	4	3	2	6	0	1	2	1	0	0	0	1	1	1	0	2	2	0	0	1	0	0	1	0	1	0	2	1	0	1	0					
		0.46%	0.74%	0.56%	0.54%	0.82%	0.56%	0.51%	0.00%	0.75%	0.87%	0.26%	0.13%	0.33%	0.20%	0.50%	0.51%	0.76%	2.03%	0.00%	1.43%	0.59%	0.29%	0.00%	0.00%	0.00%	0.35%	0.93%	0.56%	0.00%	1.06%	0.43%	0.00%	0.00%	0.38%	0.00%	0.00%	1.20%	0.00%	0.78%	0.00%	0.63%	1.12%	0.00%	0.46%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
