Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Асиновская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293					
23	6.Политическая партия «Партия социальной справедливости»	14	0	0	2	0	0	0	0	1	0	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.08%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.25%	0.15%	0.10%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2286	41	152	114	99	22	55	61	113	32	50	115	130	86	148	138	64	41	36	13	62	75	7	10	19	29	52	33	45	14	56	22	20	40	26	10	20	8	20	20	66	5	70	27	20					
		13.07%	21.58%	12.57%	11.74%	11.10%	9.32%	10.70%	11.05%	12.78%	12.80%	11.31%	12.41%	16.50%	12.72%	15.37%	17.25%	17.11%	10.51%	12.24%	14.44%	13.39%	16.38%	6.93%	16.39%	17.59%	7.47%	29.38%	15.35%	8.09%	7.61%	9.91%	9.48%	9.09%	13.56%	11.56%	9.90%	20.83%	8.25%	13.79%	20.83%	20.56%	4.95%	15.91%	10.98%	12.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	770	5	49	54	42	24	30	23	62	16	17	40	34	27	40	30	19	14	15	2	14	17	2	3	2	17	5	7	31	7	25	1	2	13	8	0	4	4	5	4	14	2	19	11	10					
		4.40%	2.63%	4.05%	5.56%	4.71%	10.17%	5.84%	4.17%	7.01%	6.40%	3.85%	4.31%	4.31%	3.99%	4.15%	3.75%	5.08%	3.59%	5.10%	2.22%	3.02%	3.71%	1.98%	4.92%	1.85%	4.38%	2.82%	3.26%	5.58%	3.80%	4.42%	0.43%	0.91%	4.41%	3.56%	0.00%	4.17%	4.12%	3.45%	4.17%	4.36%	1.98%	4.32%	4.47%	6.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	131	0	9	11	11	4	8	7	6	0	2	4	4	4	11	4	4	3	1	0	7	3	0	1	1	3	3	1	0	0	1	2	2	3	1	0	0	0	0	0	4	1	2	1	2					
		0.75%	0.00%	0.74%	1.13%	1.23%	1.69%	1.56%	1.27%	0.68%	0.00%	0.45%	0.43%	0.51%	0.59%	1.14%	0.50%	1.07%	0.77%	0.34%	0.00%	1.51%	0.66%	0.00%	1.64%	0.93%	0.77%	1.69%	0.47%	0.00%	0.00%	0.18%	0.86%	0.91%	1.02%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	0.99%	0.45%	0.41%	1.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11628	131	817	616	559	142	333	360	577	160	296	553	476	452	613	530	241	263	203	70	317	316	80	34	78	249	92	158	362	136	435	174	173	205	162	86	59	78	112	54	203	74	303	177	119					
		66.46%	68.95%	67.58%	63.44%	62.67%	60.17%	64.79%	65.22%	65.27%	64.00%	66.97%	59.65%	60.41%	66.86%	63.66%	66.25%	64.44%	67.44%	69.05%	77.78%	68.47%	68.99%	79.21%	55.74%	72.22%	64.18%	51.98%	73.49%	65.11%	73.91%	76.99%	75.00%	78.64%	69.49%	72.00%	85.15%	61.46%	80.41%	77.24%	56.25%	63.24%	73.27%	68.86%	71.95%	72.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	135	0	8	13	16	8	3	6	6	3	4	11	8	7	5	6	2	5	0	0	4	4	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	0	1	1	0	5	2	0					
		0.77%	0.00%	0.66%	1.34%	1.79%	3.39%	0.58%	1.09%	0.68%	1.20%	0.90%	1.19%	1.02%	1.04%	0.52%	0.75%	0.53%	1.28%	0.00%	0.00%	0.86%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	1.04%	0.31%	0.00%	1.14%	0.81%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
