Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Идринская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249					
14	Число неиспользованных открепительных удостоверений	83	5	11	4	2	3	2	2	3	2	0	2	3	2	3	2	3	3	2	3	3	2	2	1	1	2	3	2	1	2	2	3	2					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	699	132	137	66	9	17	16	20	47	2	23	6	12	0	30	28	5	15	17	17	4	5	26	8	2	12	19	1	10	2	2	7	2					
		11.75%	17.17%	16.96%	18.80%	9.89%	9.83%	28.57%	37.04%	20.89%	2.94%	8.49%	17.14%	10.81%	0.00%	14.35%	14.14%	2.96%	6.58%	9.24%	6.09%	2.96%	6.02%	13.13%	11.43%	5.41%	5.26%	9.50%	1.16%	3.41%	4.00%	4.88%	7.37%	3.23%					
19	. Малышкин Олег Александрович	270	24	24	19	8	7	3	4	9	3	14	2	6	7	11	13	7	11	5	11	12	13	7	2	7	4	5	1	16	0	3	11	1					
		4.54%	3.12%	2.97%	5.41%	8.79%	4.05%	5.36%	7.41%	4.00%	4.41%	5.17%	5.71%	5.41%	7.53%	5.26%	6.57%	4.14%	4.82%	2.72%	3.94%	8.89%	15.66%	3.54%	2.86%	18.92%	1.75%	2.50%	1.16%	5.46%	0.00%	7.32%	11.58%	1.61%					
20	. Миронов Сергей Михайлович	54	11	5	2	1	1	1	0	1	0	5	0	3	2	1	1	3	0	1	3	3	0	1	1	0	0	1	1	3	1	1	1	0					
		0.91%	1.43%	0.62%	0.57%	1.10%	0.58%	1.79%	0.00%	0.44%	0.00%	1.85%	0.00%	2.70%	2.15%	0.48%	0.51%	1.78%	0.00%	0.54%	1.08%	2.22%	0.00%	0.51%	1.43%	0.00%	0.00%	0.50%	1.16%	1.02%	2.00%	2.44%	1.05%	0.00%					
21	. Путин Владимир Владимирович	3244	401	439	190	48	77	16	21	118	39	154	18	51	25	111	83	123	137	129	175	81	44	91	49	19	99	99	39	204	36	21	50	57					
		54.52%	52.15%	54.33%	54.13%	52.75%	44.51%	28.57%	38.89%	52.44%	57.35%	56.83%	51.43%	45.95%	26.88%	53.11%	41.92%	72.78%	60.09%	70.11%	62.72%	60.00%	53.01%	45.96%	70.00%	51.35%	43.42%	49.50%	45.35%	69.62%	72.00%	51.22%	52.63%	91.94%					
22	. Хакамада Ирина Муцуовна	124	22	15	9	5	2	3	0	4	6	6	0	0	1	0	7	1	7	2	1	2	0	10	0	0	4	4	0	5	5	0	3	0					
		2.08%	2.86%	1.86%	2.56%	5.49%	1.16%	5.36%	0.00%	1.78%	8.82%	2.21%	0.00%	0.00%	1.08%	0.00%	3.54%	0.59%	3.07%	1.09%	0.36%	1.48%	0.00%	5.05%	0.00%	0.00%	1.75%	2.00%	0.00%	1.71%	10.00%	0.00%	3.16%	0.00%					
23	. Харитонов Николай Михайлович	1421	149	168	57	18	63	14	9	43	16	65	6	34	55	52	63	25	54	30	67	29	19	60	10	9	100	70	44	50	5	14	21	2					
		23.88%	19.38%	20.79%	16.24%	19.78%	36.42%	25.00%	16.67%	19.11%	23.53%	23.99%	17.14%	30.63%	59.14%	24.88%	31.82%	14.79%	23.68%	16.30%	24.01%	21.48%	22.89%	30.30%	14.29%	24.32%	43.86%	35.00%	51.16%	17.06%	10.00%	34.15%	22.11%	3.23%					
																																							
24	Против всех	103	21	15	6	1	4	3	0	2	2	4	3	5	3	3	3	5	2	0	4	2	2	3	0	0	4	1	0	3	1	0	1	0					
		1.73%	2.73%	1.86%	1.71%	1.10%	2.31%	5.36%	0.00%	0.89%	2.94%	1.48%	8.57%	4.50%	3.23%	1.44%	1.52%	2.96%	0.88%	0.00%	1.43%	1.48%	2.41%	1.52%	0.00%	0.00%	1.75%	0.50%	0.00%	1.02%	2.00%	0.00%	1.05%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
