Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    район Южное Бутово																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2754	60	60	50	50	60	10	60	80	70	60	80	60	70	70	60	80	80	90	80	60	60	60	60	70	50	50	50	70	74	70	70	70	70	60	70	60	50	60	60	60	60	60	60	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2404	49	51	39	39	49	6	52	77	64	60	77	55	68	67	48	79	80	87	71	60	60	57	46	67	40	44	39	64	64	62	61	55	66	46	70	49	36	45	44	49	45	34	54	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1820	36	49	37	17	25	7	24	44	60	62	44	295	38	35	28	30	45	45	45	34	22	45	23	44	92	24	17	17	26	34	33	27	30	29	30	29	21	26	42	40	29	31	33	76					
14	Число погашенных неиспользованных открепительных удостоверений	350	11	9	11	11	11	4	8	3	6	0	3	5	2	3	12	1	0	3	9	0	0	3	14	3	10	6	11	6	10	8	9	15	4	14	0	11	14	15	16	11	15	26	6	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	163	1	3	6	1	7	0	4	3	5	5	6	2	3	4	4	18	9	4	4	1	0	5	2	3	3	1	4	4	3	3	1	3	3	7	3	1	6	4	6	1	5	2	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	1417	42	31	38	39	42	2	36	16	30	40	25	47	45	39	32	50	47	39	25	31	10	28	34	42	34	41	35	28	46	35	38	16	31	24	54	21	27	28	26	16	31	42	19	15					
		2.70%	4.51%	2.82%	3.11%	3.52%	3.50%	0.81%	3.61%	1.28%	2.10%	3.79%	2.21%	3.28%	3.27%	2.82%	2.70%	3.74%	3.16%	2.74%	1.79%	2.49%	0.85%	2.19%	2.79%	3.25%	3.23%	4.15%	3.64%	1.56%	2.88%	2.49%	2.87%	1.19%	2.38%	1.87%	3.75%	2.03%	3.04%	2.98%	2.48%	1.79%	2.42%	3.33%	1.81%	2.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1365	14	46	48	23	30	5	18	35	37	36	38	46	32	41	52	40	25	53	39	29	16	36	40	19	33	22	20	23	34	44	48	54	27	18	39	22	17	21	27	14	41	36	13	14					
		2.60%	1.50%	4.18%	3.93%	2.08%	2.50%	2.02%	1.80%	2.80%	2.59%	3.41%	3.35%	3.21%	2.32%	2.97%	4.38%	2.99%	1.68%	3.72%	2.79%	2.33%	1.35%	2.81%	3.29%	1.47%	3.13%	2.23%	2.08%	1.28%	2.13%	3.13%	3.62%	4.02%	2.08%	1.41%	2.71%	2.13%	1.91%	2.23%	2.57%	1.57%	3.20%	2.85%	1.24%	2.06%					
20	3.Политическая партия «Демократическая партия России»	81	2	1	3	0	2	0	1	1	4	2	1	1	0	1	8	4	2	0	1	1	0	2	1	4	4	2	0	7	3	2	6	0	0	2	1	3	0	2	0	2	3	0	2	0					
		0.15%	0.21%	0.09%	0.25%	0.00%	0.17%	0.00%	0.10%	0.08%	0.28%	0.19%	0.09%	0.07%	0.00%	0.07%	0.67%	0.30%	0.13%	0.00%	0.07%	0.08%	0.00%	0.16%	0.08%	0.31%	0.38%	0.20%	0.00%	0.39%	0.19%	0.14%	0.45%	0.00%	0.00%	0.16%	0.07%	0.29%	0.00%	0.21%	0.00%	0.22%	0.23%	0.00%	0.19%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5568	130	115	132	123	138	50	160	104	143	158	158	154	203	191	110	170	172	174	130	109	104	127	130	109	108	93	87	149	129	125	123	121	119	77	214	124	123	98	95	92	141	89	97	70					
		10.61%	13.96%	10.45%	10.81%	11.10%	11.49%	20.24%	16.03%	8.33%	9.99%	14.96%	13.95%	10.73%	14.74%	13.83%	9.27%	12.71%	11.57%	12.22%	9.31%	8.76%	8.80%	9.92%	10.68%	8.42%	10.25%	9.42%	9.05%	8.29%	8.08%	8.90%	9.28%	9.00%	9.15%	6.01%	14.86%	12.00%	13.85%	10.41%	9.06%	10.29%	11.01%	7.05%	9.23%	10.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	974	10	8	18	15	15	6	17	17	26	17	39	31	32	40	32	28	15	23	20	20	18	26	30	14	18	11	25	12	20	32	35	59	19	15	24	20	22	20	10	26	25	25	24	15					
		1.86%	1.07%	0.73%	1.47%	1.35%	1.25%	2.43%	1.70%	1.36%	1.82%	1.61%	3.44%	2.16%	2.32%	2.90%	2.70%	2.09%	1.01%	1.62%	1.43%	1.61%	1.52%	2.03%	2.47%	1.08%	1.71%	1.11%	2.60%	0.67%	1.25%	2.28%	2.64%	4.39%	1.46%	1.17%	1.67%	1.94%	2.48%	2.13%	0.95%	2.91%	1.95%	1.98%	2.28%	2.21%					
23	6.Политическая партия «Партия социальной справедливости»	232	2	3	1	6	5	0	12	4	3	4	8	5	6	12	8	3	10	12	4	7	4	4	8	6	4	7	5	3	5	4	9	11	3	4	3	4	5	8	1	4	6	2	5	2					
		0.44%	0.21%	0.27%	0.08%	0.54%	0.42%	0.00%	1.20%	0.32%	0.21%	0.38%	0.71%	0.35%	0.44%	0.87%	0.67%	0.22%	0.67%	0.84%	0.29%	0.56%	0.34%	0.31%	0.66%	0.46%	0.38%	0.71%	0.52%	0.17%	0.31%	0.28%	0.68%	0.82%	0.23%	0.31%	0.21%	0.39%	0.56%	0.85%	0.10%	0.45%	0.47%	0.16%	0.48%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	4116	67	105	86	94	90	18	61	80	81	83	87	136	121	116	112	121	132	117	119	70	66	126	109	99	85	82	73	112	128	119	106	88	110	79	124	84	60	88	78	79	109	72	83	61					
		7.84%	7.20%	9.54%	7.04%	8.48%	7.49%	7.29%	6.11%	6.41%	5.66%	7.86%	7.68%	9.48%	8.79%	8.40%	9.44%	9.04%	8.88%	8.22%	8.52%	5.62%	5.58%	9.84%	8.96%	7.65%	8.06%	8.31%	7.60%	6.23%	8.02%	8.48%	7.99%	6.55%	8.46%	6.17%	8.61%	8.13%	6.76%	9.35%	7.44%	8.84%	8.51%	5.71%	7.90%	8.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3833	72	86	97	87	101	29	112	72	92	75	100	106	119	139	92	111	108	138	93	68	51	66	109	104	82	83	72	96	95	109	96	93	78	86	108	68	75	78	72	49	99	63	66	38					
		7.30%	7.73%	7.81%	7.94%	7.85%	8.41%	11.74%	11.22%	5.76%	6.43%	7.10%	8.83%	7.39%	8.64%	10.07%	7.75%	8.30%	7.27%	9.69%	6.66%	5.46%	4.31%	5.16%	8.96%	8.04%	7.78%	8.41%	7.49%	5.34%	5.95%	7.76%	7.24%	6.92%	6.00%	6.71%	7.50%	6.58%	8.45%	8.29%	6.86%	5.48%	7.73%	4.99%	6.28%	5.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	755	19	12	27	18	19	1	21	8	17	17	16	22	25	23	16	23	22	26	24	14	14	11	27	28	10	11	12	17	12	16	16	26	15	18	27	10	16	18	10	14	15	15	22	5					
		1.44%	2.04%	1.09%	2.21%	1.62%	1.58%	0.40%	2.10%	0.64%	1.19%	1.61%	1.41%	1.53%	1.82%	1.67%	1.35%	1.72%	1.48%	1.83%	1.72%	1.12%	1.18%	0.86%	2.22%	2.16%	0.95%	1.11%	1.25%	0.95%	0.75%	1.14%	1.21%	1.93%	1.15%	1.41%	1.88%	0.97%	1.80%	1.91%	0.95%	1.57%	1.17%	1.19%	2.09%	0.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31562	541	659	713	655	695	127	497	877	919	565	590	805	728	671	658	697	868	772	848	850	885	789	659	823	610	593	576	1270	1070	852	758	801	838	903	799	615	483	535	681	562	754	872	670	429					
		60.13%	58.11%	59.85%	58.39%	59.12%	57.87%	51.42%	49.80%	70.22%	64.22%	53.50%	52.07%	56.10%	52.87%	48.59%	55.43%	52.09%	58.41%	54.21%	60.74%	68.27%	74.87%	61.64%	54.15%	63.60%	57.87%	60.08%	59.94%	70.67%	67.00%	60.68%	57.16%	59.60%	64.46%	70.49%	55.49%	59.54%	54.39%	56.85%	64.92%	62.86%	58.86%	69.10%	63.75%	63.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2029	27	24	43	33	49	5	56	27	68	51	66	64	48	91	59	63	61	56	78	46	14	43	57	37	45	33	42	61	42	52	77	69	40	42	36	43	49	35	36	29	39	35	37	21					
		3.87%	2.90%	2.18%	3.52%	2.98%	4.08%	2.02%	5.61%	2.16%	4.75%	4.83%	5.83%	4.46%	3.49%	6.59%	4.97%	4.71%	4.10%	3.93%	5.59%	3.69%	1.18%	3.36%	4.68%	2.86%	4.27%	3.34%	4.37%	3.39%	2.63%	3.70%	5.81%	5.13%	3.08%	3.28%	2.50%	4.16%	5.52%	3.72%	3.43%	3.24%	3.04%	2.77%	3.52%	3.10%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
