Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ейская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325					
14	Число погашенных открепительных удостоверений	319	16	16	12	16	8	9	18	18	16	15	10	6	10	10	10	8	7	16	16	5	17	16	8	18	18					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	221	13	7	8	13	20	7	9	10	12	22	1	11	1	2	6	1	7	11	18	6	11	4	4	11	6					
		1.10%	0.96%	0.81%	0.88%	1.21%	3.22%	1.91%	1.22%	0.75%	1.36%	1.97%	0.58%	0.89%	0.46%	1.0%	2.65%	0.93%	1.71%	1.20%	1.56%	1.09%	0.61%	0.31%	0.64%	1.20%	0.55%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	172	18	5	13	13	0	0	1	11	7	10	2	20	0	9	2	2	3	9	15	4	5	7	7	4	5					
		0.85%	1.33%	0.58%	1.43%	1.21%	0.0%	0.0%	0.13%	0.83%	0.79%	0.89%	1.16%	1.62%	0.0%	4.5%	0.88%	1.86%	0.73%	0.98%	1.30%	0.72%	0.27%	0.55%	1.13%	0.43%	0.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	308	17	9	15	9	5	7	18	36	12	23	1	17	3	9	3	1	3	16	24	4	10	20	9	21	16					
		1.53%	1.26%	1.05%	1.65%	0.84%	0.80%	1.91%	2.45%	2.72%	1.36%	2.06%	0.58%	1.38%	1.39%	4.5%	1.32%	0.93%	0.73%	1.74%	2.08%	0.72%	0.55%	1.57%	1.45%	2.30%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	274	28	18	10	6	11	12	13	15	12	16	1	22	0	2	1	0	6	7	24	8	5	20	10	9	18					
		1.36%	2.07%	2.10%	1.10%	0.56%	1.77%	3.27%	1.77%	1.13%	1.36%	1.43%	0.58%	1.79%	0.0%	1.0%	0.44%	0.0%	1.47%	0.76%	2.08%	1.45%	0.27%	1.57%	1.62%	0.98%	1.66%					
22	"5. ""За Русь Святую"""	84	5	1	4	5	1	2	0	3	1	1	1	3	1	1	2	0	1	14	2	5	10	9	5	2	5					
		0.41%	0.37%	0.11%	0.44%	0.46%	0.16%	0.54%	0.0%	0.22%	0.11%	0.08%	0.58%	0.24%	0.46%	0.5%	0.88%	0.0%	0.24%	1.52%	0.17%	0.90%	0.55%	0.70%	0.81%	0.21%	0.46%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	2	3	9	3	0	5	2	3	2	3	0	1	2	0	0	0	3	4	2	0	4	1	1	1	1					
		0.25%	0.14%	0.35%	0.99%	0.28%	0.0%	1.36%	0.27%	0.22%	0.22%	0.26%	0.0%	0.08%	0.93%	0.0%	0.0%	0.0%	0.73%	0.43%	0.17%	0.0%	0.22%	0.07%	0.16%	0.10%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	119	7	2	2	8	1	3	6	15	4	14	0	6	3	0	2	1	3	5	8	3	6	11	2	5	2					
		0.59%	0.51%	0.23%	0.22%	0.74%	0.16%	0.81%	0.81%	1.13%	0.45%	1.25%	0.0%	0.48%	1.39%	0.0%	0.88%	0.93%	0.73%	0.54%	0.69%	0.54%	0.33%	0.86%	0.32%	0.54%	0.18%					
25	"8. ""Народно-республиканская партия России"""	41	5	2	2	5	2	1	1	4	0	4	0	2	0	1	1	1	0	1	2	1	1	3	1	1	0					
		0.20%	0.37%	0.23%	0.22%	0.46%	0.32%	0.27%	0.13%	0.30%	0.0%	0.35%	0.0%	0.16%	0.0%	0.5%	0.44%	0.93%	0.0%	0.10%	0.17%	0.18%	0.05%	0.23%	0.16%	0.10%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	6	1	2	2	1	0	1	3	2	1	1	2	1	0	0	0	2	0	2	0	0	0	1	2	1					
		0.15%	0.44%	0.11%	0.22%	0.18%	0.16%	0.0%	0.13%	0.22%	0.22%	0.08%	0.58%	0.16%	0.46%	0.0%	0.0%	0.0%	0.49%	0.0%	0.17%	0.0%	0.0%	0.0%	0.16%	0.21%	0.09%					
27	"10. ""Аграрная партия России"""	1379	97	71	67	50	17	6	56	114	82	57	5	47	11	12	16	3	27	86	103	28	208	48	22	39	107					
		6.87%	7.19%	8.31%	7.37%	4.67%	2.74%	1.63%	7.63%	8.62%	9.32%	5.12%	2.90%	3.82%	5.11%	6.0%	7.07%	2.80%	6.61%	9.38%	8.94%	5.09%	11.63%	3.78%	3.56%	4.27%	9.87%					
28	"11. ""Истинные патриоты России"""	13	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	2	2	0	1	1	1	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.27%	0.15%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.17%	0.0%	0.05%	0.07%	0.16%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	193	24	13	4	13	2	8	8	15	9	14	4	7	5	0	1	1	7	10	5	4	10	5	5	6	13					
		0.96%	1.77%	1.52%	0.44%	1.21%	0.32%	2.18%	1.09%	1.13%	1.02%	1.25%	2.32%	0.57%	2.32%	0.0%	0.44%	0.93%	1.71%	1.09%	0.43%	0.72%	0.55%	0.39%	0.81%	0.65%	1.20%					
30	"13. ""Демократическая партия России"""	28	0	0	1	0	2	0	3	3	4	2	0	1	0	0	2	0	2	2	2	0	2	2	0	0	0					
		0.13%	0.0%	0.0%	0.11%	0.0%	0.32%	0.0%	0.40%	0.22%	0.45%	0.17%	0.0%	0.08%	0.0%	0.0%	0.88%	0.0%	0.49%	0.21%	0.17%	0.0%	0.11%	0.15%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	2	1	4	1	2	1	2	4	2	4	1	2	0	1	1	0	1	2	1	1	0	1	0	4	1					
		0.19%	0.14%	0.11%	0.44%	0.09%	0.32%	0.27%	0.27%	0.30%	0.22%	0.35%	0.58%	0.16%	0.0%	0.5%	0.44%	0.0%	0.24%	0.21%	0.08%	0.18%	0.0%	0.07%	0.0%	0.43%	0.09%					
32	"15. ""Партия СЛОН"""	22	0	0	1	3	3	0	1	1	1	1	0	1	0	0	0	0	1	0	4	0	1	0	1	1	2					
		0.10%	0.0%	0.0%	0.11%	0.28%	0.48%	0.0%	0.13%	0.07%	0.11%	0.08%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.34%	0.0%	0.05%	0.0%	0.16%	0.10%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1672	188	110	73	97	45	13	24	76	132	46	4	94	7	20	10	15	21	64	72	59	113	120	52	77	140					
		8.33%	13.93%	12.88%	8.03%	9.07%	7.25%	3.55%	3.27%	5.74%	15.01%	4.13%	2.32%	7.65%	3.25%	10.0%	4.42%	14.01%	5.14%	6.98%	6.25%	10.72%	6.32%	9.45%	8.42%	8.43%	12.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	1	3	1	1	0	1	1	1	8	2	2	0	0	0	0	2	1	1	2	2	1	3	1	0					
		0.17%	0.07%	0.11%	0.33%	0.09%	0.16%	0.0%	0.13%	0.07%	0.11%	0.71%	1.16%	0.16%	0.0%	0.0%	0.0%	0.0%	0.49%	0.10%	0.08%	0.36%	0.11%	0.07%	0.48%	0.10%	0.0%					
35	"18. ""ЛДПР"""	2305	172	69	131	149	61	94	85	123	97	119	12	140	32	33	43	21	31	110	134	73	165	135	55	126	95					
		11.49%	12.75%	8.07%	14.41%	13.93%	9.83%	25.68%	11.59%	9.30%	11.03%	10.70%	6.97%	11.40%	14.88%	16.5%	19.02%	19.62%	7.59%	12.00%	11.64%	13.27%	9.23%	10.63%	8.91%	13.80%	8.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	229	12	11	12	11	14	4	9	19	20	8	0	14	4	1	1	1	9	10	9	9	10	11	13	5	12					
		1.14%	0.88%	1.28%	1.32%	1.02%	2.25%	1.09%	1.22%	1.43%	2.27%	0.71%	0.0%	1.14%	1.86%	0.5%	0.44%	0.93%	2.20%	1.09%	0.78%	1.63%	0.55%	0.86%	2.10%	0.54%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	8250	479	388	309	504	298	140	256	498	301	466	80	428	85	60	96	30	137	367	456	242	858	632	323	407	410					
		41.13%	35.50%	45.43%	33.99%	47.14%	48.06%	38.25%	34.92%	37.67%	34.24%	41.90%	46.51%	34.85%	39.53%	30.0%	42.47%	28.03%	33.57%	40.06%	39.61%	44.0%	48.01%	49.80%	52.35%	44.57%	37.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	4	4	1	3	3	2	2	2	1	2	0	1	3	0	0	1	0	4	2	0	1	3	1	1	5					
		0.22%	0.29%	0.46%	0.11%	0.28%	0.48%	0.54%	0.27%	0.15%	0.11%	0.17%	0.0%	0.08%	1.39%	0.0%	0.0%	0.93%	0.0%	0.43%	0.17%	0.0%	0.05%	0.23%	0.16%	0.10%	0.46%					
39	"22. ""Развитие предпринимательства"""	42	3	3	4	1	1	2	0	2	0	2	0	3	0	0	0	1	1	3	4	0	5	1	0	1	5					
		0.20%	0.22%	0.35%	0.44%	0.09%	0.16%	0.54%	0.0%	0.15%	0.0%	0.17%	0.0%	0.24%	0.0%	0.0%	0.0%	0.93%	0.24%	0.32%	0.34%	0.0%	0.27%	0.07%	0.0%	0.10%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3327	214	89	173	129	85	25	175	294	123	182	36	297	35	35	26	15	117	133	157	65	342	177	67	151	185					
		16.58%	15.86%	10.42%	19.03%	12.06%	13.70%	6.83%	23.87%	22.23%	13.99%	16.36%	20.93%	24.18%	16.27%	17.5%	11.50%	14.01%	28.67%	14.51%	13.64%	11.81%	19.13%	13.94%	10.85%	16.53%	17.08%					
																																
41	Против всех	880	33	10	49	36	35	26	46	55	44	92	20	73	21	12	8	6	16	39	84	24	9	52	27	30	33					
		4.38%	2.44%	1.17%	5.39%	3.36%	5.64%	7.10%	6.27%	4.16%	5.00%	8.27%	11.62%	5.94%	9.76%	6.0%	3.53%	5.60%	3.92%	4.25%	7.29%	4.36%	0.50%	4.09%	4.37%	3.28%	3.04%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
