14	Число неиспользованных открепительных удостоверений	17	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	169	12	2	6	3	6	1	3	14	10	1	6	7	3	6	12	8	5	0	1	2	11	3	3	2	5	4	2	2	3	3	1	6	1	4	5	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	536	13	12	14	13	15	6	19	14	14	16	14	15	7	11	13	21	24	17	14	12	16	11	10	11	6	15	1	13	17	11	13	16	15	19	12	15	12	2	0	2	0	0	1	1	2	3	2	4	1	1	8	1	2	5	1	1	0	2					
		1.33%	1.38%	1.00%	1.28%	1.63%	1.82%	0.98%	1.73%	1.27%	1.34%	1.61%	1.51%	1.69%	0.99%	0.96%	1.01%	1.57%	1.78%	1.67%	1.39%	1.00%	1.68%	1.44%	1.46%	1.20%	0.68%	1.60%	0.46%	1.65%	2.17%	1.06%	2.26%	1.61%	1.65%	1.53%	1.03%	1.25%	3.14%	0.94%	0.00%	1.01%	0.00%	0.00%	0.23%	0.25%	0.88%	1.46%	1.32%	2.08%	0.40%	0.22%	1.63%	0.25%	0.79%	1.65%	0.60%	0.85%	0.00%	1.63%					
19	Жириновский Владимир Вольфович	3827	66	122	101	78	71	44	82	119	87	85	94	86	57	112	92	119	132	117	114	110	92	100	78	87	88	112	22	76	58	99	49	102	66	118	127	126	42	20	8	27	30	14	45	33	17	19	20	15	34	24	56	54	29	22	12	6	5	7					
		9.47%	7.03%	10.19%	9.24%	9.80%	8.62%	7.21%	7.45%	10.82%	8.32%	8.56%	10.16%	9.67%	8.10%	9.82%	7.17%	8.91%	9.79%	11.52%	11.34%	9.18%	9.65%	13.11%	11.35%	9.48%	10.03%	11.95%	10.09%	9.63%	7.42%	9.52%	8.51%	10.24%	7.26%	9.50%	10.88%	10.50%	10.99%	9.39%	4.42%	13.64%	7.14%	9.21%	10.32%	8.38%	7.49%	9.27%	13.25%	7.81%	13.49%	5.35%	11.41%	13.64%	11.46%	7.26%	7.19%	5.08%	5.00%	5.69%					
20	Зюганов Геннадий Андреевич	10228	232	233	284	219	204	188	305	344	298	279	281	295	216	308	449	418	400	289	233	307	280	158	185	249	235	197	47	146	169	188	100	219	212	299	303	276	73	44	37	41	93	15	156	26	20	53	38	67	44	44	84	70	89	77	32	41	24	15					
		25.32%	24.71%	19.47%	25.98%	27.51%	24.76%	30.82%	27.73%	31.27%	28.49%	28.10%	30.38%	33.18%	30.68%	27.02%	34.97%	31.31%	29.65%	28.44%	23.18%	25.63%	29.38%	20.71%	26.93%	27.12%	26.80%	21.02%	21.56%	18.50%	21.61%	18.08%	17.36%	21.99%	23.32%	24.07%	25.96%	23.00%	19.11%	20.66%	20.44%	20.71%	22.14%	9.87%	35.78%	6.60%	8.81%	25.85%	25.17%	34.90%	17.46%	9.80%	17.11%	17.68%	35.18%	25.41%	19.16%	34.75%	24.00%	12.20%					
21	Медведев Дмитрий Анатольевич	25331	615	820	688	481	521	363	679	611	628	604	521	486	415	697	707	765	777	584	634	755	554	485	411	553	539	604	133	549	527	734	408	639	601	801	702	753	250	146	136	127	294	123	230	332	188	128	90	105	172	378	341	270	132	195	120	64	69	97					
		62.70%	65.50%	68.50%	62.95%	60.43%	63.23%	59.51%	61.73%	55.55%	60.04%	60.83%	56.32%	54.67%	58.95%	61.14%	55.06%	57.30%	57.60%	57.48%	63.08%	63.02%	58.13%	63.56%	59.83%	60.24%	61.46%	64.46%	61.01%	69.58%	67.39%	70.58%	70.83%	64.16%	66.12%	64.49%	60.15%	62.75%	65.45%	68.54%	75.14%	64.14%	70.00%	80.92%	52.75%	84.26%	82.82%	62.44%	59.60%	54.69%	68.25%	84.19%	69.45%	68.18%	52.17%	64.36%	71.86%	54.24%	69.00%	78.86%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
