Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Кимовская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	547	10	24	22	15	20	22	15	15	7	0	8	20	10	0	21	15	14	21	20	29	16	18	19	15	5	12	17	5	0	3	17	5	5	10	5	5	6	10	3	0	5	3	5	0	5	5	10	0	6	4	14	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	547	10	24	22	15	20	22	15	15	7	0	8	20	10	0	21	15	14	21	20	29	16	18	19	15	5	12	17	5	0	3	17	5	5	10	5	5	6	10	3	0	5	3	5	0	5	5	10	0	6	4	14	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	503	8	20	18	15	20	14	35	4	3	14	6	5	3	47	20	13	12	16	23	15	36	17	20	18	3	12	3	11	3	3	1	3	6	6	0	0	0	2	1	1	4	5	0	3	2	8	1	3	3	4	12	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	603	14	10	22	28	13	17	17	21	3	0	1	7	7	0	43	34	10	21	22	30	25	32	17	17	2	43	13	2	2	0	0	2	7	9	0	5	1	25	7	0	0	0	13	2	2	0	22	0	5	5	11	14					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1836	50	52	97	75	58	55	58	6	26	5	16	14	33	13	82	59	55	82	84	86	43	98	51	81	28	14	51	10	23	5	8	9	16	22	12	6	11	19	16	3	17	14	19	6	6	9	38	19	54	16	81	25					
		7.75%	8.36%	4.99%	10.58%	10.37%	7.06%	6.18%	7.48%	1.70%	8.78%	4.39%	5.73%	4.96%	9.30%	9.85%	9.28%	7.81%	5.91%	11.17%	9.56%	7.82%	7.35%	8.32%	5.17%	14.11%	10.85%	6.73%	10.28%	8.00%	14.29%	2.96%	5.30%	6.29%	10.19%	6.49%	5.83%	4.32%	4.62%	5.12%	5.52%	2.52%	4.06%	7.25%	6.57%	2.88%	4.35%	4.09%	13.06%	6.79%	10.34%	7.62%	10.51%	6.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2007	37	31	85	78	38	100	74	22	39	4	28	17	62	8	50	76	67	85	86	69	46	116	73	56	29	20	67	8	19	23	11	18	16	32	11	5	30	31	25	6	16	9	34	12	13	11	16	24	33	20	94	27					
		8.48%	6.19%	2.98%	9.27%	10.79%	4.63%	11.24%	9.55%	6.25%	13.18%	3.51%	10.04%	6.03%	17.46%	6.06%	5.66%	10.07%	7.20%	11.58%	9.78%	6.27%	7.86%	9.85%	7.40%	9.76%	11.24%	9.62%	13.51%	6.40%	11.80%	13.61%	7.28%	12.59%	10.19%	9.44%	5.34%	3.60%	12.61%	8.36%	8.62%	5.04%	3.82%	4.66%	11.76%	5.77%	9.42%	5.00%	5.50%	8.57%	6.32%	9.52%	12.19%	7.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	213	8	7	13	10	6	10	4	2	1	0	5	1	9	1	10	10	11	5	5	8	5	9	17	6	1	0	3	1	1	1	2	1	1	5	1	1	4	2	0	0	2	2	4	2	1	1	1	4	4	4	1	0					
		0.90%	1.34%	0.67%	1.42%	1.38%	0.73%	1.12%	0.52%	0.57%	0.34%	0.00%	1.79%	0.35%	2.54%	0.76%	1.13%	1.32%	1.18%	0.68%	0.57%	0.73%	0.85%	0.76%	1.72%	1.05%	0.39%	0.00%	0.60%	0.80%	0.62%	0.59%	1.32%	0.70%	0.64%	1.47%	0.49%	0.72%	1.68%	0.54%	0.00%	0.00%	0.48%	1.04%	1.38%	0.96%	0.72%	0.45%	0.34%	1.43%	0.77%	1.90%	0.13%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4475	109	239	174	174	175	198	180	37	66	12	18	46	53	12	188	185	155	183	237	196	134	228	169	152	63	54	113	28	40	29	22	25	35	38	10	23	24	57	31	15	51	32	46	18	11	42	46	40	76	23	102	61					
		18.90%	18.23%	22.94%	18.97%	24.07%	21.32%	22.25%	23.23%	10.51%	22.30%	10.53%	6.45%	16.31%	14.93%	9.09%	21.27%	24.50%	16.67%	24.93%	26.96%	17.82%	22.91%	19.35%	17.12%	26.48%	24.42%	25.96%	22.78%	22.40%	24.84%	17.16%	14.57%	17.48%	22.29%	11.21%	4.85%	16.55%	10.08%	15.36%	10.69%	12.61%	12.17%	16.58%	15.92%	8.65%	7.97%	19.09%	15.81%	14.29%	14.56%	10.95%	13.23%	15.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	472	14	28	30	23	25	32	19	3	4	0	1	0	2	6	21	19	8	19	29	22	24	22	18	18	3	2	7	0	0	1	1	3	1	8	1	0	1	2	1	5	5	0	5	1	0	4	3	6	3	3	13	6					
		1.99%	2.34%	2.69%	3.27%	3.18%	3.05%	3.60%	2.45%	0.85%	1.35%	0.00%	0.36%	0.00%	0.56%	4.55%	2.38%	2.52%	0.86%	2.59%	3.30%	2.00%	4.10%	1.87%	1.82%	3.14%	1.16%	0.96%	1.41%	0.00%	0.00%	0.59%	0.66%	2.10%	0.64%	2.36%	0.49%	0.00%	0.42%	0.54%	0.34%	4.20%	1.19%	0.00%	1.73%	0.48%	0.00%	1.82%	1.03%	2.14%	0.57%	1.43%	1.69%	1.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14212	370	667	492	353	511	484	433	269	146	79	207	196	182	89	478	398	615	348	420	702	327	696	637	250	129	116	248	77	56	109	106	87	88	233	153	104	165	251	215	90	325	135	173	168	107	152	186	182	343	137	470	258					
		60.02%	61.87%	64.01%	53.65%	48.82%	62.24%	54.38%	55.87%	76.42%	49.32%	69.30%	74.19%	69.50%	51.27%	67.42%	54.07%	52.72%	66.13%	47.41%	47.78%	63.82%	55.90%	59.08%	64.54%	43.55%	50.00%	55.77%	50.00%	61.60%	34.78%	64.50%	70.20%	60.84%	56.05%	68.73%	74.27%	74.82%	69.33%	67.65%	74.14%	75.63%	77.57%	69.95%	59.86%	80.77%	77.54%	69.09%	63.92%	65.00%	65.71%	65.24%	60.96%	67.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	2	5	0	3	5	2	4	4	2	1	3	1	8	1	2	1	0	4	6	3	2	4	4	5	1	0	2	0	4	0	1	0	0	0	3	0	0	4	0	0	2	0	2	0	0	1	1	1	1	1	2	1					
		0.42%	0.33%	0.48%	0.00%	0.41%	0.61%	0.22%	0.52%	1.14%	0.68%	0.88%	1.08%	0.35%	2.25%	0.76%	0.23%	0.13%	0.00%	0.54%	0.68%	0.27%	0.34%	0.34%	0.41%	0.87%	0.39%	0.00%	0.40%	0.00%	2.48%	0.00%	0.66%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	1.08%	0.00%	0.00%	0.48%	0.00%	0.69%	0.00%	0.00%	0.45%	0.34%	0.36%	0.19%	0.48%	0.26%	0.26%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
