Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Адамовская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85					
18	"1. ""ЕДИНЕНИЕ"""	466	18	23	12	12	2	13	0	13	0	10	13	9	4	9	8	2	19	4	3	18	13	5	21	5	2	15	6	16	6	9	9	8	10	25	10	11	15	9	35	13	26	5					
		3.32%	2.23%	3.09%	1.83%	1.59%	3.38%	5.41%	0.0%	2.50%	0.0%	4.90%	2.50%	6.61%	2.32%	6.38%	5.19%	1.32%	7.53%	6.15%	2.11%	2.78%	6.37%	3.64%	2.90%	6.02%	4.25%	2.44%	3.77%	7.61%	1.82%	2.25%	7.03%	1.50%	5.10%	3.32%	2.89%	5.39%	6.81%	5.42%	3.86%	3.09%	5.92%	2.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	191	9	15	10	24	0	0	2	6	2	1	2	2	1	4	1	0	0	0	8	13	4	2	10	0	0	1	3	3	9	3	2	1	2	10	3	10	0	0	14	7	5	2					
		1.36%	1.11%	2.01%	1.53%	3.19%	0.0%	0.0%	3.70%	1.15%	1.26%	0.49%	0.38%	1.47%	0.58%	2.83%	0.64%	0.0%	0.0%	0.0%	5.63%	2.00%	1.96%	1.45%	1.38%	0.0%	0.0%	0.16%	1.88%	1.42%	2.73%	0.75%	1.56%	0.18%	1.02%	1.32%	0.86%	4.90%	0.0%	0.0%	1.54%	1.66%	1.13%	0.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	316	10	22	24	18	3	2	1	6	1	5	8	3	6	1	2	3	3	0	0	24	6	1	13	1	3	10	0	3	16	6	0	7	1	19	13	7	2	10	35	12	8	1					
		2.25%	1.24%	2.95%	3.67%	2.39%	5.08%	0.83%	1.85%	1.15%	0.63%	2.45%	1.54%	2.20%	3.48%	0.70%	1.29%	1.98%	1.19%	0.0%	0.0%	3.70%	2.94%	0.72%	1.79%	1.20%	6.38%	1.62%	0.0%	1.42%	4.86%	1.5%	0.0%	1.31%	0.51%	2.52%	3.76%	3.43%	0.90%	6.02%	3.86%	2.85%	1.82%	0.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	199	25	17	15	10	0	1	0	6	4	3	3	1	2	0	3	1	0	1	4	7	0	0	14	1	1	14	0	0	9	3	0	5	1	12	4	2	2	2	5	5	7	9					
		1.41%	3.10%	2.28%	2.29%	1.33%	0.0%	0.41%	0.0%	1.15%	2.53%	1.47%	0.57%	0.73%	1.16%	0.0%	1.94%	0.66%	0.0%	1.53%	2.81%	1.08%	0.0%	0.0%	1.93%	1.20%	2.12%	2.28%	0.0%	0.0%	2.73%	0.75%	0.0%	0.93%	0.51%	1.59%	1.15%	0.98%	0.90%	1.20%	0.55%	1.19%	1.59%	3.68%					
22	"5. ""За Русь Святую"""	46	2	0	3	2	0	2	0	9	0	0	0	0	3	0	0	0	0	1	0	3	0	0	4	0	0	1	0	0	2	1	1	2	0	2	4	0	0	2	0	2	0	0					
		0.32%	0.24%	0.0%	0.45%	0.26%	0.0%	0.83%	0.0%	1.73%	0.0%	0.0%	0.0%	0.0%	1.74%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.46%	0.0%	0.0%	0.55%	0.0%	0.0%	0.16%	0.0%	0.0%	0.60%	0.25%	0.78%	0.37%	0.0%	0.26%	1.15%	0.0%	0.0%	1.20%	0.0%	0.47%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	0	0	1	3	0	1	0	1	2	1	3	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	1	0	0	0	0	2	2	2	2	3	0	0	5	1	3	1					
		0.29%	0.0%	0.0%	0.15%	0.39%	0.0%	0.41%	0.0%	0.19%	1.26%	0.49%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.55%	1.20%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.37%	1.02%	0.26%	0.57%	1.47%	0.0%	0.0%	0.55%	0.23%	0.68%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	5	2	5	3	0	0	0	1	0	0	1	0	1	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	4	0	6	1	5	1	0	1	0	2	0	1	0					
		0.32%	0.62%	0.26%	0.76%	0.39%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.19%	0.0%	0.58%	1.41%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	1.0%	0.0%	1.12%	0.51%	0.66%	0.28%	0.0%	0.45%	0.0%	0.22%	0.0%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	45	4	3	3	0	0	1	0	0	1	4	1	0	2	1	1	1	2	0	1	3	2	1	3	0	0	1	1	0	0	0	0	0	0	0	3	2	0	1	3	0	0	0					
		0.32%	0.49%	0.40%	0.45%	0.0%	0.0%	0.41%	0.0%	0.0%	0.63%	1.96%	0.19%	0.0%	1.16%	0.70%	0.64%	0.66%	0.79%	0.0%	0.70%	0.46%	0.98%	0.72%	0.41%	0.0%	0.0%	0.16%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.98%	0.0%	0.60%	0.33%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	4	2	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	2	0	1	0	0	9	1	0	0	1	0	0	1	1					
		0.22%	0.49%	0.26%	0.15%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.16%	0.0%	1.42%	0.60%	0.0%	0.78%	0.0%	0.0%	1.19%	0.28%	0.0%	0.0%	0.60%	0.0%	0.0%	0.22%	0.40%					
27	"10. ""Аграрная партия России"""	2121	121	110	115	87	22	48	13	121	81	60	115	20	44	46	44	23	77	6	23	125	32	21	125	17	1	125	16	68	9	75	21	46	30	49	19	10	9	24	50	28	24	21					
		15.12%	15.03%	14.78%	17.61%	11.58%	37.28%	20.0%	24.07%	23.31%	51.26%	29.41%	22.20%	14.70%	25.58%	32.62%	28.57%	15.23%	30.55%	9.23%	16.19%	19.31%	15.68%	15.32%	17.26%	20.48%	2.12%	20.35%	10.06%	32.38%	2.73%	18.75%	16.40%	8.63%	15.30%	6.51%	5.50%	4.90%	4.09%	14.45%	5.51%	6.66%	5.46%	8.60%					
28	"11. ""Истинные патриоты России"""	31	1	2	0	2	0	1	2	1	2	0	1	1	0	0	0	0	0	0	1	1	0	1	2	1	0	2	0	0	0	1	0	0	0	3	1	0	2	0	0	2	1	0					
		0.22%	0.12%	0.26%	0.0%	0.26%	0.0%	0.41%	3.70%	0.19%	1.26%	0.0%	0.19%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.15%	0.0%	0.72%	0.27%	1.20%	0.0%	0.32%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.39%	0.28%	0.0%	0.90%	0.0%	0.0%	0.47%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	3	6	8	6	0	2	0	0	1	0	3	0	0	0	0	0	0	1	6	4	4	1	12	2	0	5	1	0	5	4	0	1	7	21	13	0	2	4	5	5	5	2					
		0.99%	0.37%	0.80%	1.22%	0.79%	0.0%	0.83%	0.0%	0.0%	0.63%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	4.22%	0.61%	1.96%	0.72%	1.65%	2.40%	0.0%	0.81%	0.62%	0.0%	1.51%	1.0%	0.0%	0.18%	3.57%	2.79%	3.76%	0.0%	0.90%	2.40%	0.55%	1.19%	1.13%	0.81%					
30	"13. ""Демократическая партия России"""	35	1	1	0	0	2	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	2	4	0	0	4	0	0	4	4	0	1	1	2	0	0	0	0	0	2	1	0					
		0.24%	0.12%	0.13%	0.0%	0.0%	3.38%	0.41%	0.0%	0.19%	0.0%	0.0%	0.19%	0.0%	0.58%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	1.45%	0.55%	0.0%	0.0%	0.65%	0.0%	0.0%	1.21%	1.0%	0.0%	0.18%	0.51%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.22%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	1	3	0	0	0	1	0	0	0	1	0	0	1	5	0	0	0	0	1	0	1	0	0	0	3	0	0	2	0	0	1	0	4	0	0	0	0	3	0	0	1					
		0.20%	0.12%	0.13%	0.45%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.70%	3.24%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.72%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.60%	0.0%	0.0%	0.18%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.40%					
32	"15. ""Партия СЛОН"""	7	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
		0.04%	0.12%	0.0%	0.15%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	464	26	45	28	42	2	4	0	13	3	4	11	1	8	0	3	3	2	3	3	18	0	2	20	1	0	19	0	0	17	28	2	15	10	37	10	2	4	3	41	23	9	2					
		3.30%	3.22%	6.04%	4.28%	5.59%	3.38%	1.66%	0.0%	2.50%	1.89%	1.96%	2.12%	0.73%	4.65%	0.0%	1.94%	1.98%	0.79%	4.61%	2.11%	2.78%	0.0%	1.45%	2.76%	1.20%	0.0%	3.09%	0.0%	0.0%	5.16%	7.0%	1.56%	2.81%	5.10%	4.92%	2.89%	0.98%	1.81%	1.80%	4.52%	5.47%	2.05%	0.81%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	3	1	1	0	0	0	1	1	1	2	0	0	2	0	1	0	1	0	5	0	4	0	0	0	2	0	0	4	3	0	0	1	1	1	2	4	2	5	1	3	0					
		0.37%	0.12%	0.40%	0.15%	0.13%	0.0%	0.0%	0.0%	0.19%	0.63%	0.49%	0.38%	0.0%	0.0%	1.41%	0.0%	0.66%	0.0%	1.53%	0.0%	0.77%	0.0%	2.91%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	1.21%	0.75%	0.0%	0.0%	0.51%	0.13%	0.28%	0.98%	1.81%	1.20%	0.55%	0.23%	0.68%	0.0%					
35	"18. ""ЛДПР"""	1410	80	87	61	116	6	21	0	55	21	42	43	8	10	5	13	13	8	0	9	51	3	2	107	9	3	74	4	0	74	38	9	27	17	86	75	7	12	9	112	44	41	8					
		10.05%	9.93%	11.69%	9.34%	15.44%	10.16%	8.75%	0.0%	10.59%	13.29%	20.58%	8.30%	5.88%	5.81%	3.54%	8.44%	8.60%	3.17%	0.0%	6.33%	7.88%	1.47%	1.45%	14.77%	10.84%	6.38%	12.05%	2.51%	0.0%	22.49%	9.5%	7.03%	5.06%	8.67%	11.43%	21.73%	3.43%	5.45%	5.42%	12.36%	10.47%	9.33%	3.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	163	18	10	8	11	2	5	1	3	1	0	7	1	1	1	2	7	0	0	0	5	0	1	10	5	0	8	1	3	8	6	2	4	1	3	3	4	3	1	4	4	8	1					
		1.16%	2.23%	1.34%	1.22%	1.46%	3.38%	2.08%	1.85%	0.57%	0.63%	0.0%	1.35%	0.73%	0.58%	0.70%	1.29%	4.63%	0.0%	0.0%	0.0%	0.77%	0.0%	0.72%	1.38%	6.02%	0.0%	1.30%	0.62%	1.42%	2.43%	1.5%	1.56%	0.75%	0.51%	0.39%	0.86%	1.96%	1.36%	0.60%	0.44%	0.95%	1.82%	0.40%					
37	"20. ""Политическая партия ""Единая Россия"""	5530	263	232	172	253	9	98	17	177	17	60	205	48	74	36	48	68	64	43	50	205	92	77	242	30	24	251	103	45	107	150	62	368	68	329	118	116	139	74	409	161	249	177					
		39.42%	32.67%	31.18%	26.33%	33.68%	15.25%	40.83%	31.48%	34.10%	10.75%	29.41%	39.57%	35.29%	43.02%	25.53%	31.16%	45.03%	25.39%	66.15%	35.21%	31.68%	45.09%	56.20%	33.42%	36.14%	51.06%	40.87%	64.77%	21.42%	32.52%	37.5%	48.43%	69.04%	34.69%	43.75%	34.20%	56.86%	63.18%	44.57%	45.14%	38.33%	56.71%	72.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	1	3	6	0	1	0	2	0	0	2	0	0	0	1	0	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	2	0	1	1	0	1	0	3	0	0	1					
		0.23%	0.24%	0.13%	0.45%	0.79%	0.0%	0.41%	0.0%	0.38%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.27%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.13%	0.28%	0.0%	0.45%	0.0%	0.33%	0.0%	0.0%	0.40%					
39	"22. ""Развитие предпринимательства"""	24	3	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	2	1	0	0					
		0.17%	0.37%	0.26%	0.30%	0.13%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.70%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.18%	0.0%	0.13%	0.28%	0.0%	0.0%	0.0%	0.22%	0.23%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1873	163	114	136	84	11	33	13	65	17	8	73	37	8	26	15	24	48	5	26	111	33	13	89	4	9	53	15	48	39	49	18	24	36	96	42	15	11	21	113	87	32	9					
		13.35%	20.24%	15.32%	20.82%	11.18%	18.64%	13.75%	24.07%	12.52%	10.75%	3.92%	14.09%	27.20%	4.65%	18.43%	9.74%	15.89%	19.04%	7.69%	18.30%	17.15%	16.17%	9.48%	12.29%	4.81%	19.14%	8.63%	9.43%	22.85%	11.85%	12.25%	14.06%	4.50%	18.36%	12.76%	12.17%	7.35%	5.0%	12.65%	12.47%	20.71%	7.28%	3.68%					
																																																	
41	Против всех	430	34	34	29	36	0	3	3	32	1	4	13	0	6	2	4	2	12	0	2	19	0	2	21	3	4	17	5	3	11	7	1	7	7	23	13	6	2	3	36	13	8	2					
		3.06%	4.22%	4.56%	4.44%	4.79%	0.0%	1.25%	5.55%	6.16%	0.63%	1.96%	2.50%	0.0%	3.48%	1.41%	2.59%	1.32%	4.76%	0.0%	1.40%	2.93%	0.0%	1.45%	2.90%	3.61%	8.51%	2.76%	3.14%	1.42%	3.34%	1.75%	0.78%	1.31%	3.57%	3.05%	3.76%	2.94%	0.90%	1.80%	3.97%	3.09%	1.82%	0.81%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
