Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Шатковская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	493	38	20	24	53	51	11	13	13	25	4	20	18	13	15	15	10	2	9	35	18	7	6	4	14	4	4	7	3	8	13	5	5	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	420	38	20	20	48	41	7	10	12	25	3	19	18	13	13	14	8	2	4	35	18	2	4	4	5	2	1	4	2	8	7	2	5	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	265	35	4	37	37	28	5	10	9	8	6	3	1	5	6	6	2	6	1	9	4	5	2	4	2	2	2	5	5	4	3	3	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	73	0	0	4	5	10	4	3	1	0	1	1	0	0	2	1	2	0	5	0	0	5	2	0	9	2	3	3	1	0	6	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	885	55	42	70	117	50	36	26	12	54	9	45	11	13	29	30	23	4	13	47	13	11	11	5	28	7	6	19	24	26	18	9	6	16					
		6.96%	6.40%	5.53%	7.09%	8.86%	5.81%	7.06%	5.31%	7.50%	5.81%	7.89%	7.75%	3.62%	3.04%	7.95%	12.71%	9.16%	7.69%	6.60%	7.74%	5.65%	3.86%	6.79%	4.81%	8.14%	4.22%	5.22%	11.52%	21.82%	12.21%	5.01%	6.04%	4.14%	10.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1395	103	82	92	131	88	59	52	15	143	15	67	12	34	44	36	29	4	23	77	35	40	29	4	36	19	9	17	10	35	26	10	9	10					
		10.97%	11.99%	10.79%	9.31%	9.92%	10.23%	11.57%	10.61%	9.38%	15.39%	13.16%	11.53%	3.95%	7.94%	12.05%	15.25%	11.55%	7.69%	11.68%	12.69%	15.22%	14.04%	17.90%	3.85%	10.47%	11.45%	7.83%	10.30%	9.09%	16.43%	7.24%	6.71%	6.21%	6.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	85	6	6	8	8	5	3	6	1	1	0	3	2	2	4	0	3	0	3	4	1	1	0	1	0	1	0	2	0	8	3	0	1	2					
		0.67%	0.70%	0.79%	0.81%	0.61%	0.58%	0.59%	1.22%	0.63%	0.11%	0.00%	0.52%	0.66%	0.47%	1.10%	0.00%	1.20%	0.00%	1.52%	0.66%	0.43%	0.35%	0.00%	0.96%	0.00%	0.60%	0.00%	1.21%	0.00%	3.76%	0.84%	0.00%	0.69%	1.28%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4737	335	366	375	562	354	149	54	45	396	33	201	65	123	117	57	111	15	112	268	88	67	56	27	105	99	62	69	27	72	132	55	82	58					
		37.26%	38.99%	48.16%	37.96%	42.54%	41.16%	29.22%	11.02%	28.13%	42.63%	28.95%	34.60%	21.38%	28.74%	32.05%	24.15%	44.22%	28.85%	56.85%	44.15%	38.26%	23.51%	34.57%	25.96%	30.52%	59.64%	53.91%	41.82%	24.55%	33.80%	36.77%	36.91%	56.55%	37.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	101	14	0	21	10	10	4	3	2	8	0	0	0	1	2	2	0	0	2	5	0	1	0	3	2	1	1	2	2	1	3	0	0	1					
		0.79%	1.63%	0.00%	2.13%	0.76%	1.16%	0.78%	0.61%	1.25%	0.86%	0.00%	0.00%	0.00%	0.23%	0.55%	0.85%	0.00%	0.00%	1.02%	0.82%	0.00%	0.35%	0.00%	2.88%	0.58%	0.60%	0.87%	1.21%	1.82%	0.47%	0.84%	0.00%	0.00%	0.64%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5261	301	249	405	472	346	250	332	84	309	56	255	207	252	166	101	81	29	41	190	92	165	64	63	168	34	36	50	43	63	172	71	47	67					
		41.38%	35.04%	32.76%	40.99%	35.73%	40.23%	49.02%	67.76%	52.50%	33.26%	49.12%	43.89%	68.09%	58.88%	45.48%	42.80%	32.27%	55.77%	20.81%	31.30%	40.00%	57.89%	39.51%	60.58%	48.84%	20.48%	31.30%	30.30%	39.09%	29.58%	47.91%	47.65%	32.41%	42.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	41	7	1	2	2	1	3	5	1	4	0	1	0	0	1	1	3	0	0	4	0	0	0	0	1	0	1	0	1	0	0	1	0	1					
		0.32%	0.81%	0.13%	0.20%	0.15%	0.12%	0.59%	1.02%	0.63%	0.43%	0.00%	0.17%	0.00%	0.00%	0.27%	0.42%	1.20%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.87%	0.00%	0.91%	0.00%	0.00%	0.67%	0.00%	0.64%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
