Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Шатковская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	161	5	2	11	10	3	11	7	3	2	4	2	2	10	1	4	10	9	2	2	3	4	3	1	3	1	6	1	4	1	2	3	3	4	2	8	1	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	135	2	14	2	11	22	2	15	2	0	6	2	0	0	3	0	2	0	0	2	0	3	0	4	4	11	7	2	6	0	5	1	1	4	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	403	6	13	19	20	23	15	29	4	5	20	2	5	6	2	1	0	2	14	1	21	4	31	7	4	3	10	1	10	40	1	4	7	4	4	32	8	11	14					
		3.03%	0.88%	2.09%	1.96%	1.51%	2.65%	2.63%	3.11%	3.36%	2.92%	3.86%	2.41%	3.31%	1.66%	3.03%	1.47%	0.00%	2.56%	5.86%	1.52%	8.37%	4.60%	4.47%	2.58%	0.92%	0.58%	2.99%	0.58%	2.58%	16.81%	0.46%	2.84%	3.33%	3.20%	1.63%	7.58%	5.19%	6.63%	7.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	3	1	4	8	6	2	5	0	0	0	0	2	2	0	0	0	0	2	0	1	1	1	2	0	0	0	1	1	0	1	0	1	1	2	0	0	0	0					
		0.35%	0.44%	0.16%	0.41%	0.61%	0.69%	0.35%	0.54%	0.00%	0.00%	0.00%	0.00%	1.32%	0.55%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.40%	1.15%	0.14%	0.74%	0.00%	0.00%	0.00%	0.58%	0.26%	0.00%	0.46%	0.00%	0.48%	0.80%	0.81%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	1	1	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	2	1	0	0	0	1	0	0	0	0	0					
		0.13%	0.00%	0.00%	0.10%	0.08%	0.35%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	1.52%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	1.15%	0.14%	0.00%	0.23%	0.19%	0.30%	0.00%	0.52%	0.42%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1915	104	94	205	293	172	58	167	9	12	63	5	14	49	11	8	22	13	21	0	57	8	89	36	21	25	16	23	49	13	29	14	16	6	24	61	36	44	28					
		14.40%	15.18%	15.14%	21.13%	22.16%	19.82%	10.18%	17.94%	7.56%	7.02%	12.16%	6.02%	9.27%	13.57%	16.67%	11.76%	14.38%	16.67%	8.79%	0.00%	22.71%	9.20%	12.84%	13.28%	4.83%	4.85%	4.78%	13.29%	12.63%	5.46%	13.36%	9.93%	7.62%	4.80%	9.76%	14.45%	23.38%	26.51%	14.36%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	2	4	2	5	2	2	2	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	0	2	1	0	0	0	0	1	1	0	0	0	0	0					
		0.23%	0.29%	0.64%	0.21%	0.38%	0.23%	0.35%	0.21%	0.00%	0.00%	0.00%	1.20%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.60%	0.58%	0.00%	0.00%	0.00%	0.00%	0.48%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	1	0	0	3	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.15%	0.00%	0.00%	0.23%	0.12%	0.00%	0.11%	0.00%	0.00%	0.19%	0.00%	0.00%	0.28%	0.00%	1.47%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1345	103	66	103	151	112	42	148	8	7	61	5	3	37	1	6	14	8	34	7	41	5	79	25	32	14	28	16	31	26	17	11	17	5	28	22	14	14	4					
		10.11%	15.04%	10.63%	10.62%	11.42%	12.90%	7.37%	15.90%	6.72%	4.09%	11.78%	6.02%	1.99%	10.25%	1.52%	8.82%	9.15%	10.26%	14.23%	10.61%	16.33%	5.75%	11.40%	9.23%	7.36%	2.72%	8.36%	9.25%	7.99%	10.92%	7.83%	7.80%	8.10%	4.00%	11.38%	5.21%	9.09%	8.43%	2.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1229	97	81	127	179	94	45	73	4	21	85	6	4	30	8	6	15	17	14	3	10	1	52	13	34	11	13	14	38	19	18	15	13	5	21	17	8	9	9					
		9.24%	14.16%	13.04%	13.09%	13.54%	10.83%	7.89%	7.84%	3.36%	12.28%	16.41%	7.23%	2.65%	8.31%	12.12%	8.82%	9.80%	21.79%	5.86%	4.55%	3.98%	1.15%	7.50%	4.80%	7.82%	2.14%	3.88%	8.09%	9.79%	7.98%	8.29%	10.64%	6.19%	4.00%	8.54%	4.03%	5.19%	5.42%	4.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	2	4	2	6	4	3	5	1	1	2	0	2	4	1	0	2	0	1	0	0	1	2	1	1	3	2	1	1	0	0	1	0	0	2	2	1	1	0					
		0.44%	0.29%	0.64%	0.21%	0.45%	0.46%	0.53%	0.54%	0.84%	0.58%	0.39%	0.00%	1.32%	1.11%	1.52%	0.00%	1.31%	0.00%	0.42%	0.00%	0.00%	1.15%	0.29%	0.37%	0.23%	0.58%	0.60%	0.58%	0.26%	0.00%	0.00%	0.71%	0.00%	0.00%	0.81%	0.47%	0.65%	0.60%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8033	361	352	493	640	434	395	493	90	124	279	60	120	218	42	44	96	37	148	55	114	65	430	185	336	417	260	114	251	133	148	95	153	99	159	281	86	86	140					
		60.39%	52.70%	56.68%	50.82%	48.41%	50.00%	69.30%	52.95%	75.63%	72.51%	53.86%	72.29%	79.47%	60.39%	63.64%	64.71%	62.75%	47.44%	61.92%	83.33%	45.42%	74.71%	62.05%	68.27%	77.24%	80.97%	77.61%	65.90%	64.69%	55.88%	68.20%	67.38%	72.86%	79.20%	64.63%	66.59%	55.84%	51.81%	71.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	2	0	3	8	7	2	1	1	1	2	1	1	4	0	1	2	0	1	0	0	0	1	0	1	0	0	0	3	1	1	0	0	1	0	2	0	1	0					
		0.36%	0.29%	0.00%	0.31%	0.61%	0.81%	0.35%	0.11%	0.84%	0.58%	0.39%	1.20%	0.66%	1.11%	0.00%	1.47%	1.31%	0.00%	0.42%	0.00%	0.00%	0.00%	0.14%	0.00%	0.23%	0.00%	0.00%	0.00%	0.77%	0.42%	0.46%	0.00%	0.00%	0.80%	0.00%	0.47%	0.00%	0.60%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
