Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Намская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382					
		0.21%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.47%	0.00%	0.00%	0.00%	0.00%	0.35%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.36%	0.37%	0.39%	0.00%	0.49%	0.44%	0.83%	0.00%	0.57%	0.91%	0.00%	1.67%	0.38%	0.00%	1.54%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	1	0	0	1	1	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.68%	0.00%	0.00%	0.43%	0.32%	0.35%	0.00%	0.63%	0.00%	0.47%	0.00%	0.91%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	899	2	8	16	32	10	15	20	14	11	24	15	11	15	25	35	15	12	37	14	67	48	68	19	6	21	14	26	36	26	15	29	21	21	39	10	17	25	13	30	6	3	8					
		8.97%	1.57%	5.41%	8.08%	15.61%	4.29%	4.75%	7.04%	3.36%	6.92%	8.99%	7.01%	4.14%	6.82%	9.23%	11.59%	5.30%	9.30%	11.49%	8.14%	15.47%	13.52%	11.43%	5.03%	4.92%	11.23%	9.15%	9.39%	13.43%	10.04%	6.15%	14.15%	9.17%	8.75%	14.08%	5.68%	7.73%	10.00%	10.83%	11.54%	5.56%	4.62%	11.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	270	1	7	0	4	0	8	9	2	8	9	3	5	8	5	0	12	3	9	1	16	27	17	11	0	12	4	5	10	9	4	12	7	3	5	4	6	3	3	17	1	0	0					
		2.69%	0.79%	4.73%	0.00%	1.95%	0.00%	2.53%	3.17%	0.48%	5.03%	3.37%	1.40%	1.88%	3.64%	1.85%	0.00%	4.24%	2.33%	2.80%	0.58%	3.70%	7.61%	2.86%	2.91%	0.00%	6.42%	2.61%	1.81%	3.73%	3.47%	1.64%	5.85%	3.06%	1.25%	1.81%	2.27%	2.73%	1.20%	2.50%	6.54%	0.93%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	2	0	2	2	2	0	2	1	0	0	1	2	0	0	1	1	0	1	0	0	0	1	0	0					
		0.25%	0.00%	0.68%	0.00%	0.00%	0.43%	0.00%	0.35%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.62%	1.16%	0.00%	0.56%	0.34%	0.53%	0.00%	1.07%	0.65%	0.00%	0.00%	0.39%	0.82%	0.00%	0.00%	0.42%	0.36%	0.00%	0.45%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	148	3	4	7	4	6	6	4	2	2	7	2	0	0	1	10	8	3	4	3	2	7	5	9	1	0	4	2	5	0	4	2	4	4	3	3	3	6	3	4	0	1	0					
		1.48%	2.36%	2.70%	3.54%	1.95%	2.58%	1.90%	1.41%	0.48%	1.26%	2.62%	0.93%	0.00%	0.00%	0.37%	3.31%	2.83%	2.33%	1.24%	1.74%	0.46%	1.97%	0.84%	2.38%	0.82%	0.00%	2.61%	0.72%	1.87%	0.00%	1.64%	0.98%	1.75%	1.67%	1.08%	1.70%	1.36%	2.40%	2.50%	1.54%	0.00%	1.54%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2481	34	31	50	55	34	52	98	14	53	64	56	66	27	45	47	40	24	51	54	115	78	200	74	33	61	42	35	61	84	77	57	76	101	102	56	62	79	59	81	12	12	29					
		24.75%	26.77%	20.95%	25.25%	26.83%	14.59%	16.46%	34.51%	3.36%	33.33%	23.97%	26.17%	24.81%	12.27%	16.61%	15.56%	14.13%	18.60%	15.84%	31.40%	26.56%	21.97%	33.61%	19.58%	27.05%	32.62%	27.45%	12.64%	22.76%	32.43%	31.56%	27.80%	33.19%	42.08%	36.82%	31.82%	28.18%	31.60%	49.17%	31.15%	11.11%	18.46%	40.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	0	1	1	2	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	2	2	0	0	1	3	2	0	0	1	1	1	0	2	0	1	0	1	1	0	0					
		0.29%	0.00%	0.68%	0.51%	0.98%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.45%	0.00%	0.00%	0.35%	0.78%	0.31%	0.00%	0.23%	0.00%	0.34%	0.53%	0.00%	0.00%	0.65%	1.08%	0.75%	0.00%	0.00%	0.49%	0.44%	0.42%	0.00%	1.14%	0.00%	0.40%	0.00%	0.38%	0.93%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5886	84	91	121	100	180	222	137	381	77	146	131	176	163	189	201	193	81	201	86	219	176	294	258	80	88	83	204	145	133	139	99	111	102	122	99	123	132	39	124	84	41	31					
		58.71%	66.14%	61.49%	61.11%	48.78%	77.25%	70.25%	48.24%	91.37%	48.43%	54.68%	61.21%	66.17%	74.09%	69.74%	66.56%	68.20%	62.79%	62.42%	50.00%	50.58%	49.58%	49.41%	68.25%	65.57%	47.06%	54.25%	73.65%	54.10%	51.35%	56.97%	48.29%	48.47%	42.50%	44.04%	56.25%	55.91%	52.80%	32.50%	47.69%	77.78%	63.08%	43.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	1	0	1	4	0	0	0	2	0	0	2	1	0	0	0	0	4	0	0	1	0	1	0	2	0					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.71%	0.00%	0.31%	0.00%	0.23%	1.13%	0.00%	0.00%	0.00%	1.07%	0.00%	0.00%	0.75%	0.39%	0.00%	0.00%	0.00%	0.00%	1.44%	0.00%	0.00%	0.40%	0.00%	0.38%	0.00%	3.08%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
