Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Намская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	293	26	21	23	2	11	15	7	11	8	8	13	20	4	11	13	7	8	8	8	6	1	3	10	10	4	10	7	10	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	286	26	21	23	2	11	14	7	11	8	7	12	20	4	10	13	7	8	8	8	6	1	2	10	10	4	10	6	9	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	167	4	10	10	4	2	2	3	5	2	4	8	13	5	19	12	9	6	8	2	3	2	3	2	14	1	6	2	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3038	106	121	98	120	67	38	39	14	42	122	120	256	171	185	226	182	135	136	119	95	50	76	160	149	31	44	18	72	46					
		31.85%	21.07%	34.57%	30.72%	24.95%	33.00%	32.48%	25.66%	16.47%	12.50%	35.99%	30.15%	32.78%	37.75%	35.10%	37.23%	36.92%	31.47%	40.60%	32.25%	27.78%	35.97%	27.94%	39.22%	32.11%	40.79%	23.28%	34.62%	34.62%	41.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	125	5	3	7	11	6	3	3	3	1	1	3	2	3	10	9	4	10	4	3	17	2	1	5	3	0	3	0	1	2					
		1.31%	0.99%	0.86%	2.19%	2.29%	2.96%	2.56%	1.97%	3.53%	0.30%	0.29%	0.75%	0.26%	0.66%	1.90%	1.48%	0.81%	2.33%	1.19%	0.81%	4.97%	1.44%	0.37%	1.23%	0.65%	0.00%	1.59%	0.00%	0.48%	1.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	1	0	1	0	1	0	1	0	0	0	1	0	2	3	2	3	2	1	3	2	0	1	1	0	0	1	1	0	1					
		0.29%	0.20%	0.00%	0.31%	0.00%	0.49%	0.00%	0.66%	0.00%	0.00%	0.00%	0.25%	0.00%	0.44%	0.57%	0.33%	0.61%	0.47%	0.30%	0.81%	0.58%	0.00%	0.37%	0.25%	0.00%	0.00%	0.53%	1.92%	0.00%	0.91%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1074	57	28	25	46	24	7	39	4	14	44	54	112	58	64	91	49	74	36	34	22	6	35	34	46	5	25	10	20	11					
		11.26%	11.33%	8.00%	7.84%	9.56%	11.82%	5.98%	25.66%	4.71%	4.17%	12.98%	13.57%	14.34%	12.80%	12.14%	14.99%	9.94%	17.25%	10.75%	9.21%	6.43%	4.32%	12.87%	8.33%	9.91%	6.58%	13.23%	19.23%	9.62%	10.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	51	1	1	0	1	1	0	1	0	0	5	2	10	4	6	5	3	5	1	0	4	0	0	1	0	0	0	0	0	0					
		0.53%	0.20%	0.29%	0.00%	0.21%	0.49%	0.00%	0.66%	0.00%	0.00%	1.47%	0.50%	1.28%	0.88%	1.14%	0.82%	0.61%	1.17%	0.30%	0.00%	1.17%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5157	329	196	187	300	103	68	67	63	275	163	215	398	212	257	270	247	201	153	208	201	81	155	203	264	40	115	22	114	50					
		54.07%	65.41%	56.00%	58.62%	62.37%	50.74%	58.12%	44.08%	74.12%	81.85%	48.08%	54.02%	50.96%	46.80%	48.77%	44.48%	50.10%	46.85%	45.67%	56.37%	58.77%	58.27%	56.99%	49.75%	56.90%	52.63%	60.85%	42.31%	54.81%	45.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	1	1	0	2	0	1	2	0	1	1	0	0	1	0	2	3	1	0	0	0	0	3	1	2	0	0	0	1	0					
		0.24%	0.20%	0.29%	0.00%	0.42%	0.00%	0.85%	1.32%	0.00%	0.30%	0.29%	0.00%	0.00%	0.22%	0.00%	0.33%	0.61%	0.23%	0.00%	0.00%	0.00%	0.00%	1.10%	0.25%	0.43%	0.00%	0.00%	0.00%	0.48%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
