Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Иланская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	87	1	4	1	3	4	2	9	2	3	4	0	0	8	0	1	1	0	2	0	1	6	2	6	0	2	0	0	7	0	1	3	2	3	0	5	0	4					
		1.01%	0.18%	0.62%	0.23%	0.45%	1.14%	0.74%	0.70%	0.54%	1.59%	2.07%	0.0%	0.0%	1.84%	0.0%	0.61%	0.62%	0.0%	2.12%	0.0%	0.43%	10.16%	2.43%	2.24%	0.0%	2.38%	0.0%	0.0%	1.94%	0.0%	2.43%	8.82%	3.70%	0.79%	0.0%	3.59%	0.0%	2.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	54	5	3	0	2	3	1	8	1	1	1	2	0	10	1	1	0	0	1	0	1	0	0	1	1	2	0	0	2	0	0	0	0	2	0	0	0	5					
		0.62%	0.91%	0.46%	0.0%	0.30%	0.85%	0.37%	0.62%	0.27%	0.53%	0.51%	2.98%	0.0%	2.30%	0.79%	0.61%	0.0%	0.0%	1.06%	0.0%	0.43%	0.0%	0.0%	0.37%	1.23%	2.38%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	2.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	145	7	11	3	4	7	6	24	6	3	8	3	0	9	1	6	5	1	0	1	3	7	2	4	1	1	0	1	14	0	1	0	0	2	1	1	0	2					
		1.69%	1.27%	1.71%	0.69%	0.60%	2.00%	2.22%	1.87%	1.63%	1.59%	4.14%	4.47%	0.0%	2.07%	0.79%	3.70%	3.12%	1.75%	0.0%	2.0%	1.29%	11.86%	2.43%	1.49%	1.23%	1.19%	0.0%	0.58%	3.88%	0.0%	2.43%	0.0%	0.0%	0.52%	1.14%	0.71%	0.0%	1.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	83	9	10	9	6	2	3	22	2	3	0	0	1	5	1	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1					
		0.96%	1.63%	1.56%	2.07%	0.91%	0.57%	1.11%	1.71%	0.54%	1.59%	0.0%	0.0%	1.53%	1.15%	0.79%	0.0%	0.62%	0.0%	0.0%	0.0%	0.86%	3.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.71%	0.0%	0.54%					
22	"5. ""За Русь Святую"""	40	1	2	0	2	4	0	5	6	1	2	0	0	1	0	0	1	2	2	0	0	0	0	0	0	2	0	4	1	0	0	0	0	1	0	3	0	0					
		0.46%	0.18%	0.31%	0.0%	0.30%	1.14%	0.0%	0.39%	1.63%	0.53%	1.03%	0.0%	0.0%	0.23%	0.0%	0.0%	0.62%	3.50%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.38%	0.0%	2.32%	0.27%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	2.15%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	2	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.17%	0.0%	0.31%	0.0%	0.15%	0.0%	0.37%	0.07%	0.0%	0.0%	0.51%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	1.14%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	1	1	1	2	3	2	2	2	0	1	0	1	2	0	1	1	1	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	1					
		0.33%	0.18%	0.15%	0.23%	0.30%	0.85%	0.74%	0.15%	0.54%	0.0%	0.51%	0.0%	1.53%	0.46%	0.0%	0.61%	0.62%	1.75%	0.0%	0.0%	0.86%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.54%					
25	"8. ""Народно-республиканская партия России"""	17	1	1	2	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	0	1					
		0.19%	0.18%	0.15%	0.46%	0.15%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.49%	0.0%	0.0%	0.79%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.54%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	474	13	18	11	21	8	6	31	11	1	26	4	17	69	4	9	13	4	6	2	36	6	10	44	8	7	3	33	22	0	4	0	0	19	3	0	4	1					
		5.52%	2.36%	2.80%	2.54%	3.18%	2.29%	2.22%	2.42%	2.99%	0.53%	13.47%	5.97%	26.15%	15.89%	3.17%	5.55%	8.12%	7.01%	6.38%	4.0%	15.51%	10.16%	12.19%	16.47%	9.87%	8.33%	5.45%	19.18%	6.11%	0.0%	9.75%	0.0%	0.0%	5.01%	3.44%	0.0%	4.30%	0.54%					
28	"11. ""Истинные патриоты России"""	8	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0					
		0.09%	0.0%	0.15%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	2	3	3	4	3	3	5	0	1	4	2	3	9	0	0	2	0	1	0	2	0	0	3	0	1	0	2	2	0	0	2	0	4	0	0	0	1					
		0.72%	0.36%	0.46%	0.69%	0.60%	0.85%	1.11%	0.39%	0.0%	0.53%	2.07%	2.98%	4.61%	2.07%	0.0%	0.0%	1.25%	0.0%	1.06%	0.0%	0.86%	0.0%	0.0%	1.12%	0.0%	1.19%	0.0%	1.16%	0.55%	0.0%	0.0%	5.88%	0.0%	1.05%	0.0%	0.0%	0.0%	0.54%					
30	"13. ""Демократическая партия России"""	28	4	5	2	1	2	2	1	2	0	0	0	0	1	0	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.32%	0.72%	0.78%	0.46%	0.15%	0.57%	0.74%	0.07%	0.54%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	1.29%	3.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.14%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2					
		0.16%	0.36%	0.0%	0.23%	0.0%	0.0%	0.37%	0.07%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	8.82%	0.0%	0.0%	2.29%	0.0%	0.0%	1.09%					
32	"15. ""Партия СЛОН"""	16	3	0	0	3	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0					
		0.18%	0.54%	0.0%	0.0%	0.45%	0.28%	0.37%	0.07%	0.27%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.27%	3.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1120	75	110	77	99	46	25	233	50	20	14	0	6	78	18	6	12	4	27	17	16	2	1	22	6	5	3	28	32	1	0	0	1	50	6	7	12	11					
		13.05%	13.66%	17.16%	17.78%	15.02%	13.18%	9.25%	18.20%	13.62%	10.63%	7.25%	0.0%	9.23%	17.97%	14.28%	3.70%	7.5%	7.01%	28.72%	34.0%	6.89%	3.38%	1.21%	8.23%	7.40%	5.95%	5.45%	16.27%	8.88%	3.03%	0.0%	0.0%	1.85%	13.19%	6.89%	5.03%	12.90%	6.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	1	1	3	0	1	3	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	2	1	0	0	0	0	1	1					
		0.26%	0.0%	0.15%	0.23%	0.45%	0.0%	0.37%	0.23%	0.54%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.58%	0.27%	0.0%	4.87%	2.94%	0.0%	0.0%	0.0%	0.0%	1.07%	0.54%					
35	"18. ""ЛДПР"""	1201	95	85	58	85	69	54	180	103	34	23	6	5	52	19	10	14	12	19	2	27	11	28	28	12	16	3	19	19	4	4	0	0	35	10	25	5	30					
		13.99%	17.30%	13.26%	13.39%	12.89%	19.77%	20.0%	14.06%	28.06%	18.08%	11.91%	8.95%	7.69%	11.98%	15.07%	6.17%	8.75%	21.05%	20.21%	4.0%	11.63%	18.64%	34.14%	10.48%	14.81%	19.04%	5.45%	11.04%	5.27%	12.12%	9.75%	0.0%	0.0%	9.23%	11.49%	17.98%	5.37%	16.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	132	12	11	10	3	3	5	14	9	1	3	1	2	2	0	3	5	1	1	0	6	1	0	6	2	1	0	3	5	0	1	0	0	13	0	4	2	2					
		1.53%	2.18%	1.71%	2.30%	0.45%	0.85%	1.85%	1.09%	2.45%	0.53%	1.55%	1.49%	3.07%	0.46%	0.0%	1.85%	3.12%	1.75%	1.06%	0.0%	2.58%	1.69%	0.0%	2.24%	2.46%	1.19%	0.0%	1.74%	1.38%	0.0%	2.43%	0.0%	0.0%	3.43%	0.0%	2.87%	2.15%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	2988	199	201	153	290	105	77	365	90	71	68	17	16	95	59	98	51	22	26	2	79	9	15	96	19	36	17	19	184	26	24	17	41	139	52	62	47	101					
		34.82%	36.24%	31.35%	35.33%	44.00%	30.08%	28.51%	28.51%	24.52%	37.76%	35.23%	25.37%	24.61%	21.88%	46.82%	60.49%	31.87%	38.59%	27.65%	4.0%	34.05%	15.25%	18.29%	35.95%	23.45%	42.85%	30.90%	11.04%	51.11%	78.78%	58.53%	49.99%	75.92%	36.67%	59.77%	44.60%	50.53%	55.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	2	1	0	0	1	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	2					
		0.19%	0.36%	0.15%	0.0%	0.0%	0.28%	0.37%	0.07%	0.0%	0.53%	1.03%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	2.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.14%	0.0%	0.0%	1.09%					
39	"22. ""Развитие предпринимательства"""	17	2	0	2	0	4	0	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0					
		0.19%	0.36%	0.0%	0.46%	0.0%	1.14%	0.0%	0.23%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1631	103	146	88	103	59	65	307	65	31	31	30	10	66	15	22	32	10	6	21	42	10	15	35	27	7	24	50	49	0	3	6	10	80	9	20	20	14					
		19.01%	18.76%	22.77%	20.32%	15.62%	16.90%	24.07%	23.98%	17.71%	16.48%	16.06%	44.77%	15.38%	15.20%	11.90%	13.58%	20.0%	17.54%	6.38%	42.0%	18.10%	16.94%	18.29%	13.10%	33.33%	8.33%	43.63%	29.06%	13.61%	0.0%	7.31%	17.64%	18.51%	21.10%	10.34%	14.38%	21.50%	7.65%					
																																												
41	Против всех	233	5	18	9	21	10	10	48	8	8	1	0	4	13	3	1	14	0	2	5	7	2	4	6	1	0	5	2	6	1	1	0	0	9	0	5	1	3					
		2.71%	0.91%	2.80%	2.07%	3.18%	2.86%	3.70%	3.75%	2.17%	4.25%	0.51%	0.0%	6.15%	2.99%	2.38%	0.61%	8.75%	0.0%	2.12%	10.0%	3.01%	3.38%	4.87%	2.24%	1.23%	0.0%	9.09%	1.16%	1.66%	3.03%	2.43%	0.0%	0.0%	2.37%	0.0%	3.59%	1.07%	1.63%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
