18	Богданов Андрей Владимирович	313	7	2	1	13	8	17	23	5	4	2	12	5	5	6	6	0	0	0	4	0	55	9	2	4	6	5	15	5	10	6	2	4	10	1	17	12	10	0	3	0	0	0	4	0	0	0	1	1	3	0	0	0	0	1	0	4	0	0	2	0	1					
		0.73%	1.26%	0.70%	0.32%	0.69%	0.50%	1.36%	2.30%	1.00%	0.89%	0.32%	0.59%	0.83%	0.57%	0.43%	1.10%	0.00%	0.00%	0.00%	0.73%	0.00%	2.64%	0.61%	0.28%	0.50%	0.64%	0.56%	1.03%	0.61%	1.07%	0.37%	0.25%	0.44%	1.08%	0.53%	1.50%	1.01%	0.85%	0.00%	0.82%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.05%	0.40%	0.41%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	1.08%	0.00%	0.00%	0.74%	0.00%	0.72%					
19	Жириновский Владимир Вольфович	1368	32	37	23	65	95	36	42	15	9	20	61	31	51	33	14	0	2	3	12	6	81	17	8	23	21	36	50	31	29	71	15	18	53	8	25	126	28	12	25	2	1	16	3	2	9	0	3	2	9	3	5	3	3	4	2	14	0	16	2	3	2					
		3.20%	5.76%	12.98%	7.42%	3.45%	5.96%	2.88%	4.19%	3.01%	2.00%	3.19%	3.02%	5.17%	5.80%	2.36%	2.57%	0.00%	1.04%	0.70%	2.19%	1.53%	3.88%	1.16%	1.11%	2.90%	2.23%	4.01%	3.42%	3.79%	3.10%	4.37%	1.87%	1.97%	5.72%	4.21%	2.20%	10.58%	2.39%	11.43%	6.85%	0.69%	0.97%	4.91%	1.06%	1.34%	1.26%	0.00%	0.16%	0.80%	1.22%	1.88%	2.24%	1.70%	1.49%	1.05%	0.44%	3.78%	0.00%	2.77%	0.74%	0.98%	1.44%					
20	Зюганов Геннадий Андреевич	4550	64	32	35	95	191	141	97	26	49	52	158	59	74	160	35	12	12	38	37	24	253	70	83	83	146	69	167	103	128	218	145	29	126	11	177	226	184	15	62	5	6	10	15	8	61	51	375	5	143	9	10	7	15	7	21	55	2	30	9	12	8					
		10.64%	11.51%	11.23%	11.29%	5.04%	11.97%	11.26%	9.68%	5.22%	10.91%	8.29%	7.83%	9.83%	8.42%	11.44%	6.43%	7.14%	6.22%	8.82%	6.76%	6.12%	12.13%	4.77%	11.50%	10.45%	15.52%	7.68%	11.42%	12.61%	13.70%	13.42%	18.08%	3.17%	13.61%	5.79%	15.58%	18.98%	15.71%	14.29%	16.99%	1.72%	5.83%	3.07%	5.28%	5.37%	8.52%	10.92%	19.87%	2.01%	19.38%	5.63%	4.48%	3.98%	7.43%	1.84%	4.61%	14.86%	2.06%	5.20%	3.33%	3.92%	5.76%					
21	Медведев Дмитрий Анатольевич	36234	445	214	250	1713	1298	1053	834	452	340	551	1778	505	748	1193	485	156	179	390	493	362	1676	1353	629	680	767	788	1213	675	756	1315	640	854	731	155	887	819	934	78	275	284	93	300	255	139	646	416	1508	241	583	147	208	166	184	369	433	297	94	531	257	291	128					
		84.77%	80.04%	75.09%	80.65%	90.83%	81.38%	84.11%	83.23%	90.76%	75.72%	87.88%	88.15%	84.17%	85.10%	85.28%	89.15%	92.86%	92.75%	90.49%	90.13%	92.35%	80.35%	92.17%	87.12%	85.64%	81.51%	87.75%	82.97%	82.62%	80.94%	80.97%	79.80%	93.33%	78.94%	81.58%	78.08%	68.77%	79.76%	74.29%	75.34%	97.59%	90.29%	92.02%	89.79%	93.29%	90.22%	89.08%	79.92%	96.79%	78.99%	91.88%	93.27%	94.32%	91.09%	96.85%	94.96%	80.27%	96.91%	92.03%	95.19%	95.10%	92.09%					
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
