Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Буйская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	79	12	2	0	5	3	5	2	1	2	0	2	1	4	1	3	10	5	6	6	1	0	1	4	3					
		1.64%	4.89%	0.84%	0.0%	1.63%	1.91%	3.87%	1.37%	0.73%	1.37%	0.0%	1.53%	0.52%	1.97%	0.58%	0.87%	2.36%	2.53%	4.83%	2.23%	0.99%	0.0%	0.81%	1.09%	0.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	24	0	0	0	4	0	1	1	0	0	1	0	0	0	1	1	6	0	0	1	1	3	1	0	3					
		0.49%	0.0%	0.0%	0.0%	1.31%	0.0%	0.77%	0.68%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.58%	0.29%	1.42%	0.0%	0.0%	0.37%	0.99%	4.47%	0.81%	0.0%	0.86%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	101	1	8	1	4	5	5	0	3	8	6	4	3	7	3	4	12	3	4	5	4	0	2	6	3					
		2.10%	0.40%	3.37%	1.63%	1.31%	3.18%	3.87%	0.0%	2.20%	5.51%	3.07%	3.07%	1.57%	3.44%	1.76%	1.16%	2.84%	1.52%	3.22%	1.86%	3.96%	0.0%	1.62%	1.63%	0.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	55	5	4	1	0	0	0	0	0	5	1	0	0	1	8	4	8	4	1	3	0	0	2	3	5					
		1.14%	2.04%	1.68%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	3.44%	0.51%	0.0%	0.0%	0.49%	4.70%	1.16%	1.89%	2.03%	0.80%	1.11%	0.0%	0.0%	1.62%	0.81%	1.44%					
22	"5. ""За Русь Святую"""	37	0	2	2	0	1	1	0	0	13	2	0	1	0	0	2	5	1	0	1	2	0	0	2	2					
		0.77%	0.0%	0.84%	3.27%	0.0%	0.63%	0.77%	0.0%	0.0%	8.96%	1.02%	0.0%	0.52%	0.0%	0.0%	0.58%	1.18%	0.50%	0.0%	0.37%	1.98%	0.0%	0.0%	0.54%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	2	1	0	0	3	0					
		0.24%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.68%	0.73%	0.0%	0.0%	0.76%	0.0%	0.0%	0.58%	0.0%	0.23%	0.0%	0.0%	0.74%	0.99%	0.0%	0.0%	0.81%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	12	2	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0					
		0.24%	0.81%	0.0%	1.63%	0.32%	0.0%	0.77%	0.0%	0.0%	0.68%	0.0%	0.76%	0.0%	0.49%	0.0%	0.29%	0.23%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	1	0	0	0	1	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.76%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	1.61%	0.37%	0.0%	0.0%	0.0%	0.27%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.58%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	445	8	13	1	16	25	15	5	11	28	17	2	16	31	74	44	7	17	4	26	26	6	13	9	31					
		9.26%	3.26%	5.48%	1.63%	5.24%	15.92%	11.62%	3.44%	8.08%	19.31%	8.71%	1.53%	8.42%	15.27%	43.52%	12.86%	1.65%	8.62%	3.22%	9.70%	25.74%	8.95%	10.56%	2.45%	8.98%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0					
		0.14%	0.40%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	47	2	2	0	1	2	1	2	0	2	1	1	6	4	5	2	0	0	2	4	2	0	1	0	7					
		0.97%	0.81%	0.84%	0.0%	0.32%	1.27%	0.77%	1.37%	0.0%	1.37%	0.51%	0.76%	3.15%	1.97%	2.94%	0.58%	0.0%	0.0%	1.61%	1.49%	1.98%	0.0%	0.81%	0.0%	2.02%					
30	"13. ""Демократическая партия России"""	11	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1					
		0.22%	0.0%	0.0%	1.63%	0.32%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.29%	0.23%	0.0%	0.80%	0.37%	0.0%	0.0%	0.0%	0.27%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	5	0	0	0	0	2	0	0	0	0	0	1	1	1	1	2	1	0	1	0	0	0	1	0					
		0.33%	2.04%	0.0%	0.0%	0.0%	0.0%	1.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.49%	0.58%	0.29%	0.47%	0.50%	0.0%	0.37%	0.0%	0.0%	0.0%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	5	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.40%	0.0%	1.63%	0.0%	0.0%	0.0%	0.68%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	201	5	11	2	12	9	8	3	8	5	15	12	12	11	5	11	16	10	5	5	3	1	8	10	14					
		4.18%	2.04%	4.64%	3.27%	3.93%	5.73%	6.20%	2.06%	5.88%	3.44%	7.69%	9.23%	6.31%	5.41%	2.94%	3.21%	3.79%	5.07%	4.03%	1.86%	2.97%	1.49%	6.50%	2.73%	4.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	1	3	1	6	2	0	1	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	1	0					
		0.43%	0.40%	1.26%	1.63%	1.96%	1.27%	0.0%	0.68%	0.73%	0.0%	0.51%	0.0%	0.0%	0.98%	0.0%	0.29%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
35	"18. ""ЛДПР"""	633	45	35	6	24	22	24	27	20	25	13	15	27	19	17	58	54	12	14	17	12	8	6	60	73					
		13.17%	18.36%	14.76%	9.83%	7.86%	14.01%	18.60%	18.62%	14.70%	17.24%	6.66%	11.53%	14.21%	9.35%	10.0%	16.95%	12.79%	6.09%	11.29%	6.34%	11.88%	11.94%	4.87%	16.39%	21.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	123	5	3	3	16	4	4	2	7	5	6	0	3	1	3	4	13	5	4	9	1	3	3	10	9					
		2.56%	2.04%	1.26%	4.91%	5.24%	2.54%	3.10%	1.37%	5.14%	3.44%	3.07%	0.0%	1.57%	0.49%	1.76%	1.16%	3.08%	2.53%	3.22%	3.35%	0.99%	4.47%	2.43%	2.73%	2.60%					
37	"20. ""Политическая партия ""Единая Россия"""	2395	141	135	36	179	62	52	85	71	38	73	73	95	99	38	178	240	105	70	119	38	43	64	221	140					
		49.86%	57.55%	56.96%	59.01%	58.68%	39.49%	40.31%	58.62%	52.20%	26.20%	37.43%	56.15%	50.0%	48.76%	22.35%	52.04%	56.87%	53.29%	56.45%	44.40%	37.62%	64.17%	52.03%	60.38%	40.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	0	0	3	0	0	0	0	0	1	1	2	0	0	4	1	0	1	0	0	1	0	0	2					
		0.35%	0.40%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.76%	1.05%	0.0%	0.0%	1.16%	0.23%	0.0%	0.80%	0.0%	0.0%	1.49%	0.0%	0.0%	0.57%					
39	"22. ""Развитие предпринимательства"""	5	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.0%	0.42%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	417	8	15	1	23	20	5	11	7	4	47	11	18	15	11	13	32	28	4	55	6	1	19	22	41					
		8.68%	3.26%	6.32%	1.63%	7.54%	12.73%	3.87%	7.58%	5.14%	2.75%	24.10%	8.46%	9.47%	7.38%	6.47%	3.80%	7.58%	14.21%	3.22%	20.52%	5.94%	1.49%	15.44%	6.01%	11.88%					
																															
41	Против всех	76	1	2	2	3	1	5	1	3	4	6	3	5	2	1	3	7	4	1	4	2	1	0	7	8					
		1.58%	0.40%	0.84%	3.27%	0.98%	0.63%	3.87%	0.68%	2.20%	2.75%	3.07%	2.30%	2.63%	0.98%	0.58%	0.87%	1.65%	2.03%	0.80%	1.49%	1.98%	1.49%	0.0%	1.91%	2.31%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
