Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Увинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039					
		0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.38%	0.37%	0.00%	0.00%	0.00%	0.87%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.20%	1.02%	0.00%	0.59%	0.00%	0.40%	1.18%	0.81%	0.00%	0.00%	0.74%	1.69%	0.75%	0.64%	0.59%	0.62%	0.51%	0.58%					
20	3.Политическая партия «Демократическая партия России»	27	1	0	0	0	0	3	3	0	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	1	2	0	1	3	1	2	0	0					
		0.13%	0.16%	0.00%	0.00%	0.00%	0.00%	0.47%	0.66%	0.00%	0.19%	0.00%	0.48%	0.00%	0.00%	0.17%	1.04%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.30%	0.29%	0.00%	0.40%	0.00%	0.00%	0.00%	0.48%	0.15%	0.00%	0.19%	0.24%	0.06%	0.12%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1953	86	56	2	49	42	58	67	30	62	29	18	11	161	107	33	46	22	6	24	21	68	38	43	39	39	5	21	3	25	22	12	93	43	36	149	89	163	117	18					
		9.62%	13.52%	22.31%	0.83%	14.80%	14.09%	9.13%	14.66%	11.49%	11.57%	7.90%	8.65%	7.75%	15.65%	17.77%	17.10%	9.75%	5.23%	5.94%	7.67%	13.82%	11.02%	7.51%	7.33%	5.95%	11.50%	9.62%	8.37%	3.53%	10.16%	9.61%	5.77%	6.88%	6.05%	6.79%	11.84%	5.23%	10.16%	7.50%	10.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	64	0	0	0	2	0	1	0	0	2	2	0	0	1	0	0	1	1	0	1	3	0	1	4	1	0	0	1	0	0	0	0	15	1	2	11	4	3	6	1					
		0.32%	0.00%	0.00%	0.00%	0.60%	0.00%	0.16%	0.00%	0.00%	0.37%	0.54%	0.00%	0.00%	0.10%	0.00%	0.00%	0.21%	0.24%	0.00%	0.32%	1.97%	0.00%	0.20%	0.68%	0.15%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	1.11%	0.14%	0.38%	0.87%	0.24%	0.19%	0.38%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	0	0	1	0	0	1	0	0	0	0	0	4	0	0	2	0	0	1	0	2	2	1	0	1	0	0	0	1	1	0	1	2	0	1	1	2	3	0					
		0.13%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.42%	0.00%	0.00%	0.32%	0.00%	0.32%	0.40%	0.17%	0.00%	0.29%	0.00%	0.00%	0.00%	0.41%	0.44%	0.00%	0.07%	0.28%	0.00%	0.08%	0.06%	0.12%	0.19%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1975	24	27	13	18	16	85	27	30	47	13	16	17	87	57	10	24	28	2	28	10	44	52	101	57	20	6	11	2	17	12	38	198	83	62	149	159	196	165	24					
		9.73%	3.77%	10.76%	5.39%	5.44%	5.37%	13.39%	5.91%	11.49%	8.77%	3.54%	7.69%	11.97%	8.45%	9.47%	5.18%	5.08%	6.65%	1.98%	8.95%	6.58%	7.13%	10.28%	17.21%	8.69%	5.90%	11.54%	4.38%	2.35%	6.91%	5.24%	18.27%	14.66%	11.67%	11.70%	11.84%	9.35%	12.21%	10.58%	14.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1036	20	18	17	19	10	35	14	10	13	14	3	10	60	27	2	28	24	1	5	5	33	14	44	43	5	0	13	1	7	10	5	77	42	19	91	67	116	84	30					
		5.10%	3.14%	7.17%	7.05%	5.74%	3.36%	5.51%	3.06%	3.83%	2.43%	3.81%	1.44%	7.04%	5.83%	4.49%	1.04%	5.93%	5.70%	0.99%	1.60%	3.29%	5.35%	2.77%	7.50%	6.55%	1.47%	0.00%	5.18%	1.18%	2.85%	4.37%	2.40%	5.70%	5.91%	3.58%	7.23%	3.94%	7.23%	5.39%	17.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	121	4	2	2	0	0	4	2	2	2	4	2	0	5	1	0	4	2	2	3	1	3	0	5	7	2	0	2	0	0	2	1	7	3	3	12	7	13	8	4					
		0.60%	0.63%	0.80%	0.83%	0.00%	0.00%	0.63%	0.44%	0.77%	0.37%	1.09%	0.96%	0.00%	0.49%	0.17%	0.00%	0.85%	0.48%	1.98%	0.96%	0.66%	0.49%	0.00%	0.85%	1.07%	0.59%	0.00%	0.80%	0.00%	0.00%	0.87%	0.48%	0.52%	0.42%	0.57%	0.95%	0.41%	0.81%	0.51%	2.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14331	485	140	199	215	220	423	331	174	385	290	163	98	662	384	137	351	340	89	238	107	440	374	366	478	263	39	188	75	185	172	145	903	502	390	782	1340	1045	1127	86					
		70.57%	76.26%	55.78%	82.57%	64.95%	73.83%	66.61%	72.43%	66.67%	71.83%	79.02%	78.37%	69.01%	64.33%	63.79%	70.98%	74.36%	80.76%	88.12%	76.04%	70.39%	71.31%	73.91%	62.35%	72.87%	77.58%	75.00%	74.90%	88.24%	75.20%	75.11%	69.71%	66.84%	70.60%	73.58%	62.16%	78.78%	65.11%	72.29%	50.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	0	2	1	0	0	0	0	1	0	1	1	0	6	1	0	1	0	0	0	1	2	5	5	3	0	0	1	0	0	1	0	7	2	0	10	4	17	5	0					
		0.38%	0.00%	0.80%	0.41%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.27%	0.48%	0.00%	0.58%	0.17%	0.00%	0.21%	0.00%	0.00%	0.00%	0.66%	0.32%	0.99%	0.85%	0.46%	0.00%	0.00%	0.40%	0.00%	0.00%	0.44%	0.00%	0.52%	0.28%	0.00%	0.79%	0.24%	1.06%	0.32%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
