Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Алапаевская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	617	8	7	8	17	12	11	7	8	13	11	8	4	5	2	4	4	0	0	7	0	3	2	7	0	1	8	5	3	16	5	60	40	13	11	59	1	22	7	50	8	16	5	8	5	36	12	6	18	14	4	7	29					
		3.30%	0.92%	1.39%	0.80%	1.54%	0.95%	1.79%	1.48%	2.38%	2.57%	1.38%	1.71%	2.84%	4.07%	1.01%	1.89%	1.40%	0.00%	0.00%	2.02%	0.00%	1.62%	3.33%	2.80%	0.00%	0.95%	2.07%	2.84%	1.01%	2.84%	1.46%	12.45%	7.48%	8.90%	9.02%	13.23%	1.27%	3.37%	4.79%	8.38%	7.02%	7.41%	3.91%	7.21%	1.69%	5.22%	7.74%	5.36%	3.81%	3.47%	2.50%	2.51%	5.29%					
19	2.Всероссийская политическая партия «Гражданская Сила»	122	6	8	9	19	12	4	2	0	7	9	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	2	0	2	0	1	1	5	0	3	0	1	0	1	0	0	0	3	2	0	9	2	0	0	4					
		0.65%	0.69%	1.59%	0.89%	1.72%	0.95%	0.65%	0.42%	0.00%	1.38%	1.13%	0.85%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	1.14%	0.34%	0.35%	0.00%	0.41%	0.00%	0.68%	0.82%	1.12%	0.00%	0.46%	0.00%	0.17%	0.00%	0.46%	0.00%	0.00%	0.00%	0.43%	1.29%	0.00%	1.91%	0.50%	0.00%	0.00%	0.73%					
20	3.Политическая партия «Демократическая партия России»	12	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0					
		0.06%	0.12%	0.20%	0.00%	0.09%	0.00%	0.16%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1308	67	47	74	86	108	63	15	17	37	81	47	5	10	12	18	11	3	0	28	3	10	0	7	1	6	15	14	35	35	27	29	30	8	7	21	7	36	7	30	2	20	1	1	18	76	8	5	24	43	6	12	35					
		6.99%	7.72%	9.33%	7.36%	7.79%	8.54%	10.28%	3.18%	5.06%	7.31%	10.16%	10.02%	3.55%	8.13%	6.06%	8.49%	3.85%	3.90%	0.00%	8.07%	7.89%	5.41%	0.00%	2.80%	3.85%	5.71%	3.88%	7.95%	11.82%	6.21%	7.89%	6.02%	5.61%	5.48%	5.74%	4.71%	8.86%	5.51%	4.79%	5.03%	1.75%	9.26%	0.78%	0.90%	6.10%	11.01%	5.16%	4.46%	5.08%	10.64%	3.75%	4.30%	6.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	1	3	1	12	12	0	0	4	1	0	4	0	0	0	1	0	0	0	2	0	0	0	2	0	0	2	6	0	6	2	0	1	1	4	5	0	2	0	2	1	2	1	0	3	3	0	1	1	6	4	0	2					
		0.52%	0.12%	0.60%	0.10%	1.09%	0.95%	0.00%	0.00%	1.19%	0.20%	0.00%	0.85%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.52%	3.41%	0.00%	1.06%	0.58%	0.00%	0.19%	0.68%	3.28%	1.12%	0.00%	0.31%	0.00%	0.34%	0.88%	0.93%	0.78%	0.00%	1.02%	0.43%	0.00%	0.89%	0.21%	1.49%	2.50%	0.00%	0.36%					
23	6.Политическая партия «Партия социальной справедливости»	38	4	0	1	5	3	2	2	1	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	1	0	0	2					
		0.20%	0.46%	0.00%	0.10%	0.45%	0.24%	0.33%	0.42%	0.30%	0.40%	0.13%	0.21%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.35%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.88%	0.00%	0.00%	0.00%	0.34%	0.14%	0.65%	0.00%	0.21%	0.25%	0.00%	0.00%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	1641	93	55	92	101	108	56	31	27	37	60	31	6	13	27	9	28	5	0	32	3	6	3	11	3	6	29	19	19	56	40	28	32	30	13	36	2	38	20	65	8	31	14	12	26	68	18	17	42	29	16	39	51					
		8.76%	10.71%	10.91%	9.15%	9.15%	8.54%	9.14%	6.57%	8.04%	7.31%	7.53%	6.61%	4.26%	10.57%	13.64%	4.25%	9.79%	6.49%	0.00%	9.22%	7.89%	3.24%	5.00%	4.40%	11.54%	5.71%	7.49%	10.80%	6.42%	9.93%	11.70%	5.81%	5.98%	20.55%	10.66%	8.07%	2.53%	5.82%	13.70%	10.89%	7.02%	14.35%	10.94%	10.81%	8.81%	9.86%	11.61%	15.18%	8.90%	7.18%	10.00%	13.98%	9.31%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	892	37	36	27	48	70	35	18	10	13	29	8	9	2	8	6	10	3	0	12	1	6	0	7	1	8	9	15	13	37	14	15	24	14	8	12	4	27	11	35	2	7	1	5	12	40	5	8	31	50	11	35	43					
		4.76%	4.26%	7.14%	2.68%	4.35%	5.54%	5.71%	3.81%	2.98%	2.57%	3.64%	1.71%	6.38%	1.63%	4.04%	2.83%	3.50%	3.90%	0.00%	3.46%	2.63%	3.24%	0.00%	2.80%	3.85%	7.62%	2.33%	8.52%	4.39%	6.56%	4.09%	3.11%	4.49%	9.59%	6.56%	2.69%	5.06%	4.13%	7.53%	5.86%	1.75%	3.24%	0.78%	4.50%	4.07%	5.80%	3.23%	7.14%	6.57%	12.38%	6.88%	12.54%	7.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	4	4	3	7	5	6	1	1	1	3	4	0	1	0	2	0	1	0	3	0	1	1	1	0	0	0	1	2	1	1	0	1	0	0	12	0	4	0	2	0	2	2	0	2	1	0	2	2	7	2	3	4					
		0.53%	0.46%	0.79%	0.30%	0.63%	0.40%	0.98%	0.21%	0.30%	0.20%	0.38%	0.85%	0.00%	0.81%	0.00%	0.94%	0.00%	1.30%	0.00%	0.86%	0.00%	0.54%	1.67%	0.40%	0.00%	0.00%	0.00%	0.57%	0.68%	0.18%	0.29%	0.00%	0.19%	0.00%	0.00%	2.69%	0.00%	0.61%	0.00%	0.34%	0.00%	0.93%	1.56%	0.00%	0.68%	0.14%	0.00%	1.79%	0.42%	1.73%	1.25%	1.08%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13646	637	337	772	787	910	429	395	267	389	589	356	114	90	148	167	226	64	80	257	31	157	54	212	21	81	317	109	222	402	243	340	399	79	77	296	62	510	101	404	91	136	104	84	225	457	109	71	339	245	114	178	362					
		72.88%	73.39%	66.87%	76.74%	71.29%	71.99%	69.98%	83.69%	79.46%	76.88%	73.90%	75.91%	80.85%	73.17%	74.75%	78.77%	79.02%	83.12%	98.77%	74.06%	81.58%	84.86%	90.00%	84.80%	80.77%	77.14%	81.91%	61.93%	75.00%	71.28%	71.05%	70.54%	74.58%	54.11%	63.11%	66.37%	78.48%	78.10%	69.18%	67.67%	79.82%	62.96%	81.25%	75.68%	76.27%	66.23%	70.32%	63.39%	71.82%	60.64%	71.25%	63.80%	66.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	99	3	0	10	12	18	4	1	0	4	9	2	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	2	0	3	1	6	2	0	1	0	0	2	0	0	0	0	0	0	3	2	0	1	2	0	1	3	2					
		0.53%	0.35%	0.00%	0.99%	1.09%	1.42%	0.65%	0.21%	0.00%	0.79%	1.13%	0.43%	0.00%	0.00%	0.51%	0.47%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	1.14%	0.00%	0.53%	0.29%	1.24%	0.37%	0.00%	0.82%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.29%	0.00%	0.89%	0.42%	0.00%	0.63%	1.08%	0.36%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
