Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Порховская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578					
		65.15%	60.09%	57.82%	54.39%	59.31%	58.79%	64.59%	76.19%	68.85%	74.20%	75.94%	76.65%	74.42%	78.89%	68.98%	65.75%	80.63%	69.83%	68.50%	62.99%	68.48%	79.84%	59.95%	64.49%	69.36%	64.62%	62.17%	60.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	97	8	15	11	9	12	13	1	1	0	0	3	0	1	0	2	0	1	0	0	1	6	7	0	1	0	4	1					
		0.72%	0.92%	1.92%	1.40%	1.04%	1.19%	1.11%	0.32%	0.82%	0.00%	0.00%	0.58%	0.00%	0.56%	0.00%	0.42%	0.00%	0.25%	0.00%	0.00%	0.39%	1.17%	0.88%	0.00%	0.29%	0.00%	0.59%	0.27%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
