Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Кожевниковская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523					
		0.48%	0.76%	1.14%	0.27%	0.39%	0.68%	2.15%	0.00%	0.58%	0.56%	1.26%	0.00%	0.32%	0.00%	0.35%	0.64%	0.00%	0.40%	0.00%	0.87%	0.00%	0.42%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.71%	0.25%	0.74%	0.66%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	2	0	1	0	0	0					
		0.09%	0.00%	0.00%	0.13%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.31%	0.00%	0.41%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	1.41%	0.00%	0.35%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	923	97	97	64	66	35	18	38	12	14	50	3	71	14	33	27	22	15	20	20	9	16	11	15	52	14	10	0	28	13	18	10	11					
		8.21%	9.16%	9.24%	8.60%	8.62%	11.90%	19.35%	12.50%	6.94%	7.78%	7.85%	3.66%	11.34%	7.61%	11.54%	17.20%	5.00%	5.98%	6.25%	8.73%	3.69%	6.72%	4.53%	4.97%	8.99%	10.00%	3.65%	0.00%	11.62%	4.61%	4.58%	7.41%	7.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	57	13	3	8	2	0	0	3	0	1	10	0	6	0	1	1	5	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.51%	1.23%	0.29%	1.08%	0.26%	0.00%	0.00%	0.99%	0.00%	0.56%	1.57%	0.00%	0.96%	0.00%	0.35%	0.64%	1.14%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	1	1	3	3	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0					
		0.15%	0.09%	0.10%	0.40%	0.39%	0.00%	0.00%	0.33%	0.00%	0.00%	0.16%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.71%	0.00%	0.00%	0.41%	0.71%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1139	116	121	88	75	34	17	30	29	18	66	6	46	21	25	19	43	15	25	38	19	21	41	16	66	20	11	7	33	21	36	12	4					
		10.13%	10.95%	11.52%	11.83%	9.79%	11.56%	18.28%	9.87%	16.76%	10.00%	10.36%	7.32%	7.35%	11.41%	8.74%	12.10%	9.77%	5.98%	7.81%	16.59%	7.79%	8.82%	16.87%	5.30%	11.42%	14.29%	4.01%	4.93%	13.69%	7.45%	9.16%	8.89%	2.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	588	65	80	57	77	14	0	16	4	4	33	4	39	14	9	15	51	10	13	13	1	23	3	9	11	1	2	0	3	4	10	2	1					
		5.23%	6.14%	7.62%	7.66%	10.05%	4.76%	0.00%	5.26%	2.31%	2.22%	5.18%	4.88%	6.23%	7.61%	3.15%	9.55%	11.59%	3.98%	4.06%	5.68%	0.41%	9.66%	1.23%	2.98%	1.90%	0.71%	0.73%	0.00%	1.24%	1.42%	2.54%	1.48%	0.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	11	4	4	9	3	0	3	5	2	7	1	5	1	2	1	1	0	1	0	2	0	0	1	5	1	1	0	0	3	2	1	0					
		0.68%	1.04%	0.38%	0.54%	1.17%	1.02%	0.00%	0.99%	2.89%	1.11%	1.10%	1.22%	0.80%	0.54%	0.70%	0.64%	0.23%	0.00%	0.31%	0.00%	0.82%	0.00%	0.00%	0.33%	0.87%	0.71%	0.36%	0.00%	0.00%	1.06%	0.51%	0.74%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7968	705	690	485	495	197	54	199	118	134	442	64	427	129	199	85	306	203	245	147	209	156	183	253	423	100	245	133	171	225	306	107	133					
		70.90%	66.57%	65.71%	65.19%	64.62%	67.01%	58.06%	65.46%	68.21%	74.44%	69.39%	78.05%	68.21%	70.11%	69.58%	54.14%	69.55%	80.88%	76.56%	64.19%	85.66%	65.55%	75.31%	83.77%	73.18%	71.43%	89.42%	93.66%	70.95%	79.79%	77.86%	79.26%	87.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	5	14	8	7	2	0	0	1	1	4	0	0	1	2	0	0	0	0	1	1	0	1	2	2	0	1	0	0	1	2	0	0					
		0.50%	0.47%	1.33%	1.08%	0.91%	0.68%	0.00%	0.00%	0.58%	0.56%	0.63%	0.00%	0.00%	0.54%	0.70%	0.00%	0.00%	0.00%	0.00%	0.44%	0.41%	0.00%	0.41%	0.66%	0.35%	0.00%	0.36%	0.00%	0.00%	0.35%	0.51%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
