Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Целинная																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	102	15	1	4	13	6	11	10	0	5	2	7	5	3	5	9	2	4	0					
		1.31%	3.55%	0.66%	1.17%	1.36%	0.78%	2.51%	1.65%	0.0%	1.38%	0.58%	1.00%	0.75%	0.83%	1.78%	2.25%	0.81%	1.14%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	228	6	3	10	20	34	15	20	13	1	13	16	17	11	9	23	2	12	3					
		2.94%	1.42%	1.98%	2.94%	2.10%	4.43%	3.42%	3.30%	6.31%	0.27%	3.82%	2.29%	2.58%	3.06%	3.21%	5.76%	0.81%	3.43%	1.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	139	4	1	3	9	8	6	18	1	8	7	12	18	12	7	10	5	7	3					
		1.79%	0.94%	0.66%	0.88%	0.94%	1.04%	1.36%	2.97%	0.48%	2.21%	2.05%	1.72%	2.73%	3.34%	2.49%	2.50%	2.03%	2.00%	1.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	120	3	1	1	20	15	3	16	2	8	12	20	8	3	2	2	0	4	0					
		1.54%	0.71%	0.66%	0.29%	2.10%	1.95%	0.68%	2.64%	0.97%	2.21%	3.52%	2.86%	1.21%	0.83%	0.71%	0.50%	0.0%	1.14%	0.0%					
22	"5. ""За Русь Святую"""	23	1	0	0	0	0	0	8	0	1	0	1	2	0	0	8	0	2	0					
		0.29%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.27%	0.0%	0.14%	0.30%	0.0%	0.0%	2.00%	0.0%	0.57%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	2	1	3	6	2	1	4	5	1	2	2	2	3	0	0	0	1	0					
		0.45%	0.47%	0.66%	0.88%	0.63%	0.26%	0.22%	0.66%	2.42%	0.27%	0.58%	0.28%	0.30%	0.83%	0.0%	0.0%	0.0%	0.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	1	0	0	5	9	3	0	2	1	2	3	3	0	1	1	1	4	0					
		0.46%	0.23%	0.0%	0.0%	0.52%	1.17%	0.68%	0.0%	0.97%	0.27%	0.58%	0.43%	0.45%	0.0%	0.35%	0.25%	0.40%	1.14%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	2	2	0	1	1	0	2	1	1	0	1	0	1	0	1					
		0.16%	0.0%	0.0%	0.0%	0.21%	0.26%	0.0%	0.16%	0.48%	0.0%	0.58%	0.14%	0.15%	0.0%	0.35%	0.0%	0.40%	0.0%	0.54%					
26	"9. ""Российская экологическая партия ""Зеленые"""	62	0	0	0	6	13	3	3	2	0	5	15	6	0	0	7	0	2	0					
		0.80%	0.0%	0.0%	0.0%	0.63%	1.69%	0.68%	0.49%	0.97%	0.0%	1.47%	2.15%	0.91%	0.0%	0.0%	1.75%	0.0%	0.57%	0.0%					
27	"10. ""Аграрная партия России"""	233	11	2	27	34	14	0	13	15	18	10	14	15	12	12	17	9	10	0					
		3.00%	2.60%	1.32%	7.96%	3.57%	1.82%	0.0%	2.14%	7.28%	4.98%	2.94%	2.00%	2.27%	3.34%	4.28%	4.26%	3.65%	2.86%	0.0%					
28	"11. ""Истинные патриоты России"""	45	0	0	0	17	1	1	9	0	5	0	1	0	0	3	0	5	2	1					
		0.58%	0.0%	0.0%	0.0%	1.78%	0.13%	0.22%	1.48%	0.0%	1.38%	0.0%	0.14%	0.0%	0.0%	1.07%	0.0%	2.03%	0.57%	0.54%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	32	2	0	1	4	1	0	7	2	0	2	3	6	0	0	0	0	3	1					
		0.41%	0.47%	0.0%	0.29%	0.42%	0.13%	0.0%	1.15%	0.97%	0.0%	0.58%	0.43%	0.91%	0.0%	0.0%	0.0%	0.0%	0.85%	0.54%					
30	"13. ""Демократическая партия России"""	19	0	1	1	3	2	2	0	0	3	0	1	2	0	0	1	0	0	3					
		0.24%	0.0%	0.66%	0.29%	0.31%	0.26%	0.45%	0.0%	0.0%	0.83%	0.0%	0.14%	0.30%	0.0%	0.0%	0.25%	0.0%	0.0%	1.64%					
31	"14. ""Великая Россия - Евразийский Союз"""	104	1	1	2	4	13	0	4	1	2	4	12	3	26	1	2	26	2	0					
		1.34%	0.23%	0.66%	0.58%	0.42%	1.69%	0.0%	0.66%	0.48%	0.55%	1.17%	1.72%	0.45%	7.24%	0.35%	0.50%	10.56%	0.57%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	2	1	3	0	0	0	1	0	2	1	0	0	0	2	1					
		0.16%	0.0%	0.0%	0.0%	0.21%	0.13%	0.68%	0.0%	0.0%	0.0%	0.29%	0.0%	0.30%	0.27%	0.0%	0.0%	0.0%	0.57%	0.54%					
33	"16. ""Родина"" (народно-патриотический союз)"""	492	15	3	15	52	76	29	51	12	14	23	39	49	21	8	32	16	34	3					
		6.34%	3.55%	1.98%	4.42%	5.46%	9.92%	6.62%	8.42%	5.82%	3.87%	6.76%	5.59%	7.44%	5.84%	2.85%	8.02%	6.50%	9.74%	1.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	88	2	3	3	13	19	1	6	0	4	4	6	8	3	2	6	0	3	5					
		1.13%	0.47%	1.98%	0.88%	1.36%	2.48%	0.22%	0.99%	0.0%	1.10%	1.17%	0.86%	1.21%	0.83%	0.71%	1.50%	0.0%	0.85%	2.74%					
35	"18. ""ЛДПР"""	513	4	9	17	126	35	12	59	8	34	21	31	58	13	6	33	3	35	9					
		6.62%	0.94%	5.96%	5.01%	13.24%	4.56%	2.73%	9.75%	3.88%	9.41%	6.17%	4.44%	8.81%	3.62%	2.14%	8.27%	1.21%	10.02%	4.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	3	4	5	20	15	1	6	3	9	3	8	16	1	10	3	3	9	3					
		1.57%	0.71%	2.64%	1.47%	2.10%	1.95%	0.22%	0.99%	1.45%	2.49%	0.88%	1.14%	2.43%	0.27%	3.57%	0.75%	1.21%	2.57%	1.64%					
37	"20. ""Политическая партия ""Единая Россия"""	4004	288	86	191	439	366	298	266	98	151	136	393	337	197	165	174	151	135	133					
		51.67%	68.24%	56.95%	56.34%	46.16%	47.78%	68.03%	43.96%	47.57%	41.82%	40.0%	56.38%	51.21%	54.87%	58.92%	43.60%	61.38%	38.68%	73.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	1	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	1	1					
		0.11%	0.23%	0.0%	0.0%	0.10%	0.0%	0.0%	0.16%	0.0%	0.55%	0.29%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.28%	0.54%					
39	"22. ""Развитие предпринимательства"""	19	1	0	0	2	2	1	2	1	0	1	1	3	0	0	1	1	3	0					
		0.24%	0.23%	0.0%	0.0%	0.21%	0.26%	0.22%	0.33%	0.48%	0.0%	0.29%	0.14%	0.45%	0.0%	0.0%	0.25%	0.40%	0.85%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	666	31	27	29	107	69	33	48	22	62	19	46	44	34	20	36	6	25	8					
		8.59%	7.34%	17.88%	8.55%	11.25%	9.00%	7.53%	7.93%	10.67%	17.17%	5.58%	6.59%	6.68%	9.47%	7.14%	9.02%	2.43%	7.16%	4.39%					
																									
41	Против всех	311	5	3	15	24	35	15	27	8	12	15	45	35	10	11	20	9	19	3					
		4.01%	1.18%	1.98%	4.42%	2.52%	4.56%	3.42%	4.46%	3.88%	3.32%	4.41%	6.45%	5.31%	2.78%	3.92%	5.01%	3.65%	5.44%	1.64%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
