Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Дербентская городская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465					
24	Против всех	536	17	9	21	12	18	10	20	5	30	31	18	24	5	10	18	17	18	13	9	16	32	24	21	20	21	0	12	3	13	15	3	7	13	24	0	7					
		0.92%	1.30%	0.67%	2.68%	0.64%	1.27%	0.82%	1.20%	0.32%	1.80%	1.60%	1.02%	1.12%	0.54%	0.53%	0.75%	0.73%	1.13%	0.89%	0.97%	0.76%	1.38%	1.10%	1.22%	1.10%	1.27%	0.00%	0.83%	0.36%	0.59%	0.83%	0.30%	0.43%	0.69%	1.10%	0.00%	0.55%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
