Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Рязанский район																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515					
		0.57%	0.46%	0.35%	1.08%	0.53%	0.50%	1.37%	0.57%	0.37%	0.65%	0.22%	0.57%	0.70%	0.47%	0.92%	0.56%	0.46%	0.52%	0.86%	0.33%	0.87%	0.65%	0.56%	0.37%	0.12%	0.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1985	75	87	94	100	48	51	69	116	59	37	72	90	63	45	84	59	98	66	83	129	97	91	76	109	87					
		6.21%	4.37%	5.09%	6.38%	6.71%	8.12%	4.69%	6.64%	7.18%	6.41%	4.14%	5.96%	7.90%	6.01%	5.93%	5.95%	5.49%	6.40%	5.68%	5.57%	8.10%	6.30%	6.42%	7.03%	6.86%	6.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	712	38	38	41	32	8	20	19	31	22	25	32	25	24	19	33	25	37	32	26	29	44	35	22	31	24					
		2.22%	2.21%	2.22%	2.78%	2.14%	1.35%	1.83%	1.82%	1.92%	2.39%	2.80%	2.65%	2.19%	2.29%	2.50%	2.34%	2.32%	2.41%	2.75%	1.74%	1.82%	2.86%	2.47%	2.03%	1.95%	1.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2885	126	125	129	111	51	80	99	145	96	80	111	130	153	73	103	116	141	111	105	167	156	133	91	151	102					
		9.03%	7.35%	7.32%	8.76%	7.44%	8.62%	7.35%	9.52%	8.98%	10.43%	8.96%	9.19%	11.41%	14.61%	9.63%	7.30%	10.80%	9.22%	9.56%	7.05%	10.49%	10.14%	9.39%	8.41%	9.51%	7.34%					
22	"5. ""За Русь Святую"""	144	8	3	5	7	1	7	4	5	2	7	5	5	8	3	9	5	8	4	11	8	1	9	8	1	10					
		0.45%	0.46%	0.17%	0.33%	0.46%	0.16%	0.64%	0.38%	0.30%	0.21%	0.78%	0.41%	0.43%	0.76%	0.39%	0.63%	0.46%	0.52%	0.34%	0.73%	0.50%	0.06%	0.63%	0.74%	0.06%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	3	3	1	5	2	2	1	3	0	0	6	2	1	4	1	2	6	0	5	2	1	3	5	2	6					
		0.20%	0.17%	0.17%	0.06%	0.33%	0.33%	0.18%	0.09%	0.18%	0.0%	0.0%	0.49%	0.17%	0.09%	0.52%	0.07%	0.18%	0.39%	0.0%	0.33%	0.12%	0.06%	0.21%	0.46%	0.12%	0.43%					
24	"7. ""Новый курс - Автомобильная Россия"""	461	30	12	23	22	9	25	7	24	0	14	16	15	21	20	16	20	22	15	22	20	17	22	17	21	31					
		1.44%	1.75%	0.70%	1.56%	1.47%	1.52%	2.29%	0.67%	1.48%	0.0%	1.56%	1.32%	1.31%	2.00%	2.63%	1.13%	1.86%	1.43%	1.29%	1.47%	1.25%	1.10%	1.55%	1.57%	1.32%	2.23%					
25	"8. ""Народно-республиканская партия России"""	16	2	0	1	2	0	0	0	2	2	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	2					
		0.05%	0.11%	0.0%	0.06%	0.13%	0.0%	0.0%	0.0%	0.12%	0.21%	0.0%	0.0%	0.0%	0.0%	0.13%	0.07%	0.0%	0.06%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	238	10	13	8	11	3	7	16	9	6	7	14	12	9	3	10	7	11	10	15	7	11	10	13	8	8					
		0.74%	0.58%	0.76%	0.54%	0.73%	0.50%	0.64%	1.53%	0.55%	0.65%	0.78%	1.15%	1.05%	0.85%	0.39%	0.70%	0.65%	0.71%	0.86%	1.00%	0.43%	0.71%	0.70%	1.20%	0.50%	0.57%					
27	"10. ""Аграрная партия России"""	507	35	29	19	14	9	11	20	21	17	20	25	16	9	15	24	11	14	20	21	17	30	28	14	35	33					
		1.58%	2.04%	1.69%	1.29%	0.93%	1.52%	1.01%	1.92%	1.30%	1.84%	2.24%	2.07%	1.40%	0.85%	1.97%	1.70%	1.02%	0.91%	1.72%	1.41%	1.06%	1.95%	1.97%	1.29%	2.20%	2.37%					
28	"11. ""Истинные патриоты России"""	26	1	2	1	0	6	0	1	1	0	3	0	1	0	1	0	2	1	1	0	2	0	1	1	1	0					
		0.08%	0.05%	0.11%	0.06%	0.0%	1.01%	0.0%	0.09%	0.06%	0.0%	0.33%	0.0%	0.08%	0.0%	0.13%	0.0%	0.18%	0.06%	0.08%	0.0%	0.12%	0.0%	0.07%	0.09%	0.06%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	353	12	11	15	19	1	18	6	12	10	11	7	12	15	6	16	17	13	12	11	15	22	31	16	20	25					
		1.10%	0.70%	0.64%	1.01%	1.27%	0.16%	1.65%	0.57%	0.74%	1.08%	1.23%	0.57%	1.05%	1.43%	0.79%	1.13%	1.58%	0.85%	1.03%	0.73%	0.94%	1.43%	2.18%	1.48%	1.26%	1.79%					
30	"13. ""Демократическая партия России"""	34	2	1	1	0	0	1	3	3	0	0	0	1	3	0	0	5	1	1	2	2	2	4	1	1	0					
		0.10%	0.11%	0.05%	0.06%	0.0%	0.0%	0.09%	0.28%	0.18%	0.0%	0.0%	0.0%	0.08%	0.28%	0.0%	0.0%	0.46%	0.06%	0.08%	0.13%	0.12%	0.13%	0.28%	0.09%	0.06%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	3	1	0	0	0	3	0	1	0	2	4	6	4	2	0	3	2	1	4	2	1	1	1	3	2					
		0.14%	0.17%	0.05%	0.0%	0.0%	0.0%	0.27%	0.0%	0.06%	0.0%	0.22%	0.33%	0.52%	0.38%	0.26%	0.0%	0.27%	0.13%	0.08%	0.26%	0.12%	0.06%	0.07%	0.09%	0.18%	0.14%					
32	"15. ""Партия СЛОН"""	114	2	3	6	6	1	0	3	3	7	0	6	2	2	1	7	4	1	7	9	7	8	13	5	6	5					
		0.35%	0.11%	0.17%	0.40%	0.40%	0.16%	0.0%	0.28%	0.18%	0.76%	0.0%	0.49%	0.17%	0.19%	0.13%	0.49%	0.37%	0.06%	0.60%	0.60%	0.43%	0.52%	0.91%	0.46%	0.37%	0.35%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5363	283	270	210	245	94	175	196	295	155	151	204	206	181	128	236	193	269	167	248	279	250	262	197	257	212					
		16.79%	16.52%	15.82%	14.26%	16.44%	15.90%	16.09%	18.86%	18.27%	16.84%	16.92%	16.90%	18.08%	17.28%	16.88%	16.73%	17.97%	17.59%	14.39%	16.66%	17.53%	16.25%	18.50%	18.22%	16.19%	15.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	1	3	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	3	2	31	2	0	0	3	4					
		0.17%	0.05%	0.17%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.08%	0.08%	0.0%	0.13%	0.07%	0.09%	0.06%	0.25%	0.13%	1.94%	0.13%	0.0%	0.0%	0.18%	0.28%					
35	"18. ""ЛДПР"""	2036	97	116	77	100	62	64	50	113	45	64	75	65	56	39	91	73	89	62	122	107	118	105	66	100	80					
		6.37%	5.66%	6.79%	5.23%	6.71%	10.49%	5.88%	4.81%	7.00%	4.89%	7.17%	6.21%	5.70%	5.34%	5.14%	6.45%	6.79%	5.82%	5.34%	8.19%	6.72%	7.67%	7.41%	6.10%	6.30%	5.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	294	9	14	17	12	9	11	10	16	8	5	14	8	7	5	15	14	16	10	21	15	7	18	3	18	12					
		0.92%	0.52%	0.82%	1.15%	0.80%	1.52%	1.01%	0.96%	0.99%	0.86%	0.56%	1.15%	0.70%	0.66%	0.65%	1.06%	1.30%	1.04%	0.86%	1.41%	0.94%	0.45%	1.27%	0.27%	1.13%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	11411	690	697	532	534	203	423	337	554	321	313	439	347	348	265	539	357	557	462	557	532	497	420	392	580	515					
		35.72%	40.28%	40.85%	36.14%	35.83%	34.34%	38.91%	32.43%	34.32%	34.89%	35.08%	36.37%	30.46%	33.23%	34.96%	38.22%	33.24%	36.42%	39.82%	37.43%	33.43%	32.31%	29.66%	36.26%	36.54%	37.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	4	1	4	1	0	2	0	1	0	0	1	1	1	0	2	0	1	0	1	3	2	6	2	0	2					
		0.10%	0.23%	0.05%	0.27%	0.06%	0.0%	0.18%	0.0%	0.06%	0.0%	0.0%	0.08%	0.08%	0.09%	0.0%	0.14%	0.0%	0.06%	0.0%	0.06%	0.18%	0.13%	0.42%	0.18%	0.0%	0.14%					
39	"22. ""Развитие предпринимательства"""	75	4	3	10	2	4	4	4	4	1	0	2	1	0	3	3	0	3	2	2	0	7	4	6	2	4					
		0.23%	0.23%	0.17%	0.67%	0.13%	0.67%	0.36%	0.38%	0.24%	0.10%	0.0%	0.16%	0.08%	0.0%	0.39%	0.21%	0.0%	0.19%	0.17%	0.13%	0.0%	0.45%	0.28%	0.55%	0.12%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2542	138	139	146	123	33	92	125	120	95	69	92	94	80	62	108	82	130	86	99	103	112	96	72	127	119					
		7.95%	8.05%	8.14%	9.91%	8.25%	5.58%	8.46%	12.03%	7.43%	10.32%	7.73%	7.62%	8.25%	7.64%	8.17%	7.65%	7.63%	8.50%	7.41%	6.65%	6.47%	7.28%	6.77%	6.66%	8.00%	8.56%					
																																
41	Против всех	1955	109	102	94	90	41	59	50	116	57	67	55	80	49	47	85	64	87	51	83	91	129	106	62	103	78					
		6.12%	6.36%	5.97%	6.38%	6.04%	6.93%	5.42%	4.81%	7.18%	6.19%	7.51%	4.55%	7.02%	4.68%	6.20%	6.02%	5.95%	5.68%	4.39%	5.57%	5.71%	8.38%	7.48%	5.73%	6.49%	5.61%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
