Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Бакчарская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	518	10	15	15	10	17	15	16	20	25	20	25	40	15	20	25	10	8	25	15	30	5	27	5	5	10	15	5	15	15	15	15	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	269	10	15	11	0	17	7	16	13	16	8	9	24	1	11	12	8	6	19	2	26	0	25	0	1	0	1	0	1	0	3	2	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	105	5	4	5	2	2	1	1	1	4	6	1	8	4	2	2	2	3	5	5	2	7	7	2	2	4	2	2	1	1	3	5	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	249	0	0	4	10	0	8	0	7	9	12	16	16	14	9	13	2	2	6	13	4	5	2	5	4	10	14	5	14	15	12	13	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	121	1	2	0	1	5	2	0	4	6	10	5	8	2	6	11	1	0	5	9	1	0	1	1	0	3	4	1	3	4	12	10	3	0					
		1.65%	1.56%	0.99%	0.00%	1.09%	1.75%	1.96%	0.00%	0.94%	1.15%	2.89%	1.36%	1.63%	0.66%	1.55%	3.59%	3.33%	0.00%	1.61%	2.74%	0.51%	0.00%	0.48%	1.69%	0.00%	1.94%	1.84%	0.88%	0.77%	1.79%	3.39%	4.81%	5.77%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	0	1	1	0	0	0	0	2	2	2	3	3	2	1	1	0	0	0	1	3	0	1	0	0	0	4	0	2	0	1	0	0	1					
		0.42%	0.00%	0.50%	0.53%	0.00%	0.00%	0.00%	0.00%	0.47%	0.38%	0.58%	0.82%	0.61%	0.66%	0.26%	0.33%	0.00%	0.00%	0.00%	0.30%	1.52%	0.00%	0.48%	0.00%	0.00%	0.00%	1.84%	0.00%	0.51%	0.00%	0.28%	0.00%	0.00%	0.99%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.12%	0.00%	0.00%	0.00%	1.09%	0.35%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.33%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.28%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	534	6	13	17	8	24	6	5	34	33	21	23	43	25	27	18	4	14	11	10	18	6	4	1	2	7	18	18	27	25	8	29	21	8					
		7.28%	9.38%	6.44%	9.09%	8.70%	8.39%	5.88%	6.85%	7.96%	6.35%	6.07%	6.27%	8.76%	8.22%	6.96%	5.88%	13.33%	21.54%	3.55%	3.04%	9.09%	6.74%	1.90%	1.69%	2.60%	4.52%	8.29%	15.79%	6.94%	11.21%	2.26%	13.94%	40.38%	7.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	0	1	2	0	1	0	0	1	3	0	1	5	0	2	2	0	1	2	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0					
		0.37%	0.00%	0.50%	1.07%	0.00%	0.35%	0.00%	0.00%	0.23%	0.58%	0.00%	0.27%	1.02%	0.00%	0.52%	0.65%	0.00%	1.54%	0.65%	0.00%	0.00%	1.12%	1.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.48%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.27%	0.20%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	994	8	19	18	12	52	11	11	61	82	55	61	58	49	62	47	1	7	48	50	29	11	37	8	3	15	28	6	35	17	60	20	4	9					
		13.55%	12.50%	9.41%	9.63%	13.04%	18.18%	10.78%	15.07%	14.29%	15.77%	15.90%	16.62%	11.81%	16.12%	15.98%	15.36%	3.33%	10.77%	15.48%	15.20%	14.65%	12.36%	17.62%	13.56%	3.90%	9.68%	12.90%	5.26%	8.99%	7.62%	16.95%	9.62%	7.69%	8.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	485	2	16	18	0	14	2	4	31	51	17	23	52	18	34	18	4	0	17	13	9	1	8	0	1	12	15	2	36	18	32	7	2	8					
		6.61%	3.13%	7.92%	9.63%	0.00%	4.90%	1.96%	5.48%	7.26%	9.81%	4.91%	6.27%	10.59%	5.92%	8.76%	5.88%	13.33%	0.00%	5.48%	3.95%	4.55%	1.12%	3.81%	0.00%	1.30%	7.74%	6.91%	1.75%	9.25%	8.07%	9.04%	3.37%	3.85%	7.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	0	0	3	0	5	0	0	3	2	2	0	4	1	4	3	0	0	1	2	2	2	2	1	1	3	0	0	2	0	0	0	1	1					
		0.61%	0.00%	0.00%	1.60%	0.00%	1.75%	0.00%	0.00%	0.70%	0.38%	0.58%	0.00%	0.81%	0.33%	1.03%	0.98%	0.00%	0.00%	0.32%	0.61%	1.01%	2.25%	0.95%	1.69%	1.30%	1.94%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	1.92%	0.99%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4966	46	149	125	67	179	79	52	283	329	237	248	308	202	249	199	18	42	220	236	134	67	150	46	67	113	146	87	274	153	233	135	20	73					
		67.70%	71.88%	73.76%	66.84%	72.83%	62.59%	77.45%	71.23%	66.28%	63.27%	68.50%	67.57%	62.73%	66.45%	64.18%	65.03%	60.00%	64.62%	70.97%	71.73%	67.68%	75.28%	71.43%	77.97%	87.01%	72.90%	67.28%	76.32%	70.44%	68.61%	65.82%	64.90%	38.46%	72.28%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	0	1	2	4	0	1	2	1	1	2	5	0	2	1	0	0	2	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0					
		0.41%	0.00%	0.00%	0.53%	2.17%	1.40%	0.00%	1.37%	0.47%	0.19%	0.29%	0.54%	1.02%	0.00%	0.52%	0.33%	0.00%	0.00%	0.65%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.26%	0.45%	0.28%	0.48%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
