Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Бердюжская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147					
		66.65%	63.80%	59.63%	62.11%	57.09%	71.55%	64.93%	62.53%	62.18%	69.51%	68.97%	70.67%	79.82%	51.27%	81.82%	79.20%	58.44%	69.81%	45.68%	60.13%	82.08%	67.55%	58.76%	67.70%	86.36%	82.95%	68.78%	100.00%	72.41%	67.39%	78.55%	75.59%	96.36%	76.36%	80.57%	48.28%					
22	. Хакамада Ирина Муцуовна	194	23	18	16	14	8	5	16	2	1	1	6	4	5	2	3	1	3	3	9	0	9	2	9	0	0	13	0	3	0	9	1	0	0	7	1					
		2.20%	3.67%	4.75%	3.37%	2.55%	1.65%	1.00%	3.61%	1.04%	1.22%	1.72%	1.60%	1.75%	1.27%	1.65%	2.40%	1.30%	1.42%	3.70%	1.45%	0.00%	1.60%	2.06%	5.59%	0.00%	0.00%	2.36%	0.00%	3.45%	0.00%	2.41%	0.79%	0.00%	0.00%	2.23%	0.86%					
23	. Харитонов Николай Михайлович	1671	123	70	106	133	55	99	89	39	16	14	68	10	133	11	14	15	42	35	189	13	105	28	25	2	8	90	0	9	8	20	13	1	7	32	49					
		18.92%	19.62%	18.47%	22.32%	24.18%	11.34%	19.84%	20.09%	20.21%	19.51%	24.14%	18.13%	4.39%	33.76%	9.09%	11.20%	19.48%	19.81%	43.21%	30.39%	12.26%	18.62%	28.87%	15.53%	9.09%	9.09%	16.33%	0.00%	10.34%	17.39%	5.36%	10.24%	1.82%	12.73%	10.19%	42.24%					
																																										
24	Против всех	268	27	31	16	18	27	20	20	2	4	0	7	4	14	3	2	1	4	0	13	1	7	4	4	0	0	17	0	4	0	6	0	1	1	9	1					
		3.04%	4.31%	8.18%	3.37%	3.27%	5.57%	4.01%	4.51%	1.04%	4.88%	0.00%	1.87%	1.75%	3.55%	2.48%	1.60%	1.30%	1.89%	0.00%	2.09%	0.94%	1.24%	4.12%	2.48%	0.00%	0.00%	3.09%	0.00%	4.60%	0.00%	1.61%	0.00%	1.82%	1.82%	2.87%	0.86%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
