7	Число избирательных бюллетеней в переносных ящиках для голосования	1753	134	48	31	5	9	11	6	1	0	20	40	11	20	4	24	41	4	13	23	10	102	10	32	14	20	16	22	15	1	17	55	9	12	25	11	2	8	106	0	23	19	17	25	182	32	21	14	4	58	6	20	5	0	5	10	18	5	28	0	24	29	22	8	31	25	39	13	20	0	5	20	11	19	15	23	7	18									
8	Число бюллетеней в стационарных ящиках для голосования	45616	1143	506	261	197	77	107	117	42	23	1334	1339	433	473	13	807	1109	421	541	1107	1032	828	1497	1817	1128	668	1100	427	166	58	164	1128	167	249	191	235	91	111	112	259	332	245	115	1449	311	1134	1967	366	291	884	105	128	97	107	374	542	1189	882	375	474	373	191	870	778	2189	723	1197	243	416	183	433	191	65	197	1185	917	700	1920									
9	Число недействительных избирательных бюллетеней	455	12	5	3	1	0	0	0	0	0	17	10	3	3	0	9	4	1	6	10	12	37	7	23	12	1	14	4	1	0	2	9	2	4	4	1	1	1	2	4	6	0	3	12	2	13	17	0	2	9	0	1	0	1	6	7	10	5	4	2	6	1	12	15	31	6	12	2	5	3	3	1	0	2	11	5	4	11									
10	Число действительных избирательных бюллетеней	46914	1265	549	289	201	86	118	123	43	23	1337	1369	441	490	17	822	1146	424	548	1120	1030	893	1500	1826	1130	687	1102	445	180	59	179	1174	174	257	212	245	92	118	216	255	349	264	129	1462	491	1153	1971	380	293	933	111	147	102	106	373	545	1197	882	399	472	391	219	880	771	2189	742	1224	254	431	180	435	210	76	214	1189	935	703	1927									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																								
13	Бабурин Сергей Николаевич	237	16	0	3	2	0	0	0	0	0	6	9	3	3	0	5	1	3	2	5	4	5	10	8	7	1	7	4	0	0	1	4	0	2	1	2	0	0	0	1	5	2	2	8	4	5	6	3	1	4	0	0	1	0	2	3	7	4	0	2	4	0	7	4	8	3	3	0	1	2	3	0	2	2	4	7	4	9									
		0.50%	1.25%	0.00%	1.03%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.65%	0.68%	0.61%	0.00%	0.60%	0.09%	0.71%	0.36%	0.44%	0.38%	0.54%	0.66%	0.43%	0.61%	0.15%	0.63%	0.89%	0.00%	0.00%	0.55%	0.34%	0.00%	0.77%	0.46%	0.81%	0.00%	0.00%	0.00%	0.39%	1.41%	0.76%	1.52%	0.54%	0.81%	0.43%	0.30%	0.79%	0.34%	0.42%	0.00%	0.00%	0.98%	0.00%	0.53%	0.54%	0.58%	0.45%	0.00%	0.42%	1.01%	0.00%	0.78%	0.51%	0.36%	0.40%	0.24%	0.00%	0.23%	1.09%	0.68%	0.00%	2.63%	0.93%	0.33%	0.74%	0.57%	0.46%									
14	Грудинин Павел Николаевич	8182	189	60	21	32	19	8	10	1	2	280	195	106	71	0	121	183	89	133	193	200	165	330	333	253	135	245	68	12	0	41	186	22	26	37	31	15	4	28	39	49	13	7	279	31	166	406	46	47	171	8	12	12	9	48	114	265	216	57	96	51	36	97	140	389	106	197	54	60	23	80	20	3	37	213	185	137	419									
		17.27%	14.80%	10.83%	7.19%	15.84%	22.09%	6.78%	8.13%	2.33%	8.70%	20.68%	14.14%	23.87%	14.40%	0.00%	14.56%	15.91%	20.94%	24.01%	17.08%	19.19%	17.74%	21.90%	18.01%	22.15%	19.62%	21.95%	15.14%	6.63%	0.00%	22.65%	15.72%	12.50%	9.96%	17.13%	12.60%	16.13%	3.36%	12.84%	15.06%	13.80%	4.92%	5.30%	18.93%	6.29%	14.24%	20.42%	12.11%	15.93%	18.15%	7.21%	8.11%	11.76%	8.41%	12.66%	20.65%	21.96%	24.35%	14.14%	20.25%	12.85%	16.36%	10.87%	17.81%	17.52%	14.17%	15.94%	21.09%	13.76%	12.57%	18.26%	9.48%	3.95%	17.13%	17.75%	19.68%	19.38%	21.62%									
15	Жириновский Владимир Вольфович	2622	57	36	10	15	7	9	6	5	2	60	73	26	26	0	89	66	20	30	58	53	51	70	99	50	31	40	19	8	11	9	70	13	23	14	12	6	12	28	20	23	29	4	64	28	56	111	22	19	59	9	17	6	10	17	29	61	59	32	21	18	13	50	64	147	38	66	11	23	12	26	11	0	15	52	49	28	89									
		5.54%	4.46%	6.50%	3.42%	7.43%	8.14%	7.63%	4.88%	11.63%	8.70%	4.43%	5.29%	5.86%	5.27%	0.00%	10.71%	5.74%	4.71%	5.42%	5.13%	5.09%	5.48%	4.64%	5.35%	4.38%	4.51%	3.58%	4.23%	4.42%	18.64%	4.97%	5.92%	7.39%	8.81%	6.48%	4.88%	6.45%	10.08%	12.84%	7.72%	6.48%	10.98%	3.03%	4.34%	5.68%	4.80%	5.58%	5.79%	6.44%	6.26%	8.11%	11.49%	5.88%	9.35%	4.49%	5.25%	5.05%	6.65%	7.94%	4.43%	4.53%	5.91%	5.61%	8.14%	6.62%	5.08%	5.34%	4.30%	5.28%	6.56%	5.94%	5.21%	0.00%	6.94%	4.33%	5.21%	3.96%	4.59%									
16	Путин Владимир Владимирович	34477	976	439	250	151	60	100	105	36	19	955	1075	291	371	17	590	867	303	364	835	746	638	1013	1312	752	481	752	350	160	47	127	892	136	204	156	195	69	99	153	186	263	219	115	1070	416	885	1408	290	217	673	93	117	82	84	299	388	830	579	304	330	302	165	698	552	1589	586	932	180	333	139	316	177	71	157	850	667	503	1326									
		72.78%	76.43%	79.24%	85.62%	74.75%	69.77%	84.75%	85.37%	83.72%	82.61%	70.53%	77.96%	65.54%	75.25%	100.00%	70.99%	75.39%	71.29%	65.70%	73.89%	71.59%	68.60%	67.22%	70.96%	65.85%	69.91%	67.38%	77.95%	88.40%	79.66%	70.17%	75.40%	77.27%	78.16%	72.22%	79.27%	74.19%	83.19%	70.18%	71.81%	74.08%	82.95%	87.12%	72.59%	84.38%	75.90%	70.82%	76.32%	73.56%	71.44%	83.78%	79.05%	80.39%	78.50%	78.89%	70.29%	68.77%	65.28%	75.43%	69.62%	76.07%	75.00%	78.25%	70.23%	71.58%	78.34%	75.40%	70.31%	76.38%	75.96%	72.15%	83.89%	93.42%	72.69%	70.83%	70.96%	71.15%	68.42%									
17	Собчак Ксения Анатольевна	626	12	2	1	0	0	1	1	0	0	15	8	5	7	0	9	12	1	9	16	9	12	48	33	29	16	19	1	0	1	0	8	2	1	3	2	0	1	4	6	2	0	1	18	7	26	18	13	1	8	1	0	1	1	4	1	21	12	3	13	8	3	14	4	24	0	8	2	8	3	2	0	0	3	26	15	16	45									
		1.32%	0.94%	0.36%	0.34%	0.00%	0.00%	0.85%	0.81%	0.00%	0.00%	1.11%	0.58%	1.13%	1.42%	0.00%	1.08%	1.04%	0.24%	1.62%	1.42%	0.86%	1.29%	3.19%	1.78%	2.54%	2.33%	1.70%	0.22%	0.00%	1.69%	0.00%	0.68%	1.14%	0.38%	1.39%	0.81%	0.00%	0.84%	1.83%	2.32%	0.56%	0.00%	0.76%	1.22%	1.42%	2.23%	0.91%	3.42%	0.34%	0.85%	0.90%	0.00%	0.98%	0.93%	1.06%	0.18%	1.74%	1.35%	0.74%	2.74%	2.02%	1.36%	1.57%	0.51%	1.08%	0.00%	0.65%	0.78%	1.83%	1.64%	0.46%	0.00%	0.00%	1.39%	2.17%	1.60%	2.26%	2.32%									
18	Сурайкин Максим Александрович	192	4	3	1	0	0	0	1	1	0	6	3	5	5	0	4	5	0	4	5	3	7	8	10	1	1	6	2	0	0	1	4	0	0	1	0	0	1	1	0	2	0	0	14	2	6	6	3	1	2	0	1	0	2	2	1	0	3	2	3	2	0	2	2	9	2	6	5	2	0	0	1	0	0	5	2	1	10									
		0.41%	0.31%	0.54%	0.34%	0.00%	0.00%	0.00%	0.81%	2.33%	0.00%	0.44%	0.22%	1.13%	1.01%	0.00%	0.48%	0.43%	0.00%	0.72%	0.44%	0.29%	0.75%	0.53%	0.54%	0.09%	0.15%	0.54%	0.45%	0.00%	0.00%	0.55%	0.34%	0.00%	0.00%	0.46%	0.00%	0.00%	0.84%	0.46%	0.00%	0.56%	0.00%	0.00%	0.95%	0.41%	0.51%	0.30%	0.79%	0.34%	0.21%	0.00%	0.68%	0.00%	1.87%	0.53%	0.18%	0.00%	0.34%	0.50%	0.63%	0.50%	0.00%	0.22%	0.25%	0.41%	0.27%	0.49%	1.95%	0.46%	0.00%	0.00%	0.47%	0.00%	0.00%	0.42%	0.21%	0.14%	0.52%									
19	Титов Борис Юрьевич	249	6	2	2	1	0	0	0	0	0	2	4	1	3	0	2	5	6	4	4	6	3	9	18	15	7	11	0	0	0	0	4	0	0	0	3	0	1	0	2	5	0	0	5	1	4	8	1	5	10	0	0	0	0	0	3	8	3	0	3	1	0	7	3	8	5	7	0	3	0	2	0	0	0	16	4	5	11									
		0.53%	0.47%	0.36%	0.68%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.29%	0.23%	0.61%	0.00%	0.24%	0.43%	1.41%	0.72%	0.35%	0.58%	0.32%	0.60%	0.97%	1.31%	1.02%	0.99%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	1.22%	0.00%	0.84%	0.00%	0.77%	1.41%	0.00%	0.00%	0.34%	0.20%	0.34%	0.40%	0.26%	1.69%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.66%	0.34%	0.00%	0.63%	0.25%	0.00%	0.78%	0.38%	0.36%	0.67%	0.57%	0.00%	0.69%	0.00%	0.46%	0.00%	0.00%	0.00%	1.33%	0.43%	0.71%	0.57%									
20	Явлинский Григорий Алексеевич	329	5	7	1	0	0	0	0	0	0	13	2	4	4	0	2	7	2	2	4	9	12	12	13	23	15	22	1	0	0	0	6	1	1	0	0	2	0	2	1	0	1	0	4	2	5	8	2	2	6	0	0	0	0	1	6	5	6	1	4	5	2	5	2	15	2	5	2	1	1	6	1	0	0	23	6	9	18									
		0.69%	0.39%	1.26%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.15%	0.90%	0.81%	0.00%	0.24%	0.61%	0.47%	0.36%	0.35%	0.86%	1.29%	0.80%	0.70%	2.01%	2.18%	1.97%	0.22%	0.00%	0.00%	0.00%	0.51%	0.57%	0.38%	0.00%	0.00%	2.15%	0.00%	0.92%	0.39%	0.00%	0.38%	0.00%	0.27%	0.41%	0.43%	0.40%	0.53%	0.68%	0.64%	0.00%	0.00%	0.00%	0.00%	0.26%	1.09%	0.41%	0.68%	0.25%	0.84%	1.26%	0.91%	0.56%	0.25%	0.68%	0.27%	0.40%	0.78%	0.23%	0.55%	1.37%	0.47%	0.00%	0.00%	1.92%	0.64%	1.27%	0.93%									
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
																																																																																								
