13	Число избирателей, проголосовавших по открепительным удостоверениям	896	52	8	7	2	4	3	1	1	2	11	13	17	76	0	15	14	3	12	25	16	8	19	10	5	106	5	3	2	2	22	2	2	5	3	3	41	3	9	4	6	3	17	6	28	8	13	5	4	10	2	4	2	2	2	3	23	4	6	26	8	64	12	14	7	33	4	15	3	0	3	23									
14	Число неиспользованных открепительных удостоверений	293	0	7	0	4	3	4	1	0	3	1	10	5	8	3	0	2	3	7	16	5	4	4	5	12	18	3	2	3	3	21	8	0	8	3	3	14	4	0	4	0	5	1	2	0	5	17	0	3	4	2	0	0	2	0	2	4	5	1	5	3	0	0	0	6	0	11	0	7	2	5	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	2561	85	27	10	20	2	16	9	3	2	64	82	34	24	1	73	116	24	16	123	81	35	21	37	30	109	34	14	16	14	71	23	18	24	29	14	25	10	46	48	20	22	86	26	67	28	30	8	19	52	10	9	7	3	35	24	120	50	10	22	15	97	70	63	24	49	13	38	14	6	18	76									
		8.10%	6.99%	4.61%	3.91%	7.69%	1.94%	13.45%	7.32%	7.14%	7.69%	6.90%	7.80%	7.49%	4.99%	8.33%	11.46%	9.74%	8.05%	7.51%	10.36%	6.25%	5.66%	5.19%	5.70%	7.23%	6.39%	8.48%	8.38%	26.23%	8.00%	6.47%	9.83%	8.78%	12.57%	30.85%	13.46%	8.33%	10.00%	12.81%	11.68%	7.52%	13.84%	7.58%	6.68%	8.91%	6.83%	9.80%	14.04%	10.56%	7.93%	9.90%	8.65%	6.73%	3.53%	10.29%	5.10%	7.66%	14.08%	5.71%	8.91%	11.63%	8.28%	7.91%	7.46%	12.77%	12.56%	6.13%	9.74%	8.33%	6.67%	9.33%	8.35%									
20	Зюганов Геннадий Андреевич	5958	296	118	48	72	35	22	23	13	1	208	155	133	111	1	114	199	66	52	204	279	130	60	132	93	352	47	25	3	44	234	46	27	41	8	13	28	17	45	58	23	28	247	50	120	72	28	5	37	121	9	21	16	22	53	95	388	67	18	58	22	184	163	142	48	63	32	55	17	9	19	173									
		18.85%	24.34%	20.14%	18.75%	27.69%	33.98%	18.49%	18.70%	30.95%	3.85%	22.41%	14.75%	29.30%	23.08%	8.33%	17.90%	16.71%	22.15%	24.41%	17.19%	21.51%	21.04%	14.81%	20.34%	22.41%	20.63%	11.72%	14.97%	4.92%	25.14%	21.33%	19.66%	13.17%	21.47%	8.51%	12.50%	9.33%	17.00%	12.53%	14.11%	8.65%	17.61%	21.76%	12.85%	15.96%	17.56%	9.15%	8.77%	20.56%	18.45%	8.91%	20.19%	15.38%	25.88%	15.59%	20.17%	24.78%	18.87%	10.29%	23.48%	17.05%	15.70%	18.42%	16.80%	25.53%	16.15%	15.09%	14.10%	10.12%	10.00%	9.84%	19.01%									
21	Миронов Сергей Михайлович	1046	50	13	9	1	2	2	1	1	1	32	37	21	17	1	16	29	9	13	30	47	29	20	26	17	79	7	0	0	5	37	7	3	6	1	1	6	4	16	19	2	3	45	6	11	7	8	2	4	27	5	2	3	1	4	27	61	8	8	8	5	32	38	26	10	8	5	22	5	2	7	29									
		3.31%	4.11%	2.22%	3.52%	0.38%	1.94%	1.68%	0.81%	2.38%	3.85%	3.45%	3.52%	4.63%	3.53%	8.33%	2.51%	2.43%	3.02%	6.10%	2.53%	3.62%	4.69%	4.94%	4.01%	4.10%	4.63%	1.75%	0.00%	0.00%	2.86%	3.37%	2.99%	1.46%	3.14%	1.06%	0.96%	2.00%	4.00%	4.46%	4.62%	0.75%	1.89%	3.96%	1.54%	1.46%	1.71%	2.61%	3.51%	2.22%	4.12%	4.95%	1.92%	2.88%	1.18%	1.18%	5.73%	3.90%	2.25%	4.57%	3.24%	3.88%	2.73%	4.29%	3.08%	5.32%	2.05%	2.36%	5.64%	2.98%	2.22%	3.63%	3.19%									
22	Прохоров Михаил Дмитриевич	3005	111	28	15	11	10	2	2	1	2	122	65	45	47	3	45	99	26	25	112	207	90	87	175	70	235	21	13	2	9	75	16	20	11	1	3	5	2	36	31	4	6	115	14	40	40	12	9	20	45	3	4	3	8	10	53	221	23	16	24	15	93	70	45	12	32	30	28	11	1	6	112									
		9.51%	9.13%	4.78%	5.86%	4.23%	9.71%	1.68%	1.63%	2.38%	7.69%	13.15%	6.18%	9.91%	9.77%	25.00%	7.06%	8.31%	8.72%	11.74%	9.44%	15.96%	14.56%	21.48%	26.96%	16.87%	13.77%	5.24%	7.78%	3.28%	5.14%	6.84%	6.84%	9.76%	5.76%	1.06%	2.88%	1.67%	2.00%	10.03%	7.54%	1.50%	3.77%	10.13%	3.60%	5.32%	9.76%	3.92%	15.79%	11.11%	6.86%	2.97%	3.85%	2.88%	9.41%	2.94%	11.25%	14.11%	6.48%	9.14%	9.72%	11.63%	7.94%	7.91%	5.33%	6.38%	8.21%	14.15%	7.18%	6.55%	1.11%	3.11%	12.31%									
23	Путин Владимир Владимирович	18670	659	392	169	154	52	75	87	24	20	494	708	218	273	6	387	735	171	101	691	667	318	216	275	202	893	290	115	40	102	674	139	136	107	55	72	236	67	211	246	209	99	629	292	502	259	226	33	100	402	73	68	75	50	228	269	759	205	122	133	71	758	533	557	94	234	126	246	119	70	141	511									
		59.08%	54.19%	66.89%	66.02%	59.23%	50.49%	63.03%	70.73%	57.14%	76.92%	53.23%	67.36%	48.02%	56.76%	50.00%	60.75%	61.71%	57.38%	47.42%	58.21%	51.43%	51.46%	53.33%	42.37%	48.67%	52.34%	72.32%	68.86%	65.57%	58.29%	61.44%	59.40%	66.34%	56.02%	58.51%	69.23%	78.67%	67.00%	58.77%	59.85%	78.57%	62.26%	55.42%	75.06%	66.76%	63.17%	73.86%	57.89%	55.56%	61.28%	72.28%	65.38%	72.12%	58.82%	67.06%	57.11%	48.47%	57.75%	69.71%	53.85%	55.04%	64.68%	60.23%	65.92%	50.00%	60.00%	59.43%	63.08%	70.83%	77.78%	73.06%	56.15%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
