Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Геленджикская городская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938					
		0.67%	0.78%	0.25%	0.87%	0.45%	1.46%	0.70%	0.54%	0.84%	0.07%	0.57%	0.71%	0.22%	0.65%	0.74%	0.53%	0.15%	0.20%	0.17%	0.49%	0.0%	1.48%	1.15%	1.49%	0.45%	0.17%	0.64%	1.15%	0.50%	0.60%	0.16%	1.11%	0.78%	0.54%	0.44%	0.76%	0.85%	0.89%	0.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	87	2	0	1	0	1	2	0	0	4	5	3	2	2	0	0	1	3	2	1	4	3	11	2	1	4	3	4	2	0	3	5	3	3	3	5	0	2	0					
		0.24%	0.15%	0.0%	0.07%	0.0%	0.08%	0.15%	0.0%	0.0%	0.31%	0.35%	0.23%	0.22%	0.14%	0.0%	0.0%	0.15%	0.20%	0.35%	0.08%	0.59%	0.27%	0.74%	0.37%	0.45%	0.69%	0.21%	0.38%	1.01%	0.0%	0.48%	0.42%	0.58%	0.81%	0.66%	0.42%	0.0%	0.59%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	333	14	4	9	15	13	16	17	6	11	6	15	2	12	4	3	9	34	6	16	3	4	12	3	5	5	15	10	1	1	5	8	5	0	4	14	17	1	8					
		0.93%	1.09%	0.33%	0.65%	1.14%	1.05%	1.25%	1.54%	0.46%	0.87%	0.43%	1.18%	0.22%	0.87%	0.42%	0.53%	1.42%	2.30%	1.07%	1.33%	0.44%	0.37%	0.81%	0.56%	2.29%	0.86%	1.07%	0.96%	0.50%	0.60%	0.81%	0.68%	0.97%	0.0%	0.88%	1.19%	1.31%	0.29%	1.11%					
25	"8. ""Народно-республиканская партия России"""	62	4	1	1	2	0	0	2	2	2	1	2	0	1	4	0	1	3	0	1	3	2	8	2	1	1	1	1	0	0	0	4	1	1	1	6	3	0	0					
		0.17%	0.31%	0.08%	0.07%	0.15%	0.0%	0.0%	0.18%	0.15%	0.15%	0.07%	0.15%	0.0%	0.07%	0.42%	0.0%	0.15%	0.20%	0.0%	0.08%	0.44%	0.18%	0.54%	0.37%	0.45%	0.17%	0.07%	0.09%	0.0%	0.0%	0.0%	0.34%	0.19%	0.27%	0.22%	0.51%	0.23%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	105	6	4	2	2	2	5	1	5	4	4	1	1	7	3	4	2	3	2	8	2	5	8	1	1	1	5	4	0	0	2	2	0	0	1	1	4	2	0					
		0.29%	0.47%	0.33%	0.14%	0.15%	0.16%	0.39%	0.09%	0.38%	0.31%	0.28%	0.07%	0.11%	0.50%	0.31%	0.70%	0.31%	0.20%	0.35%	0.66%	0.29%	0.46%	0.54%	0.18%	0.45%	0.17%	0.35%	0.38%	0.0%	0.0%	0.32%	0.17%	0.0%	0.0%	0.22%	0.08%	0.30%	0.59%	0.0%					
27	"10. ""Аграрная партия России"""	784	27	28	27	25	4	29	28	27	26	23	27	11	39	18	12	15	24	22	10	12	31	29	11	4	13	50	38	2	2	33	29	14	7	7	28	31	6	15					
		2.20%	2.12%	2.35%	1.96%	1.90%	0.32%	2.27%	2.55%	2.07%	2.06%	1.65%	2.13%	1.26%	2.83%	1.90%	2.12%	2.37%	1.62%	3.92%	0.83%	1.79%	2.87%	1.96%	2.05%	1.83%	2.25%	3.58%	3.66%	1.01%	1.21%	5.36%	2.49%	2.73%	1.90%	1.55%	2.38%	2.39%	1.79%	2.08%					
28	"11. ""Истинные патриоты России"""	40	0	0	0	0	1	0	0	2	0	2	3	1	0	1	0	0	0	1	4	2	1	7	0	0	1	1	0	0	0	1	1	2	0	1	1	4	3	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.15%	0.0%	0.14%	0.23%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.17%	0.33%	0.29%	0.09%	0.47%	0.0%	0.0%	0.17%	0.07%	0.0%	0.0%	0.0%	0.16%	0.08%	0.39%	0.0%	0.22%	0.08%	0.30%	0.89%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	493	20	15	15	25	11	14	8	12	9	17	17	10	17	12	6	7	39	7	21	8	32	19	4	5	4	44	27	2	2	8	11	6	2	1	15	6	4	11					
		1.38%	1.57%	1.26%	1.09%	1.90%	0.89%	1.09%	0.72%	0.92%	0.71%	1.22%	1.34%	1.14%	1.23%	1.27%	1.06%	1.10%	2.64%	1.24%	1.74%	1.19%	2.96%	1.28%	0.74%	2.29%	0.69%	3.15%	2.60%	1.01%	1.21%	1.30%	0.94%	1.17%	0.54%	0.22%	1.27%	0.46%	1.19%	1.53%					
30	"13. ""Демократическая партия России"""	68	0	2	1	2	1	1	2	3	3	1	0	0	2	1	0	0	4	0	2	0	6	11	2	0	1	2	0	1	0	3	5	1	2	1	5	3	0	0					
		0.19%	0.0%	0.16%	0.07%	0.15%	0.08%	0.07%	0.18%	0.23%	0.23%	0.07%	0.0%	0.0%	0.14%	0.10%	0.0%	0.0%	0.27%	0.0%	0.16%	0.0%	0.55%	0.74%	0.37%	0.0%	0.17%	0.14%	0.0%	0.50%	0.0%	0.48%	0.42%	0.19%	0.54%	0.22%	0.42%	0.23%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	2	3	3	4	3	1	2	3	2	1	0	0	2	1	0	1	0	1	8	1	1	5	1	1	0	1	0	0	0	4	1	1	2	0	5	3	1	1					
		0.18%	0.15%	0.25%	0.21%	0.30%	0.24%	0.07%	0.18%	0.23%	0.15%	0.07%	0.0%	0.0%	0.14%	0.10%	0.0%	0.15%	0.0%	0.17%	0.66%	0.14%	0.09%	0.33%	0.18%	0.45%	0.0%	0.07%	0.0%	0.0%	0.0%	0.65%	0.08%	0.19%	0.54%	0.0%	0.42%	0.23%	0.29%	0.13%					
32	"15. ""Партия СЛОН"""	28	1	2	1	0	1	0	0	2	2	2	1	2	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	4	0	0	0					
		0.07%	0.07%	0.16%	0.07%	0.0%	0.08%	0.0%	0.0%	0.15%	0.15%	0.14%	0.07%	0.22%	0.07%	0.10%	0.0%	0.0%	0.06%	0.17%	0.08%	0.0%	0.0%	0.0%	0.18%	0.45%	0.0%	0.07%	0.09%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3944	156	180	151	145	121	145	138	166	133	182	157	82	171	154	81	78	190	76	91	55	103	120	52	18	76	183	123	15	10	50	65	42	36	45	108	147	26	73					
		11.08%	12.25%	15.15%	10.98%	11.07%	9.84%	11.35%	12.57%	12.77%	10.54%	13.08%	12.40%	9.39%	12.44%	16.33%	14.31%	12.34%	12.88%	13.57%	7.56%	8.22%	9.53%	8.13%	9.71%	8.25%	13.17%	13.11%	11.84%	7.61%	6.06%	8.13%	5.58%	8.20%	9.80%	9.97%	9.19%	11.36%	7.76%	10.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	73	0	0	0	3	1	4	0	2	2	3	3	1	5	0	1	3	4	2	6	2	3	2	0	1	6	2	2	0	1	3	1	0	0	2	6	2	0	0					
		0.20%	0.0%	0.0%	0.0%	0.22%	0.08%	0.31%	0.0%	0.15%	0.15%	0.21%	0.23%	0.11%	0.36%	0.0%	0.17%	0.47%	0.27%	0.35%	0.49%	0.29%	0.27%	0.13%	0.0%	0.45%	1.03%	0.14%	0.19%	0.0%	0.60%	0.48%	0.08%	0.0%	0.0%	0.44%	0.51%	0.15%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4360	150	110	130	147	97	157	98	130	157	146	187	99	133	92	63	72	178	62	256	94	135	237	56	14	65	148	114	29	42	99	193	97	70	62	126	145	59	111					
		12.25%	11.78%	9.25%	9.46%	11.22%	7.89%	12.29%	8.93%	10.00%	12.45%	10.49%	14.77%	11.34%	9.67%	9.75%	11.13%	11.39%	12.06%	11.07%	21.28%	14.05%	12.5%	16.06%	10.46%	6.42%	11.26%	10.60%	10.98%	14.72%	25.45%	16.09%	16.58%	18.94%	19.07%	13.74%	10.72%	11.20%	17.61%	15.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	384	18	14	9	9	15	9	13	17	22	17	16	9	9	7	2	6	20	11	19	5	17	9	1	2	9	11	9	3	0	7	15	3	7	6	17	12	5	4					
		1.07%	1.41%	1.17%	0.65%	0.68%	1.22%	0.70%	1.18%	1.30%	1.74%	1.22%	1.26%	1.03%	0.65%	0.74%	0.35%	0.94%	1.35%	1.96%	1.57%	0.74%	1.57%	0.61%	0.18%	0.91%	1.55%	0.78%	0.86%	1.52%	0.0%	1.13%	1.28%	0.58%	1.90%	1.33%	1.44%	0.92%	1.49%	0.55%					
37	"20. ""Политическая партия ""Единая Россия"""	14392	513	442	543	522	561	467	422	488	474	591	429	390	513	343	245	266	577	197	450	279	466	620	236	99	257	577	393	102	66	229	506	218	149	226	491	590	138	317					
		40.46%	40.29%	37.20%	39.51%	39.87%	45.64%	36.57%	38.46%	37.56%	37.58%	42.48%	33.88%	44.67%	37.33%	36.37%	43.28%	42.08%	39.11%	35.17%	37.40%	41.70%	43.14%	42.03%	44.11%	45.41%	44.54%	41.36%	37.86%	51.77%	40.0%	37.23%	43.47%	42.57%	40.59%	50.11%	41.78%	45.59%	41.19%	44.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	1	0	1	2	3	1	1	1	3	0	1	3	0	0	0	0	4	4	1	0	1	8	2	0	2	2	1	1	1	2	6	3	0	2	1	4	2	0					
		0.17%	0.07%	0.0%	0.07%	0.15%	0.24%	0.07%	0.09%	0.07%	0.23%	0.0%	0.07%	0.34%	0.0%	0.0%	0.0%	0.0%	0.27%	0.71%	0.08%	0.0%	0.09%	0.54%	0.37%	0.0%	0.34%	0.14%	0.09%	0.50%	0.60%	0.32%	0.51%	0.58%	0.0%	0.44%	0.08%	0.30%	0.59%	0.0%					
39	"22. ""Развитие предпринимательства"""	140	3	1	7	10	3	6	6	10	4	1	4	3	3	4	1	2	4	3	2	4	3	9	2	0	7	7	5	1	0	0	3	2	2	0	6	6	4	2					
		0.39%	0.23%	0.08%	0.50%	0.76%	0.24%	0.46%	0.54%	0.76%	0.31%	0.07%	0.31%	0.34%	0.21%	0.42%	0.17%	0.31%	0.27%	0.53%	0.16%	0.59%	0.27%	0.61%	0.37%	0.0%	1.21%	0.50%	0.48%	0.50%	0.0%	0.0%	0.25%	0.39%	0.54%	0.0%	0.51%	0.46%	1.19%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3807	110	105	225	141	169	100	134	161	145	165	133	87	180	104	46	49	135	49	78	78	78	141	54	9	48	120	85	11	3	90	163	47	32	47	172	187	35	91					
		10.70%	8.64%	8.83%	16.37%	10.77%	13.75%	7.83%	12.21%	12.39%	11.49%	11.86%	10.50%	9.96%	13.10%	11.02%	8.12%	7.75%	9.15%	8.75%	6.48%	11.65%	7.22%	9.55%	10.09%	4.12%	8.31%	8.60%	8.18%	5.58%	1.81%	14.63%	14.00%	9.17%	8.71%	10.42%	14.63%	14.45%	10.44%	12.67%					
																																													
41	Против всех	1675	67	58	70	74	45	84	48	49	73	16	97	43	78	57	27	25	86	39	60	39	26	42	39	20	23	73	54	7	5	24	34	21	23	11	48	42	21	27					
		4.70%	5.26%	4.88%	5.09%	5.65%	3.66%	6.57%	4.37%	3.77%	5.78%	1.15%	7.66%	4.92%	5.67%	6.04%	4.77%	3.95%	5.83%	6.96%	4.98%	5.82%	2.40%	2.84%	7.28%	9.17%	3.98%	5.23%	5.20%	3.55%	3.03%	3.90%	2.92%	4.10%	6.26%	2.43%	4.08%	3.24%	6.26%	3.76%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
