Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Шарлыкская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789					
14	Число погашенных открепительных удостоверений	136	2	3	3	4	3	4	3	4	3	4	3	4	3	3	2	4	3	2	4	3	3	4	3	3	3	4	4	4	3	3	4	3	4	3	3	4	6	5	0	3	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	161	3	2	2	4	0	0	2	1	0	2	8	10	7	4	5	6	6	6	1	0	0	3	3	8	4	2	4	10	1	3	2	5	1	10	1	7	4	8	10	5	1					
		1.31%	0.90%	0.98%	1.02%	1.68%	0.0%	0.0%	0.89%	0.34%	0.0%	0.61%	4.65%	3.81%	1.04%	2.39%	3.87%	1.58%	2.65%	2.25%	1.16%	0.0%	0.0%	0.75%	3.29%	4.73%	2.23%	0.64%	1.36%	2.07%	1.01%	3.12%	0.69%	2.40%	0.43%	3.20%	1.11%	0.93%	0.45%	0.82%	0.92%	3.03%	0.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	155	1	0	0	1	2	1	3	0	0	1	4	0	13	5	6	6	2	4	0	2	2	4	0	2	0	5	1	2	0	0	0	0	4	3	0	11	22	20	20	4	4					
		1.26%	0.30%	0.0%	0.0%	0.42%	1.35%	0.27%	1.33%	0.0%	0.0%	0.30%	2.32%	0.0%	1.93%	2.99%	4.65%	1.58%	0.88%	1.50%	0.0%	4.08%	3.63%	1.00%	0.0%	1.18%	0.0%	1.60%	0.34%	0.41%	0.0%	0.0%	0.0%	0.0%	1.75%	0.96%	0.0%	1.46%	2.49%	2.06%	1.84%	2.42%	1.54%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	219	5	6	2	2	3	9	6	13	0	6	4	8	11	0	2	7	9	2	0	0	1	7	3	2	6	3	3	6	0	0	4	5	2	2	1	19	9	29	18	3	1					
		1.78%	1.51%	2.94%	1.02%	0.84%	2.02%	2.49%	2.67%	4.52%	0.0%	1.84%	2.32%	3.05%	1.63%	0.0%	1.55%	1.84%	3.98%	0.75%	0.0%	0.0%	1.81%	1.76%	3.29%	1.18%	3.35%	0.96%	1.02%	1.24%	0.0%	0.0%	1.39%	2.40%	0.87%	0.64%	1.11%	2.53%	1.01%	2.99%	1.65%	1.81%	0.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	140	0	5	0	1	2	1	4	2	1	5	1	4	2	0	0	6	2	6	1	0	2	4	0	1	2	4	5	2	0	0	13	2	1	5	0	8	14	15	17	0	2					
		1.13%	0.0%	2.45%	0.0%	0.42%	1.35%	0.27%	1.78%	0.69%	0.62%	1.53%	0.58%	1.52%	0.29%	0.0%	0.0%	1.58%	0.88%	2.25%	1.16%	0.0%	3.63%	1.00%	0.0%	0.59%	1.11%	1.28%	1.70%	0.41%	0.0%	0.0%	4.52%	0.96%	0.43%	1.60%	0.0%	1.06%	1.58%	1.54%	1.56%	0.0%	0.77%					
22	"5. ""За Русь Святую"""	65	7	0	1	0	1	2	1	3	1	3	0	4	1	0	1	4	0	2	0	0	0	1	0	0	1	3	1	3	0	0	2	3	0	0	1	5	2	8	3	0	1					
		0.52%	2.11%	0.0%	0.51%	0.0%	0.67%	0.55%	0.44%	1.04%	0.62%	0.92%	0.0%	1.52%	0.14%	0.0%	0.77%	1.05%	0.0%	0.75%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.55%	0.96%	0.34%	0.62%	0.0%	0.0%	0.69%	1.44%	0.0%	0.0%	1.11%	0.66%	0.22%	0.82%	0.27%	0.0%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	0	1	0	1	1	2	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	2	2	2					
		0.19%	0.0%	0.0%	0.51%	0.0%	0.67%	0.27%	0.89%	0.34%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.77%	0.26%	0.44%	0.0%	0.0%	2.04%	0.0%	0.25%	1.09%	0.0%	1.11%	0.0%	0.0%	0.20%	1.01%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.21%	0.77%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	0	1	0	0	1	0	4	0	0	0	3	1	0	0	2	0	1	0	0	1	1	1	1	2	4	1	0	0	0	0	0	0	2	1	0	2	6	4	2	0	0					
		0.33%	0.0%	0.49%	0.0%	0.0%	0.67%	0.0%	1.78%	0.0%	0.0%	0.0%	1.74%	0.38%	0.0%	0.0%	1.55%	0.0%	0.44%	0.0%	0.0%	2.04%	1.81%	0.25%	1.09%	1.18%	2.23%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.32%	0.0%	0.26%	0.67%	0.41%	0.18%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	32	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	4	1	3	0	1	0	1	0	2	1	0	0	1	0	0	0	2	3	0	0	2	2	1	2	2	0					
		0.26%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.44%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	1.05%	0.44%	1.12%	0.0%	2.04%	0.0%	0.25%	0.0%	1.18%	0.55%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.96%	1.31%	0.0%	0.0%	0.26%	0.22%	0.10%	0.18%	1.21%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	0	1	0	1	0	1	0	0	0	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	1	3	1	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.42%	0.0%	0.27%	0.0%	0.34%	0.0%	0.0%	0.0%	0.38%	0.14%	0.0%	1.55%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.13%	0.33%	0.10%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2721	126	95	4	49	15	154	81	50	13	99	36	72	203	29	29	103	83	84	15	5	14	104	11	43	42	69	45	94	25	22	66	44	42	66	39	124	155	153	140	35	43					
		22.14%	38.06%	46.56%	2.05%	20.67%	10.13%	42.65%	36.16%	17.42%	8.17%	30.36%	20.93%	27.48%	30.25%	17.36%	22.48%	27.17%	36.72%	31.57%	17.44%	10.20%	25.45%	26.19%	12.08%	25.44%	23.46%	22.11%	15.35%	19.50%	25.25%	22.91%	22.99%	21.15%	18.42%	21.15%	43.33%	16.53%	17.55%	15.80%	12.90%	21.21%	16.60%					
28	"11. ""Истинные патриоты России"""	18	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	1	0	0	3	0	1	1	0	0	0	0					
		0.14%	0.0%	0.49%	0.0%	0.42%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.34%	1.03%	0.0%	0.0%	0.34%	0.0%	0.0%	0.96%	0.0%	0.13%	0.11%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	1	0	0	1	0	0	1	9	2	1	0	0	2	0	1	1	1	0	0	2	0	4	2	2	0	4	2	2	1	0	1	0	2	2	0	5	12	3	8	2	0					
		0.60%	0.30%	0.0%	0.0%	0.42%	0.0%	0.0%	0.44%	3.13%	1.25%	0.30%	0.0%	0.0%	0.29%	0.0%	0.77%	0.26%	0.44%	0.0%	0.0%	4.08%	0.0%	1.00%	2.19%	1.18%	0.0%	1.28%	0.68%	0.41%	1.01%	0.0%	0.34%	0.0%	0.87%	0.64%	0.0%	0.66%	1.35%	0.30%	0.73%	1.21%	0.0%					
30	"13. ""Демократическая партия России"""	20	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	4	0	1	2	0	0					
		0.16%	0.60%	0.0%	0.0%	0.42%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.52%	0.44%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.41%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.10%	0.18%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	3	0	0	4	1	1	0	0					
		0.17%	0.0%	0.0%	0.0%	0.42%	1.35%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	1.04%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.45%	0.10%	0.09%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	1	1	0	0	1	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0					
		0.12%	0.0%	0.0%	0.0%	0.42%	0.67%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.38%	0.29%	0.0%	0.77%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.32%	1.11%	0.0%	0.11%	0.0%	0.18%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	695	8	5	105	19	12	3	9	10	7	7	5	20	20	2	7	6	3	5	5	6	1	11	1	8	2	13	10	35	11	1	11	14	6	9	2	40	85	75	60	3	33					
		5.65%	2.41%	2.45%	53.84%	8.01%	8.10%	0.83%	4.01%	3.48%	4.40%	2.14%	2.90%	7.63%	2.98%	1.19%	5.42%	1.58%	1.32%	1.87%	5.81%	12.24%	1.81%	2.77%	1.09%	4.73%	1.11%	4.16%	3.41%	7.26%	11.11%	1.04%	3.83%	6.73%	2.63%	2.88%	2.22%	5.33%	9.62%	7.74%	5.52%	1.81%	12.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	1	0	0	0	0	0	1	1	2	0	2	2	4	2	0	1	4	1	1	0	0	1	1	1	0	0	1	0	2	1	0	0	0	1	0	1	4	0	2	0	0					
		0.30%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.34%	1.25%	0.0%	1.16%	0.76%	0.59%	1.19%	0.0%	0.26%	1.76%	0.37%	1.16%	0.0%	0.0%	0.25%	1.09%	0.59%	0.0%	0.0%	0.34%	0.0%	2.02%	1.04%	0.0%	0.0%	0.0%	0.32%	0.0%	0.13%	0.45%	0.0%	0.18%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1405	39	20	0	40	30	79	16	48	19	35	10	30	22	29	3	67	29	40	10	5	10	44	19	11	7	25	26	22	9	16	29	20	33	24	4	111	95	137	141	30	21					
		11.43%	11.78%	9.80%	0.0%	16.87%	20.27%	21.88%	7.14%	16.72%	11.94%	10.73%	5.81%	11.45%	3.27%	17.36%	2.32%	17.67%	12.83%	15.03%	11.62%	10.20%	18.18%	11.08%	20.87%	6.50%	3.91%	8.01%	8.87%	4.56%	9.09%	16.66%	10.10%	9.61%	14.47%	7.69%	4.44%	14.8%	10.75%	14.15%	12.99%	18.18%	8.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	167	1	4	3	1	0	6	1	3	0	2	2	7	6	0	4	5	6	0	2	1	3	9	1	6	0	4	0	5	2	0	2	13	0	1	0	12	16	18	16	1	4					
		1.35%	0.30%	1.96%	1.53%	0.42%	0.0%	1.66%	0.44%	1.04%	0.0%	0.61%	1.16%	2.67%	0.89%	0.0%	3.10%	1.31%	2.65%	0.0%	2.32%	2.04%	5.45%	2.26%	1.09%	3.55%	0.0%	1.28%	0.0%	1.03%	2.02%	0.0%	0.69%	6.25%	0.0%	0.32%	0.0%	1.6%	1.81%	1.85%	1.47%	0.60%	1.54%					
37	"20. ""Политическая партия ""Единая Россия"""	2343	67	16	73	44	52	29	31	59	38	84	23	38	70	40	20	54	48	44	33	8	8	53	12	22	63	35	59	72	27	31	78	41	47	68	20	137	167	199	243	37	53					
		19.06%	20.24%	7.84%	37.43%	18.56%	35.13%	8.03%	13.83%	20.55%	23.89%	25.76%	13.37%	14.50%	10.43%	23.95%	15.50%	14.24%	21.23%	16.54%	38.37%	16.32%	14.54%	13.35%	13.18%	13.01%	35.19%	11.21%	20.13%	14.93%	27.27%	32.29%	27.17%	19.71%	20.61%	21.79%	22.22%	18.26%	18.91%	20.55%	22.39%	22.42%	20.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	0	0	0	0	0	1	1	0	0	3	0	1	0	1	2	1	0	0	0	0	0	0	2	0	2	0	1	0	0	0	1	0	0	2	0	1	4	2	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.34%	0.0%	0.0%	1.74%	0.0%	0.14%	0.0%	0.77%	0.52%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.64%	0.0%	0.20%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	2.22%	0.0%	0.11%	0.41%	0.18%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	0	0	0	0	0	0	1	0	2	1	0	0	2	1	1	0	0	0	0	0	0	1	0	1	0	0	3	1	1	0	1	3	2	0	0	0	2	2	3	0	0					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	1.25%	0.30%	0.0%	0.0%	0.29%	0.59%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.59%	0.0%	0.0%	1.02%	0.20%	1.01%	0.0%	0.34%	1.44%	0.87%	0.0%	0.0%	0.0%	0.22%	0.20%	0.27%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3154	56	40	1	58	21	66	53	66	62	58	51	53	273	44	32	72	26	44	12	12	12	128	22	36	42	127	121	173	17	13	69	41	65	92	12	213	225	242	306	23	75					
		25.66%	16.91%	19.60%	0.51%	24.47%	14.18%	18.28%	23.66%	22.99%	38.99%	17.79%	29.65%	20.22%	40.68%	26.34%	24.80%	18.99%	11.50%	16.54%	13.95%	24.48%	21.81%	32.24%	24.17%	21.30%	23.46%	40.70%	41.29%	35.89%	17.17%	13.54%	24.04%	19.71%	28.50%	29.48%	13.33%	28.4%	25.48%	25.0%	28.20%	13.93%	28.95%					
																																																
41	Против всех	405	10	7	1	6	3	4	5	13	11	4	10	7	8	4	3	17	2	12	5	4	0	7	1	2	3	7	10	13	1	3	6	9	7	9	2	32	43	34	57	9	14					
		3.29%	3.02%	3.43%	0.51%	2.53%	2.02%	1.10%	2.23%	4.52%	6.91%	1.22%	5.81%	2.67%	1.19%	2.39%	2.32%	4.48%	0.88%	4.51%	5.81%	8.16%	0.0%	1.76%	1.09%	1.18%	1.67%	2.24%	3.41%	2.69%	1.01%	3.12%	2.09%	4.32%	3.07%	2.88%	2.22%	4.26%	4.86%	3.51%	5.25%	5.45%	5.40%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
