10	Число действительных избирательных бюллетеней	11762	480	155	309	410	687	264	340	343	994	1545	1220	1556	1566	122	66	351	83	166	452	301	220	113	19									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	107	6	1	3	5	6	6	2	1	7	17	12	10	10	2	2	1	1	2	2	5	4	2	0									
		0.90%	1.24%	0.65%	0.96%	1.21%	0.86%	2.26%	0.58%	0.29%	0.69%	1.09%	0.97%	0.63%	0.63%	1.63%	3.03%	0.28%	1.15%	1.19%	0.44%	1.65%	1.81%	1.77%	0.00%									
14	Грудинин Павел Николаевич	1155	66	8	35	24	48	23	23	28	111	176	154	183	130	17	8	25	8	19	32	19	11	5	2									
		9.69%	13.66%	5.16%	11.18%	5.80%	6.92%	8.65%	6.69%	8.09%	11.01%	11.25%	12.43%	11.54%	8.14%	13.82%	12.12%	7.06%	9.20%	11.31%	7.03%	6.27%	4.98%	4.42%	10.53%									
15	Жириновский Владимир Вольфович	1183	39	21	45	39	62	37	33	44	79	142	116	167	154	16	11	33	2	11	58	29	32	13	0									
		9.93%	8.07%	13.55%	14.38%	9.42%	8.93%	13.91%	9.59%	12.72%	7.84%	9.07%	9.36%	10.53%	9.64%	13.01%	16.67%	9.32%	2.30%	6.55%	12.75%	9.57%	14.48%	11.50%	0.00%									
16	Путин Владимир Владимирович	8818	360	122	215	333	550	188	271	256	749	1124	861	1101	1215	82	43	282	71	130	352	239	168	92	14									
		73.98%	74.53%	78.71%	68.69%	80.43%	79.25%	70.68%	78.78%	73.99%	74.31%	71.82%	69.49%	69.42%	76.08%	66.67%	65.15%	79.66%	81.61%	77.38%	77.36%	78.88%	76.02%	81.42%	73.68%									
17	Собчак Ксения Анатольевна	228	5	3	3	3	13	7	6	4	23	47	27	47	21	2	2	5	1	3	0	5	0	1	0									
		1.91%	1.04%	1.94%	0.96%	0.72%	1.87%	2.63%	1.74%	1.16%	2.28%	3.00%	2.18%	2.96%	1.31%	1.63%	3.03%	1.41%	1.15%	1.79%	0.00%	1.65%	0.00%	0.88%	0.00%									
18	Сурайкин Максим Александрович	87	2	0	3	1	3	1	2	3	9	8	10	15	15	1	0	3	0	0	5	2	4	0	0									
		0.73%	0.41%	0.00%	0.96%	0.24%	0.43%	0.38%	0.58%	0.87%	0.89%	0.51%	0.81%	0.95%	0.94%	0.81%	0.00%	0.85%	0.00%	0.00%	1.10%	0.66%	1.81%	0.00%	0.00%									
19	Титов Борис Юрьевич	106	2	0	5	1	4	1	1	4	8	19	26	16	11	0	0	1	0	1	2	1	1	0	2									
		0.89%	0.41%	0.00%	1.60%	0.24%	0.58%	0.38%	0.29%	1.16%	0.79%	1.21%	2.10%	1.01%	0.69%	0.00%	0.00%	0.28%	0.00%	0.60%	0.44%	0.33%	0.45%	0.00%	10.53%									
20	Явлинский Григорий Алексеевич	78	0	0	0	4	1	1	2	3	8	12	14	17	10	2	0	1	0	0	1	1	0	0	1									
		0.65%	0.00%	0.00%	0.00%	0.97%	0.14%	0.38%	0.58%	0.87%	0.79%	0.77%	1.13%	1.07%	0.63%	1.63%	0.00%	0.28%	0.00%	0.00%	0.22%	0.33%	0.00%	0.00%	5.26%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
