Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Тахтамукайская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	0	3	5	0	1	0	1	1	2	1	2	0	0	1	0	0	0	0	0	2	0	1	3	1	2	0	3	2	0	1	0	1	0	0	2	1	1	0	0					
14	Число погашенных открепительных удостоверений	133	4	4	4	5	1	2	2	2	0	1	0	2	3	5	5	5	5	5	5	0	5	3	4	1	2	3	4	0	5	5	5	4	5	5	5	4	5	5	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	348	0	4	30	9	4	7	18	8	0	14	27	10	13	5	3	5	1	2	28	26	1	6	16	9	10	15	5	7	11	0	12	3	15	3	13	3	4	0	1					
		1.51%	0.0%	0.44%	3.40%	1.77%	1.31%	3.82%	1.90%	1.08%	0.0%	1.96%	2.44%	1.36%	3.22%	1.44%	2.72%	2.34%	0.28%	1.55%	4.94%	2.60%	0.16%	0.79%	1.73%	1.14%	1.25%	2.23%	0.68%	1.00%	2.25%	0.0%	1.32%	0.36%	5.03%	1.47%	1.98%	0.45%	1.58%	0.0%	0.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	336	3	1	16	2	0	3	13	11	12	13	18	21	12	18	1	2	0	2	10	15	1	11	10	21	34	20	12	8	13	2	16	0	7	3	5	0	0	0	0					
		1.45%	0.25%	0.11%	1.81%	0.39%	0.0%	1.63%	1.37%	1.49%	1.22%	1.82%	1.62%	2.86%	2.97%	5.20%	0.90%	0.93%	0.0%	1.55%	1.76%	1.50%	0.16%	1.45%	1.08%	2.68%	4.25%	2.98%	1.63%	1.14%	2.66%	1.73%	1.76%	0.0%	2.34%	1.47%	0.76%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	434	2	3	16	10	0	0	36	30	2	23	35	12	6	8	5	9	1	2	7	30	2	16	32	25	8	23	21	20	7	3	21	3	4	7	3	0	0	0	2					
		1.88%	0.17%	0.33%	1.81%	1.97%	0.0%	0.0%	3.80%	4.07%	0.20%	3.23%	3.16%	1.63%	1.48%	2.31%	4.54%	4.22%	0.28%	1.55%	1.23%	3.00%	0.32%	2.12%	3.46%	3.19%	1.00%	3.42%	2.86%	2.86%	1.43%	2.60%	2.32%	0.36%	1.34%	3.43%	0.45%	0.0%	0.0%	0.0%	1.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	481	4	3	16	9	0	1	27	20	29	31	28	25	3	5	4	2	3	1	2	21	2	23	31	27	35	28	15	26	7	4	20	4	10	0	2	3	8	0	2					
		2.08%	0.34%	0.33%	1.81%	1.77%	0.0%	0.54%	2.85%	2.71%	2.96%	4.36%	2.53%	3.40%	0.74%	1.44%	3.63%	0.93%	0.86%	0.77%	0.35%	2.10%	0.32%	3.05%	3.35%	3.44%	4.38%	4.17%	2.04%	3.72%	1.43%	3.47%	2.21%	0.49%	3.35%	0.0%	0.30%	0.45%	3.17%	0.0%	1.04%					
22	"5. ""За Русь Святую"""	125	0	1	1	3	0	0	4	4	2	5	7	6	1	0	3	1	0	0	4	15	1	10	5	8	10	2	4	10	2	1	6	1	1	0	7	0	0	0	0					
		0.54%	0.0%	0.11%	0.11%	0.59%	0.0%	0.0%	0.42%	0.54%	0.20%	0.70%	0.63%	0.81%	0.24%	0.0%	2.72%	0.46%	0.0%	0.0%	0.70%	1.50%	0.16%	1.32%	0.54%	1.02%	1.25%	0.29%	0.54%	1.43%	0.40%	0.86%	0.66%	0.12%	0.33%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	73	3	0	4	0	0	1	9	2	0	0	2	2	3	3	1	1	1	2	3	1	1	1	0	16	2	1	6	0	1	0	1	2	0	2	0	0	0	0	2					
		0.31%	0.25%	0.0%	0.45%	0.0%	0.0%	0.54%	0.95%	0.27%	0.0%	0.0%	0.18%	0.27%	0.74%	0.86%	0.90%	0.46%	0.28%	1.55%	0.53%	0.10%	0.16%	0.13%	0.0%	2.04%	0.25%	0.14%	0.81%	0.0%	0.20%	0.0%	0.11%	0.24%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	1.04%					
24	"7. ""Новый курс - Автомобильная Россия"""	179	3	1	14	6	0	0	10	10	0	6	8	4	5	6	4	1	4	0	6	10	1	9	9	11	4	5	5	8	11	0	3	3	4	1	0	6	0	0	1					
		0.77%	0.25%	0.11%	1.59%	1.18%	0.0%	0.0%	1.05%	1.35%	0.0%	0.84%	0.72%	0.54%	1.24%	1.73%	3.63%	0.46%	1.15%	0.0%	1.06%	1.00%	0.16%	1.19%	0.97%	1.40%	0.50%	0.74%	0.68%	1.14%	2.25%	0.0%	0.33%	0.36%	1.34%	0.49%	0.0%	0.91%	0.0%	0.0%	0.52%					
25	"8. ""Народно-республиканская партия России"""	44	0	1	3	0	0	2	4	0	0	3	5	1	0	1	3	2	2	1	1	0	2	3	0	1	0	2	1	1	1	0	2	0	1	0	1	0	0	0	0					
		0.19%	0.0%	0.11%	0.34%	0.0%	0.0%	1.09%	0.42%	0.0%	0.0%	0.42%	0.45%	0.13%	0.0%	0.28%	2.72%	0.93%	0.57%	0.77%	0.17%	0.0%	0.32%	0.39%	0.0%	0.12%	0.0%	0.29%	0.13%	0.14%	0.20%	0.0%	0.22%	0.0%	0.33%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	55	2	1	2	2	0	0	3	1	0	3	2	3	2	3	0	0	1	0	2	4	1	1	2	1	6	1	1	4	1	0	6	0	0	0	0	0	0	0	0					
		0.23%	0.17%	0.11%	0.22%	0.39%	0.0%	0.0%	0.31%	0.13%	0.0%	0.42%	0.18%	0.40%	0.49%	0.86%	0.0%	0.0%	0.28%	0.0%	0.35%	0.40%	0.16%	0.13%	0.21%	0.12%	0.75%	0.14%	0.13%	0.57%	0.20%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	361	12	5	22	34	0	3	11	16	4	20	19	13	6	8	1	4	5	2	18	22	1	8	16	16	10	12	17	12	9	2	19	2	4	1	7	0	0	0	0					
		1.56%	1.03%	0.55%	2.5%	6.71%	0.0%	1.63%	1.16%	2.17%	0.40%	2.81%	1.71%	1.77%	1.48%	2.31%	0.90%	1.87%	1.44%	1.55%	3.18%	2.20%	0.16%	1.06%	1.73%	2.04%	1.25%	1.78%	2.31%	1.71%	1.84%	1.73%	2.10%	0.24%	1.34%	0.49%	1.06%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	47	0	1	3	1	0	1	0	0	0	1	6	1	2	1	0	1	0	0	5	2	1	1	1	3	0	1	0	0	1	0	0	2	7	0	3	0	2	0	0					
		0.20%	0.0%	0.11%	0.34%	0.19%	0.0%	0.54%	0.0%	0.0%	0.0%	0.14%	0.54%	0.13%	0.49%	0.28%	0.0%	0.46%	0.0%	0.0%	0.88%	0.20%	0.16%	0.13%	0.10%	0.38%	0.0%	0.14%	0.0%	0.0%	0.20%	0.0%	0.0%	0.24%	2.34%	0.0%	0.45%	0.0%	0.79%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	168	0	1	15	2	2	1	6	4	1	8	6	7	4	4	1	3	4	0	8	1	2	8	13	8	5	8	6	9	7	0	11	1	7	2	1	0	0	0	2					
		0.72%	0.0%	0.11%	1.70%	0.39%	0.65%	0.54%	0.63%	0.54%	0.10%	1.12%	0.54%	0.95%	0.99%	1.15%	0.90%	1.40%	1.15%	0.0%	1.41%	0.10%	0.32%	1.06%	1.40%	1.02%	0.62%	1.19%	0.81%	1.28%	1.43%	0.0%	1.21%	0.12%	2.34%	0.98%	0.15%	0.0%	0.0%	0.0%	1.04%					
30	"13. ""Демократическая партия России"""	35	0	1	3	1	2	0	2	1	0	1	2	3	1	0	0	0	2	1	1	0	1	3	0	1	2	1	0	0	4	0	0	0	0	2	0	0	0	0	0					
		0.15%	0.0%	0.11%	0.34%	0.19%	0.65%	0.0%	0.21%	0.13%	0.0%	0.14%	0.18%	0.40%	0.24%	0.0%	0.0%	0.0%	0.57%	0.77%	0.17%	0.0%	0.16%	0.39%	0.0%	0.12%	0.25%	0.14%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	59	0	1	4	1	0	0	1	1	1	2	6	5	3	0	1	1	0	1	2	0	1	1	4	1	2	2	2	4	0	0	1	9	1	0	1	0	0	0	0					
		0.25%	0.0%	0.11%	0.45%	0.19%	0.0%	0.0%	0.10%	0.13%	0.10%	0.28%	0.54%	0.68%	0.74%	0.0%	0.90%	0.46%	0.0%	0.77%	0.35%	0.0%	0.16%	0.13%	0.43%	0.12%	0.25%	0.29%	0.27%	0.57%	0.0%	0.0%	0.11%	1.10%	0.33%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	0	4	0	0	0	2	2	2	2	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.21%	0.27%	0.20%	0.28%	0.09%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.17%	0.10%	0.0%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1578	10	3	24	14	11	6	104	71	108	75	84	79	27	19	1	14	3	2	29	98	4	84	108	78	110	64	62	70	50	5	108	4	11	5	16	5	8	0	4					
		6.85%	0.86%	0.33%	2.72%	2.76%	3.60%	3.27%	11.00%	9.63%	11.05%	10.54%	7.59%	10.76%	6.69%	5.49%	0.90%	6.57%	0.86%	1.55%	5.12%	9.81%	0.64%	11.14%	11.70%	9.96%	13.76%	9.53%	8.45%	10.02%	10.24%	4.34%	11.94%	0.49%	3.69%	2.45%	2.43%	0.76%	3.17%	0.0%	2.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	0	2	4	1	0	0	2	0	0	3	4	0	1	1	1	2	0	3	5	4	0	3	1	1	2	0	2	1	2	0	2	0	3	1	0	1	0	0	1					
		0.23%	0.0%	0.22%	0.45%	0.19%	0.0%	0.0%	0.21%	0.0%	0.0%	0.42%	0.36%	0.0%	0.24%	0.28%	0.90%	0.93%	0.0%	2.32%	0.88%	0.40%	0.0%	0.39%	0.10%	0.12%	0.25%	0.0%	0.27%	0.14%	0.40%	0.0%	0.22%	0.0%	1.00%	0.49%	0.0%	0.15%	0.0%	0.0%	0.52%					
35	"18. ""ЛДПР"""	1501	3	2	29	43	9	1	66	58	88	56	93	63	33	15	10	19	37	2	36	85	57	84	96	53	72	58	77	75	31	3	90	11	12	22	5	0	0	0	7					
		6.51%	0.25%	0.22%	3.29%	8.49%	2.95%	0.54%	6.98%	7.86%	9.00%	7.87%	8.40%	8.58%	8.18%	4.33%	9.09%	8.92%	10.69%	1.55%	6.36%	8.51%	9.17%	11.14%	10.40%	6.76%	9.01%	8.64%	10.50%	10.74%	6.35%	2.60%	9.95%	1.34%	4.02%	10.78%	0.76%	0.0%	0.0%	0.0%	3.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	209	5	1	3	7	2	1	17	10	0	12	14	11	4	7	1	4	1	3	4	13	1	5	8	16	8	11	8	6	3	0	7	2	1	6	3	0	1	0	3					
		0.90%	0.43%	0.11%	0.34%	1.38%	0.65%	0.54%	1.79%	1.35%	0.0%	1.68%	1.26%	1.49%	0.99%	2.02%	0.90%	1.87%	0.28%	2.32%	0.70%	1.30%	0.16%	0.66%	0.86%	2.04%	1.00%	1.63%	1.09%	0.85%	0.61%	0.0%	0.77%	0.24%	0.33%	2.94%	0.45%	0.0%	0.39%	0.0%	1.57%					
37	"20. ""Политическая партия ""Единая Россия"""	11217	771	661	439	218	218	66	361	302	494	241	392	256	162	144	46	62	204	91	191	386	361	301	345	289	291	227	319	279	226	90	378	643	156	121	460	543	153	201	129					
		48.70%	66.40%	73.03%	49.88%	43.08%	71.47%	36.06%	38.20%	40.97%	50.56%	33.89%	35.44%	34.87%	40.19%	41.61%	41.81%	29.10%	58.95%	70.54%	33.74%	38.67%	58.13%	39.92%	37.37%	36.90%	36.42%	33.83%	43.51%	39.97%	46.31%	78.26%	41.81%	78.79%	52.34%	59.31%	70.12%	82.77%	60.71%	96.17%	67.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	0	3	2	0	0	1	5	0	0	1	2	0	0	1	0	1	0	0	3	1	1	2	2	1	2	1	1	2	1	0	3	9	4	0	0	0	1	0	2					
		0.22%	0.0%	0.33%	0.22%	0.0%	0.0%	0.54%	0.52%	0.0%	0.0%	0.14%	0.18%	0.0%	0.0%	0.28%	0.0%	0.46%	0.0%	0.0%	0.53%	0.10%	0.16%	0.26%	0.21%	0.12%	0.25%	0.14%	0.13%	0.28%	0.20%	0.0%	0.33%	1.10%	1.34%	0.0%	0.0%	0.0%	0.39%	0.0%	1.04%					
39	"22. ""Развитие предпринимательства"""	36	0	4	1	0	0	0	1	2	0	0	1	0	1	1	1	0	1	0	0	4	2	4	0	1	2	0	3	1	2	0	1	0	0	0	1	0	1	0	1					
		0.15%	0.0%	0.44%	0.11%	0.0%	0.0%	0.0%	0.10%	0.27%	0.0%	0.0%	0.09%	0.0%	0.24%	0.28%	0.90%	0.0%	0.28%	0.0%	0.0%	0.40%	0.32%	0.53%	0.0%	0.12%	0.25%	0.0%	0.40%	0.14%	0.40%	0.0%	0.11%	0.0%	0.0%	0.0%	0.15%	0.0%	0.39%	0.0%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4354	323	179	178	107	57	69	168	129	174	136	258	149	97	73	14	54	50	12	130	207	116	130	165	163	132	157	126	113	69	0	155	97	43	23	119	92	56	8	26					
		18.90%	27.82%	19.77%	20.22%	21.14%	18.68%	37.70%	17.77%	17.50%	17.80%	19.12%	23.32%	20.29%	24.06%	21.09%	12.72%	25.35%	14.45%	9.30%	22.96%	20.74%	18.67%	17.24%	17.87%	20.81%	16.52%	23.39%	17.18%	16.18%	14.13%	0.0%	17.14%	11.88%	14.42%	11.27%	18.14%	14.02%	22.22%	3.82%	13.61%					
																																														
41	Против всех	934	8	9	19	23	0	12	61	41	57	52	59	58	11	18	8	15	18	0	39	40	42	29	44	28	43	21	32	28	20	2	35	20	7	4	7	3	15	0	6					
		4.05%	0.68%	0.99%	2.15%	4.54%	0.0%	6.55%	6.45%	5.56%	5.83%	7.31%	5.33%	7.90%	2.72%	5.20%	7.27%	7.04%	5.20%	0.0%	6.89%	4.00%	6.76%	3.84%	4.76%	3.57%	5.38%	3.12%	4.36%	4.01%	4.09%	1.73%	3.87%	2.45%	2.34%	1.96%	1.06%	0.45%	5.95%	0.0%	3.14%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
