Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Покровская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
19	. Малышкин Олег Александрович	318	53	21	16	1	8	19	11	3	18	9	6	3	10	10	8	12	11	0	3	10	25	9	9	17	8	4	6	1	3	1	1	2					
		2.54%	2.66%	2.39%	4.82%	0.65%	5.13%	4.41%	3.70%	0.75%	4.97%	1.72%	1.48%	1.67%	2.23%	2.48%	2.56%	2.89%	3.81%	0.00%	1.85%	2.99%	2.41%	2.28%	2.81%	5.90%	2.49%	1.53%	2.40%	0.43%	1.18%	0.61%	0.44%	1.20%					
20	. Миронов Сергей Михайлович	85	15	8	7	0	1	5	0	5	0	2	1	1	2	1	1	2	6	0	1	7	9	2	0	2	1	1	3	0	1	0	0	1					
		0.68%	0.75%	0.91%	2.11%	0.00%	0.64%	1.16%	0.00%	1.24%	0.00%	0.38%	0.25%	0.56%	0.45%	0.25%	0.32%	0.48%	2.08%	0.00%	0.62%	2.09%	0.87%	0.51%	0.00%	0.69%	0.31%	0.38%	1.20%	0.00%	0.39%	0.00%	0.00%	0.60%					
21	. Путин Владимир Владимирович	8224	1110	489	214	119	101	285	156	283	209	257	323	160	361	309	211	269	164	73	121	217	568	340	238	166	226	208	198	184	192	117	210	146					
		65.79%	55.64%	55.57%	64.46%	77.27%	64.74%	66.13%	52.53%	70.40%	57.73%	49.05%	79.56%	88.89%	80.40%	76.49%	67.41%	64.82%	56.75%	75.26%	74.69%	64.78%	54.83%	86.29%	74.38%	57.64%	70.40%	79.39%	79.20%	79.65%	75.29%	70.91%	91.70%	87.43%					
22	. Хакамада Ирина Муцуовна	193	40	12	7	2	3	1	1	7	7	4	3	6	9	2	3	5	3	0	2	3	21	6	11	6	6	2	4	2	4	6	0	5					
		1.54%	2.01%	1.36%	2.11%	1.30%	1.92%	0.23%	0.34%	1.74%	1.93%	0.76%	0.74%	3.33%	2.00%	0.50%	0.96%	1.20%	1.04%	0.00%	1.23%	0.90%	2.03%	1.52%	3.44%	2.08%	1.87%	0.76%	1.60%	0.87%	1.57%	3.64%	0.00%	2.99%					
23	. Харитонов Николай Михайлович	3039	606	272	53	25	39	109	116	89	111	239	53	6	52	51	81	116	94	22	25	78	358	23	55	81	60	39	34	38	53	38	14	9					
		24.31%	30.38%	30.91%	15.96%	16.23%	25.00%	25.29%	39.06%	22.14%	30.66%	45.61%	13.05%	3.33%	11.58%	12.62%	25.88%	27.95%	32.53%	22.68%	15.43%	23.28%	34.56%	5.84%	17.19%	28.12%	18.69%	14.89%	13.60%	16.45%	20.78%	23.03%	6.11%	5.39%					
																																							
24	Против всех	242	76	26	8	0	1	5	8	4	9	10	3	0	3	5	6	2	8	2	3	4	24	3	3	12	3	4	2	3	0	2	1	2					
		1.94%	3.81%	2.95%	2.41%	0.00%	0.64%	1.16%	2.69%	1.00%	2.49%	1.91%	0.74%	0.00%	0.67%	1.24%	1.92%	0.48%	2.77%	2.06%	1.85%	1.19%	2.32%	0.76%	0.94%	4.17%	0.93%	1.53%	0.80%	1.30%	0.00%	1.21%	0.44%	1.20%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
