9	Число недействительных избирательных бюллетеней	397	13	20	20	13	17	4	12	18	23	19	28	30	25	22	15	21	15	18	22	17	13	10	2									
10	Число действительных избирательных бюллетеней	27928	1155	1513	1324	1461	603	449	1351	1458	1426	1377	1265	1417	1339	1226	1320	1297	1215	1371	1427	1228	1406	1205	95									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	230	8	11	6	18	8	2	5	16	11	13	11	12	11	9	9	17	6	8	9	12	16	12	0									
		0.81%	0.68%	0.72%	0.45%	1.22%	1.29%	0.44%	0.37%	1.08%	0.76%	0.93%	0.85%	0.83%	0.81%	0.72%	0.67%	1.29%	0.49%	0.58%	0.62%	0.96%	1.13%	0.99%	0.00%									
14	Грудинин Павел Николаевич	6309	277	337	294	307	114	103	320	326	305	323	318	271	309	271	275	308	269	329	309	281	330	318	15									
		22.27%	23.72%	21.98%	21.88%	20.83%	18.39%	22.74%	23.48%	22.09%	21.05%	23.14%	24.59%	18.73%	22.65%	21.71%	20.60%	23.37%	21.87%	23.69%	21.33%	22.57%	23.26%	26.17%	15.46%									
15	Жириновский Владимир Вольфович	2076	95	98	99	117	62	36	97	106	102	91	74	103	101	117	83	97	93	105	123	90	103	76	8									
		7.33%	8.13%	6.39%	7.37%	7.94%	10.00%	7.95%	7.12%	7.18%	7.04%	6.52%	5.72%	7.12%	7.40%	9.38%	6.22%	7.36%	7.56%	7.56%	8.49%	7.23%	7.26%	6.26%	8.25%									
16	Путин Владимир Владимирович	18425	741	1013	880	970	397	294	890	972	962	916	828	974	882	788	906	831	807	884	946	809	903	761	71									
		65.05%	63.44%	66.08%	65.48%	65.81%	64.03%	64.90%	65.30%	65.85%	66.39%	65.62%	64.04%	67.31%	64.66%	63.14%	67.87%	63.05%	65.61%	63.64%	65.29%	64.98%	63.64%	62.63%	73.20%									
17	Собчак Ксения Анатольевна	312	14	23	14	23	7	2	10	16	15	9	8	20	12	11	19	23	15	17	14	12	16	12	0									
		1.10%	1.20%	1.50%	1.04%	1.56%	1.13%	0.44%	0.73%	1.08%	1.04%	0.64%	0.62%	1.38%	0.88%	0.88%	1.42%	1.75%	1.22%	1.22%	0.97%	0.96%	1.13%	0.99%	0.00%									
18	Сурайкин Максим Александрович	201	3	11	19	8	4	3	6	5	9	14	13	13	8	10	5	10	7	10	7	10	14	11	1									
		0.71%	0.26%	0.72%	1.41%	0.54%	0.65%	0.66%	0.44%	0.34%	0.62%	1.00%	1.01%	0.90%	0.59%	0.80%	0.37%	0.76%	0.57%	0.72%	0.48%	0.80%	0.99%	0.91%	1.03%									
19	Титов Борис Юрьевич	172	12	12	4	10	6	5	11	6	7	4	7	6	8	4	12	4	11	8	12	5	12	6	0									
		0.61%	1.03%	0.78%	0.30%	0.68%	0.97%	1.10%	0.81%	0.41%	0.48%	0.29%	0.54%	0.41%	0.59%	0.32%	0.90%	0.30%	0.89%	0.58%	0.83%	0.40%	0.85%	0.49%	0.00%									
20	Явлинский Григорий Алексеевич	203	5	8	8	8	5	4	12	11	15	7	6	18	8	16	11	7	7	10	7	9	12	9	0									
		0.72%	0.43%	0.52%	0.60%	0.54%	0.81%	0.88%	0.88%	0.75%	1.04%	0.50%	0.46%	1.24%	0.59%	1.28%	0.82%	0.53%	0.57%	0.72%	0.48%	0.72%	0.85%	0.74%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
