Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ханкайская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	20	53	30	20	20	5	7	7	5	7	6	30	7	5	5	5	5	10	10	5	7	10	6	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	81	16	33	1	7	2	5	1	4	2	2	1	0	2	0	0	0	0	2	0	0	2	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	8	13	0	2	1	3	2	1	2	1	1	0	2	0	0	1	1	3	4	3	1	0	1	2	2					
14	Число погашенных открепительных удостоверений	219	4	20	29	13	18	0	6	3	3	5	5	30	5	5	5	5	5	8	10	5	5	10	6	4	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	172	11	38	19	11	8	0	6	5	3	3	8	14	8	2	2	4	1	2	7	1	8	4	1	6	0					
		1.52%	0.96%	2.05%	1.79%	1.42%	0.95%	0.0%	1.19%	1.33%	2.4%	0.74%	2.46%	4.19%	1.24%	0.60%	0.71%	2.38%	0.92%	0.66%	7.60%	0.61%	1.56%	1.49%	1.16%	1.66%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	252	28	63	40	12	14	0	5	1	3	7	6	13	12	3	6	4	3	9	0	1	10	3	2	7	0					
		2.24%	2.46%	3.40%	3.77%	1.55%	1.66%	0.0%	0.99%	0.26%	2.4%	1.73%	1.84%	3.89%	1.87%	0.90%	2.15%	2.38%	2.77%	2.99%	0.0%	0.61%	1.96%	1.11%	2.32%	1.94%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	230	24	23	20	21	14	0	7	17	2	12	15	1	17	15	7	2	1	6	2	5	5	5	1	5	3					
		2.04%	2.11%	1.24%	1.88%	2.72%	1.66%	0.0%	1.39%	4.53%	1.6%	2.97%	4.61%	0.29%	2.65%	4.50%	2.51%	1.19%	0.92%	1.99%	2.17%	3.08%	0.98%	1.86%	1.16%	1.38%	3.84%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	195	26	40	21	9	18	4	9	2	4	8	6	6	8	3	8	0	0	4	2	4	4	0	1	5	3					
		1.73%	2.28%	2.16%	1.98%	1.16%	2.13%	2.96%	1.79%	0.53%	3.2%	1.98%	1.84%	1.79%	1.24%	0.90%	2.87%	0.0%	0.0%	1.32%	2.17%	2.46%	0.78%	0.0%	1.16%	1.38%	3.84%					
22	"5. ""За Русь Святую"""	59	6	13	8	2	5	0	1	2	0	3	0	0	3	2	0	0	2	2	0	1	6	1	0	1	1					
		0.52%	0.52%	0.70%	0.75%	0.25%	0.59%	0.0%	0.19%	0.53%	0.0%	0.74%	0.0%	0.0%	0.46%	0.60%	0.0%	0.0%	1.85%	0.66%	0.0%	0.61%	1.17%	0.37%	0.0%	0.27%	1.28%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	6	3	5	1	2	0	4	0	2	0	1	1	0	2	0	0	0	0	0	0	2	0	0	1	0					
		0.26%	0.52%	0.16%	0.47%	0.12%	0.23%	0.0%	0.79%	0.0%	1.6%	0.0%	0.30%	0.29%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	2	27	11	12	2	0	1	5	0	1	0	5	8	2	3	0	0	4	1	0	1	1	0	0	1					
		0.77%	0.17%	1.45%	1.03%	1.55%	0.23%	0.0%	0.19%	1.33%	0.0%	0.24%	0.0%	1.49%	1.24%	0.60%	1.07%	0.0%	0.0%	1.32%	1.08%	0.0%	0.19%	0.37%	0.0%	0.0%	1.28%					
25	"8. ""Народно-республиканская партия России"""	14	0	1	3	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	1					
		0.12%	0.0%	0.05%	0.28%	0.0%	0.11%	0.74%	0.39%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	1.23%	0.0%	0.0%	0.0%	0.27%	1.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	2	9	10	1	0	0	0	3	0	1	0	1	0	0	0	0	0	2	0	0	1	2	0	0	0					
		0.28%	0.17%	0.48%	0.94%	0.12%	0.0%	0.0%	0.0%	0.8%	0.0%	0.24%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.19%	0.74%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	485	34	37	10	26	59	6	43	51	8	22	12	3	42	9	12	8	19	17	1	5	30	10	4	16	1					
		4.31%	2.99%	1.99%	0.94%	3.36%	7.00%	4.44%	8.56%	13.6%	6.4%	5.45%	3.69%	0.89%	6.55%	2.70%	4.31%	4.76%	17.59%	5.64%	1.08%	3.08%	5.88%	3.73%	4.65%	4.44%	1.28%					
28	"11. ""Истинные патриоты России"""	17	0	8	4	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.15%	0.0%	0.43%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.29%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	8	17	7	3	2	2	1	1	0	7	9	3	4	4	2	2	4	4	1	3	6	1	2	1	1					
		0.84%	0.70%	0.91%	0.66%	0.38%	0.23%	1.48%	0.19%	0.26%	0.0%	1.73%	2.76%	0.89%	0.62%	1.20%	0.71%	1.19%	3.70%	1.32%	1.08%	1.85%	1.17%	0.37%	2.32%	0.27%	1.28%					
30	"13. ""Демократическая партия России"""	50	3	12	3	4	5	0	2	1	2	1	2	1	2	0	4	1	0	1	1	1	4	0	0	0	0					
		0.44%	0.26%	0.64%	0.28%	0.51%	0.59%	0.0%	0.39%	0.26%	1.6%	0.24%	0.61%	0.29%	0.31%	0.0%	1.43%	0.59%	0.0%	0.33%	1.08%	0.61%	0.78%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	5	4	2	0	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	2	1	0	3	1					
		0.22%	0.08%	0.27%	0.37%	0.25%	0.0%	0.74%	0.19%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.37%	0.0%	0.83%	1.28%					
32	"15. ""Партия СЛОН"""	44	4	3	21	3	0	0	0	0	0	4	1	4	1	0	0	0	0	1	0	0	1	0	0	0	1					
		0.39%	0.35%	0.16%	1.98%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.30%	1.19%	0.15%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	1.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	555	102	86	70	52	46	0	23	7	4	14	14	5	22	15	42	0	1	16	0	4	16	6	2	8	0					
		4.93%	8.97%	4.64%	6.60%	6.73%	5.46%	0.0%	4.58%	1.86%	3.2%	3.47%	4.30%	1.49%	3.43%	4.50%	15.10%	0.0%	0.92%	5.31%	0.0%	2.46%	3.13%	2.23%	2.32%	2.22%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	2	10	10	3	3	0	1	5	0	8	2	1	3	2	2	0	1	4	0	1	1	2	0	2	1					
		0.56%	0.17%	0.54%	0.94%	0.38%	0.35%	0.0%	0.19%	1.33%	0.0%	1.98%	0.61%	0.29%	0.46%	0.60%	0.71%	0.0%	0.92%	1.32%	0.0%	0.61%	0.19%	0.74%	0.0%	0.55%	1.28%					
35	"18. ""ЛДПР"""	2119	218	371	279	178	161	9	133	58	29	81	53	71	89	51	37	14	14	41	10	29	78	35	19	44	17					
		18.84%	19.19%	20.04%	26.32%	23.05%	19.12%	6.66%	26.49%	15.46%	23.2%	20.09%	16.30%	21.25%	13.88%	15.31%	13.30%	8.33%	12.96%	13.62%	10.86%	17.90%	15.29%	13.05%	22.09%	12.22%	21.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	382	66	69	14	32	27	0	12	12	1	19	11	3	16	19	6	1	2	10	0	2	25	7	1	27	0					
		3.39%	5.80%	3.72%	1.32%	4.14%	3.20%	0.0%	2.39%	3.2%	0.8%	4.71%	3.38%	0.89%	2.49%	5.70%	2.15%	0.59%	1.85%	3.32%	0.0%	1.23%	4.90%	2.61%	1.16%	7.5%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4064	359	629	285	254	286	76	159	121	51	114	125	133	237	131	78	114	46	115	57	68	224	135	36	198	33					
		36.14%	31.60%	33.98%	26.88%	32.90%	33.96%	56.29%	31.67%	32.26%	40.8%	28.28%	38.46%	39.82%	36.97%	39.33%	28.05%	67.85%	42.59%	38.20%	61.95%	41.97%	43.92%	50.37%	41.86%	55.0%	42.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	5	5	1	2	2	0	1	1	1	1	0	1	2	0	0	0	0	0	0	0	1	1	0	2	1					
		0.24%	0.44%	0.27%	0.09%	0.25%	0.23%	0.0%	0.19%	0.26%	0.8%	0.24%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.37%	0.0%	0.55%	1.28%					
39	"22. ""Развитие предпринимательства"""	38	9	8	3	5	0	2	0	0	1	1	0	0	3	0	0	0	0	1	0	1	2	1	1	0	0					
		0.33%	0.79%	0.43%	0.28%	0.64%	0.0%	1.48%	0.0%	0.0%	0.8%	0.24%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.61%	0.39%	0.37%	1.16%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1395	164	186	84	104	143	30	57	72	5	74	32	22	117	49	53	13	11	38	2	16	52	37	11	14	9					
		12.40%	14.43%	10.04%	7.92%	13.47%	16.98%	22.22%	11.35%	19.2%	4.0%	18.36%	9.84%	6.58%	18.25%	14.71%	19.06%	7.73%	10.18%	12.62%	2.17%	9.87%	10.19%	13.80%	12.79%	3.88%	11.53%					
																																
41	Против всех	602	40	156	112	30	35	3	25	1	2	11	15	44	20	11	13	4	3	15	7	6	19	12	5	10	3					
		5.35%	3.52%	8.42%	10.56%	3.88%	4.15%	2.22%	4.98%	0.26%	1.6%	2.72%	4.61%	13.17%	3.12%	3.30%	4.67%	2.38%	2.77%	4.98%	7.60%	3.70%	3.72%	4.47%	5.81%	2.77%	3.84%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
