Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Усть-Донецкая районная																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	588	2	10	40	63	38	14	20	10	2	15	49	57	43	10	57	13	45	10	25	10	15	15	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	212	5	5	10	10	14	15	2	5	11	6	10	26	17	5	13	8	11	6	7	4	2	6	14					
14	Число погашенных неиспользованных открепительных удостоверений	34	0	0	0	0	2	6	0	0	8	0	1	8	7	0	0	2	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	275	4	6	10	28	10	5	3	3	10	10	35	22	19	2	27	5	39	4	6	11	4	1	11					
		1.50%	2.61%	1.41%	1.02%	2.91%	1.05%	0.48%	1.09%	1.47%	5.00%	1.75%	1.59%	1.04%	0.85%	0.99%	1.86%	1.76%	3.75%	1.37%	0.93%	2.72%	1.05%	0.22%	1.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	49	1	1	5	4	1	1	0	0	0	1	11	5	6	5	3	1	0	0	1	0	1	1	1					
		0.27%	0.65%	0.23%	0.51%	0.42%	0.11%	0.10%	0.00%	0.00%	0.00%	0.18%	0.50%	0.24%	0.27%	2.49%	0.21%	0.35%	0.00%	0.00%	0.15%	0.00%	0.26%	0.22%	0.12%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1					
		0.03%	0.00%	0.00%	0.10%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.22%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1522	11	14	55	89	50	33	5	6	4	66	175	228	164	10	208	35	78	24	78	25	6	49	109					
		8.31%	7.19%	3.28%	5.58%	9.26%	5.25%	3.15%	1.82%	2.94%	2.00%	11.58%	7.96%	10.77%	7.33%	4.98%	14.30%	12.32%	7.50%	8.22%	12.04%	6.19%	1.57%	10.79%	13.28%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	0	1	1	1	1	1	0	0	0	2	0	3	5	1	2	1	1	1	0	0	0	0	1					
		0.12%	0.00%	0.23%	0.10%	0.10%	0.11%	0.10%	0.00%	0.00%	0.00%	0.35%	0.00%	0.14%	0.22%	0.50%	0.14%	0.35%	0.10%	0.34%	0.00%	0.00%	0.00%	0.00%	0.12%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	2	1	1	1	1	0	0	1	0	0	5	0	1	4	0	0	0	0	1	0	0	0					
		0.10%	0.00%	0.47%	0.10%	0.10%	0.11%	0.10%	0.00%	0.00%	0.50%	0.00%	0.00%	0.24%	0.00%	0.50%	0.27%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	986	15	32	61	92	40	32	26	9	11	51	122	85	111	15	108	30	51	23	22	19	8	6	17					
		5.39%	9.80%	7.49%	6.19%	9.57%	4.20%	3.06%	9.45%	4.41%	5.50%	8.95%	5.55%	4.02%	4.96%	7.46%	7.42%	10.56%	4.90%	7.88%	3.40%	4.70%	2.09%	1.32%	2.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	909	11	30	57	72	17	14	7	1	1	31	175	179	86	8	106	4	30	9	15	9	5	6	36					
		4.97%	7.19%	7.03%	5.79%	7.49%	1.79%	1.34%	2.55%	0.49%	0.50%	5.44%	7.96%	8.46%	3.84%	3.98%	7.29%	1.41%	2.88%	3.08%	2.31%	2.23%	1.31%	1.32%	4.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	1	1	2	11	4	2	0	1	1	0	14	4	2	0	6	1	7	0	3	0	0	1	3					
		0.35%	0.65%	0.23%	0.20%	1.14%	0.42%	0.19%	0.00%	0.49%	0.50%	0.00%	0.64%	0.19%	0.09%	0.00%	0.41%	0.35%	0.67%	0.00%	0.46%	0.00%	0.00%	0.22%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14319	105	340	781	653	825	952	234	184	172	407	1640	1565	1837	159	973	204	822	226	520	336	356	388	640					
		78.21%	68.63%	79.63%	79.29%	67.95%	86.66%	90.93%	85.09%	90.20%	86.00%	71.40%	74.58%	73.93%	82.12%	79.10%	66.87%	71.83%	79.04%	77.40%	80.25%	83.17%	93.19%	85.46%	77.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	72	1	0	5	3	1	5	0	0	0	2	11	8	7	0	7	3	10	4	0	1	2	0	2					
		0.39%	0.65%	0.00%	0.51%	0.31%	0.11%	0.48%	0.00%	0.00%	0.00%	0.35%	0.50%	0.38%	0.31%	0.00%	0.48%	1.06%	0.96%	1.37%	0.00%	0.25%	0.52%	0.00%	0.24%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
