Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Няганьская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78					
14	Число погашенных неиспользованных открепительных удостоверений	343	8	8	7	22	13	23	26	21	12	15	10	12	21	15	21	32	9	29	18	13	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	28	0	1	1	1	1	0	0	3	2	3	0	3	1	0	4	0	0	1	5	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	418	33	16	20	16	3	1	5	10	34	36	21	23	28	22	37	15	21	20	23	15	19					
		1.55%	1.81%	1.61%	1.67%	1.15%	0.80%	0.12%	0.86%	1.10%	1.93%	1.85%	2.35%	2.04%	2.02%	1.34%	1.80%	1.53%	1.23%	1.19%	1.24%	4.21%	1.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	258	19	7	11	6	1	4	0	8	25	26	7	14	19	18	37	6	11	14	9	2	14					
		0.96%	1.04%	0.71%	0.92%	0.43%	0.27%	0.48%	0.00%	0.88%	1.42%	1.33%	0.78%	1.24%	1.37%	1.10%	1.80%	0.61%	0.64%	0.83%	0.49%	0.56%	1.01%					
20	3.Политическая партия «Демократическая партия России»	47	3	2	6	1	0	3	0	4	2	2	5	0	1	2	5	1	4	1	1	2	2					
		0.17%	0.16%	0.20%	0.50%	0.07%	0.00%	0.36%	0.00%	0.44%	0.11%	0.10%	0.56%	0.00%	0.07%	0.12%	0.24%	0.10%	0.23%	0.06%	0.05%	0.56%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2344	136	86	111	132	32	80	48	76	196	213	95	99	153	132	141	63	130	142	144	23	112					
		8.72%	7.45%	8.68%	9.24%	9.46%	8.53%	9.65%	8.22%	8.34%	11.12%	10.92%	10.61%	8.76%	11.04%	8.06%	6.86%	6.44%	7.60%	8.44%	7.78%	6.46%	8.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	120	7	8	6	3	0	1	0	0	9	14	11	6	9	12	17	0	4	3	3	1	6					
		0.45%	0.38%	0.81%	0.50%	0.22%	0.00%	0.12%	0.00%	0.00%	0.51%	0.72%	1.23%	0.53%	0.65%	0.73%	0.83%	0.00%	0.23%	0.18%	0.16%	0.28%	0.43%					
23	6.Политическая партия «Партия социальной справедливости»	84	4	4	3	5	1	1	0	0	4	8	0	5	4	5	14	5	6	6	7	1	1					
		0.31%	0.22%	0.40%	0.25%	0.36%	0.27%	0.12%	0.00%	0.00%	0.23%	0.41%	0.00%	0.44%	0.29%	0.31%	0.68%	0.51%	0.35%	0.36%	0.38%	0.28%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	3347	229	126	141	184	44	115	69	124	185	253	116	128	157	204	216	134	229	174	260	54	205					
		12.45%	12.55%	12.71%	11.74%	13.19%	11.73%	13.87%	11.82%	13.61%	10.49%	12.97%	12.96%	11.33%	11.33%	12.46%	10.51%	13.69%	13.39%	10.34%	14.05%	15.17%	14.84%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1902	120	72	73	91	14	31	21	55	159	156	52	110	116	148	164	39	119	118	131	18	95					
		7.07%	6.58%	7.27%	6.08%	6.52%	3.73%	3.74%	3.60%	6.04%	9.02%	8.00%	5.81%	9.73%	8.37%	9.04%	7.98%	3.98%	6.96%	7.01%	7.08%	5.06%	6.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	226	14	12	9	15	0	8	4	5	9	20	6	6	13	18	11	8	13	18	21	0	16					
		0.84%	0.77%	1.21%	0.75%	1.08%	0.00%	0.97%	0.68%	0.55%	0.51%	1.03%	0.67%	0.53%	0.94%	1.10%	0.54%	0.82%	0.76%	1.07%	1.13%	0.00%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17469	1215	638	792	914	271	565	431	611	1090	1180	558	715	852	1012	1357	677	1128	1149	1210	228	876					
		64.97%	66.58%	64.38%	65.95%	65.52%	72.27%	68.15%	73.80%	67.07%	61.83%	60.51%	62.35%	63.27%	61.47%	61.82%	66.03%	69.15%	65.96%	68.27%	65.37%	64.04%	63.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	354	15	11	19	10	1	11	2	8	33	26	18	16	20	40	44	3	16	20	16	8	17					
		1.32%	0.82%	1.11%	1.58%	0.72%	0.27%	1.33%	0.34%	0.88%	1.87%	1.33%	2.01%	1.42%	1.44%	2.44%	2.14%	0.31%	0.94%	1.19%	0.86%	2.25%	1.23%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
