Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Няганьская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	317	8	19	7	8	2	13	8	2	10	10	25	14	23	15	18	18	17	15	13	9	12	9	11	14	17					
		1.18%	0.63%	1.18%	0.62%	0.63%	0.82%	1.58%	1.19%	0.56%	1.25%	1.30%	1.84%	1.22%	1.72%	1.72%	1.13%	1.87%	1.36%	1.03%	1.52%	0.96%	0.82%	0.78%	0.86%	1.47%	1.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4756	53	248	200	247	38	169	141	49	168	100	239	223	284	192	283	193	258	258	172	157	237	200	235	182	230					
		17.66%	4.20%	15.38%	17.61%	19.43%	15.64%	20.48%	20.98%	13.76%	20.97%	12.99%	17.56%	19.51%	21.23%	22.04%	17.80%	20.02%	20.66%	17.70%	20.12%	16.72%	16.20%	17.44%	18.32%	19.12%	16.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	699	28	36	30	14	0	16	3	2	16	28	67	57	65	35	47	27	42	57	27	14	18	24	13	20	13					
		2.60%	2.22%	2.23%	2.64%	1.10%	0.00%	1.94%	0.45%	0.56%	1.99%	3.64%	4.92%	4.99%	4.86%	4.02%	2.96%	2.80%	3.36%	3.91%	3.16%	1.49%	1.23%	2.09%	1.01%	2.10%	0.95%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11659	1000	666	460	504	109	324	271	158	343	370	578	435	499	340	632	379	499	555	357	432	647	512	594	397	598					
		43.30%	79.18%	41.32%	40.49%	39.65%	44.86%	39.27%	40.33%	44.38%	42.82%	48.05%	42.47%	38.06%	37.29%	39.04%	39.75%	39.32%	39.95%	38.07%	41.75%	46.01%	44.22%	44.64%	46.30%	41.70%	43.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	174	21	11	8	5	4	1	0	3	4	6	14	10	8	6	12	6	6	11	3	6	8	7	3	3	8					
		0.65%	1.66%	0.68%	0.70%	0.39%	1.65%	0.12%	0.00%	0.84%	0.50%	0.78%	1.03%	0.87%	0.60%	0.69%	0.75%	0.62%	0.48%	0.75%	0.35%	0.64%	0.55%	0.61%	0.23%	0.32%	0.59%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
