Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Омутинская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	56	0	1	5	0	2	1	0	9	5	8	3	4	4	3	1	6	1	1	0	1	0	0	1	0	0					
		0.58%	0.0%	0.18%	1.28%	0.0%	1.32%	0.63%	0.0%	2.10%	0.95%	0.91%	0.50%	0.89%	0.57%	0.81%	0.39%	1.26%	0.50%	0.27%	0.0%	0.28%	0.0%	0.0%	0.19%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	142	3	13	13	3	3	1	4	2	6	10	11	15	11	2	4	12	7	5	0	4	3	0	5	5	0					
		1.47%	0.57%	2.42%	3.33%	0.61%	1.98%	0.63%	1.12%	0.46%	1.14%	1.13%	1.84%	3.34%	1.59%	0.54%	1.56%	2.52%	3.53%	1.37%	0.0%	1.15%	0.98%	0.0%	0.99%	1.59%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	84	5	5	6	0	0	0	2	3	9	15	5	4	7	2	6	3	2	1	0	4	0	0	4	1	0					
		0.87%	0.95%	0.93%	1.53%	0.0%	0.0%	0.0%	0.56%	0.70%	1.71%	1.70%	0.83%	0.89%	1.01%	0.54%	2.35%	0.63%	1.01%	0.27%	0.0%	1.15%	0.0%	0.0%	0.79%	0.31%	0.0%					
22	"5. ""За Русь Святую"""	31	2	6	4	0	0	1	0	0	3	3	2	0	2	1	2	1	0	2	0	1	0	0	0	1	0					
		0.32%	0.38%	1.11%	1.02%	0.0%	0.0%	0.63%	0.0%	0.0%	0.57%	0.34%	0.33%	0.0%	0.28%	0.27%	0.78%	0.21%	0.0%	0.54%	0.0%	0.28%	0.0%	0.0%	0.0%	0.31%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	2	3	1	2	0	0	0	0	1	0	1	0	2	0	0	3	1	0	0	0	0	0	0	1	0					
		0.17%	0.38%	0.55%	0.25%	0.40%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.16%	0.0%	0.28%	0.0%	0.0%	0.63%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	2	0	0	0	0	0	2	3	0	3	2	2	2	1	0	1	2	1	0	1	0	0	1	0	0					
		0.23%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.70%	0.0%	0.34%	0.33%	0.44%	0.28%	0.27%	0.0%	0.21%	1.01%	0.27%	0.0%	0.28%	0.0%	0.0%	0.19%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	2	0	0					
		0.10%	0.0%	0.18%	0.0%	0.0%	0.0%	0.63%	0.0%	0.23%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.50%	0.27%	0.0%	0.0%	0.32%	0.0%	0.39%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.56%	0.0%	0.19%	0.11%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	354	58	23	12	9	6	1	14	26	15	30	15	7	18	10	6	24	10	12	4	4	5	6	23	7	9					
		3.68%	11.06%	4.28%	3.07%	1.84%	3.97%	0.63%	3.92%	6.07%	2.85%	3.41%	2.51%	1.56%	2.60%	2.71%	2.35%	5.05%	5.05%	3.29%	5.33%	1.15%	1.64%	4.8%	4.57%	2.23%	9.0%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6%	0.19%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	233	12	10	7	0	1	1	6	8	23	37	17	18	22	12	6	7	6	7	3	12	7	3	6	2	0					
		2.42%	2.29%	1.86%	1.79%	0.0%	0.66%	0.63%	1.68%	1.86%	4.37%	4.20%	2.84%	4.01%	3.18%	3.26%	2.35%	1.47%	3.03%	1.92%	4.0%	3.47%	2.30%	2.4%	1.19%	0.63%	0.0%					
30	"13. ""Демократическая партия России"""	29	4	3	3	0	3	0	2	1	0	1	1	1	1	0	0	0	0	0	0	2	2	0	3	2	0					
		0.30%	0.76%	0.55%	0.76%	0.0%	1.98%	0.0%	0.56%	0.23%	0.0%	0.11%	0.16%	0.22%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.65%	0.0%	0.59%	0.63%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	3	0	0	1	0	0	1	0	0	0	0	3	3	1	1	0	2	0	4	0	0	0	1	0					
		0.20%	0.0%	0.55%	0.0%	0.0%	0.66%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.43%	0.81%	0.39%	0.21%	0.0%	0.54%	0.0%	1.15%	0.0%	0.0%	0.0%	0.31%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0					
		0.06%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.11%	0.16%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	317	21	27	11	8	4	3	5	3	28	33	27	15	27	9	16	23	11	9	0	10	7	2	8	10	0					
		3.30%	4.00%	5.02%	2.82%	1.63%	2.64%	1.91%	1.40%	0.70%	5.32%	3.75%	4.52%	3.34%	3.91%	2.44%	6.27%	4.84%	5.55%	2.47%	0.0%	2.89%	2.30%	1.6%	1.59%	3.19%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	0	1	0	1	0	1	1	0	2	4	0	3	2	0	1	2	3	0	0	1	0	4	2	0					
		0.30%	0.19%	0.0%	0.25%	0.0%	0.66%	0.0%	0.28%	0.23%	0.0%	0.22%	0.67%	0.0%	0.43%	0.54%	0.0%	0.21%	1.01%	0.82%	0.0%	0.0%	0.32%	0.0%	0.79%	0.63%	0.0%					
35	"18. ""ЛДПР"""	1558	70	92	63	54	31	16	25	48	92	154	104	73	94	75	37	118	44	95	8	55	53	25	87	32	13					
		16.23%	13.35%	17.13%	16.15%	11.04%	20.52%	10.19%	7.00%	11.21%	17.49%	17.51%	17.42%	16.29%	13.62%	20.38%	14.50%	24.84%	22.22%	26.09%	10.66%	15.94%	17.43%	20.0%	17.29%	10.22%	13.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	141	5	20	8	8	1	6	5	7	4	9	4	2	11	8	4	9	2	5	2	8	3	0	7	3	0					
		1.46%	0.95%	3.72%	2.05%	1.63%	0.66%	3.82%	1.40%	1.63%	0.76%	1.02%	0.67%	0.44%	1.59%	2.17%	1.56%	1.89%	1.01%	1.37%	2.66%	2.31%	0.98%	0.0%	1.39%	0.95%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4659	248	209	130	321	77	83	252	254	235	413	284	223	281	166	106	168	69	172	44	176	192	61	282	161	52					
		48.54%	47.32%	38.91%	33.33%	65.64%	50.99%	52.86%	70.58%	59.34%	44.67%	46.98%	47.57%	49.77%	40.72%	45.10%	41.56%	35.36%	34.84%	47.25%	58.66%	51.01%	63.15%	48.8%	56.06%	51.43%	52.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	4	4	2	0	0	0	0	4	0	2	4	0	1	0	0	2	1	1	4	0	0	0	0	0	0					
		0.30%	0.76%	0.74%	0.51%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.22%	0.67%	0.0%	0.14%	0.0%	0.0%	0.42%	0.50%	0.27%	5.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	1	0	0	0	1	0	0	3	0	1	2	0	0	1	1	0	0	1	0	0	0	3	0					
		0.14%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.34%	0.0%	0.22%	0.28%	0.0%	0.0%	0.21%	0.50%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.95%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1290	36	91	100	56	12	28	29	38	68	96	84	62	152	42	51	63	29	32	7	47	16	22	41	62	26					
		13.44%	6.87%	16.94%	25.64%	11.45%	7.94%	17.83%	8.12%	8.87%	12.92%	10.92%	14.07%	13.83%	22.02%	11.41%	19.99%	13.26%	14.64%	8.79%	9.33%	13.62%	5.26%	17.6%	8.15%	19.80%	26.0%					
																																
41	Против всех	299	25	16	2	22	5	3	4	9	16	41	18	8	30	21	4	22	7	4	0	5	7	3	15	12	0					
		3.11%	4.77%	2.97%	0.51%	4.49%	3.31%	1.91%	1.12%	2.10%	3.04%	4.66%	3.01%	1.78%	4.34%	5.70%	1.56%	4.63%	3.53%	1.09%	0.0%	1.44%	2.30%	2.4%	2.98%	3.83%	0.0%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
