Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Тереньгульская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	305	33	30	20	9	13	2	6	6	8	1	15	21	5	4	8	9	0	7	5	13	6	8	13	0	8	3	28	1	23					
		2.87%	4.60%	3.43%	2.40%	1.85%	4.51%	1.57%	2.49%	1.53%	5.26%	0.65%	3.25%	4.69%	8.33%	1.73%	2.68%	3.47%	0.00%	2.45%	1.06%	3.96%	3.70%	1.30%	2.87%	0.00%	2.45%	1.29%	5.01%	1.25%	2.46%					
19	. Малышкин Олег Александрович	279	13	23	27	13	5	1	5	10	5	9	9	9	0	7	3	9	0	5	9	10	7	11	8	0	20	6	26	1	28					
		2.62%	1.81%	2.63%	3.24%	2.67%	1.74%	0.79%	2.07%	2.55%	3.29%	5.84%	1.95%	2.01%	0.00%	3.03%	1.00%	3.47%	0.00%	1.75%	1.91%	3.05%	4.32%	1.78%	1.77%	0.00%	6.12%	2.59%	4.65%	1.25%	2.99%					
20	. Миронов Сергей Михайлович	67	3	9	2	1	1	2	2	4	3	1	3	3	0	2	1	1	1	3	4	3	3	2	0	0	1	4	3	0	5					
		0.63%	0.42%	1.03%	0.24%	0.21%	0.35%	1.57%	0.83%	1.02%	1.97%	0.65%	0.65%	0.67%	0.00%	0.87%	0.33%	0.39%	0.81%	1.05%	0.85%	0.91%	1.85%	0.32%	0.00%	0.00%	0.31%	1.72%	0.54%	0.00%	0.53%					
21	. Путин Владимир Владимирович	7709	541	657	602	410	212	100	175	307	111	110	368	278	44	143	186	185	105	195	358	159	82	472	343	37	244	151	377	68	689					
		72.43%	75.45%	75.09%	72.27%	84.19%	73.61%	78.74%	72.61%	78.32%	73.03%	71.43%	79.83%	62.05%	73.33%	61.90%	62.21%	71.43%	85.37%	68.18%	76.17%	48.48%	50.62%	76.50%	75.72%	78.72%	74.62%	65.09%	67.44%	85.00%	73.69%					
22	. Хакамада Ирина Муцуовна	101	8	10	8	5	4	0	0	4	2	1	3	5	0	2	3	3	1	0	4	1	0	3	5	0	10	2	6	0	11					
		0.95%	1.12%	1.14%	0.96%	1.03%	1.39%	0.00%	0.00%	1.02%	1.32%	0.65%	0.65%	1.12%	0.00%	0.87%	1.00%	1.16%	0.81%	0.00%	0.85%	0.30%	0.00%	0.49%	1.10%	0.00%	3.06%	0.86%	1.07%	0.00%	1.18%					
23	. Харитонов Николай Михайлович	1917	102	119	154	34	39	18	49	53	21	28	58	121	11	69	91	50	13	69	83	132	61	113	80	10	26	54	99	9	151					
		18.01%	14.23%	13.60%	18.49%	6.98%	13.54%	14.17%	20.33%	13.52%	13.82%	18.18%	12.58%	27.01%	18.33%	29.87%	30.43%	19.31%	10.57%	24.13%	17.66%	40.24%	37.65%	18.31%	17.66%	21.28%	7.95%	23.28%	17.71%	11.25%	16.15%					
																																				
24	Против всех	170	7	19	20	9	8	3	4	3	2	2	3	7	0	2	2	2	2	2	2	8	1	4	2	0	17	7	13	1	18					
		1.60%	0.98%	2.17%	2.40%	1.85%	2.78%	2.36%	1.66%	0.77%	1.32%	1.30%	0.65%	1.56%	0.00%	0.87%	0.67%	0.77%	1.63%	0.70%	0.43%	2.44%	0.62%	0.65%	0.44%	0.00%	5.20%	3.02%	2.33%	1.25%	1.93%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
