Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Тарбагатайская избирательная комиссия																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	59	2	3	3	0	3	1	1	10	6	3	7	0	2	1	2	1	7	2	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	354	15	24	15	33	18	14	14	36	26	12	24	12	12	14	12	10	26	15	10	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	179	9	22	4	33	8	3	4	19	16	7	13	2	1	10	0	8	14	3	3	0					
		2.18%	1.62%	4.21%	1.69%	3.87%	1.91%	1.57%	1.75%	2.02%	1.77%	2.22%	2.35%	1.80%	0.56%	3.88%	0.00%	1.90%	1.73%	1.35%	1.66%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	0	0	2	0	0	4	1	0	1	1	0	0	0	0	1	0	0	3					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.42%	0.11%	0.00%	0.18%	0.90%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	1.78%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	1	2	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.22%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.25%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	637	41	83	9	96	32	3	5	77	67	33	33	4	11	23	8	28	48	18	11	7					
		7.76%	7.40%	15.87%	3.81%	11.27%	7.66%	1.57%	2.19%	8.17%	7.42%	10.44%	5.96%	3.60%	6.18%	8.91%	5.44%	6.67%	5.93%	8.07%	6.08%	4.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	2	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	2	0	1	0					
		0.12%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.33%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.55%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	2	1	2	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.36%	0.38%	0.42%	0.23%	0.00%	0.00%	0.00%	0.42%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	539	52	34	13	39	20	1	7	82	65	23	60	1	4	10	5	34	53	19	5	12					
		6.56%	9.39%	6.50%	5.51%	4.58%	4.78%	0.52%	3.07%	8.70%	7.20%	7.28%	10.83%	0.90%	2.25%	3.88%	3.40%	8.10%	6.55%	8.52%	2.76%	7.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	464	26	28	10	32	5	13	8	88	95	17	34	3	5	23	0	17	42	5	9	4					
		5.65%	4.69%	5.35%	4.24%	3.76%	1.20%	6.81%	3.51%	9.34%	10.52%	5.38%	6.14%	2.70%	2.81%	8.91%	0.00%	4.05%	5.19%	2.24%	4.97%	2.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	41	1	3	1	7	0	0	0	8	3	1	2	1	2	3	1	4	1	0	2	1					
		0.50%	0.18%	0.57%	0.42%	0.82%	0.00%	0.00%	0.00%	0.85%	0.33%	0.32%	0.36%	0.90%	1.12%	1.16%	0.68%	0.95%	0.12%	0.00%	1.10%	0.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6128	413	341	184	631	349	165	200	652	630	218	403	96	149	180	132	317	616	169	149	134					
		74.61%	74.55%	65.20%	77.97%	74.06%	83.49%	86.39%	87.72%	69.21%	69.77%	68.99%	72.74%	86.49%	83.71%	69.77%	89.80%	75.48%	76.14%	75.78%	82.32%	79.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	1	5	0	1	0	0	0	2	3	3	0	0	0	1	0	0	2	1	0	1					
		0.24%	0.18%	0.96%	0.00%	0.12%	0.00%	0.00%	0.00%	0.21%	0.33%	0.95%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.25%	0.45%	0.00%	0.59%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
