Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Кулинская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064					
		2.06%	0.65%	0.0%	0.0%	6.15%	1.61%	0.31%	7.01%	3.84%	25.21%	5.34%	0.0%	5.95%	0.58%	3.11%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	2	2	4	0	0	0	3	2	0	1	5	0	0	0					
		0.35%	0.0%	0.0%	0.0%	1.02%	0.64%	1.26%	0.0%	0.0%	0.0%	0.59%	1.51%	0.0%	0.58%	2.22%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	5	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.13%	0.0%	0.66%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	391	342	25	0	1	9	2	5	0	4	1	0	0	2	0	0	0	0					
		7.21%	44.88%	1.39%	0.0%	0.51%	2.91%	0.63%	4.38%	0.0%	3.47%	0.19%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	5	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.87%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	13	0	2	3	1	3	1	0	1	0	1	0	0	0	1	0	0	0					
		0.23%	0.0%	0.11%	2.0%	0.51%	0.97%	0.31%	0.0%	0.54%	0.0%	0.19%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	10	2	0	0	2	1	1	0	0	0	3	0	0	0	1	0	0	0					
		0.18%	0.26%	0.0%	0.0%	1.02%	0.32%	0.31%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2154	108	582	28	102	84	144	30	131	24	305	73	94	146	22	71	68	142					
		39.74%	14.17%	32.58%	18.66%	52.30%	27.18%	45.56%	26.31%	71.97%	20.86%	60.39%	55.30%	55.95%	85.88%	9.77%	97.26%	94.44%	97.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0					
		0.12%	0.0%	0.0%	0.66%	0.51%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.55%	0.0%					
39	"22. ""Развитие предпринимательства"""	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.13%	0.0%	0.0%	0.51%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2598	288	1160	111	69	190	142	67	40	55	153	57	61	17	182	2	0	4					
		47.93%	37.79%	64.94%	74.0%	35.38%	61.48%	44.93%	58.77%	21.97%	47.82%	30.29%	43.18%	36.30%	10.0%	80.88%	2.73%	0.0%	2.73%					
																								
41	Против всех	22	5	0	2	1	4	4	0	0	0	1	0	2	2	1	0	0	0					
		0.40%	0.65%	0.0%	1.33%	0.51%	1.29%	1.26%	0.0%	0.0%	0.0%	0.19%	0.0%	1.19%	1.17%	0.44%	0.0%	0.0%	0.0%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
