Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Пестравская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361					
		1.50%	2.38%	1.23%	0.0%	2.72%	2.56%	2.63%	0.36%	0.92%	0.58%	0.79%	0.0%	0.99%	1.15%	0.86%	0.62%	0.98%	2.10%	2.25%	2.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	73	1	5	0	1	0	4	4	3	3	4	1	2	3	1	3	3	14	19	2					
		0.76%	0.14%	0.51%	0.0%	0.45%	0.0%	1.75%	1.44%	0.55%	0.58%	1.59%	0.72%	0.39%	0.28%	0.28%	0.94%	0.98%	0.91%	1.58%	0.58%					
22	"5. ""За Русь Святую"""	50	9	4	3	0	0	0	0	1	3	4	2	3	6	0	1	0	6	5	3					
		0.52%	1.34%	0.41%	3.33%	0.0%	0.0%	0.0%	0.0%	0.18%	0.58%	1.59%	1.45%	0.59%	0.57%	0.0%	0.31%	0.0%	0.39%	0.41%	0.87%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	2	0	0	0	0	0	0	5	1	1	0	5	3	0	0	1	0	0	0					
		0.18%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.19%	0.39%	0.0%	0.99%	0.28%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	5	2	0	1	0	0	3	2	4	0	0	2	2	0	0	1	9	6	3					
		0.41%	0.74%	0.20%	0.0%	0.45%	0.0%	0.0%	1.08%	0.36%	0.77%	0.0%	0.0%	0.39%	0.19%	0.0%	0.0%	0.32%	0.59%	0.50%	0.87%					
25	"8. ""Народно-республиканская партия России"""	11	3	1	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0					
		0.11%	0.44%	0.10%	0.0%	0.90%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.28%	0.0%	0.0%	0.06%	0.08%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1	0					
		0.09%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.08%	0.0%					
27	"10. ""Аграрная партия России"""	609	31	100	3	16	9	23	18	65	37	20	11	36	76	10	19	10	68	36	21					
		6.37%	4.61%	10.30%	3.33%	7.27%	11.53%	10.08%	6.52%	12.01%	7.21%	7.96%	8.02%	7.17%	7.28%	2.89%	5.95%	3.28%	4.46%	3.00%	6.10%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	2	1	1	0	1	1	0	1	0	0	1	0	1	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.36%	0.18%	0.0%	0.39%	0.72%	0.0%	0.09%	0.0%	0.0%	0.32%	0.0%	0.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	15	7	0	1	0	2	1	5	2	0	7	2	5	2	2	3	9	3	0					
		0.69%	2.23%	0.72%	0.0%	0.45%	0.0%	0.87%	0.36%	0.92%	0.38%	0.0%	5.10%	0.39%	0.47%	0.57%	0.62%	0.98%	0.59%	0.25%	0.0%					
30	"13. ""Демократическая партия России"""	23	0	1	0	0	0	0	1	4	0	0	2	2	0	2	0	2	5	4	0					
		0.24%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.36%	0.73%	0.0%	0.0%	1.45%	0.39%	0.0%	0.57%	0.0%	0.65%	0.32%	0.33%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	2	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	1	1					
		0.11%	0.29%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.28%	0.0%	0.0%	0.0%	0.0%	0.08%	0.29%					
32	"15. ""Партия СЛОН"""	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.03%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	390	34	25	1	5	1	7	5	24	15	20	2	20	43	10	12	13	91	53	9					
		4.08%	5.06%	2.57%	1.11%	2.27%	1.28%	3.07%	1.81%	4.43%	2.92%	7.96%	1.45%	3.98%	4.12%	2.89%	3.76%	4.27%	5.97%	4.42%	2.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	20	4	2	1	1	0	0	1	3	0	0	0	0	2	0	0	1	2	3	0					
		0.20%	0.59%	0.20%	1.11%	0.45%	0.0%	0.0%	0.36%	0.55%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.32%	0.13%	0.25%	0.0%					
35	"18. ""ЛДПР"""	1237	87	128	7	23	11	37	37	95	35	35	20	61	103	53	22	41	228	174	40					
		12.94%	12.96%	13.19%	7.77%	10.45%	14.10%	16.22%	13.40%	17.56%	6.82%	13.94%	14.59%	12.15%	9.87%	15.31%	6.89%	13.48%	14.98%	14.52%	11.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	8	23	1	2	2	6	9	6	20	4	2	6	15	6	3	3	36	12	2					
		1.73%	1.19%	2.37%	1.11%	0.90%	2.56%	2.63%	3.26%	1.10%	3.89%	1.59%	1.45%	1.19%	1.43%	1.73%	0.94%	0.98%	2.36%	1.00%	0.58%					
37	"20. ""Политическая партия ""Единая Россия"""	4990	369	492	70	126	42	94	158	223	319	90	61	267	567	180	226	168	725	608	205					
		52.23%	54.99%	50.72%	77.77%	57.27%	53.84%	41.22%	57.24%	41.21%	62.18%	35.85%	44.52%	53.18%	54.36%	52.02%	70.84%	55.26%	47.63%	50.75%	59.59%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	7	0	0	1	0	0	3	0	0	1	0	1	1	1	0	2	4	1					
		0.23%	0.0%	0.72%	0.0%	0.0%	1.28%	0.0%	0.0%	0.55%	0.0%	0.0%	0.72%	0.0%	0.09%	0.28%	0.31%	0.0%	0.13%	0.33%	0.29%					
39	"22. ""Развитие предпринимательства"""	10	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	2	1					
		0.10%	0.29%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.28%	0.0%	0.0%	0.13%	0.16%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1219	47	144	3	13	7	28	24	74	60	54	16	47	168	68	22	41	201	167	35					
		12.76%	7.00%	14.84%	3.33%	5.90%	8.97%	12.28%	8.69%	13.67%	11.69%	21.51%	11.67%	9.36%	16.10%	19.65%	6.89%	13.48%	13.20%	13.93%	10.17%					
																										
41	Против всех	191	9	2	1	11	2	13	4	10	8	4	1	11	16	3	5	5	43	36	7					
		1.99%	1.34%	0.20%	1.11%	5.0%	2.56%	5.70%	1.44%	1.84%	1.55%	1.59%	0.72%	2.19%	1.53%	0.86%	1.56%	1.64%	2.82%	3.00%	2.03%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
