Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Безенчукская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	291	30	15	19	12	20	29	32	17	4	0	8	1	0	1	3	9	13	3	9	1	12	3	3	1	11	2	2	0	9	1	12	4	4	1					
		1.80%	2.35%	1.55%	1.79%	1.26%	1.93%	2.89%	3.11%	1.55%	2.03%	0.0%	0.73%	0.65%	0.0%	2.08%	1.63%	2.05%	2.08%	1.42%	1.63%	0.90%	2.81%	1.20%	0.53%	0.51%	1.82%	0.76%	1.04%	0.0%	2.63%	1.05%	3.30%	3.41%	1.10%	1.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	549	39	25	36	26	29	41	46	40	11	4	57	5	1	2	11	8	33	8	24	4	20	4	16	2	10	5	13	2	1	5	4	9	2	6					
		3.40%	3.05%	2.59%	3.39%	2.74%	2.79%	4.09%	4.47%	3.65%	5.58%	5.63%	5.23%	3.28%	1.17%	4.16%	5.97%	1.82%	5.28%	3.80%	4.35%	3.63%	4.68%	1.61%	2.84%	1.02%	1.65%	1.90%	6.80%	1.81%	0.29%	5.26%	1.10%	7.69%	0.55%	6.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	305	29	25	21	19	33	18	27	26	6	1	21	3	0	0	2	8	13	5	3	1	2	2	5	3	6	1	2	1	7	0	5	0	10	0					
		1.89%	2.27%	2.59%	1.97%	2.00%	3.18%	1.79%	2.62%	2.37%	3.04%	1.40%	1.92%	1.97%	0.0%	0.0%	1.08%	1.82%	2.08%	2.38%	0.54%	0.90%	0.46%	0.80%	0.88%	1.53%	0.99%	0.38%	1.04%	0.90%	2.04%	0.0%	1.37%	0.0%	2.75%	0.0%					
22	"5. ""За Русь Святую"""	95	6	5	1	3	7	1	4	2	2	5	10	0	4	1	1	8	8	1	2	3	4	2	0	0	3	2	2	5	1	1	1	0	0	0					
		0.58%	0.47%	0.51%	0.09%	0.31%	0.67%	0.09%	0.38%	0.18%	1.01%	7.04%	0.91%	0.0%	4.70%	2.08%	0.54%	1.82%	1.28%	0.47%	0.36%	2.72%	0.93%	0.80%	0.0%	0.0%	0.49%	0.76%	1.04%	4.54%	0.29%	1.05%	0.27%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	3	3	2	1	3	1	2	4	2	0	5	0	0	0	1	0	1	0	2	0	2	0	0	0	1	1	0	1	1	0	1	0	0	1					
		0.23%	0.23%	0.31%	0.18%	0.10%	0.28%	0.09%	0.19%	0.36%	1.01%	0.0%	0.45%	0.0%	0.0%	0.0%	0.54%	0.0%	0.16%	0.0%	0.36%	0.0%	0.46%	0.0%	0.0%	0.0%	0.16%	0.38%	0.0%	0.90%	0.29%	0.0%	0.27%	0.0%	0.0%	1.06%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	10	6	5	6	1	8	5	5	2	0	4	1	0	0	1	2	5	1	1	0	1	0	1	2	6	1	0	0	5	0	0	0	1	2					
		0.50%	0.78%	0.62%	0.47%	0.63%	0.09%	0.79%	0.48%	0.45%	1.01%	0.0%	0.36%	0.65%	0.0%	0.0%	0.54%	0.45%	0.80%	0.47%	0.18%	0.0%	0.23%	0.0%	0.17%	1.02%	0.99%	0.38%	0.0%	0.0%	1.46%	0.0%	0.0%	0.0%	0.27%	2.12%					
25	"8. ""Народно-республиканская партия России"""	29	4	0	0	0	0	2	1	1	1	0	3	1	0	0	0	1	2	1	2	0	1	0	3	0	1	0	1	0	1	0	1	0	2	0					
		0.17%	0.31%	0.0%	0.0%	0.0%	0.0%	0.19%	0.09%	0.09%	0.50%	0.0%	0.27%	0.65%	0.0%	0.0%	0.0%	0.22%	0.32%	0.47%	0.36%	0.0%	0.23%	0.0%	0.53%	0.0%	0.16%	0.0%	0.52%	0.0%	0.29%	0.0%	0.27%	0.0%	0.55%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	5	14	3	0	2	5	1	3	0	0	1	0	0	1	0	0	1	0	0	0	4	2	0	0	1	0	0	0	2	1	1	1	2	0					
		0.30%	0.39%	1.45%	0.28%	0.0%	0.19%	0.49%	0.09%	0.27%	0.0%	0.0%	0.09%	0.0%	0.0%	2.08%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.93%	0.80%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.58%	1.05%	0.27%	0.85%	0.55%	0.0%					
27	"10. ""Аграрная партия России"""	551	24	13	24	24	32	15	31	41	1	0	19	2	0	0	11	20	45	11	14	0	26	9	32	7	37	20	6	5	12	8	31	5	23	3					
		3.41%	1.88%	1.34%	2.26%	2.53%	3.08%	1.49%	3.01%	3.75%	0.50%	0.0%	1.74%	1.31%	0.0%	0.0%	5.97%	4.56%	7.21%	5.23%	2.54%	0.0%	6.08%	3.62%	5.69%	3.58%	6.13%	7.60%	3.14%	4.54%	3.50%	8.42%	8.53%	4.27%	6.33%	3.19%					
28	"11. ""Истинные патриоты России"""	17	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	5	0	1	0	2	0					
		0.10%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.09%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.35%	0.0%	0.16%	0.0%	0.0%	0.0%	1.46%	0.0%	0.27%	0.0%	0.55%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	205	12	13	7	9	8	8	10	9	5	1	42	0	1	1	5	2	6	3	6	3	7	2	8	0	12	5	9	0	3	1	4	0	2	1					
		1.27%	0.94%	1.34%	0.65%	0.95%	0.77%	0.79%	0.97%	0.82%	2.53%	1.40%	3.85%	0.0%	1.17%	2.08%	2.71%	0.45%	0.96%	1.42%	1.08%	2.72%	1.63%	0.80%	1.42%	0.0%	1.99%	1.90%	4.71%	0.0%	0.87%	1.05%	1.10%	0.0%	0.55%	1.06%					
30	"13. ""Демократическая партия России"""	41	4	3	2	1	2	3	0	6	1	0	1	1	0	0	1	1	1	0	0	0	5	0	0	3	1	1	0	0	1	1	0	1	1	0					
		0.25%	0.31%	0.31%	0.18%	0.10%	0.19%	0.29%	0.0%	0.54%	0.50%	0.0%	0.09%	0.65%	0.0%	0.0%	0.54%	0.22%	0.16%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	1.53%	0.16%	0.38%	0.0%	0.0%	0.29%	1.05%	0.0%	0.85%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	2	0	2	2	2	2	0	1	0	0	4	0	0	0	0	0	4	0	0	0	0	0	2	0	2	0	1	0	0	0	0	1	2	0					
		0.16%	0.15%	0.0%	0.18%	0.21%	0.19%	0.19%	0.0%	0.09%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.33%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.85%	0.55%	0.0%					
32	"15. ""Партия СЛОН"""	15	2	2	0	1	2	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0					
		0.09%	0.15%	0.20%	0.0%	0.10%	0.19%	0.09%	0.09%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	854	89	64	66	57	64	73	79	73	8	1	57	1	7	2	7	24	29	8	13	3	7	0	24	1	22	5	2	3	9	7	25	4	20	0					
		5.29%	6.98%	6.63%	6.22%	6.02%	6.17%	7.28%	7.69%	6.67%	4.06%	1.40%	5.23%	0.65%	8.23%	4.16%	3.80%	5.47%	4.64%	3.80%	2.35%	2.72%	1.63%	0.0%	4.27%	0.51%	3.64%	1.90%	1.04%	2.72%	2.63%	7.36%	6.88%	3.41%	5.50%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	0	1	1	2	4	1	1	2	0	1	5	1	0	0	1	1	4	2	1	0	2	1	5	1	10	2	2	3	0	0	4	0	0	0					
		0.35%	0.0%	0.10%	0.09%	0.21%	0.38%	0.09%	0.09%	0.18%	0.0%	1.40%	0.45%	0.65%	0.0%	0.0%	0.54%	0.22%	0.64%	0.95%	0.18%	0.0%	0.46%	0.40%	0.88%	0.51%	1.65%	0.76%	1.04%	2.72%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2389	156	116	178	169	141	127	192	139	36	7	152	46	16	6	11	62	74	45	120	29	54	20	82	33	98	31	20	9	76	10	55	15	47	17					
		14.80%	12.23%	12.02%	16.77%	17.86%	13.61%	12.67%	18.69%	12.71%	18.27%	9.85%	13.95%	30.26%	18.82%	12.5%	5.97%	14.15%	11.85%	21.42%	21.77%	26.36%	12.64%	8.06%	14.59%	16.92%	16.25%	11.78%	10.47%	8.18%	22.22%	10.52%	15.15%	12.82%	12.94%	18.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	286	12	12	29	13	18	18	17	16	1	1	25	4	1	0	4	7	11	4	12	0	12	1	14	1	13	8	1	1	6	2	11	2	8	1					
		1.77%	0.94%	1.24%	2.73%	1.37%	1.73%	1.79%	1.65%	1.46%	0.50%	1.40%	2.29%	2.63%	1.17%	0.0%	2.17%	1.59%	1.76%	1.90%	2.17%	0.0%	2.81%	0.40%	2.49%	0.51%	2.15%	3.04%	0.52%	0.90%	1.75%	2.10%	3.03%	1.70%	2.20%	1.06%					
37	"20. ""Политическая партия ""Единая Россия"""	5112	290	237	328	301	281	294	295	288	54	24	333	37	34	10	58	168	215	81	209	45	156	50	247	117	232	103	79	40	134	29	94	43	159	47					
		31.67%	22.74%	24.55%	30.91%	31.81%	27.12%	29.34%	28.72%	26.34%	27.41%	33.80%	30.57%	24.34%	40.0%	20.83%	31.52%	38.35%	34.45%	38.57%	37.93%	40.90%	36.53%	20.16%	43.95%	60.0%	38.47%	39.16%	41.36%	36.36%	39.18%	30.52%	25.89%	36.75%	43.80%	50.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	3	3	2	0	6	2	2	1	1	0	2	0	0	0	0	4	3	0	0	0	3	0	3	0	0	1	0	0	3	0	0	1	2	1					
		0.26%	0.23%	0.31%	0.18%	0.0%	0.57%	0.19%	0.19%	0.09%	0.50%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.91%	0.48%	0.0%	0.0%	0.0%	0.70%	0.0%	0.53%	0.0%	0.0%	0.38%	0.0%	0.0%	0.87%	0.0%	0.0%	0.85%	0.55%	1.06%					
39	"22. ""Развитие предпринимательства"""	34	3	4	2	3	2	0	0	6	0	0	5	0	0	0	0	0	1	0	0	0	1	2	2	0	1	0	0	0	0	1	0	0	1	0					
		0.21%	0.23%	0.41%	0.18%	0.31%	0.19%	0.0%	0.0%	0.54%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.23%	0.80%	0.35%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.27%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3688	417	323	238	223	281	276	188	340	37	14	252	26	7	19	37	90	103	23	94	8	54	121	94	11	87	52	25	30	38	11	90	20	54	5					
		22.85%	32.70%	33.47%	22.43%	23.57%	27.12%	27.54%	18.30%	31.10%	18.78%	19.71%	23.14%	17.10%	8.23%	39.58%	20.10%	20.54%	16.50%	10.95%	17.05%	7.27%	12.64%	48.79%	16.72%	5.64%	14.42%	19.77%	13.08%	27.27%	11.11%	11.57%	24.79%	17.09%	14.87%	5.31%					
																																									
41	Против всех	805	73	60	69	50	57	44	70	47	13	4	46	18	10	4	10	18	25	7	16	6	25	14	6	5	25	9	14	6	19	6	6	6	13	4					
		4.98%	5.72%	6.21%	6.50%	5.28%	5.50%	4.39%	6.81%	4.30%	6.59%	5.63%	4.22%	11.84%	11.76%	8.33%	5.43%	4.10%	4.00%	3.33%	2.90%	5.45%	5.85%	5.64%	1.06%	2.56%	4.14%	3.42%	7.32%	5.45%	5.55%	6.31%	1.65%	5.12%	3.58%	4.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
