Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Район Южное Тушино																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №3211	УИК №3212					
		0.64%	0.62%	0.81%	0.52%	0.87%	1.30%	0.85%	0.81%	0.61%	0.66%	0.40%	0.81%	0.87%	0.19%	0.28%	0.76%	0.38%	0.53%	0.55%	0.53%	0.49%	1.09%	0.68%	0.41%	0.49%	0.49%	0.35%	0.65%	0.0%	1.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2641	95	53	93	125	106	75	91	110	84	91	95	41	70	77	87	87	99	141	113	82	80	105	105	176	154	68	134	0	4					
		7.15%	5.43%	4.34%	6.11%	7.25%	6.92%	5.80%	6.74%	7.51%	6.20%	7.30%	7.04%	5.14%	6.90%	7.23%	6.68%	8.38%	5.89%	8.65%	8.60%	5.83%	5.46%	7.93%	8.67%	10.99%	9.52%	5.95%	9.74%	0.0%	5.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	800	45	33	33	40	35	37	32	27	34	34	28	21	22	34	21	20	33	39	57	14	27	28	18	20	28	18	22	0	0					
		2.16%	2.57%	2.70%	2.17%	2.32%	2.28%	2.86%	2.37%	1.84%	2.51%	2.73%	2.07%	2.63%	2.16%	3.19%	1.61%	1.92%	1.96%	2.39%	4.34%	0.99%	1.84%	2.11%	1.48%	1.24%	1.73%	1.57%	1.6%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3596	173	95	138	148	127	101	122	160	165	129	129	67	78	120	122	107	158	164	144	132	130	118	134	176	168	103	174	5	9					
		9.73%	9.89%	7.78%	9.07%	8.58%	8.30%	7.81%	9.04%	10.92%	12.18%	10.36%	9.56%	8.40%	7.69%	11.26%	9.37%	10.30%	9.41%	10.06%	10.96%	9.38%	8.88%	8.91%	11.07%	10.99%	10.38%	9.02%	12.65%	5.88%	11.39%					
22	"5. ""За Русь Святую"""	193	5	8	9	7	9	5	8	7	9	2	7	1	6	8	9	6	9	6	15	5	9	3	8	11	6	4	6	2	3					
		0.52%	0.28%	0.65%	0.59%	0.40%	0.58%	0.38%	0.59%	0.47%	0.66%	0.16%	0.51%	0.12%	0.59%	0.75%	0.69%	0.57%	0.53%	0.36%	1.14%	0.35%	0.61%	0.22%	0.66%	0.68%	0.37%	0.35%	0.43%	2.35%	3.79%					
23	"6. ""Объединенная Российская партия ""Русь"""	83	2	1	5	4	5	3	1	4	7	5	2	1	1	3	5	3	2	4	0	5	2	4	4	1	0	3	5	1	0					
		0.22%	0.11%	0.08%	0.32%	0.23%	0.32%	0.23%	0.07%	0.27%	0.51%	0.40%	0.14%	0.12%	0.09%	0.28%	0.38%	0.28%	0.11%	0.24%	0.0%	0.35%	0.13%	0.30%	0.33%	0.06%	0.0%	0.26%	0.36%	1.17%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	651	31	12	29	48	22	26	19	21	19	19	22	16	19	10	28	22	36	28	27	4	22	28	25	21	31	25	41	0	0					
		1.76%	1.77%	0.98%	1.90%	2.78%	1.43%	2.01%	1.40%	1.43%	1.40%	1.52%	1.63%	2.00%	1.87%	0.93%	2.15%	2.11%	2.14%	1.71%	2.05%	0.28%	1.50%	2.11%	2.06%	1.31%	1.91%	2.19%	2.98%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	135	109	1	0	1	2	1	0	1	2	0	1	1	1	0	4	2	3	1	0	3	0	0	0	0	0	0	2	0	0					
		0.36%	6.23%	0.08%	0.0%	0.05%	0.13%	0.07%	0.0%	0.06%	0.14%	0.0%	0.07%	0.12%	0.09%	0.0%	0.30%	0.19%	0.17%	0.06%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	286	11	7	10	13	11	8	11	5	10	7	16	3	12	6	10	12	9	13	9	8	10	17	12	14	13	8	20	0	1					
		0.77%	0.62%	0.57%	0.65%	0.75%	0.71%	0.61%	0.81%	0.34%	0.73%	0.56%	1.18%	0.37%	1.18%	0.56%	0.76%	1.15%	0.53%	0.79%	0.68%	0.56%	0.68%	1.28%	0.99%	0.87%	0.80%	0.70%	1.45%	0.0%	1.26%					
27	"10. ""Аграрная партия России"""	609	25	31	35	29	24	28	18	28	18	20	15	14	18	16	23	22	29	33	20	18	37	7	18	20	24	12	23	3	1					
		1.64%	1.42%	2.53%	2.30%	1.68%	1.56%	2.16%	1.33%	1.91%	1.32%	1.60%	1.11%	1.75%	1.77%	1.50%	1.76%	2.11%	1.72%	2.02%	1.52%	1.28%	2.52%	0.52%	1.48%	1.24%	1.48%	1.05%	1.67%	3.52%	1.26%					
28	"11. ""Истинные патриоты России"""	21	1	1	0	1	0	2	0	2	1	0	0	1	1	0	1	0	1	0	1	2	1	0	2	0	2	1	0	0	0					
		0.05%	0.05%	0.08%	0.0%	0.05%	0.0%	0.15%	0.0%	0.13%	0.07%	0.0%	0.0%	0.12%	0.09%	0.0%	0.07%	0.0%	0.05%	0.0%	0.07%	0.14%	0.06%	0.0%	0.16%	0.0%	0.12%	0.08%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	423	27	19	31	18	15	12	22	17	14	8	17	5	7	16	13	10	29	25	18	19	17	13	12	13	5	12	8	1	0					
		1.14%	1.54%	1.55%	2.03%	1.04%	0.98%	0.92%	1.63%	1.16%	1.03%	0.64%	1.26%	0.62%	0.69%	1.50%	0.99%	0.96%	1.72%	1.53%	1.37%	1.35%	1.16%	0.98%	0.99%	0.81%	0.30%	1.05%	0.58%	1.17%	0.0%					
30	"13. ""Демократическая партия России"""	38	1	0	1	2	3	1	2	2	0	2	1	2	1	2	2	1	2	2	0	1	1	0	1	1	1	2	3	1	0					
		0.10%	0.05%	0.0%	0.06%	0.11%	0.19%	0.07%	0.14%	0.13%	0.0%	0.16%	0.07%	0.25%	0.09%	0.18%	0.15%	0.09%	0.11%	0.12%	0.0%	0.07%	0.06%	0.0%	0.08%	0.06%	0.06%	0.17%	0.21%	1.17%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	90	24	2	1	3	3	2	2	1	5	2	2	4	5	3	1	1	2	3	5	0	4	0	1	1	5	3	5	0	0					
		0.24%	1.37%	0.16%	0.06%	0.17%	0.19%	0.15%	0.14%	0.06%	0.36%	0.16%	0.14%	0.50%	0.49%	0.28%	0.07%	0.09%	0.11%	0.18%	0.38%	0.0%	0.27%	0.0%	0.08%	0.06%	0.30%	0.26%	0.36%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	79	5	3	2	1	3	7	3	3	4	3	0	2	4	1	5	3	3	7	0	1	0	2	5	2	5	2	3	0	0					
		0.21%	0.28%	0.24%	0.13%	0.05%	0.19%	0.54%	0.22%	0.20%	0.29%	0.24%	0.0%	0.25%	0.39%	0.09%	0.38%	0.28%	0.17%	0.42%	0.0%	0.07%	0.0%	0.15%	0.41%	0.12%	0.30%	0.17%	0.21%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5672	305	186	229	275	223	218	188	253	197	217	170	99	146	158	161	141	257	250	211	216	179	210	185	324	260	161	222	25	6					
		15.35%	17.43%	15.23%	15.06%	15.96%	14.57%	16.86%	13.93%	17.28%	14.54%	17.42%	12.60%	12.42%	14.39%	14.83%	12.36%	13.58%	15.30%	15.33%	16.07%	15.36%	12.23%	15.87%	15.28%	20.23%	16.07%	14.11%	16.14%	29.41%	7.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	2	2	3	1	5	0	4	1	3	2	0	0	1	4	0	1	1	1	1	0	3	0	1	0	3	3	3	0	0					
		0.12%	0.11%	0.16%	0.19%	0.05%	0.32%	0.0%	0.29%	0.06%	0.22%	0.16%	0.0%	0.0%	0.09%	0.37%	0.0%	0.09%	0.05%	0.06%	0.07%	0.0%	0.20%	0.0%	0.08%	0.0%	0.18%	0.26%	0.21%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2484	109	79	95	115	92	60	86	92	105	71	99	59	73	66	103	71	113	88	80	78	112	108	95	97	130	99	104	2	3					
		6.72%	6.23%	6.47%	6.25%	6.67%	6.01%	4.64%	6.37%	6.28%	7.75%	5.70%	7.33%	7.40%	7.19%	6.19%	7.91%	6.84%	6.73%	5.39%	6.09%	5.54%	7.65%	8.16%	7.85%	6.05%	8.03%	8.67%	7.56%	2.35%	3.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	344	11	6	13	14	25	15	16	13	8	9	18	11	13	12	9	6	13	15	2	13	19	11	11	13	25	12	9	2	0					
		0.93%	0.62%	0.49%	0.85%	0.81%	1.63%	1.16%	1.18%	0.88%	0.59%	0.72%	1.33%	1.38%	1.28%	1.12%	0.69%	0.57%	0.77%	0.92%	0.15%	0.92%	1.29%	0.83%	0.90%	0.81%	1.54%	1.05%	0.65%	2.35%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	12607	464	479	522	593	533	483	514	461	441	424	477	322	362	371	460	343	600	540	414	558	559	461	398	451	531	384	404	26	32					
		34.13%	26.52%	39.23%	34.34%	34.41%	34.83%	37.35%	38.10%	31.48%	32.57%	34.05%	35.35%	40.40%	35.70%	34.83%	35.33%	33.04%	35.73%	33.12%	31.53%	39.68%	38.20%	34.84%	32.89%	28.16%	32.83%	33.65%	29.38%	30.58%	40.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	2	5	3	2	1	1	0	1	1	2	1	0	2	0	1	2	2	1	2	0	6	4	2	1	2	3	0	0	0					
		0.12%	0.11%	0.40%	0.19%	0.11%	0.06%	0.07%	0.0%	0.06%	0.07%	0.16%	0.07%	0.0%	0.19%	0.0%	0.07%	0.19%	0.11%	0.06%	0.15%	0.0%	0.41%	0.30%	0.16%	0.06%	0.12%	0.26%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	107	4	4	9	7	11	1	10	6	1	1	2	0	3	5	3	4	1	4	4	0	5	3	5	2	1	7	3	0	1					
		0.28%	0.22%	0.32%	0.59%	0.40%	0.71%	0.07%	0.74%	0.40%	0.07%	0.08%	0.14%	0.0%	0.29%	0.46%	0.23%	0.38%	0.05%	0.24%	0.30%	0.0%	0.34%	0.22%	0.41%	0.12%	0.06%	0.61%	0.21%	0.0%	1.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2823	167	94	143	121	123	94	101	116	111	91	107	57	92	75	93	81	135	135	104	120	105	98	62	124	93	80	93	6	2					
		7.64%	9.54%	7.69%	9.40%	7.02%	8.03%	7.26%	7.48%	7.92%	8.19%	7.30%	7.93%	7.15%	9.07%	7.04%	7.14%	7.80%	8.04%	8.28%	7.92%	8.53%	7.17%	7.40%	5.12%	7.74%	5.75%	7.01%	6.76%	7.05%	2.53%					
																																				
41	Против всех	2458	115	77	95	119	108	84	86	97	91	90	111	46	57	65	106	80	112	105	62	58	105	80	87	116	98	116	70	7	15					
		6.65%	6.57%	6.30%	6.25%	6.90%	7.05%	6.49%	6.37%	6.62%	6.72%	7.22%	8.22%	5.77%	5.62%	6.10%	8.14%	7.70%	6.67%	6.44%	4.72%	4.12%	7.17%	6.04%	7.19%	7.24%	6.06%	10.16%	5.09%	8.23%	18.98%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
