Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Родионово-Несветайская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1323	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2528	УИК №2529	УИК №2615					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	2	0	1	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	0	1	6	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1437	45	60	31	64	20	18	54	28	17	39	36	62	31	42	84	67	63	62	46	197	199	117	37	18					
		13.61%	13.39%	12.17%	11.15%	12.85%	16.26%	9.57%	12.95%	6.10%	12.14%	7.89%	7.29%	14.03%	26.50%	14.24%	23.14%	16.58%	12.57%	11.63%	13.45%	16.79%	16.39%	15.37%	11.14%	11.32%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1308	34	78	34	79	23	21	59	35	19	52	61	46	7	48	36	38	59	95	34	137	167	83	38	25					
		12.39%	10.12%	15.82%	12.23%	15.86%	18.70%	11.17%	14.15%	7.63%	13.57%	10.53%	12.35%	10.41%	5.98%	16.27%	9.92%	9.41%	11.78%	17.82%	9.94%	11.68%	13.76%	10.91%	11.45%	15.72%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	98	1	2	3	8	4	4	2	5	0	2	3	4	2	1	4	4	3	4	5	10	15	10	2	0					
		0.93%	0.30%	0.41%	1.08%	1.61%	3.25%	2.13%	0.48%	1.09%	0.00%	0.40%	0.61%	0.90%	1.71%	0.34%	1.10%	0.99%	0.60%	0.75%	1.46%	0.85%	1.24%	1.31%	0.60%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2693	94	101	73	131	22	34	107	73	38	113	121	120	18	45	82	114	127	137	65	406	318	246	73	35					
		25.51%	27.98%	20.49%	26.26%	26.31%	17.89%	18.09%	25.66%	15.90%	27.14%	22.87%	24.49%	27.15%	15.38%	15.25%	22.59%	28.22%	25.35%	25.70%	19.01%	34.61%	26.19%	32.33%	21.99%	22.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	3	0	3	3	0	0	5	2	1	7	1	4	5	1	8	4	9	10	11	20	23	15	5	3					
		1.35%	0.89%	0.00%	1.08%	0.60%	0.00%	0.00%	1.20%	0.44%	0.71%	1.42%	0.20%	0.90%	4.27%	0.34%	2.20%	0.99%	1.80%	1.88%	3.22%	1.71%	1.89%	1.97%	1.51%	1.89%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4648	152	244	129	198	54	109	184	311	62	269	266	197	53	147	146	169	233	203	171	372	459	270	175	75					
		44.03%	45.24%	49.49%	46.40%	39.76%	43.90%	57.98%	44.12%	67.76%	44.29%	54.45%	53.85%	44.57%	45.30%	49.83%	40.22%	41.83%	46.51%	38.09%	50.00%	31.71%	37.81%	35.48%	52.71%	47.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	2	2	1	0	0	1	0	2	2	5	3	1	0	4	0	6	4	3	6	9	13	3	0	0					
		0.63%	0.60%	0.41%	0.36%	0.00%	0.00%	0.53%	0.00%	0.44%	1.43%	1.01%	0.61%	0.23%	0.00%	1.36%	0.00%	1.49%	0.80%	0.56%	1.75%	0.77%	1.07%	0.39%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
